,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
187425,215,110,397,87,-107,423,40,423,85,-1,217,69,276,-1,221,234,76,93,64,102,68,316,226,117,120,313,473,-16,141,31,-27,211
187426,219,207,427,128,-90,434,124,440,71,5,214,92,285,4,221,234,101,96,63,98,61,337,254,120,115,295,431,-38,105,-47,-141,92
187427,129,316,425,123,-81,437,118,428,65,7,279,69,276,15,229,196,-29,88,63,105,36,247,210,93,97,291,408,-93,66,-36,-140,-10
187428,41,333,257,90,-90,422,48,329,66,1,422,0,253,2,230,171,17,93,60,114,2,240,222,109,89,286,353,-23,105,-13,-132,-140
187429,50,334,268,103,-71,366,89,283,50,16,297,52,262,4,231,181,48,107,62,121,11,248,244,122,114,303,394,45,153,13,-80,-49
187430,78,280,301,96,-67,308,198,355,53,-13,35,36,242,6,209,201,12,43,42,123,14,249,215,101,110,307,443,75,151,33,-38,108
187431,99,206,304,132,-60,409,18,410,77,0,181,-11,243,-18,181,111,-13,54,38,80,-46,217,190,88,63,258,346,54,118,-6,-136,-57
187432,101,124,320,142,-73,413,-73,462,59,-22,173,-64,237,-40,142,23,-24,37,12,39,-91,174,111,23,11,207,307,-129,3,-90,-197,-105
187433,103,146,306,171,-70,437,-44,475,91,-6,145,-89,249,-8,147,41,-29,7,12,69,-78,193,74,14,14,215,339,-294,-59,-134,-186,-22
187434,-13,123,239,144,-80,389,-80,364,60,-1,231,-66,215,-20,146,-51,-15,-43,1,47,-103,128,60,18,0,196,310,-298,-72,-137,-193,-21
187435,-77,210,193,159,-89,119,-76,329,53,-21,245,-77,206,-12,151,-255,-7,-30,11,36,-79,120,94,19,17,204,276,-222,-43,-122,-207,-69
187436,29,316,251,175,-78,108,-26,397,85,-19,167,-75,256,12,174,-55,-104,19,53,87,-30,134,136,81,70,246,327,-138,35,-50,-141,-98
187437,107,305,274,149,-98,235,-53,431,64,-28,196,-76,246,-4,185,175,-150,15,46,72,-42,74,99,84,58,249,347,-166,39,-46,-134,-51
187438,158,285,303,160,-81,431,-12,366,71,0,176,-20,258,2,167,197,-33,77,74,88,-15,149,164,125,96,286,390,-99,114,19,-47,85
187439,168,174,287,178,-70,537,38,324,87,9,144,-1,295,4,182,212,-10,109,91,106,-17,220,195,149,136,309,376,-34,154,63,-22,18
187440,145,127,287,199,-89,498,34,303,76,12,164,-30,272,-1,202,206,-41,94,57,114,-2,250,183,126,113,310,348,5,158,41,-84,-41
187441,166,171,313,209,-43,562,126,330,95,29,204,9,264,2,233,259,-53,94,66,138,33,241,216,142,140,334,389,0,154,42,-73,-35
187442,190,199,315,176,-62,530,125,374,89,2,204,5,253,0,211,222,-20,92,66,122,21,239,231,151,135,330,407,-37,132,14,-87,-93
187443,203,271,339,147,-85,468,41,427,85,31,291,58,282,15,227,315,80,140,88,148,77,234,244,175,145,362,466,-22,176,67,-21,68
187444,233,307,383,135,-100,375,40,410,88,21,206,70,288,15,237,316,47,137,103,159,108,260,262,171,159,373,492,-7,169,59,14,195
187445,276,325,451,147,-89,319,-2,433,107,0,159,116,315,11,247,134,68,183,122,159,129,288,320,202,180,408,525,47,199,97,44,248
187446,256,313,473,138,-72,383,46,470,96,7,243,138,312,2,262,155,141,183,126,143,110,295,341,226,189,400,481,65,232,119,36,164
187447,225,310,496,155,-62,394,61,477,103,22,245,139,322,22,238,258,114,186,126,158,123,298,344,205,206,399,518,-23,201,132,57,221
187448,69,283,348,145,-85,399,31,384,78,-3,258,149,321,28,234,252,123,212,124,164,108,260,324,221,205,388,500,5,195,127,57,83
187449,73,290,309,126,-76,446,102,380,90,3,298,128,293,12,231,235,123,198,100,169,74,258,334,189,198,360,449,36,188,68,-27,26
187450,131,258,314,195,-87,454,157,421,63,25,291,108,290,0,251,278,156,185,116,162,117,317,379,184,195,376,456,89,211,74,-8,123
187451,-5,179,182,171,-125,385,103,412,71,-9,216,55,279,28,246,212,99,176,139,184,119,308,355,211,233,413,477,101,252,137,47,134
187452,-154,87,63,30,-136,319,-48,380,71,-27,180,-51,272,40,218,168,23,129,127,178,78,257,307,202,228,372,451,85,224,77,-32,-4
187453,-133,116,94,56,-140,220,-57,393,72,-16,149,-61,276,30,200,191,8,115,116,141,48,268,252,152,179,325,402,-52,144,-35,-165,-129
187454,59,267,317,162,-109,251,50,426,101,-26,154,-21,292,10,189,239,131,143,98,109,26,304,277,153,154,303,382,-32,147,4,-130,-119
