,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
125374,-7,100,527,-35,50,247,100,340,2,85,136,125,423,39,65,-228,512,-281,83,76,-120,304,242,225,32,18,230,266,75,-70,-131,-394
125375,0,118,570,24,37,259,109,363,18,105,99,142,424,40,57,20,452,-269,93,89,-136,566,251,236,44,46,195,238,71,-64,-118,-394
125376,-12,72,532,15,30,273,88,359,5,106,91,95,414,31,62,107,353,-283,80,83,-147,411,194,214,28,53,56,123,53,-48,-102,-395
125377,-7,68,522,7,50,270,46,393,14,96,96,89,396,57,61,112,390,-295,105,100,-111,400,173,233,62,69,154,283,103,-24,-100,-410
125378,-13,105,558,-11,45,275,107,416,19,110,113,90,415,67,78,6,462,-309,95,108,-138,330,208,232,61,98,297,255,95,-34,-101,-489
125379,-11,130,562,-48,37,280,142,322,17,118,126,95,425,70,90,-185,493,-277,98,129,-138,295,278,259,75,104,135,245,117,-1,-46,-486
125380,6,117,555,-44,43,293,144,278,19,126,138,75,415,78,91,45,526,-264,93,134,-159,437,285,271,82,98,-40,143,100,55,18,-315
125381,8,99,581,-18,37,258,98,338,10,110,93,84,421,52,55,225,509,-282,75,98,-222,332,220,239,49,86,23,195,106,69,24,-329
125382,-27,98,538,-13,26,270,124,341,15,112,140,90,404,44,80,188,456,-371,66,109,-166,230,147,202,26,79,145,221,73,-16,-72,-370
125383,21,107,563,4,42,284,110,377,30,116,124,91,428,54,72,27,445,-354,71,119,-151,216,143,207,30,88,181,136,29,-87,-108,-412
125384,53,89,606,0,59,295,137,402,38,125,138,54,455,69,85,-82,418,-310,88,117,-164,157,272,225,55,89,92,75,7,-56,-85,-283
125385,84,98,620,41,72,292,145,405,60,130,150,94,459,62,120,-153,463,-305,96,136,-104,162,323,215,52,107,105,-6,-14,-73,-78,-347
125386,73,86,583,25,52,304,148,404,41,120,188,130,441,51,149,-207,486,-336,79,154,0,190,143,225,64,145,212,126,27,-48,-82,-518
125387,70,84,629,43,67,305,179,449,49,152,220,138,464,66,184,-392,519,-322,89,189,77,184,119,243,83,182,216,204,78,-23,-118,-591
