,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
2530,-131,-24,-376,-669,-467,65,-379,27,-396,-761,-325,-455,-187,-683,-111,-223,-418,-703,-431,-248,-589,-158,-394,-355,-98,-418,-154,-372,-335,-532,-485,-357
2531,-161,-86,-379,-674,-470,89,-431,24,-392,-756,-316,-479,-194,-680,-94,-213,-515,-706,-424,-262,-592,-196,-410,-359,-100,-432,-160,-423,-345,-561,-518,-390
2532,-237,-189,-427,-696,-508,80,-636,16,-394,-736,-307,-494,-174,-649,-82,-246,-550,-705,-423,-244,-613,-163,-397,-355,-87,-427,-134,-462,-336,-520,-497,-341
2533,-322,-200,-498,-735,-508,78,-650,-4,-393,-732,-345,-534,-160,-625,-81,-263,-480,-718,-407,-234,-605,-138,-397,-346,-69,-391,-150,-415,-366,-539,-519,-385
2534,-367,-200,-571,-773,-523,5,-439,-50,-386,-767,-365,-557,-151,-608,-95,-244,-454,-708,-379,-232,-595,-198,-362,-335,-72,-415,-155,-396,-334,-529,-511,-455
2535,-290,-118,-469,-729,-514,-74,-181,-7,-356,-785,-311,-491,-137,-581,-108,-160,-395,-672,-363,-214,-603,-197,-325,-315,-74,-432,-185,-601,-361,-557,-552,-504
2536,-222,-66,-400,-705,-493,16,-285,36,-366,-756,-285,-484,-138,-616,-92,-173,-407,-675,-390,-229,-631,-227,-323,-323,-110,-470,-241,-696,-396,-633,-629,-544
2537,-111,39,-282,-678,-482,65,-239,77,-391,-802,-264,-445,-137,-625,-108,-194,-433,-683,-410,-256,-656,-253,-317,-365,-123,-483,-265,-573,-422,-653,-628,-517
2538,-154,-16,-256,-681,-505,35,-269,83,-377,-792,-298,-428,-146,-613,-117,-210,-422,-702,-424,-274,-663,-234,-387,-389,-140,-493,-270,-483,-438,-619,-630,-541
2539,-279,-109,-351,-715,-524,-6,-307,43,-373,-775,-325,-480,-154,-594,-106,-212,-442,-718,-427,-252,-655,-203,-399,-371,-131,-457,-227,-450,-412,-600,-597,-513
2540,-397,-265,-426,-757,-561,-46,-384,16,-393,-808,-365,-513,-171,-619,-117,-250,-454,-723,-409,-258,-650,-234,-383,-385,-146,-449,-252,-491,-395,-601,-580,-487
2541,-495,-354,-479,-789,-589,-106,-461,-11,-398,-803,-392,-539,-163,-618,-147,-281,-455,-726,-398,-261,-652,-252,-352,-374,-117,-443,-250,-466,-383,-576,-586,-515
2542,-473,-348,-458,-776,-568,-118,-458,12,-375,-815,-377,-515,-140,-611,-140,-271,-444,-703,-394,-246,-663,-254,-314,-358,-108,-447,-223,-483,-356,-548,-564,-471
2543,-418,-305,-419,-754,-544,-105,-443,61,-360,-809,-353,-455,-124,-601,-126,-236,-464,-674,-385,-232,-635,-209,-321,-350,-85,-406,-185,-564,-370,-543,-529,-459
2544,-512,-384,-470,-777,-577,-124,-506,41,-372,-824,-386,-454,-112,-624,-130,-250,-520,-681,-393,-236,-615,-206,-331,-352,-92,-415,-175,-526,-395,-555,-552,-440
2545,-566,-466,-501,-794,-578,-150,-506,21,-367,-844,-413,-490,-112,-631,-146,-245,-536,-687,-387,-247,-608,-224,-368,-349,-117,-415,-194,-467,-393,-547,-551,-397
2546,-575,-452,-491,-782,-578,-116,-479,43,-365,-833,-406,-491,-112,-610,-147,-245,-445,-690,-371,-255,-603,-241,-411,-343,-121,-428,-236,-509,-408,-614,-597,-486
2547,-561,-464,-497,-801,-596,-122,-498,30,-360,-821,-417,-456,-95,-607,-126,-251,-440,-670,-364,-232,-580,-230,-391,-323,-99,-427,-201,-507,-418,-607,-581,-435
2548,-580,-490,-497,-801,-599,-130,-505,36,-352,-815,-404,-468,-74,-586,-101,-229,-462,-669,-340,-229,-572,-243,-385,-316,-72,-423,-195,-528,-414,-607,-586,-497
2549,-643,-547,-545,-799,-623,-149,-551,-12,-365,-837,-427,-524,-115,-587,-109,-248,-497,-697,-348,-215,-578,-270,-429,-326,-89,-426,-199,-559,-427,-623,-577,-567
2550,-683,-577,-589,-828,-605,-159,-559,-35,-361,-810,-433,-547,-140,-584,-111,-264,-537,-710,-361,-215,-562,-253,-443,-340,-97,-415,-181,-560,-463,-627,-569,-543
2551,-720,-615,-615,-845,-609,-147,-585,-56,-383,-823,-452,-570,-137,-604,-121,-266,-560,-745,-388,-243,-564,-349,-425,-358,-128,-421,-198,-571,-483,-654,-591,-548
2552,-680,-608,-622,-842,-610,-148,-599,-48,-375,-817,-435,-560,-148,-629,-142,-232,-566,-734,-387,-265,-586,-477,-425,-383,-149,-442,-218,-595,-475,-662,-593,-568
2553,-732,-627,-637,-844,-608,-173,-610,-72,-377,-818,-449,-575,-157,-622,-140,-247,-576,-743,-393,-274,-596,-474,-451,-394,-158,-440,-224,-591,-501,-660,-617,-549
2554,-759,-630,-686,-867,-623,-189,-629,-111,-383,-831,-470,-585,-157,-632,-130,-271,-558,-752,-406,-274,-593,-374,-483,-417,-158,-437,-192,-572,-509,-655,-605,-555
2555,-747,-602,-689,-897,-616,-186,-628,-99,-395,-824,-437,-671,-145,-612,-128,-278,-547,-746,-389,-254,-567,-369,-470,-399,-142,-428,-154,-530,-468,-625,-589,-576
2556,-798,-652,-714,-880,-635,-181,-614,-100,-376,-839,-430,-669,-144,-605,-137,-285,-538,-754,-382,-238,-566,-342,-465,-396,-132,-426,-148,-518,-456,-632,-584,-511
2557,-801,-701,-720,-883,-634,-204,-650,-99,-362,-841,-461,-609,-143,-572,-145,-274,-554,-772,-370,-237,-555,-317,-460,-385,-139,-432,-113,-531,-457,-610,-554,-470
2558,-823,-784,-731,-880,-622,-211,-665,-90,-369,-843,-476,-776,-138,-576,-150,-269,-655,-765,-377,-252,-574,-307,-455,-384,-140,-425,-136,-619,-491,-617,-537,-360
2559,-828,-784,-734,-886,-627,-185,-624,-75,-372,-837,-471,-693,-141,-608,-159,-285,-650,-749,-386,-262,-585,-349,-463,-401,-129,-449,-183,-709,-512,-647,-547,-319
2560,-789,-730,-700,-880,-604,-170,-632,-65,-350,-844,-448,-554,-151,-596,-147,-286,-651,-749,-370,-256,-591,-316,-491,-410,-127,-434,-202,-915,-564,-655,-559,-332
2561,-758,-700,-652,-844,-617,-201,-614,-41,-344,-845,-453,-597,-139,-582,-150,-346,-670,-757,-376,-243,-617,-305,-450,-422,-135,-478,-255,-940,-626,-743,-678,-543
2562,-791,-719,-660,-847,-631,-220,-649,-56,-358,-847,-470,-620,-145,-603,-152,-459,-701,-763,-401,-269,-645,-314,-493,-454,-158,-485,-242,-915,-638,-783,-730,-656
2563,-822,-726,-730,-850,-604,-213,-644,-70,-356,-838,-471,-613,-151,-575,-153,-376,-721,-793,-400,-262,-636,-309,-523,-447,-144,-471,-207,-831,-626,-784,-695,-514
2564,-876,-763,-773,-874,-620,-232,-652,-77,-373,-847,-509,-663,-154,-573,-157,-356,-740,-792,-403,-256,-667,-358,-564,-429,-108,-484,-228,-778,-631,-764,-693,-537
2565,-858,-737,-754,-864,-623,-225,-652,-64,-363,-844,-492,-674,-159,-587,-145,-393,-698,-785,-394,-251,-663,-361,-529,-435,-114,-489,-235,-783,-645,-792,-747,-709
2566,-887,-734,-781,-869,-637,-191,-683,-72,-384,-820,-484,-652,-159,-583,-122,-383,-669,-793,-380,-227,-642,-328,-508,-427,-103,-468,-245,-751,-630,-768,-731,-699
2567,-863,-732,-754,-874,-624,-182,-636,-74,-376,-810,-432,-691,-146,-560,-90,-344,-634,-762,-349,-180,-586,-312,-515,-385,-56,-414,-207,-681,-584,-710,-658,-593
2568,-807,-746,-724,-879,-633,-177,-605,-62,-381,-825,-413,-651,-120,-542,-67,-296,-602,-730,-324,-144,-560,-291,-502,-357,-20,-399,-198,-619,-549,-656,-594,-533
2569,-789,-722,-731,-916,-637,-185,-609,-119,-400,-838,-427,-613,-138,-545,-61,-300,-580,-740,-342,-163,-576,-325,-517,-357,-36,-394,-204,-609,-533,-668,-619,-517
2570,-841,-698,-750,-938,-630,-203,-602,-152,-397,-828,-453,-659,-147,-554,-64,-305,-581,-774,-349,-160,-579,-390,-566,-385,-34,-417,-273,-633,-611,-748,-701,-636
2571,-927,-732,-812,-946,-639,-174,-594,-183,-390,-811,-456,-708,-169,-556,-75,-310,-620,-782,-339,-139,-594,-376,-577,-398,-41,-388,-233,-652,-573,-690,-612,-501
2572,-949,-746,-851,-959,-637,-176,-582,-218,-396,-832,-426,-674,-183,-527,-49,-306,-628,-773,-325,-128,-563,-354,-545,-349,-1,-327,-150,-621,-484,-566,-463,-269
2573,-945,-764,-800,-941,-656,-203,-671,-202,-398,-825,-436,-649,-168,-519,-56,-286,-582,-744,-306,-102,-539,-340,-508,-314,22,-301,-124,-589,-450,-539,-445,-312
2574,-957,-783,-840,-947,-648,-229,-711,-215,-382,-829,-463,-669,-153,-529,-71,-325,-612,-749,-305,-123,-553,-354,-523,-313,6,-300,-132,-611,-476,-574,-491,-505
2575,-946,-779,-842,-968,-642,-223,-689,-175,-398,-827,-481,-739,-166,-559,-81,-381,-648,-763,-310,-148,-566,-401,-539,-324,19,-330,-131,-682,-507,-628,-556,-649
2576,-985,-827,-924,-972,-657,-233,-663,-184,-395,-848,-487,-959,-180,-584,-107,-363,-688,-771,-317,-157,-578,-406,-530,-351,7,-335,-126,-732,-543,-740,-636,-631
2577,-968,-850,-932,-957,-635,-233,-674,-207,-360,-844,-465,-811,-202,-589,-95,-370,-742,-785,-342,-162,-588,-407,-525,-363,-4,-338,-169,-723,-545,-701,-615,-609
2578,-955,-862,-924,-911,-636,-239,-688,-181,-379,-850,-486,-680,-193,-608,-106,-379,-828,-798,-358,-188,-601,-417,-561,-385,-32,-358,-179,-748,-565,-668,-577,-655
