,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
73167,226,223,511,300,38,420,194,294,161,94,293,173,307,67,109,141,-124,-20,74,-13,210,118,176,235,79,220,291,-145,39,-140,-74,-33
73168,257,246,539,343,27,436,196,298,179,104,295,200,311,105,128,164,-101,-47,91,1,218,134,214,235,90,243,308,-136,31,-145,-58,6
73169,233,222,535,318,26,430,191,278,171,101,304,172,294,97,148,172,-118,-32,88,-2,265,202,231,270,131,291,358,-2,147,-10,45,83
73170,227,208,505,292,16,421,169,269,162,99,306,143,294,85,161,161,-127,-38,89,12,271,149,251,304,147,311,383,110,234,52,133,143
73171,226,207,496,306,20,440,170,280,163,125,315,161,313,86,182,188,-126,-34,98,38,278,214,254,308,157,302,382,99,203,41,103,136
73172,205,188,480,298,19,435,160,262,166,138,327,142,307,121,203,236,-155,-23,130,53,318,322,268,317,173,337,428,180,256,94,127,194
73173,206,184,481,289,33,437,175,262,177,128,334,132,319,106,201,223,-166,-26,136,50,306,292,278,326,197,331,412,143,281,102,127,138
73174,207,209,436,279,28,454,257,256,143,129,369,69,287,93,220,213,-179,-66,103,61,318,259,237,310,178,314,377,15,249,55,82,63
73175,228,224,458,282,21,459,272,237,149,139,385,109,284,108,233,243,-181,-46,119,60,326,365,237,324,192,324,413,85,263,59,65,38
73176,225,207,442,292,21,450,221,245,152,128,360,116,271,106,228,208,-167,-53,110,45,298,206,233,329,186,317,356,91,275,38,35,-88
73177,194,174,431,280,15,432,205,238,138,135,344,141,265,119,239,183,-158,-41,120,55,294,90,265,352,208,330,369,145,329,94,89,59
73178,208,180,431,292,35,451,197,246,156,158,356,145,278,119,249,210,-155,-24,146,78,332,307,266,362,223,352,402,150,332,116,101,77
73179,203,182,439,295,29,447,181,222,139,144,335,60,257,115,228,189,-169,-65,124,71,309,300,242,337,210,342,386,107,292,89,100,44
73180,208,202,431,306,44,462,229,198,159,156,370,13,266,122,246,199,-193,-60,129,77,335,244,231,350,235,355,428,131,310,106,87,72
73181,213,175,416,316,43,450,203,209,164,162,358,16,274,113,237,183,-188,-78,121,87,307,202,208,350,221,339,406,136,313,102,61,47
73182,184,151,406,277,20,433,181,197,131,121,318,37,229,98,209,177,-227,-111,98,63,271,172,168,301,190,321,356,97,224,13,7,11
73183,176,135,429,271,11,429,166,212,120,136,320,29,220,88,207,173,-252,-119,94,56,265,128,169,286,172,317,341,110,239,-1,-27,-15
73184,197,154,473,302,37,447,171,243,142,153,318,49,225,108,207,159,-251,-111,96,51,256,108,197,284,161,284,292,79,242,-17,-36,-26
73185,212,163,449,302,35,439,167,253,125,148,298,56,219,67,183,131,-290,-150,63,16,209,18,149,241,146,229,238,27,169,-56,-95,-79
73186,218,176,440,317,64,467,202,222,160,163,339,39,237,80,180,142,-276,-135,64,9,227,42,126,224,140,217,249,26,158,-86,-131,-102
73187,218,163,440,308,54,460,160,182,164,150,322,16,222,71,161,122,-286,-148,49,-3,209,73,113,208,113,209,221,-34,123,-136,-173,-148
73188,197,153,448,311,54,463,135,196,140,132,299,3,205,70,135,92,-319,-174,20,-35,162,-6,131,181,87,164,153,-74,97,-175,-217,-176
73189,216,166,458,319,64,461,191,235,149,151,323,10,213,71,138,101,-340,-163,33,-31,154,37,156,174,66,146,139,-62,73,-210,-265,-169
73190,212,178,441,297,48,467,202,238,142,151,342,24,203,68,140,97,-361,-173,20,-44,138,52,151,157,44,113,116,-69,38,-229,-286,-215
73191,184,157,423,287,48,472,176,224,131,141,324,12,175,62,137,78,-348,-203,5,-58,112,-53,120,128,31,84,99,-34,10,-246,-317,-241
73192,191,158,420,289,48,473,172,239,127,129,320,10,175,29,123,62,-337,-227,-19,-76,107,-71,59,119,3,65,103,-62,-20,-291,-359,-258
73193,208,176,425,291,54,479,208,216,124,139,333,16,169,33,139,92,-331,-227,-15,-78,130,-18,19,128,0,93,136,-57,-13,-275,-339,-229
73194,209,166,423,302,50,484,211,152,118,146,354,12,152,32,130,106,-337,-231,-33,-80,119,-2,21,103,-3,78,127,-69,-36,-286,-327,-162
73195,185,160,434,306,79,493,187,187,133,152,355,4,154,11,127,108,-324,-229,-41,-97,126,22,23,82,-23,65,111,-73,-68,-308,-346,-157
73196,159,154,370,282,77,494,208,153,118,140,358,-26,124,0,121,116,-356,-262,-66,-113,137,38,-10,56,-35,60,102,-79,-125,-342,-362,-239
73197,169,189,373,297,85,512,219,158,117,166,370,-13,127,24,122,133,-329,-255,-71,-116,136,69,14,53,-51,59,98,-93,-139,-364,-361,-301
73198,175,196,423,289,89,530,210,170,110,174,384,0,121,24,133,143,-304,-239,-58,-96,153,109,27,70,-58,89,174,-74,-116,-340,-292,-159
