,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
62887,193,299,358,93,0,302,105,176,102,94,316,69,539,84,312,-5,166,158,135,-128,111,177,326,281,292,266,52,-78,187,279,80,97
62888,153,253,326,91,-6,283,103,196,103,94,255,-47,540,96,302,-37,223,130,139,-104,105,178,303,284,315,271,44,-81,192,279,52,100
62889,73,209,206,61,13,257,75,141,105,106,248,-125,558,138,329,-86,243,166,177,-58,172,244,389,349,372,327,122,43,274,349,154,158
62890,8,181,161,41,-14,203,66,84,100,111,234,-206,573,158,370,-468,164,200,188,3,259,230,437,382,389,395,164,186,338,437,232,206
62891,12,184,211,57,-38,195,77,137,80,99,234,-84,569,129,392,-435,111,200,178,-12,302,134,387,353,364,359,137,27,275,371,156,134
62892,122,244,379,107,-1,203,149,247,126,103,309,57,592,144,395,165,241,208,198,-37,240,136,411,351,358,341,152,-28,277,354,134,117
62893,285,369,531,169,22,257,236,317,139,90,351,-18,589,125,332,433,317,175,163,-80,71,192,359,301,303,296,126,-140,198,303,97,97
62894,351,450,574,208,21,290,247,359,119,63,327,64,583,91,302,161,297,170,153,-114,78,181,330,276,281,272,133,-257,132,254,65,74
62895,314,428,557,203,36,274,195,369,141,72,331,71,577,105,344,81,285,194,153,-76,151,211,356,283,293,315,202,-238,150,269,84,28
62896,280,402,493,194,13,264,155,338,145,74,345,54,595,148,356,45,264,185,186,-51,177,248,390,323,322,347,257,-205,198,314,113,67
62897,228,348,470,185,-2,244,78,322,142,68,357,198,633,150,360,16,245,237,196,-24,164,239,505,378,367,354,229,-91,278,364,160,140
62898,169,235,500,172,-13,250,66,331,166,76,358,229,671,156,370,32,289,324,226,-20,154,168,639,412,410,354,180,-168,328,374,172,34
62899,180,213,510,182,-24,273,108,359,143,87,353,83,663,157,377,38,338,317,236,-25,184,97,634,408,422,368,160,-349,313,385,149,76
62900,208,259,515,209,-10,232,80,414,146,70,266,5,656,142,351,6,405,284,215,-37,174,137,588,411,419,355,124,-81,348,411,184,130
62901,186,199,506,170,-9,201,35,339,135,88,205,-27,601,133,323,24,331,221,184,-51,165,269,523,359,381,355,160,-94,292,363,179,155
62902,172,185,520,176,1,270,91,264,126,110,281,35,578,137,344,10,269,195,189,-49,175,276,476,346,386,346,179,-210,245,350,154,103
62903,168,156,487,156,-10,251,31,263,133,103,267,7,584,142,338,-55,272,215,198,-39,128,76,434,362,396,326,136,-66,276,361,131,-99
62904,145,63,461,117,-47,209,-57,242,101,72,243,42,568,120,330,-72,258,200,196,-49,120,41,408,349,374,313,136,-70,297,374,174,-36
62905,167,174,535,134,-34,212,-28,282,118,88,253,57,583,145,333,-81,254,203,212,-48,139,148,405,356,390,328,140,-38,312,374,154,86
62906,195,256,531,165,-23,200,-4,311,134,97,226,49,601,130,323,-85,250,192,203,-50,129,79,410,360,366,313,127,54,341,373,186,97
