,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
83439,314,-401,167,-414,-452,105,-243,314,-243,-71,-65,-62,38,-504,-12,-112,39,-226,-150,15,-243,204,367,-198,-27,19,450,-19,56,-441,-51,-390
83440,320,-431,103,-422,-465,107,-220,356,-246,-84,-85,-70,44,-504,-27,-126,38,-232,-158,13,-222,184,326,-211,-37,-2,350,-53,64,-449,-40,-312
83441,286,-382,71,-392,-468,93,-258,320,-247,-79,-118,-51,24,-486,-49,-135,81,-314,-164,12,-249,150,271,-220,-48,-20,287,-68,64,-437,-37,-232
83442,259,-350,55,-459,-452,67,-265,173,-240,-92,-137,-28,25,-469,-62,-152,58,-295,-152,19,-256,271,281,-204,-27,-1,351,-40,73,-432,-34,-241
83443,265,-338,99,-442,-454,65,-271,357,-244,-72,-156,-130,31,-489,-80,-159,27,-291,-152,5,-262,216,278,-210,-36,0,314,-58,76,-449,-87,-426
83444,245,-368,83,-376,-455,56,-307,298,-245,-83,-185,-210,-1,-496,-63,-133,21,-347,-175,-7,-249,136,180,-232,-43,-6,261,-71,80,-425,-36,-365
83445,225,-402,98,-436,-472,41,-348,291,-256,-103,-229,-288,-33,-513,-83,-173,-55,-398,-197,-32,-275,124,152,-258,-83,-38,231,-127,24,-476,-82,-382
83446,206,-416,120,-427,-475,9,-361,284,-253,-101,-232,-168,-6,-507,-113,-190,-177,-376,-197,-42,-304,74,155,-266,-84,-64,207,-158,43,-481,-102,-382
83447,218,-383,113,-433,-476,30,-341,208,-247,-99,-205,-135,-16,-491,-108,-205,-164,-366,-196,-47,-333,15,154,-266,-83,-85,184,-132,64,-443,-37,-317
83448,206,-414,90,-497,-497,47,-361,171,-258,-92,-189,-130,-42,-495,-97,-253,-58,-404,-200,-26,-322,16,162,-271,-79,-66,208,-76,70,-431,-42,-368
83449,150,-515,111,-539,-536,1,-438,145,-278,-122,-251,-160,-70,-511,-125,-327,-94,-421,-214,-54,-369,2,128,-289,-83,-76,171,-114,55,-457,-67,-449
83450,198,-501,143,-494,-510,28,-451,138,-275,-110,-257,-166,-50,-504,-140,-329,-110,-421,-188,-49,-385,106,143,-275,-73,-85,186,-117,72,-444,-60,-401
83451,261,-467,196,-480,-488,73,-386,188,-264,-87,-260,-145,-25,-488,-130,-286,-103,-383,-165,-21,-386,154,186,-240,-45,-52,215,-104,112,-420,-45,-358
83452,229,-523,166,-487,-489,58,-366,187,-266,-104,-258,-149,-4,-498,-130,-246,-114,-378,-152,-14,-364,13,166,-230,-40,-39,210,-112,111,-389,-15,-389
83453,121,-581,93,-476,-494,74,-393,187,-267,-100,-246,-157,-1,-499,-109,-270,-90,-387,-152,-8,-358,-19,155,-215,-23,-4,269,-115,146,-306,46,-305
83454,94,-559,20,-437,-505,62,-455,173,-263,-106,-275,-197,-24,-495,-135,-344,-165,-409,-172,-30,-403,84,164,-234,-29,-19,213,-296,101,-370,41,-369
83455,137,-517,34,-430,-510,46,-447,190,-257,-122,-287,-209,-21,-501,-135,-371,-188,-409,-170,-24,-410,199,171,-231,-33,-1,245,-239,111,-379,51,-323
