,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
247565,2654,2446,968,284,-34,482,-185,-36,-340,-355,-313,-602,98,-451,-327,-630,-1092,-752,-493,-691,-683,-941,-791,-975,-504,-629,-935,-1245,-949,-962,-1114,-1288
247566,2670,2511,978,344,-38,482,-177,16,-307,-305,-290,-563,111,-402,-304,-665,-984,-735,-473,-668,-672,-883,-756,-941,-458,-608,-893,-1197,-907,-921,-1043,-1158
247567,2713,2477,1011,398,-50,508,-156,52,-263,-287,-254,-517,120,-374,-300,-762,-898,-713,-446,-633,-627,-807,-674,-902,-435,-568,-840,-1115,-858,-890,-1006,-1194
247568,2643,2374,988,400,-57,538,-163,85,-217,-239,-245,-444,138,-327,-269,-779,-805,-665,-409,-552,-590,-792,-568,-855,-360,-489,-779,-1051,-790,-824,-956,-1129
247569,2566,2285,917,376,-48,535,-154,75,-207,-227,-269,-394,127,-314,-255,-744,-795,-637,-415,-557,-602,-759,-556,-846,-333,-483,-808,-995,-762,-798,-917,-1035
247570,2440,2209,862,333,-39,481,-161,21,-244,-268,-291,-413,77,-357,-317,-762,-858,-659,-433,-595,-664,-795,-564,-843,-359,-534,-897,-984,-755,-813,-917,-1073
247571,2327,2175,844,260,-27,407,-203,-41,-318,-349,-373,-438,32,-414,-379,-790,-850,-681,-472,-651,-701,-806,-544,-847,-386,-559,-882,-974,-763,-831,-958,-1075
247572,2221,2081,789,192,-16,387,-284,-118,-386,-405,-439,-522,-38,-448,-411,-821,-852,-711,-464,-680,-722,-793,-537,-861,-415,-573,-839,-1023,-791,-823,-957,-995
247573,2130,1943,801,179,-20,393,-289,-84,-366,-394,-413,-520,-17,-429,-399,-758,-812,-650,-407,-636,-700,-706,-476,-786,-334,-525,-769,-950,-728,-746,-875,-969
247574,2137,1937,864,208,-16,446,-181,-32,-343,-345,-300,-419,62,-369,-323,-608,-707,-516,-306,-561,-602,-587,-377,-654,-225,-433,-679,-791,-604,-659,-796,-958
247575,2181,2032,930,263,-16,507,-68,35,-298,-292,-146,-306,158,-301,-238,-509,-547,-369,-180,-453,-498,-438,-239,-491,-92,-326,-522,-624,-455,-529,-686,-776
247576,2193,2018,961,288,-39,576,44,95,-238,-235,-20,-188,250,-239,-137,-339,-440,-229,-69,-368,-376,-334,-134,-354,40,-212,-319,-457,-309,-355,-520,-647
247577,2161,1989,1017,322,-49,643,127,170,-195,-166,11,-78,342,-188,-87,-162,-377,-104,10,-303,-257,-164,8,-250,122,-115,-157,-436,-226,-288,-449,-696
247578,2141,2014,1099,358,-9,661,156,257,-141,-134,64,69,442,-134,-34,-134,-262,14,94,-252,-213,-71,121,-125,186,-73,-162,-335,-120,-183,-367,-539
247579,2080,1993,1115,354,-20,660,157,288,-121,-126,128,138,503,-131,-15,-148,-191,92,144,-246,-212,-52,162,-73,196,-78,-223,-245,-47,-95,-285,-392
247580,1973,1893,1099,319,-23,619,134,268,-157,-158,102,113,498,-156,-63,-126,-201,94,114,-303,-254,-48,205,-74,173,-109,-248,-228,-53,-102,-295,-413
247581,1869,1804,1042,255,-29,533,53,223,-230,-254,28,60,449,-243,-163,-188,-223,50,61,-381,-304,-20,176,-122,86,-165,-237,-277,-117,-195,-376,-434
