,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
89073,378,504,715,219,301,416,453,313,501,263,379,734,329,15,226,262,392,204,-42,119,369,160,-106,239,230,304,340,134,407,345,201,380
89074,397,488,691,234,320,422,509,363,504,270,351,804,352,34,228,243,348,224,-50,130,376,249,-99,266,232,319,369,213,416,348,207,365
89075,384,495,691,288,320,434,502,470,522,268,352,973,374,44,218,215,275,267,-36,137,379,356,-81,278,246,338,381,140,425,398,269,500
89076,409,535,801,285,326,470,519,316,511,278,409,999,334,16,223,155,347,289,-36,121,390,279,-46,272,257,304,338,93,417,385,264,504
89077,419,548,814,265,313,462,450,234,479,260,406,805,286,5,241,298,365,258,-53,124,422,289,-25,250,259,335,371,130,420,380,254,494
89078,368,501,757,236,295,470,361,240,494,266,400,705,293,8,239,284,355,202,-69,110,405,212,-51,245,240,325,376,238,431,369,211,432
89079,317,472,596,251,310,496,319,318,503,261,420,746,308,11,230,260,373,189,-80,119,396,212,-96,221,222,331,404,192,397,336,212,403
89080,316,441,620,260,320,515,384,314,501,279,443,758,310,0,242,282,390,167,-95,130,397,260,-146,220,224,341,441,152,407,337,219,445
89081,338,364,725,269,340,562,443,285,511,307,482,758,312,0,283,376,379,183,-76,138,440,283,-183,239,252,356,439,191,400,348,225,442
89082,376,390,709,273,339,593,436,292,524,304,453,653,322,29,270,394,296,169,-68,154,453,307,-173,237,257,376,456,239,417,398,268,528
89083,387,456,680,267,333,574,454,302,535,300,439,695,335,33,265,306,278,198,-53,160,432,327,-159,242,249,380,442,244,444,418,283,547
89084,373,504,712,273,339,529,448,298,544,300,412,731,362,31,252,252,323,233,-29,155,420,262,-108,274,274,393,402,264,512,447,306,533
89085,344,562,715,262,325,493,465,312,544,280,406,754,374,26,267,245,377,265,-11,166,432,215,-5,318,288,403,383,120,515,448,287,488
89086,361,573,749,249,319,460,491,305,542,274,419,775,367,38,268,286,327,279,-16,170,436,263,49,329,294,405,428,-5,499,436,304,480
89087,397,608,730,246,302,442,532,275,533,271,422,668,358,39,288,311,357,270,-9,179,462,258,78,333,304,405,484,47,481,395,275,468
89088,374,604,657,250,323,448,593,277,523,264,469,832,363,34,293,310,348,242,-8,172,479,243,14,303,290,397,497,51,402,360,230,447
89089,315,491,536,213,289,453,507,323,510,252,423,771,358,23,257,269,325,222,-35,152,435,241,-53,289,285,379,426,153,386,326,191,403
89090,264,419,561,228,280,404,401,347,512,248,332,672,349,20,229,211,225,191,-52,139,405,232,-125,279,285,354,392,219,360,322,197,382
89091,289,478,670,231,311,376,399,289,531,244,335,665,334,36,241,201,223,184,-23,161,397,276,-157,296,313,391,425,155,403,350,200,432
89092,335,500,665,248,304,416,395,252,536,257,359,686,330,59,262,232,345,203,-9,161,403,318,-91,303,320,402,411,130,438,388,250,488
89093,331,519,596,258,293,400,364,302,537,271,343,716,344,60,239,203,319,205,-7,133,377,362,-125,293,310,372,366,124,406,384,239,479
89094,335,545,635,310,312,425,360,338,543,275,377,774,363,68,245,238,278,225,2,151,393,375,-131,313,330,387,381,209,430,400,251,540
89095,320,451,671,258,305,485,311,275,532,280,379,759,345,77,238,183,339,216,-4,154,386,230,-139,324,330,391,343,261,459,427,294,493
89096,262,358,604,223,272,447,202,266,525,273,324,764,350,76,233,155,339,230,17,183,381,250,-109,370,351,403,354,328,506,466,339,518
89097,247,350,601,220,272,426,141,339,531,282,331,827,369,91,249,203,404,278,44,202,433,287,-58,373,348,422,401,315,487,466,337,481
89098,287,438,696,229,269,459,249,380,533,300,392,905,384,81,268,271,433,312,43,192,431,247,-20,376,342,437,453,329,502,456,295,401
89099,350,484,701,217,278,465,372,398,527,293,456,975,392,69,283,301,516,371,41,197,438,250,90,417,335,446,502,385,537,486,350,368
89100,343,438,693,288,268,474,440,456,547,278,430,1024,417,56,275,322,512,421,41,186,440,279,213,421,321,437,547,203,526,470,334,274
89101,390,380,854,310,293,487,495,408,519,291,412,1053,382,65,288,381,449,418,25,177,491,302,199,396,319,459,628,87,503,466,352,242
89102,416,423,887,279,312,518,570,377,524,335,481,1031,362,79,321,395,487,391,31,206,491,348,194,402,315,434,544,193,520,505,317,482
89103,407,468,886,238,314,504,630,331,512,318,534,883,349,80,316,404,558,353,33,191,462,357,167,395,313,413,362,332,533,489,326,652
