,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
84291,342,259,528,120,-15,-13,-22,365,-40,-124,106,117,175,-88,124,105,129,33,-10,-103,-630,110,449,19,166,76,145,84,347,201,-43,-37
84292,321,276,488,105,-9,-12,-51,332,-52,-134,105,63,146,-96,115,88,85,-9,-31,-108,-662,32,403,-14,131,38,107,40,290,152,-93,-121
84293,291,272,465,71,-23,-14,-36,310,-62,-130,93,44,130,-102,94,35,69,-55,-46,-121,-691,-24,356,-42,116,16,46,-56,182,55,-153,-182
84294,301,298,478,74,-5,-7,-46,300,-71,-106,91,32,136,-93,93,30,46,-45,-33,-137,-669,6,333,-50,128,20,47,-63,195,76,-133,-147
84295,352,274,521,97,9,2,-47,313,-42,-105,115,59,151,-65,141,53,79,-3,-11,-85,-652,30,375,0,156,60,74,23,298,198,-33,-88
84296,337,235,533,85,0,2,-53,307,-48,-123,105,77,149,-88,109,-26,95,0,-16,-91,-665,3,394,5,168,49,34,47,292,214,-46,-105
84297,369,274,535,99,7,37,-33,351,-67,-115,101,95,180,-99,125,-29,127,7,-5,-120,-685,-9,412,33,145,27,4,103,322,193,-118,-208
84298,409,308,553,104,11,44,16,391,-64,-114,116,101,175,-105,119,-8,139,32,-1,-110,-672,-8,416,44,148,4,-7,82,345,179,-130,-212
84299,383,332,553,114,12,51,20,410,-56,-100,164,132,192,-110,139,51,147,67,0,-114,-657,-6,441,69,171,32,17,49,366,219,-111,-156
84300,355,301,565,127,16,56,4,417,-50,-99,165,129,185,-112,151,118,146,48,-23,-129,-650,0,457,56,140,24,18,30,300,151,-171,-204
84301,356,320,585,152,19,48,29,430,-44,-83,186,153,195,-116,173,150,176,58,-16,-122,-595,52,480,79,138,31,43,86,326,168,-153,-191
84302,345,313,592,153,13,27,24,425,-40,-88,194,181,201,-113,169,131,174,73,11,-112,-581,79,498,106,162,66,79,114,370,240,-93,-140
84303,319,293,564,128,5,-38,-34,393,-62,-122,129,147,184,-131,146,64,152,67,-17,-146,-606,53,479,82,141,51,47,93,360,252,-117,-166
84304,356,293,555,107,5,-56,-18,364,-34,-134,121,148,187,-144,140,79,147,62,-22,-142,-616,73,457,71,143,28,46,63,349,221,-140,-203
84305,355,288,541,108,0,-42,55,364,-30,-118,167,111,189,-121,130,145,152,67,-29,-139,-611,119,448,86,133,31,56,91,366,213,-143,-213
84306,360,307,529,97,-1,-82,31,368,-55,-138,141,91,186,-136,123,127,172,67,-50,-158,-618,107,432,58,112,23,41,74,364,182,-178,-229
84307,357,279,507,100,-10,-39,35,377,-53,-127,130,93,181,-140,128,148,154,32,-49,-174,-607,100,418,28,91,18,58,80,358,209,-134,-153
84308,343,247,504,108,-14,-46,47,340,-41,-125,150,117,154,-137,145,109,163,18,-45,-172,-605,140,454,37,111,39,81,133,391,246,-100,-125
84309,342,231,522,99,-7,-22,40,370,-29,-121,163,131,182,-124,138,8,175,29,-41,-167,-617,135,485,40,107,33,78,166,414,228,-133,-187
84310,302,221,500,55,-26,-53,17,391,-43,-154,142,124,189,-163,123,20,133,43,-63,-195,-642,103,479,8,76,12,74,127,397,229,-118,-141
84311,275,199,495,56,-25,-64,-5,387,-33,-156,128,150,180,-167,137,88,145,35,-67,-217,-641,96,509,21,66,0,86,129,386,225,-95,-107
84312,253,181,493,107,-22,-50,-4,421,-14,-140,141,182,192,-140,119,171,154,44,-65,-187,-626,131,526,11,60,12,111,151,384,179,-120,-99
84313,241,158,506,118,-19,-59,-18,435,-14,-135,129,215,197,-131,101,174,158,43,-53,-179,-631,170,497,14,67,23,125,133,364,179,-124,-90
84314,224,134,499,110,-39,-110,-55,420,-14,-140,88,187,196,-140,104,182,136,30,-58,-166,-620,190,472,12,81,39,140,37,313,173,-109,-45
84315,198,127,474,98,-49,-132,-62,404,-24,-149,80,152,191,-134,97,151,112,22,-53,-164,-633,164,471,3,87,37,157,26,321,164,-105,-7
84316,238,161,502,114,-32,-35,-39,402,-7,-116,109,163,207,-135,96,113,120,21,-51,-168,-641,101,470,25,96,51,131,50,327,178,-105,-48
84317,298,189,594,149,-11,-40,-22,425,-2,-116,180,177,202,-135,107,115,122,44,-32,-157,-644,137,472,30,104,50,124,83,343,166,-138,-75
84318,215,105,538,107,-19,-68,-18,395,-17,-137,161,169,186,-139,114,91,129,13,-41,-174,-661,134,465,12,93,23,118,89,327,146,-168,-76
84319,190,83,510,99,-42,-88,9,380,-11,-131,126,130,192,-157,100,69,108,4,-58,-165,-661,119,441,-3,83,35,123,73,319,180,-119,-23
84320,220,125,530,126,-22,-49,30,412,-11,-122,134,155,207,-133,103,110,113,31,-39,-161,-642,113,440,-4,106,61,162,77,342,206,-63,26
84321,176,88,474,116,-39,-65,8,396,-8,-143,116,170,210,-135,93,82,124,32,-42,-168,-669,67,438,4,98,63,107,83,337,170,-131,-67
84322,137,64,411,79,-43,-60,13,377,10,-128,131,169,209,-102,108,32,128,31,-33,-131,-676,107,458,29,124,60,126,104,361,192,-122,-71
84323,65,24,353,44,-69,-77,0,340,-9,-128,107,152,177,-122,116,39,142,14,-35,-129,-639,125,440,14,137,89,167,91,364,224,-77,0
84324,29,0,327,13,-71,-83,-8,316,-28,-121,124,130,175,-119,131,83,155,9,-40,-117,-609,147,440,10,143,113,178,69,358,212,-61,0
84325,19,-10,312,0,-65,-127,-22,316,-34,-118,135,158,185,-133,142,107,169,36,-35,-83,-586,169,487,57,178,148,222,117,408,244,-22,35
84326,9,-14,317,6,-42,-163,-33,315,-30,-111,139,184,189,-116,156,86,205,48,-15,-89,-573,160,504,69,206,159,226,124,394,256,-12,32
