,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
42414,182,13,365,127,-48,570,-43,350,65,-171,39,165,358,-41,-411,181,14,104,119,-148,-291,80,241,113,31,-109,126,-38,192,47,-432,-22
42415,183,35,276,147,-55,576,-4,388,68,-181,30,249,342,-55,-396,114,42,84,118,-191,-307,36,253,92,-1,-135,114,-67,146,-49,-503,-105
42416,158,-56,279,172,-48,543,-50,392,66,-181,-7,257,344,-62,-404,-50,144,87,122,-174,-300,96,263,109,19,-114,149,-55,175,7,-467,-18
42417,50,-54,254,192,-65,545,-61,353,74,-164,6,254,363,-49,-359,-136,177,115,116,-140,-259,115,290,126,64,-95,201,6,224,49,-431,21
42418,31,27,327,172,-58,557,-51,343,80,-179,43,207,360,-59,-352,-187,170,111,106,-147,-251,98,319,131,79,-78,197,19,234,71,-420,-3
42419,121,30,410,160,-55,559,-34,353,57,-180,62,256,365,-48,-340,-299,152,123,112,-121,-248,107,358,184,101,-18,219,209,355,187,-332,57
42420,219,29,477,149,-48,580,1,365,57,-147,75,252,387,-35,-300,-406,257,145,124,-74,-175,151,380,229,154,34,302,147,398,263,-200,203
42421,226,47,532,116,-65,578,29,351,58,-158,70,198,369,-35,-308,-220,194,111,131,-104,-198,117,298,158,118,-31,208,-170,161,64,-349,-68
42422,171,2,515,98,-64,565,0,349,54,-164,62,214,367,-36,-310,44,208,153,148,-76,-185,119,357,196,138,4,230,9,281,172,-300,36
42423,154,-4,470,108,-64,584,9,314,75,-169,91,232,367,-20,-284,258,187,142,161,-64,-153,-29,371,226,167,28,279,57,370,228,-247,147
42424,195,44,519,154,-42,621,31,383,87,-154,91,267,398,-12,-276,214,193,175,172,-60,-142,254,399,248,189,30,347,101,373,236,-259,251
42425,197,59,507,142,-39,613,49,406,62,-159,70,259,395,-38,-288,73,145,172,141,-66,-173,349,373,229,143,2,311,108,308,135,-402,142
42426,203,52,508,116,-42,599,48,353,55,-150,78,257,372,-51,-307,57,103,144,101,-80,-197,100,328,174,116,-31,217,32,259,43,-513,-116
42427,202,22,477,127,-57,583,11,331,58,-159,74,258,377,-34,-308,105,118,138,131,-103,-187,155,347,191,139,8,253,28,315,143,-365,-9
42428,179,5,497,153,-29,603,16,416,88,-152,77,270,414,-22,-320,83,184,179,157,-90,-192,180,387,204,149,4,173,56,316,126,-380,-103
42429,148,-8,489,139,-25,578,21,429,86,-155,71,266,409,-26,-313,-61,267,174,179,-80,-178,248,395,221,156,10,164,57,305,122,-384,9
42430,164,33,485,159,-44,618,42,410,85,-148,108,284,408,-22,-298,-128,207,184,200,-58,-152,253,413,229,178,36,218,102,350,169,-342,83
42431,195,21,483,157,-55,616,56,403,90,-149,105,245,407,-18,-290,-153,205,188,158,-43,-148,189,433,222,177,19,191,119,353,156,-357,-42
42432,216,28,486,191,-47,622,54,410,100,-125,128,231,442,-5,-265,-24,276,243,193,-24,-113,252,507,279,203,75,241,121,378,214,-275,69
42433,190,7,484,187,-53,610,26,422,102,-132,129,231,462,-8,-288,67,271,256,201,-35,-133,243,488,296,224,97,267,152,392,254,-232,164
42434,214,22,532,202,-30,637,17,442,106,-111,180,204,440,-13,-246,146,188,210,203,-46,-137,202,376,256,209,74,291,131,360,226,-243,133
42435,219,20,547,160,-31,645,15,409,92,-120,161,255,386,-31,-272,182,52,168,168,-60,-137,239,348,230,167,60,326,94,331,183,-270,102
42436,197,18,488,143,-35,663,56,403,90,-130,145,343,387,-41,-292,203,212,169,194,-29,-113,297,397,235,182,100,366,157,371,245,-230,161
42437,236,37,529,180,-6,653,86,426,93,-127,147,345,404,-29,-270,209,342,172,170,-4,-100,262,414,237,204,103,336,167,376,264,-243,153
42438,295,73,571,206,-1,687,109,416,90,-127,157,304,387,-27,-257,224,247,172,164,4,-83,258,425,243,202,104,351,146,360,244,-226,210
42439,306,80,577,193,-14,690,106,407,86,-131,165,280,379,-24,-233,227,266,164,157,15,-55,352,394,245,200,119,392,138,374,258,-202,301
42440,272,72,541,166,-13,668,45,395,87,-146,151,225,393,-32,-217,67,279,162,170,-13,-93,317,381,239,196,94,335,133,344,202,-287,65
42441,222,47,534,148,-19,644,50,380,83,-146,149,247,399,-36,-246,-80,288,175,166,-5,-84,271,410,237,191,83,328,153,373,215,-269,51
42442,234,23,521,164,-40,642,67,393,75,-144,162,265,395,-44,-255,-32,250,174,153,21,-62,241,425,260,205,121,392,195,448,297,-147,246
