,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
143051,101,164,-104,-120,-309,2,-53,141,-85,-373,39,-57,101,-338,46,-59,133,-113,63,120,-339,205,176,246,109,133,237,-2,226,-85,-8,-126
143052,73,165,-50,-132,-302,9,-62,167,-105,-386,36,-262,116,-356,27,-60,147,-140,49,117,-342,188,164,239,96,136,280,14,235,-79,10,-72
143053,73,129,-127,-143,-283,36,-32,170,-85,-368,34,-116,107,-349,49,-40,118,-89,51,146,-312,158,235,249,102,157,294,46,270,-45,40,-39
143054,90,136,-170,-122,-288,12,-32,149,-69,-378,7,43,116,-346,25,-28,101,-88,64,134,-314,147,234,267,104,168,264,29,268,-30,14,-111
143055,107,146,-128,-106,-301,0,-9,158,-79,-391,-26,-1,120,-375,0,-59,112,-135,39,104,-339,154,183,223,74,147,257,22,242,-89,15,-205
143056,110,159,-85,-115,-303,38,-76,162,-93,-387,-25,2,140,-365,13,-81,133,-106,25,100,-346,188,198,225,82,153,266,67,243,-135,-4,-212
143057,36,111,-55,-128,-324,87,-148,124,-116,-407,39,-31,105,-369,31,-44,137,-136,25,125,-318,247,193,221,97,176,303,22,228,-176,-21,-93
143058,27,117,33,-123,-297,127,-143,72,-114,-393,93,-5,100,-358,72,115,151,-114,44,150,-224,167,223,245,123,195,352,41,248,-107,-3,-60
143059,18,199,22,-143,-271,114,-102,25,-94,-372,108,-13,115,-356,92,208,202,-91,54,168,-186,210,236,249,127,227,431,54,266,-76,20,-48
143060,20,257,-14,-169,-288,81,-1,-19,-100,-365,121,-57,112,-365,100,192,260,-144,52,180,-174,275,202,266,137,245,491,18,259,-61,56,-37
143061,65,262,-5,-112,-274,61,21,268,-80,-369,133,-11,150,-362,109,118,204,-96,87,214,-137,375,281,298,171,294,542,43,273,-52,91,6
143062,87,179,24,-96,-265,71,21,266,-67,-400,115,46,176,-366,94,-105,155,-6,95,209,-154,423,358,312,172,309,549,71,301,-46,106,61
143063,96,97,-10,-103,-271,39,33,242,-60,-386,91,31,188,-357,69,-73,182,-15,103,190,-185,386,333,313,156,277,497,39,289,-53,78,-32
143064,70,56,-77,-107,-287,7,33,218,-63,-394,84,28,165,-340,59,41,187,-50,89,181,-197,324,315,291,156,271,512,79,280,-67,49,-67
143065,102,135,-84,-137,-290,7,56,183,-76,-404,116,119,149,-344,75,53,190,-45,69,198,-165,335,295,296,142,285,503,140,293,-57,66,-9
143066,112,234,-58,-146,-295,-2,33,200,-69,-398,84,154,165,-365,61,38,201,-47,71,189,-198,339,300,295,136,263,454,138,280,-67,50,-35
