,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
103633,604,210,738,266,38,454,298,676,190,-226,197,264,346,-76,-9,102,46,172,225,29,-112,564,328,120,-131,-4,205,233,43,72,-4,165
103634,590,196,731,269,41,462,254,657,167,-228,219,234,348,-65,-46,106,44,187,217,21,-110,495,364,115,-145,-10,136,151,11,47,-65,45
103635,548,191,682,253,12,376,375,630,159,-243,152,231,339,-49,-40,69,17,159,211,25,-126,461,256,95,-157,-1,109,184,24,25,-111,-39
103636,512,157,676,230,0,376,287,629,182,-240,152,215,331,-51,-46,46,-44,160,230,13,-190,419,317,97,-140,-33,107,166,28,11,-146,-78
103637,497,144,658,215,-19,360,246,618,179,-241,130,214,338,-54,-74,85,-33,163,241,19,-216,453,296,123,-104,-50,104,148,35,24,-128,-38
103638,438,118,583,155,-29,363,259,553,165,-246,131,156,296,-58,-51,66,-40,104,221,28,-170,441,168,73,-123,-46,80,21,-17,-37,-143,-14
103639,424,80,557,123,-36,373,239,532,161,-221,123,124,263,-62,-35,54,-52,73,211,36,-183,415,142,29,-122,-37,92,-28,-70,-55,-116,-23
103640,388,58,539,92,-30,376,215,536,157,-213,118,117,262,-62,-30,44,-94,48,173,25,-164,442,131,11,-117,-27,97,-37,-128,-85,-143,-43
103641,329,29,517,60,-54,371,179,500,128,-217,122,60,227,-72,-18,13,-135,25,173,33,-168,453,104,12,-109,-30,98,-14,-97,-59,-156,-46
103642,303,7,504,74,-32,389,199,477,122,-191,145,64,230,-64,19,16,-128,49,180,61,-149,444,152,37,-68,-19,94,-31,-60,-17,-114,-41
103643,305,5,534,88,-21,407,190,510,115,-163,169,71,254,-87,18,46,-126,26,181,58,-143,406,158,37,-79,-14,77,29,-51,-8,-101,-13
103644,317,13,556,100,-23,448,217,524,116,-150,197,80,245,-80,42,75,-128,54,158,67,-134,423,165,30,-86,4,110,-27,-118,-65,-125,-9
103645,302,12,531,94,-37,476,233,511,110,-148,177,101,242,-93,37,79,-119,39,154,66,-144,423,212,19,-62,-8,65,-37,-110,-66,-150,-32
103646,293,0,553,89,-50,464,223,513,125,-147,180,67,249,-86,46,75,-118,44,169,62,-127,400,211,26,-34,0,94,-16,-52,-27,-125,-23
103647,266,1,528,79,-50,446,222,482,133,-146,189,66,220,-107,61,79,-142,-6,152,70,-118,378,147,26,-14,26,160,102,-5,4,-52,7
103648,247,-17,530,72,-57,433,176,482,106,-167,156,55,227,-91,25,37,-165,26,160,77,-130,348,205,41,-16,14,142,85,27,-3,-47,-36
103649,260,-14,515,53,-61,444,175,461,101,-154,153,49,228,-80,32,-25,-120,54,163,60,-121,336,227,34,-3,-4,77,16,-20,-14,-69,-12
103650,318,23,584,106,-34,458,204,504,134,-141,130,71,254,-84,48,-107,-87,95,172,60,-139,369,250,70,5,21,103,14,-1,-16,-78,-61
103651,325,36,573,107,-26,454,211,526,133,-145,95,124,254,-110,59,-88,-78,96,156,64,-130,401,256,112,-9,40,113,59,68,18,-45,-49
103652,356,60,540,99,-1,482,218,525,154,-120,176,171,254,-98,115,60,-54,123,177,100,-73,428,327,141,20,73,187,114,97,74,0,51
103653,363,83,567,121,-7,510,281,529,159,-136,242,163,268,-87,107,121,-46,152,203,105,-33,477,387,152,54,115,278,185,160,135,59,119
103654,371,59,603,114,0,485,223,536,140,-160,207,186,273,-115,88,84,-13,148,197,100,-55,423,397,175,18,119,263,207,183,153,47,104
103655,416,120,622,122,18,497,268,554,133,-150,243,216,268,-112,77,105,4,167,201,103,-32,474,471,201,22,132,268,170,160,150,80,167
103656,487,206,702,162,58,559,331,583,141,-112,245,231,285,-121,136,121,9,200,213,119,-7,549,465,205,39,143,273,217,173,144,62,181
103657,517,251,713,197,85,572,346,609,157,-128,324,249,299,-125,70,247,83,225,213,106,16,594,486,202,27,163,324,257,183,165,67,183
103658,534,257,721,199,68,567,373,638,155,-128,295,287,278,-147,89,220,93,237,198,75,0,622,504,184,-5,159,288,256,156,111,3,125
103659,558,276,742,197,73,593,370,620,132,-110,311,291,268,-147,139,205,100,250,188,107,-6,630,595,206,-12,144,281,286,184,129,-6,114
