,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
17175,374,548,497,322,199,353,-101,371,172,45,188,-29,296,30,317,100,-172,45,326,256,218,-57,654,191,186,52,271,65,181,-137,-25,73
17176,350,486,463,250,167,309,-204,353,172,30,155,-174,228,32,297,125,-129,-206,293,235,159,92,175,110,156,51,277,37,170,-85,41,116
17177,333,406,417,210,131,315,-315,412,187,13,86,-129,289,51,258,180,-281,86,324,247,160,-25,150,200,186,55,266,44,163,-91,10,90
17178,384,392,409,210,149,355,-260,428,164,25,181,-169,247,34,279,133,-254,-113,287,222,135,-93,53,97,134,4,173,70,111,-207,-142,-90
17179,353,322,336,255,121,363,-180,475,162,18,204,-269,224,8,243,54,-181,-172,268,202,85,-211,127,63,85,-24,143,40,112,-210,-110,-73
17180,247,288,331,326,116,354,-132,541,166,8,149,-265,222,25,236,135,-209,-143,273,199,127,-82,136,77,81,-3,195,-4,80,-189,-64,36
17181,267,276,333,347,135,269,-122,618,195,6,113,-324,273,28,233,179,-119,-64,312,226,156,-64,270,140,131,36,233,86,158,-140,-5,78
17182,337,244,377,297,129,150,-167,673,211,5,-16,-157,339,21,218,120,-202,49,326,208,111,-58,327,184,139,38,207,41,170,-138,-10,60
17183,423,214,418,118,138,246,-174,586,200,13,-34,-133,249,12,204,127,-252,-77,311,218,107,-95,323,178,151,61,247,82,194,-91,2,118
17184,482,264,365,168,147,275,-247,673,208,14,10,-187,264,15,199,132,-265,-85,305,220,129,-171,267,182,152,55,260,93,196,-94,0,41
17185,468,265,324,258,130,386,-310,542,183,20,23,-242,268,13,188,98,-274,-74,309,207,119,-115,195,166,142,29,215,47,192,-124,-34,-52
17186,306,127,267,216,142,565,-348,439,201,42,30,-245,238,23,213,116,-131,-89,298,219,109,-99,261,176,138,25,201,72,201,-114,-40,-4
17187,168,178,356,202,158,560,-223,451,169,55,43,-149,235,31,233,171,-314,-96,287,237,136,-75,247,177,161,44,218,28,186,-136,-68,-19
17188,197,195,355,202,147,240,-274,494,149,56,64,-190,262,59,257,148,-401,97,336,269,174,-51,334,251,194,81,274,53,253,-76,-3,4
17189,347,268,279,159,149,30,-251,587,174,69,73,-486,313,70,273,177,-341,354,395,281,192,-34,525,361,235,103,280,174,321,-1,60,73
17190,509,324,444,188,160,262,-149,634,155,59,30,-371,260,57,269,176,-140,-85,324,258,173,-87,389,211,190,101,255,202,293,-25,41,129
17191,460,315,485,183,155,320,-168,534,141,70,85,-94,280,72,299,146,-97,-105,324,278,174,-192,363,211,206,104,245,283,346,-1,72,155
17192,419,293,503,169,160,175,-80,457,140,56,103,-180,247,50,297,162,-183,-17,328,279,179,-54,313,230,199,87,248,292,355,-9,85,149
17193,369,335,409,168,151,309,-120,376,147,36,11,-298,300,35,263,166,-230,114,324,245,174,-61,377,227,191,67,231,115,265,-73,8,54
17194,379,452,417,170,175,401,-228,141,105,64,50,-277,225,28,288,153,-65,39,298,255,163,-147,335,212,177,92,252,96,262,-38,33,130
17195,402,476,477,137,149,250,-211,348,112,62,97,-283,192,26,285,108,-256,-24,277,260,154,-90,328,193,157,70,263,85,235,-87,24,96
17196,427,375,406,98,127,177,-227,430,89,33,91,-296,193,17,287,46,-106,-74,252,241,168,-70,338,157,141,65,250,110,267,-79,10,31
17197,414,297,504,207,106,351,-207,473,126,74,150,-313,227,57,322,27,-38,-46,290,282,218,-60,404,201,177,106,290,138,305,-18,64,102
17198,361,264,478,273,99,350,-172,466,167,61,89,-336,286,79,299,37,-427,104,332,283,180,49,568,236,168,81,271,150,263,-83,-36,41
17199,273,241,350,284,115,316,-165,467,153,47,68,-75,304,73,276,85,-462,200,339,282,187,-16,737,251,162,72,273,83,240,-119,-24,48
17200,228,326,421,261,135,334,-141,463,152,58,86,-157,202,51,321,129,-259,-189,290,274,243,-57,158,142,171,115,371,94,253,-52,45,131
