,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
45709,657,348,713,-748,143,610,185,629,145,-264,309,274,502,176,-1141,193,277,24,24,42,9,285,370,174,349,63,357,32,408,89,106,-19
45710,639,325,706,-744,132,588,155,622,122,-279,305,328,470,150,-1147,221,323,4,2,44,1,300,404,164,324,54,394,42,446,134,193,90
45711,639,341,741,-718,144,615,197,674,124,-286,281,231,480,142,-1166,261,322,0,3,42,-4,325,390,165,332,74,427,58,472,196,233,188
45712,662,335,723,-751,164,639,248,659,124,-267,303,291,479,164,-1149,212,355,17,32,58,26,392,387,166,336,106,457,93,471,217,284,211
45713,630,317,696,-773,143,625,197,578,105,-243,289,377,469,169,-1149,77,364,19,30,37,19,351,388,148,317,82,417,40,406,153,221,40
45714,614,327,690,-773,140,598,166,546,94,-267,274,271,448,145,-1141,8,311,-2,-27,1,-18,261,328,105,275,44,329,-4,352,91,153,-64
45715,608,284,701,-790,136,613,175,534,77,-261,283,296,415,144,-1136,46,265,-42,-50,17,-29,257,292,83,265,35,318,-38,341,68,81,-43
45716,600,286,712,-804,107,614,159,529,71,-255,286,290,400,142,-1147,40,217,-56,-65,9,-32,258,276,83,254,16,298,-73,292,0,17,-62
45717,597,290,740,-810,113,598,107,502,51,-269,278,224,392,129,-1166,-14,227,-86,-58,-17,-45,269,263,74,234,3,308,-74,259,-34,-44,-43
45718,590,287,724,-790,121,590,92,527,66,-279,276,303,401,132,-1169,14,257,-76,-79,-40,-70,224,264,47,212,-23,275,-62,254,-60,-127,-130
45719,600,300,713,-786,122,606,90,558,72,-273,267,322,387,141,-1173,26,269,-66,-79,-35,-95,225,289,34,227,-45,200,-42,279,-70,-112,-187
45720,595,302,675,-800,119,604,110,524,59,-268,247,300,388,152,-1192,35,240,-57,-63,-21,-61,213,322,57,218,-28,188,-52,288,-6,10,-86
45721,585,274,628,-801,133,598,162,510,64,-240,266,261,393,167,-1159,8,233,-53,-56,-7,-64,224,331,65,225,-4,234,-38,333,62,61,2
45722,584,262,566,-778,124,587,138,516,84,-256,257,140,394,159,-1148,26,190,-56,-72,8,-81,250,279,72,243,2,270,-37,358,75,121,21
45723,560,284,576,-803,108,550,110,533,85,-273,237,60,400,157,-1173,83,215,-67,-61,21,-86,123,257,81,244,0,282,-64,333,78,121,8
45724,544,290,638,-826,99,528,105,520,63,-309,216,176,369,150,-1193,44,209,-93,-86,-10,-115,63,238,63,232,-8,227,-86,284,28,39,-10
45725,596,329,671,-818,133,571,122,526,73,-282,254,246,412,167,-1177,66,209,-51,-61,12,-91,170,264,64,235,8,238,-62,277,-23,-15,-37
45726,574,320,632,-847,115,593,85,515,71,-279,237,247,401,153,-1198,19,224,-49,-47,29,-79,212,298,86,254,22,236,-54,320,-2,-7,-79
45727,547,273,619,-858,90,566,-3,533,79,-272,230,299,420,168,-1198,-32,225,-21,-23,29,-100,165,298,101,280,6,244,-2,342,26,3,-131
45728,502,227,582,-867,94,548,-72,513,72,-275,201,326,410,159,-1208,2,201,-31,-21,7,-133,38,299,118,266,0,224,-9,353,18,-25,-139
45729,523,249,574,-852,83,542,14,466,63,-283,194,322,398,158,-1207,55,203,-5,-43,3,-138,49,339,108,266,6,240,-20,337,11,15,-125
45730,531,288,620,-826,92,553,83,491,68,-283,201,285,425,184,-1185,83,234,10,-30,21,-110,151,384,116,262,11,269,-49,326,26,25,-75
45731,543,299,607,-803,97,585,138,517,81,-273,246,174,422,186,-1178,28,248,-16,-40,28,-94,151,346,109,280,15,318,-16,353,56,100,-6
45732,550,277,593,-802,106,606,118,516,92,-264,294,162,434,180,-1154,-96,244,-32,-26,31,-73,183,303,119,291,41,351,32,392,88,130,-13
45733,533,270,583,-814,106,603,38,504,68,-264,264,215,415,185,-1171,-34,276,-12,-19,39,-60,204,334,119,301,45,350,31,384,98,143,0
45734,534,254,563,-809,106,585,14,508,78,-259,233,254,422,189,-1164,39,274,8,-5,29,-53,194,351,142,312,39,325,24,372,107,144,-8
45735,532,252,579,-819,98,588,36,516,90,-253,254,246,433,180,-1178,62,256,3,-6,17,-64,152,375,153,275,39,305,20,364,102,73,-19
45736,527,227,576,-814,93,590,100,519,91,-272,264,239,432,170,-1181,7,282,8,0,16,-56,174,395,149,269,38,333,29,384,86,115,-2
45737,518,222,559,-831,83,589,75,502,77,-258,235,239,421,169,-1184,-85,305,-2,-9,12,-72,194,406,131,268,31,337,52,403,68,114,29
45738,559,242,577,-844,95,572,53,525,94,-282,235,263,438,172,-1200,-145,309,15,-8,18,-84,160,406,127,242,13,272,56,386,54,85,-5
45739,546,257,534,-814,79,554,49,549,90,-288,211,286,432,168,-1186,-109,299,3,-15,15,-63,156,411,135,240,34,314,61,401,93,92,44
45740,521,254,489,-794,85,557,47,584,94,-283,215,362,450,165,-1181,-51,285,26,-10,25,-46,178,437,142,256,36,330,55,404,95,101,37
45741,482,194,483,-819,90,522,13,551,82,-303,191,392,429,156,-1216,-48,270,21,-21,17,-85,173,463,144,260,27,272,47,400,77,121,0
45742,441,138,477,-823,68,520,-53,519,95,-303,167,333,421,189,-1211,-20,309,17,-29,20,-100,157,418,155,263,44,280,36,401,85,105,-9
