,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
82671,185,209,179,-112,-39,308,153,244,-48,116,188,230,349,-19,2,44,68,-27,-88,13,-76,161,227,-144,-1,44,144,-48,185,-64,-67,-76
82672,196,195,181,-100,-36,310,158,276,-17,125,207,292,412,20,42,111,172,59,-39,48,-32,84,343,-57,62,111,223,96,290,43,19,-4
82673,170,192,209,-81,-29,319,64,305,24,161,263,326,465,52,80,119,275,122,20,105,14,137,364,20,123,181,282,238,383,104,89,18
82674,175,210,247,-74,-28,337,129,328,37,184,282,357,461,65,90,143,251,131,43,127,26,181,296,24,145,166,274,127,366,109,55,73
82675,177,191,254,-65,-35,324,174,359,63,149,270,417,503,74,73,148,237,164,49,116,3,202,338,30,144,158,222,172,369,112,14,11
82676,172,175,250,-75,-29,314,193,351,47,157,274,467,498,68,56,114,228,183,39,81,-18,139,389,41,132,151,200,205,392,111,19,-56
82677,173,168,261,-103,-37,275,201,342,21,119,257,462,463,48,18,100,206,175,13,51,-43,69,372,25,88,102,174,122,343,32,-26,-112
82678,191,134,313,-120,-28,269,177,348,1,88,183,434,455,21,-24,71,167,173,-1,38,-63,110,384,5,81,99,207,106,344,41,-15,-61
82679,196,143,338,-165,-25,301,174,323,-6,97,222,441,442,13,-20,67,212,205,-17,36,-71,77,458,19,98,92,204,161,370,82,11,77
82680,242,222,379,-139,-18,319,224,373,16,122,247,508,474,25,15,114,283,225,-3,53,-43,141,461,28,101,116,183,241,382,96,35,58
82681,257,236,402,-116,-28,306,245,432,7,122,260,552,474,15,27,187,333,220,-28,66,-39,147,428,5,110,121,137,270,393,110,9,-41
82682,298,263,452,-63,-30,350,298,461,25,163,299,663,510,53,69,253,467,313,25,123,14,203,544,62,167,196,169,297,487,209,133,135
82683,342,271,516,-36,-27,391,324,507,38,180,335,696,527,59,115,276,514,336,48,151,59,214,579,92,202,247,241,366,517,257,206,241
82684,388,300,559,-5,-22,411,322,552,45,185,356,726,520,49,116,246,571,325,44,147,84,253,584,102,207,266,285,412,513,254,167,164
82685,397,299,565,-7,-40,424,329,538,24,189,359,743,521,39,97,174,563,336,37,145,90,386,596,111,198,285,376,433,538,290,226,266
82686,386,299,555,-13,-38,405,333,563,25,151,324,748,506,35,99,170,541,333,25,148,105,400,594,104,212,303,487,458,565,369,339,386
82687,379,301,543,-14,-28,370,326,575,10,126,298,737,528,23,86,208,580,342,23,142,124,339,574,96,227,339,508,459,573,395,381,498
82688,381,312,601,-20,-10,342,299,595,8,105,342,795,537,26,94,290,602,389,27,161,170,404,610,112,218,354,520,476,589,393,335,370
82689,377,347,624,-15,-20,322,299,634,31,96,319,860,582,31,99,262,576,398,48,197,224,565,637,153,245,401,581,512,623,441,353,298
82690,418,409,618,-3,-19,319,343,671,51,111,276,899,612,58,126,294,602,423,84,242,276,621,661,176,307,460,574,568,673,517,438,397
82691,463,475,646,2,-21,324,357,692,46,137,375,928,603,75,165,347,629,444,95,268,293,515,709,187,329,476,512,590,687,521,457,378
82692,466,507,660,3,-33,327,321,669,56,166,396,908,618,97,196,394,634,463,117,283,334,559,730,245,382,527,602,655,768,604,554,533
82693,480,461,670,27,-23,345,363,666,69,183,404,912,635,132,213,455,662,462,167,344,382,630,727,260,433,588,692,715,795,621,576,644
82694,486,454,700,22,-35,329,417,685,72,182,397,884,624,152,231,478,671,441,177,360,354,574,691,242,397,566,613,670,721,534,491,524
82695,528,509,710,10,-34,303,465,690,80,188,431,884,643,156,235,535,658,433,154,353,354,590,682,227,394,552,534,682,685,483,431,273
82696,541,523,705,0,-26,301,468,683,84,185,466,888,638,157,249,549,651,413,156,369,390,755,670,209,383,545,652,677,659,473,457,413
82697,470,467,657,-18,-35,270,466,635,51,153,413,827,601,120,227,498,651,363,142,333,388,870,610,131,358,543,724,608,583,443,468,503
82698,461,455,621,-43,-20,261,461,596,34,145,428,773,553,117,212,485,566,297,105,304,370,834,493,69,306,520,708,373,459,380,439,572
82699,448,439,609,-43,-13,273,476,561,29,146,482,726,528,115,211,522,506,242,56,281,352,755,419,-7,238,433,649,255,349,274,338,434
82700,401,422,601,-63,-21,279,447,533,20,135,449,694,513,88,195,459,383,167,43,232,286,702,360,-50,185,347,537,371,381,241,256,284
82701,422,436,566,-60,-30,295,450,480,0,151,464,604,474,77,199,497,249,79,7,174,233,609,276,-107,119,285,413,311,341,184,157,147
82702,455,447,496,-61,-40,327,469,446,-5,169,498,497,413,77,216,499,184,-2,-46,159,221,634,204,-176,76,240,396,160,262,122,109,170
82703,488,451,507,-28,-40,392,501,452,11,207,559,475,417,89,242,517,181,-3,-69,163,252,636,200,-186,72,239,473,160,265,138,172,272
82704,471,410,481,-32,-43,386,468,430,1,210,561,413,385,66,224,542,128,-54,-110,155,215,597,178,-254,28,202,520,124,238,126,182,357
82705,483,440,521,-32,-42,389,467,402,-1,195,531,416,362,42,228,480,120,-89,-141,78,134,540,167,-308,-27,99,336,121,190,53,54,243
82706,496,467,559,-47,-34,395,472,384,-15,169,497,409,354,19,183,431,163,-109,-169,27,62,411,150,-354,-90,26,247,58,100,-37,-32,172
82707,418,457,503,-81,-13,372,459,335,-19,150,472,366,336,29,124,340,216,-132,-172,18,47,456,124,-372,-97,-8,276,52,101,-54,-31,159
82708,339,411,421,-111,-13,307,389,297,-43,106,393,293,319,4,61,267,109,-196,-204,-10,-31,364,68,-407,-165,-83,140,48,70,-71,-90,67
82709,318,355,348,-145,-28,264,351,248,-77,81,331,229,285,-40,0,212,8,-259,-239,-79,-112,246,-27,-483,-221,-169,14,-144,-70,-199,-199,-96
82710,290,310,342,-141,-25,260,322,260,-60,88,267,245,285,-16,-17,179,-4,-257,-225,-85,-156,178,0,-467,-214,-181,-38,-169,-79,-200,-197,-112
82711,286,266,338,-138,-16,271,222,262,-60,92,231,256,316,4,-18,204,14,-219,-197,-74,-178,52,37,-454,-218,-178,-103,-181,-53,-223,-300,-327
82712,286,281,332,-116,-7,313,185,271,-18,131,271,271,362,20,13,256,20,-154,-157,-51,-154,-131,52,-402,-156,-131,-60,-155,18,-148,-250,-299
82713,262,318,253,-122,-36,314,240,243,-9,133,231,223,354,47,10,237,-10,-178,-144,-40,-148,-138,-48,-394,-125,-115,26,-116,20,-159,-252,-267
