,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
82553,190,-177,128,-152,-92,220,-188,-4,-196,23,-241,-57,316,-280,73,-65,-13,188,63,59,68,131,294,346,126,283,240,-131,144,-125,115,-387
82554,186,-134,156,-145,-79,211,-198,45,-189,25,-228,22,348,-274,99,-8,-16,230,68,87,73,134,250,345,124,285,234,-106,144,-123,107,-375
82555,207,-105,204,-116,-67,182,-176,80,-162,24,-194,66,373,-261,103,-5,-2,252,70,110,89,157,235,377,140,295,271,-71,173,-89,159,-304
82556,138,-181,160,-125,-93,185,-173,81,-176,7,-230,46,355,-288,76,-47,-4,242,56,92,87,142,238,388,137,287,307,-69,181,-85,159,-294
82557,107,-191,161,-69,-83,210,-154,96,-155,24,-212,70,364,-281,123,-18,7,283,103,95,125,179,267,398,173,331,368,-42,198,-35,190,-264
82558,97,-227,132,-90,-79,225,-213,114,-147,19,-210,85,385,-259,120,-14,30,267,96,109,118,162,262,401,163,323,388,-55,194,-7,223,-242
82559,103,-233,102,-77,-97,234,-245,120,-163,19,-224,55,343,-263,103,-31,49,224,82,107,128,92,228,380,154,328,392,-117,196,-14,225,-245
82560,150,-215,116,-64,-94,232,-209,68,-179,7,-224,55,318,-268,95,-43,17,227,81,92,107,60,221,360,146,312,358,-85,167,-62,189,-273
82561,93,-241,78,-87,-83,231,-183,74,-181,27,-217,18,336,-252,112,-47,5,251,84,110,95,111,246,372,163,318,320,-58,177,-55,179,-275
82562,37,-272,60,-121,-82,194,-182,89,-163,31,-231,35,345,-243,100,-64,4,247,100,123,123,142,264,377,182,337,346,-96,180,-51,179,-249
82563,52,-358,44,-123,-80,151,-196,87,-177,28,-250,65,367,-247,97,-49,11,271,121,144,138,201,286,402,203,361,377,-48,209,-1,240,-129
82564,117,-365,4,-126,-79,129,-186,88,-169,17,-254,97,351,-268,93,-39,12,271,114,120,153,202,297,393,207,359,382,-47,217,2,259,-117
82565,145,-268,44,-130,-80,184,-133,113,-165,16,-260,130,368,-276,100,-12,41,290,117,125,157,132,316,393,204,358,340,-33,214,-20,216,-297
