,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
30867,351,659,641,274,31,397,370,438,181,43,511,458,358,-40,382,505,353,284,126,124,288,676,573,281,304,391,603,348,440,241,160,421
30868,346,638,570,234,22,279,382,523,170,43,483,486,364,-17,381,545,417,281,132,145,284,740,632,286,305,395,604,405,471,272,171,447
30869,366,509,599,221,27,318,367,664,160,65,531,526,361,-57,367,568,337,260,103,112,260,709,548,240,289,360,559,285,394,226,151,422
30870,394,543,698,250,27,325,388,647,149,80,621,469,356,-53,381,475,310,288,117,120,284,532,548,249,286,363,557,310,405,241,141,431
30871,397,657,689,260,26,338,363,533,150,73,622,438,355,-39,394,363,322,316,129,138,383,595,548,272,307,404,602,347,426,253,164,451
30872,375,633,625,229,26,416,343,531,166,48,560,477,365,-45,353,519,324,240,113,104,336,677,553,243,284,361,546,332,420,221,139,407
30873,399,632,676,255,34,415,329,632,166,36,508,507,371,-52,309,620,325,242,102,66,113,629,590,236,238,275,422,400,417,193,65,334
30874,382,597,750,287,18,399,284,609,162,24,472,321,342,-81,305,489,277,247,69,59,161,561,539,201,209,260,414,314,380,167,37,344
30875,401,593,658,281,31,415,388,593,146,19,391,269,333,-73,296,474,260,235,63,39,138,557,465,166,177,218,369,144,273,58,-20,225
30876,398,639,581,253,47,442,508,600,174,45,432,388,343,-52,310,498,251,230,66,68,177,589,433,155,171,218,384,22,161,16,-39,251
30877,321,592,566,308,13,410,477,586,173,40,434,408,350,-54,313,490,229,244,89,75,200,567,467,182,213,248,393,158,269,111,11,304
30878,294,544,574,354,3,320,466,611,177,38,424,407,382,-44,332,463,208,254,102,91,172,537,468,200,234,245,380,190,286,102,13,273
30879,309,556,597,310,4,265,485,536,180,53,439,394,372,-29,342,497,231,249,104,95,180,591,467,204,230,251,385,199,285,114,19,295
30880,313,609,620,330,10,241,473,527,180,52,490,397,372,-23,337,505,229,260,98,110,182,553,482,210,243,252,359,221,311,100,-1,275
30881,321,615,645,290,-5,268,426,510,180,39,463,442,403,-7,370,490,286,320,124,136,208,547,516,242,267,286,364,288,367,172,60,264
30882,382,542,658,238,-13,313,430,481,182,32,461,422,405,0,379,491,276,314,138,148,209,533,524,269,311,328,398,327,421,223,107,296
30883,425,495,639,252,-16,312,397,496,175,54,498,400,392,-7,391,494,243,296,139,154,221,496,516,286,329,353,404,376,506,277,138,312
30884,363,516,647,288,-17,298,432,493,173,54,479,395,395,-11,401,483,230,269,134,151,226,477,463,274,308,341,372,180,366,195,84,286
30885,275,456,584,285,-10,379,446,536,211,55,503,458,409,0,390,477,262,284,145,162,220,504,418,246,310,334,397,-9,205,83,49,282
30886,272,399,589,263,-19,455,388,557,205,80,635,404,395,10,394,459,238,294,143,156,226,479,462,265,332,349,392,166,325,145,89,278
30887,286,474,595,287,-7,417,272,569,181,80,713,412,393,8,419,469,227,256,148,187,223,495,435,263,342,352,389,169,312,161,87,276
30888,264,564,465,240,-13,186,385,645,177,55,467,424,374,16,417,529,232,231,164,192,250,496,483,289,358,401,410,328,440,264,130,278
30889,273,621,484,279,-17,200,480,731,183,58,451,323,388,14,426,523,204,279,160,199,279,416,481,301,366,429,442,400,497,306,171,305
30890,234,545,490,269,-24,371,403,695,171,43,412,313,402,-16,392,463,281,272,145,178,258,441,434,277,331,397,410,279,386,239,166,320
