,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
37000,-6,216,-181,162,-24,508,-565,-17,108,121,-57,1,-35,16,213,-288,458,35,58,150,-631,413,762,303,296,316,-179,-9,37,-33,-109,118
37001,5,259,-102,221,8,425,-514,-33,128,133,-91,140,0,40,222,-190,423,105,90,183,-583,338,831,303,322,357,-199,-184,38,-38,-48,118
37002,-161,196,-176,183,-15,355,-555,57,146,93,-100,69,39,27,221,-128,535,153,96,177,-571,210,950,347,329,356,-231,96,142,4,-24,112
37003,-143,199,-265,242,-43,336,-598,141,144,86,-88,-255,51,19,180,-95,432,88,104,110,-618,132,801,285,293,304,-253,-27,119,14,-67,-125
37004,-21,246,-217,304,-35,320,-584,135,138,76,-135,-168,62,-8,144,-97,302,88,84,70,-641,176,765,281,247,237,-327,-190,-39,-155,-209,-320
37005,-21,218,-114,264,-23,303,-550,97,144,83,-118,16,77,2,151,-126,406,129,103,112,-690,294,783,311,280,253,-364,-255,-44,-129,-105,-2
37006,23,180,-68,225,-33,314,-506,81,152,91,-33,-93,57,19,178,-276,397,144,119,126,-707,193,660,282,285,277,-361,-68,-11,-30,-41,122
37007,44,140,-113,201,-36,357,-533,135,158,86,-7,-332,56,11,164,-473,464,142,115,134,-716,368,652,317,269,287,-303,117,41,-13,-22,126
37008,80,187,-65,245,-4,395,-507,193,177,104,0,-448,95,33,161,-379,706,163,140,169,-677,466,753,406,333,336,-220,125,79,19,55,189
37009,11,160,-68,287,-2,467,-455,94,149,116,30,-231,62,16,180,-165,654,87,108,163,-668,231,657,352,286,263,-346,-47,10,-71,-89,10
37010,-65,166,-246,284,-4,399,-434,90,138,133,134,-52,58,7,240,-240,581,99,87,175,-642,191,546,324,278,247,-351,-41,29,-44,-6,110
37011,-47,180,-222,262,-5,390,-479,143,146,112,107,-141,60,0,217,-201,545,86,90,156,-664,192,590,342,255,280,-274,-32,55,-18,47,184
37012,-2,211,-158,209,13,455,-473,91,147,121,68,-172,11,-2,244,-129,544,81,109,148,-669,253,717,350,268,291,-213,47,134,67,59,177
37013,12,208,-138,143,13,376,-529,-3,118,107,-11,-234,10,-3,189,-181,489,142,100,146,-682,245,743,371,290,239,-259,204,202,25,-51,56
37014,-17,214,-125,184,-1,321,-533,-9,120,85,-65,-225,12,1,148,-232,556,115,127,119,-689,88,751,374,252,195,-278,131,112,-120,-215,-89
37015,-39,215,-89,173,-1,271,-523,-6,106,84,-66,-133,28,-2,182,-124,517,93,89,146,-606,168,697,334,259,252,-102,-103,17,-104,-115,97
37016,-141,136,-140,137,-35,258,-599,-33,105,83,-105,-77,18,-15,165,-140,500,49,41,130,-611,242,639,307,238,279,-100,-109,-15,-84,-117,105
37017,-116,171,-140,177,-29,283,-590,-5,123,84,-84,-18,15,-3,146,-342,496,50,81,128,-671,301,658,335,224,260,-175,-245,-59,-100,-96,162
37018,-93,207,-159,156,-26,324,-592,19,116,107,-41,18,19,5,170,-476,488,87,105,136,-705,400,742,355,241,259,-196,-248,-49,-55,15,298
37019,-136,190,-205,151,-31,327,-562,-34,109,104,-76,17,27,-3,152,-588,416,141,101,122,-742,393,741,375,258,255,-291,-95,36,5,67,366
37020,-46,202,-186,191,-13,367,-494,18,125,107,0,13,73,-22,163,-603,429,196,97,101,-772,292,783,354,234,176,-412,-33,52,-98,-120,147
37021,-35,190,-208,204,-5,382,-534,73,150,116,-46,16,102,0,182,-338,520,246,94,103,-724,212,918,390,231,209,-281,-28,38,-91,-84,156
37022,-92,190,-165,216,18,264,-472,22,152,107,-138,40,68,0,143,-178,496,332,96,85,-717,228,933,396,216,215,-219,-257,-27,-194,-265,-274
37023,-40,161,-145,236,1,354,-511,39,107,100,-89,89,-34,-25,160,-157,401,233,64,57,-743,318,879,319,192,179,-318,-380,-111,-289,-367,-400
37024,-74,65,-249,232,-15,353,-641,75,126,89,-110,74,-3,-16,151,-42,401,70,42,88,-744,318,952,349,216,208,-344,6,29,-133,-140,-5
37025,-80,22,-294,276,-18,351,-636,150,141,89,-127,-119,64,-17,152,0,415,144,67,104,-752,186,941,421,234,167,-359,48,124,-20,-59,62
37026,-107,23,-261,247,-47,255,-626,225,141,68,-148,-309,69,-18,141,-45,532,148,62,100,-703,182,849,420,228,201,-302,95,124,-18,-100,7
37027,-133,52,-193,227,-24,268,-616,233,152,56,-163,-363,57,0,151,-96,515,138,64,97,-682,287,816,419,236,241,-292,-116,73,-51,-96,-37
37028,-59,18,-137,246,11,372,-658,157,147,94,-125,-472,79,13,149,-114,474,161,49,85,-727,196,753,380,235,219,-340,-276,22,-92,-95,29
37029,17,96,-137,169,5,349,-619,96,123,117,-77,-384,79,23,179,-203,346,129,72,127,-729,414,705,382,257,240,-289,-172,16,-64,-19,180
37030,14,201,-108,160,13,329,-508,92,127,120,10,-69,84,49,214,-208,183,199,93,172,-665,463,837,444,297,295,-216,-50,102,40,70,185
37031,-19,205,-21,163,1,317,-448,83,128,125,45,-8,99,63,237,-167,463,230,144,177,-619,291,965,461,316,333,-185,88,144,43,39,84
37032,16,238,36,215,15,338,-428,76,139,126,77,-143,86,51,240,-25,591,206,144,162,-598,179,932,459,340,317,-164,264,199,36,-22,28
37033,-30,250,-34,171,-10,329,-453,43,144,111,83,-242,92,66,243,-22,428,204,153,198,-573,82,840,508,361,357,-143,320,321,140,83,103
37034,-130,205,-72,165,-22,320,-494,43,146,120,99,-227,111,73,253,-165,500,180,178,204,-601,235,743,511,388,388,-157,111,311,189,146,175
37035,-192,112,-63,243,-20,345,-511,69,156,124,120,-128,98,67,232,-329,532,133,158,196,-650,549,636,439,391,364,-191,14,226,157,179,317
37036,-205,95,-67,283,-33,348,-537,-5,131,112,78,13,65,41,216,-311,572,129,111,159,-685,424,614,375,347,314,-214,-175,113,74,103,325
37037,-178,105,-65,286,-20,411,-532,8,127,129,72,56,70,31,177,-190,600,154,76,122,-703,298,652,354,294,249,-302,-364,-9,-30,36,197
37038,-134,41,-48,309,-10,490,-545,94,151,120,60,73,95,31,170,-119,637,132,91,132,-726,208,716,368,302,255,-336,-110,83,-31,-59,8
37039,-163,18,-149,256,-28,416,-577,122,168,103,-9,74,122,40,161,-212,497,117,96,136,-754,251,665,379,302,233,-367,-32,88,-49,-123,-71
37040,-135,73,-199,223,-37,349,-557,11,157,117,-20,71,117,65,147,-212,508,134,149,171,-733,316,723,371,323,251,-350,-25,83,-47,-117,-14
37041,-49,156,-114,221,-28,362,-499,21,167,133,19,-7,115,85,176,-166,643,217,188,192,-663,360,871,434,372,305,-301,38,162,30,-10,69
37042,-83,172,-40,190,-52,282,-441,97,167,120,35,39,124,96,200,-58,531,273,192,208,-594,339,1074,498,405,360,-151,114,231,122,81,147
37043,-237,177,-129,185,-70,218,-455,98,163,90,-22,169,149,88,161,37,469,328,201,216,-638,355,1302,530,400,390,-88,100,216,91,0,-24
37044,-217,140,-243,159,-54,279,-538,111,162,104,-101,108,164,74,161,3,465,333,204,213,-652,335,1264,494,389,416,-68,-11,253,98,49,-72
37045,-232,76,-277,192,-29,307,-559,179,180,114,-104,-111,170,84,161,-53,518,272,190,214,-667,243,1009,429,378,375,-87,-24,280,168,158,71
37046,-199,70,-296,220,-47,244,-563,172,168,107,-34,-33,134,76,147,-448,587,255,171,195,-727,241,988,409,346,314,-135,189,275,168,202,274
37047,-100,27,-267,259,-28,370,-535,147,180,106,-42,38,114,75,184,-601,462,186,168,174,-715,237,870,389,314,263,-175,-213,184,26,20,213
37048,-125,71,-243,233,-29,324,-543,184,187,101,-74,-30,127,55,174,-313,474,127,171,172,-684,177,804,369,294,253,-188,-27,149,-41,-85,-25
37049,-186,75,-266,200,-39,237,-551,176,194,89,-84,-119,135,60,163,-116,451,157,156,163,-666,295,729,377,317,299,-157,197,237,84,54,74
37050,-130,119,-198,241,-54,180,-538,102,178,81,-70,-148,130,54,140,-116,528,144,145,143,-762,401,694,328,283,237,-348,176,209,19,13,114
37051,-82,167,-28,217,-38,184,-558,25,162,89,-49,-6,97,44,119,-284,624,146,124,146,-820,481,742,345,296,180,-397,159,222,58,31,36
37052,-107,153,-2,138,-31,213,-523,15,159,104,13,111,42,51,170,-407,605,162,104,135,-810,425,813,411,303,195,-335,133,239,71,20,-144
37053,-134,-32,-67,128,-57,307,-501,30,148,122,-9,-43,15,61,157,-321,657,159,117,163,-757,337,946,461,324,272,-245,282,286,132,139,57
37054,-120,-68,-162,93,-37,337,-462,-3,117,115,1,-149,22,31,155,-336,612,115,97,155,-764,312,966,414,315,264,-211,57,219,73,60,16
37055,-166,-57,-178,125,-23,365,-424,9,115,130,56,8,7,43,199,-252,602,107,81,176,-719,268,841,357,300,260,-117,-85,141,31,43,8
37056,-180,-74,-139,152,-43,301,-435,75,109,119,41,2,1,35,198,-202,492,120,39,159,-713,132,736,282,282,256,-121,-144,47,13,48,33
37057,-56,23,-24,170,-42,242,-399,124,137,127,30,-15,37,46,194,-75,390,175,61,130,-709,135,728,297,269,229,-184,-233,-31,-171,-204,-195
37058,-4,168,-79,186,-34,270,-440,146,169,133,20,-172,67,71,194,-84,430,240,98,161,-712,227,805,361,312,211,-212,-271,-33,-167,-223,-187
37059,-25,213,-120,202,-47,290,-483,181,176,95,-30,-303,104,35,157,-175,397,236,64,130,-772,160,767,344,282,204,-391,-310,-30,-138,-154,-163
37060,-116,185,-38,241,-26,277,-510,167,167,75,-53,-332,113,47,148,-245,410,141,56,103,-800,56,778,348,254,214,-436,-268,7,-124,-113,-159
37061,-237,98,-178,273,-25,299,-546,115,170,108,-47,-220,50,51,140,-392,361,83,83,128,-819,210,825,366,289,233,-405,-66,86,-12,-12,-93
37062,-342,-18,-278,187,-47,258,-631,42,123,77,-108,-135,-42,41,124,-349,320,68,70,140,-824,158,806,353,287,232,-315,-62,122,23,1,-154
37063,-408,-48,-377,129,-63,273,-701,-23,130,84,-112,-36,2,55,154,-339,329,219,83,165,-790,186,796,369,313,280,-213,-109,155,41,70,-131
37064,-264,-72,-475,108,-56,316,-726,61,114,82,-201,-16,-3,36,125,-437,193,152,61,111,-866,159,703,306,292,253,-375,-140,88,-56,-75,-245
37065,-209,-10,-344,56,-53,324,-741,100,130,89,-157,-91,-19,51,160,-423,264,-19,49,65,-871,112,742,273,277,228,-460,-186,57,-42,-46,-172
37066,-200,5,-211,85,-37,221,-712,-2,127,94,-142,-269,-32,50,159,-295,407,-18,17,51,-858,93,687,263,252,197,-466,-203,-10,-134,-90,-172
37067,-161,62,-141,58,-19,58,-707,-21,128,79,-143,-183,-24,49,139,-225,490,-1,44,104,-838,88,639,271,283,205,-404,-172,35,-125,-80,-148
37068,-149,63,-139,19,-29,132,-647,-60,130,102,-111,-265,-18,77,174,-299,471,-8,78,134,-821,189,640,298,302,240,-330,-122,74,-70,-48,-145
37069,-109,24,-153,-9,-48,198,-637,-101,120,96,-100,-389,-34,54,131,-517,358,-31,74,96,-867,219,663,303,288,227,-350,-178,37,-90,-48,-102
37070,-109,-33,-141,-10,-58,213,-678,-57,116,94,-63,-371,-34,48,132,-525,301,-11,75,88,-874,135,652,277,265,219,-380,-281,3,-105,-59,-119
37071,-82,-23,-100,10,-14,213,-659,-54,141,94,-77,-328,-7,38,154,-486,254,27,66,90,-863,157,614,258,254,226,-349,-347,-14,-128,-54,-225
37072,-74,-33,-177,5,-32,227,-681,-81,136,93,-80,-245,-7,44,130,-502,185,22,49,73,-920,155,679,292,248,211,-416,-222,14,-117,-102,-256
37073,-109,-32,-207,4,-49,151,-707,-85,126,77,-108,-107,-3,37,111,-457,228,34,65,75,-906,179,801,324,272,223,-359,-80,74,-58,-66,-224
37074,-135,6,-250,27,-65,136,-730,-94,128,52,-196,-105,-39,18,81,-358,212,-14,43,85,-853,155,701,292,275,251,-286,-382,67,-15,-2,-122
37075,-170,-36,-299,45,-33,206,-749,-69,127,59,-246,-100,-31,35,83,-303,219,-2,55,79,-842,129,785,309,284,263,-284,-209,51,-4,68,22
37076,-191,-77,-304,79,-54,167,-774,-53,130,66,-184,-7,-30,20,84,-373,220,-10,50,42,-915,149,840,253,227,191,-371,-422,-79,-178,-145,-237
37077,-263,-90,-378,149,-72,190,-807,-21,153,70,-167,73,-36,17,77,-523,201,6,43,28,-932,80,749,218,203,143,-385,-386,-151,-277,-269,-393
37078,-388,-102,-490,189,-48,194,-782,20,179,65,-187,-106,6,37,74,-517,150,18,63,4,-864,26,709,234,220,184,-254,-345,-125,-213,-138,-180
37079,-403,-109,-484,123,-56,176,-738,-22,163,50,-194,-52,-9,31,79,-422,199,9,76,11,-868,-55,814,276,222,160,-296,-329,-88,-213,-201,-409
37080,-418,-131,-371,85,-72,184,-691,-11,146,55,-151,71,-31,16,68,-306,274,-16,50,10,-864,-141,753,248,202,150,-378,-268,-62,-191,-263,-603
37081,-352,-76,-259,77,-39,192,-633,-2,156,50,-122,12,-10,29,106,-154,314,-10,61,26,-809,-122,679,278,218,214,-384,7,49,-145,-193,-441
37082,-245,-97,-186,39,-22,195,-589,-8,153,60,-9,-253,35,31,136,-269,163,77,89,33,-832,-265,705,324,245,208,-391,-18,95,-92,-123,-357
