,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
34961,-271,-255,318,86,-151,220,-24,605,81,-72,121,647,297,-50,54,318,97,138,12,37,186,-27,33,-25,191,317,308,-55,309,-64,-52,399
34962,-261,-245,282,94,-131,225,18,590,85,-60,139,669,291,-46,71,335,86,147,23,45,179,66,40,-7,199,311,268,-24,352,-28,-35,221
34963,-276,-221,286,86,-147,237,13,590,108,-40,164,721,306,-24,88,363,114,157,52,69,206,139,82,15,209,320,308,59,400,3,-43,239
34964,-316,-256,247,61,-151,222,-7,570,98,-60,164,654,298,-23,77,348,83,136,48,61,196,145,62,18,207,317,322,85,441,76,-9,291
34965,-284,-236,264,69,-139,243,61,587,116,-46,174,649,299,-22,93,361,49,140,44,68,190,206,65,1,208,331,307,82,424,30,-52,266
34966,-272,-239,285,61,-142,252,122,587,103,-56,142,642,281,-40,86,339,49,121,31,60,169,213,61,-16,179,292,248,59,368,-85,-224,91
34967,-289,-270,297,57,-147,223,-20,578,94,-64,189,650,265,-51,92,350,43,115,16,57,177,187,55,-20,183,332,284,69,405,10,-97,302
34968,-246,-206,326,89,-149,222,-3,594,98,-63,141,662,265,-53,50,362,35,88,12,35,156,172,26,-35,169,287,220,-100,356,-15,-115,87
34969,-243,-163,299,90,-139,261,95,594,111,-54,170,636,287,-49,66,362,64,76,5,21,156,223,-26,-67,167,270,219,-199,292,-93,-154,60
34970,-248,-210,309,87,-132,236,34,605,112,-65,163,654,285,-63,54,350,70,105,10,18,145,201,-9,-73,157,271,225,-174,237,-141,-193,114
34971,-262,-218,323,90,-126,215,-14,606,118,-55,139,668,294,-54,52,331,66,109,15,39,136,130,17,-44,177,274,211,-146,296,-90,-165,133
34972,-292,-219,312,98,-113,233,33,604,122,-39,182,663,305,-24,87,336,53,123,33,73,174,115,25,3,206,333,282,-38,419,60,12,380
34973,-289,-236,306,78,-143,230,-5,592,103,-60,146,634,279,-38,81,308,72,122,28,59,136,57,9,-2,215,318,261,-5,429,76,-37,310
34974,-278,-236,292,73,-147,225,-5,607,88,-70,127,628,247,-65,37,261,65,75,-18,7,52,-16,-17,-74,132,198,79,-97,292,-160,-359,-234
34975,-295,-241,293,73,-143,236,63,619,83,-51,157,633,258,-65,53,329,21,94,-30,10,99,62,-14,-83,134,215,101,-108,264,-195,-321,-114
34976,-299,-239,270,78,-158,208,-9,607,79,-49,105,620,245,-45,56,334,-26,92,-7,38,130,116,-9,-40,168,271,188,-73,329,-56,-166,145
34977,-304,-280,258,77,-158,199,-68,597,80,-73,82,618,254,-55,43,266,-38,106,-2,38,115,99,4,-37,168,276,196,-3,397,5,-124,199
34978,-309,-259,275,60,-140,227,-20,589,74,-69,123,596,263,-59,46,223,-30,109,-22,14,101,96,11,-47,145,252,146,3,297,-115,-235,73
34979,-335,-255,257,37,-149,209,15,507,64,-67,141,554,235,-57,33,230,-35,69,-32,15,92,107,-35,-78,126,232,138,-123,182,-252,-319,-13
34980,-356,-310,233,30,-156,178,-87,513,60,-86,74,561,247,-60,14,225,-43,73,-24,25,82,58,-38,-66,140,230,143,-149,237,-198,-278,23
34981,-344,-353,248,47,-150,182,-69,504,81,-78,81,566,240,-59,34,253,-46,39,-24,33,118,136,-93,-87,129,261,181,-320,208,-181,-222,113
34982,-334,-316,238,52,-136,188,-31,506,87,-90,107,533,224,-67,44,286,-44,18,-23,27,156,225,-113,-89,156,294,220,-410,185,-161,-169,189
34983,-296,-293,250,81,-114,214,-13,540,97,-67,121,554,255,-35,51,287,-21,65,15,47,183,286,-68,-33,202,333,256,-248,278,-78,-91,270
34984,-326,-310,215,65,-114,205,1,514,90,-76,105,537,254,-47,56,285,-30,63,9,34,172,263,-76,-32,184,333,277,-205,309,-39,-85,272
34985,-318,-293,240,70,-122,174,-57,536,80,-88,87,562,254,-67,23,273,-40,75,12,23,134,199,-58,-36,170,306,269,-215,293,-83,-144,256
34986,-291,-277,252,82,-123,192,-48,544,93,-88,85,549,266,-65,14,259,-53,69,9,13,120,240,-50,-51,178,297,250,-207,279,-133,-188,235
34987,-332,-317,211,58,-141,172,-66,514,72,-108,67,510,255,-73,0,245,-82,52,-15,-4,114,218,-70,-60,159,283,232,-150,285,-79,-137,224
34988,-332,-321,203,46,-145,162,-58,530,79,-105,-5,519,264,-73,-16,233,-60,88,5,6,96,133,-4,-8,191,303,216,-29,400,21,-70,116
34989,-344,-346,217,58,-128,179,-39,550,99,-98,30,547,281,-60,0,226,-31,99,30,29,96,-3,16,20,203,310,191,-2,417,34,-57,123
34990,-355,-367,189,26,-126,198,-100,528,91,-85,155,557,266,-71,33,245,-33,72,6,14,97,-52,-32,-30,180,299,177,-113,342,-38,-96,88
