,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
158719,-65,-183,-372,-136,-294,26,44,-31,-129,-154,-98,-185,-165,-469,28,-152,-242,-203,-148,-27,-779,-40,-137,-291,-189,-35,21,-334,-99,-439,-192,-393
158720,-85,-142,-467,-120,-268,51,15,44,-116,-142,-100,-261,-164,-486,25,-141,-204,-244,-171,-33,-769,-5,-152,-296,-186,-22,45,-334,-116,-452,-167,-359
158721,-74,-66,-529,-139,-270,63,-4,14,-103,-143,-109,-272,-156,-457,28,-127,-230,-212,-152,-36,-769,-15,-143,-294,-214,-29,69,-365,-167,-510,-239,-446
158722,-108,-9,-544,-150,-294,36,-13,-40,-122,-143,-117,-310,-168,-439,29,-128,-310,-230,-151,-35,-774,-52,-135,-313,-227,-54,59,-369,-179,-543,-289,-523
158723,-105,-35,-451,-157,-281,54,-6,-57,-132,-164,-127,-246,-194,-458,26,-137,-338,-267,-172,-50,-777,-93,-148,-346,-231,-50,35,-366,-164,-538,-273,-524
158724,-49,-36,-395,-159,-279,71,16,-58,-122,-145,-114,-215,-186,-462,18,-124,-315,-257,-191,-64,-765,-89,-121,-335,-251,-53,19,-364,-150,-531,-258,-504
158725,-8,-45,-389,-173,-264,94,35,-84,-122,-116,-63,-235,-171,-477,45,-89,-306,-224,-184,-59,-744,-47,-121,-311,-246,-37,57,-303,-127,-496,-215,-401
158726,-3,-24,-407,-174,-267,102,39,-91,-126,-116,-44,-157,-155,-484,61,-35,-250,-209,-169,-51,-713,42,-85,-301,-231,-18,129,-268,-111,-458,-170,-364
158727,-31,55,-369,-160,-230,124,93,-102,-116,-90,1,-104,-142,-462,79,15,-245,-190,-165,-37,-675,1,-64,-288,-230,6,193,-291,-96,-464,-170,-376
158728,-28,82,-298,-171,-258,116,31,-113,-133,-90,-20,-110,-153,-470,75,15,-237,-185,-166,-62,-682,99,-76,-316,-238,-7,170,-340,-94,-478,-174,-392
158729,-32,93,-321,-156,-268,109,-6,-111,-126,-117,-62,-143,-166,-494,66,-19,-201,-218,-170,-57,-700,147,-70,-314,-247,-19,159,-286,-87,-445,-162,-349
158730,-17,98,-376,-166,-255,115,83,-108,-133,-104,-44,-146,-182,-494,70,-5,-218,-250,-184,-80,-699,110,-108,-322,-267,-41,154,-245,-125,-492,-180,-352
158731,52,26,-347,-171,-248,104,91,-82,-143,-96,-40,-181,-169,-480,58,-35,-247,-233,-198,-97,-742,96,-125,-330,-284,-55,142,-239,-121,-505,-192,-371
158732,43,-32,-312,-162,-256,98,90,-82,-125,-108,-48,-191,-165,-489,34,-37,-257,-221,-194,-102,-764,105,-109,-332,-293,-57,115,-254,-135,-502,-209,-413
158733,-77,-12,-318,-162,-273,108,98,-88,-146,-120,-46,-173,-194,-506,11,-44,-265,-242,-209,-112,-786,122,-138,-357,-303,-81,93,-291,-159,-542,-213,-346
158734,-112,26,-367,-156,-260,107,127,-77,-143,-127,-48,-184,-208,-496,12,-60,-275,-256,-219,-91,-796,126,-161,-367,-305,-62,102,-296,-161,-515,-228,-316
158735,-72,68,-459,-122,-259,114,150,-67,-145,-121,-39,-193,-197,-490,20,-34,-268,-261,-223,-90,-791,117,-145,-365,-290,-61,88,-287,-150,-515,-230,-344
