,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
38827,-19,-64,282,45,-19,277,449,298,-44,26,494,250,274,166,96,28,95,16,-124,0,-93,252,276,45,-17,240,154,-20,110,25,-92,155
38828,-43,-2,298,44,-8,299,433,243,-59,8,534,221,267,155,90,23,56,-13,-146,-5,-104,239,250,6,-59,208,139,-101,46,-56,-122,79
38829,-127,29,232,75,-10,301,448,201,-65,13,556,221,235,139,98,29,37,-22,-163,-6,-114,229,232,-11,-63,226,129,-161,46,-71,-131,106
38830,-173,-11,166,29,-12,289,485,176,-46,56,541,195,259,177,128,54,22,-16,-144,36,-84,244,223,29,-23,255,169,-126,86,-7,-62,156
38831,-216,-85,110,-9,-21,225,453,152,-28,38,426,185,259,198,110,72,8,-8,-113,29,-69,252,256,49,1,287,189,-98,135,52,-7,167
38832,-201,-159,122,6,-27,195,372,140,-30,8,448,190,262,192,108,93,35,18,-84,39,-59,262,294,56,16,299,212,-68,167,54,3,168
38833,-83,-146,254,52,-28,205,360,217,-32,19,502,248,287,173,113,86,68,28,-101,46,-61,272,299,57,1,285,214,-34,193,66,12,172
38834,32,-21,431,107,17,263,458,336,-10,49,532,353,343,190,161,118,84,75,-79,49,-34,298,335,86,24,303,226,-8,199,95,34,235
38835,61,60,487,108,17,278,470,345,-18,48,530,377,343,183,179,126,114,103,-70,57,-32,291,344,76,31,306,225,-38,171,75,21,212
38836,3,91,420,92,-7,294,481,278,-28,56,532,341,326,180,170,118,145,68,-70,75,-16,272,328,81,20,318,255,-22,165,79,43,283
38837,9,75,398,123,-1,299,474,333,-7,51,543,379,365,225,185,144,175,106,-36,98,14,274,381,127,45,346,307,-5,205,126,96,339
38838,-9,21,404,139,-11,273,458,398,3,56,553,386,404,217,188,148,158,152,-34,99,12,326,424,139,49,353,313,5,204,131,88,316
38839,-41,-15,404,153,-2,253,424,421,12,52,547,382,394,220,188,128,161,158,-24,107,10,311,407,149,57,367,296,26,208,133,56,170
38840,-45,-64,363,147,-20,256,396,391,7,30,511,367,371,209,171,140,150,137,-24,108,11,290,374,135,88,375,304,11,188,138,85,243
38841,-2,-62,386,162,-2,286,400,410,22,52,512,358,395,218,185,127,156,135,-10,122,13,293,362,138,108,388,315,14,188,114,84,297
38842,7,-102,403,118,-2,246,358,403,35,36,508,379,387,208,166,118,164,132,-22,100,-3,233,364,129,80,362,244,0,160,63,2,135
38843,-30,-128,413,136,-23,219,326,379,28,30,468,403,384,200,155,88,170,125,-21,91,-39,219,381,128,63,340,210,4,163,61,-2,98
38844,1,-100,418,143,-9,246,332,406,40,40,481,435,397,218,180,99,204,147,6,112,6,235,401,147,106,369,234,40,198,106,50,180
38845,15,-77,414,135,-5,259,323,421,22,29,463,423,380,207,157,94,207,151,-10,102,9,229,379,142,111,373,240,21,206,119,52,209
38846,24,-65,448,140,-9,293,358,412,17,38,513,417,374,207,181,100,265,148,-25,115,12,259,394,157,93,378,260,15,217,122,42,197
38847,29,-70,470,150,-6,263,375,408,10,33,501,416,389,217,176,115,256,148,-9,86,-13,287,421,168,100,368,242,51,236,133,64,209
38848,-23,-101,461,134,-15,225,351,382,18,12,485,418,382,212,163,87,193,184,-17,82,-37,295,444,161,89,357,261,82,236,126,67,244
38849,-8,-90,478,134,-20,232,355,395,15,-2,486,413,355,192,139,77,191,144,-38,84,-46,296,427,143,66,332,262,56,203,81,14,229
38850,-1,-71,423,126,-12,230,367,389,3,4,498,437,347,189,151,106,202,121,-42,79,-28,297,431,144,75,337,266,28,185,44,-6,230
38851,12,-57,387,122,-9,250,384,388,19,48,513,459,352,211,167,119,192,145,-31,86,-15,306,408,147,55,339,292,23,183,49,-3,198
38852,-17,-58,349,119,-25,252,378,412,16,35,498,432,352,210,169,96,200,136,-45,87,-27,320,397,115,48,327,282,-1,160,42,-28,144
38853,-15,-53,358,121,-13,268,395,438,27,41,516,440,376,220,192,134,215,149,-38,101,5,318,421,125,53,352,310,-1,172,46,-3,179
38854,0,-67,360,149,-11,245,377,428,18,32,503,452,353,200,180,120,208,141,-46,74,0,294,407,124,27,332,293,16,179,42,-4,197
38855,-6,-104,358,133,-17,241,356,411,0,42,510,449,365,194,190,93,244,147,-43,59,-14,276,439,135,27,312,283,71,190,53,-3,202
