,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
8963,424,862,573,296,206,618,194,294,272,230,306,-193,55,42,52,294,421,-252,86,124,15,183,5,219,104,234,335,-268,147,283,39,144
8964,408,845,558,285,213,580,177,303,265,215,277,-198,43,47,48,292,377,-249,72,122,18,183,-14,218,117,250,335,-326,152,358,96,151
8965,435,854,595,283,206,542,195,334,262,241,320,-168,46,67,94,302,388,-222,90,125,31,213,-4,206,105,220,307,-311,114,268,-4,-56
8966,427,819,579,273,191,586,159,320,243,216,315,-190,35,55,84,313,325,-238,78,125,17,212,-24,206,101,211,297,-264,95,254,-29,51
8967,407,811,534,282,188,617,166,298,245,218,322,-186,36,55,77,309,314,-259,81,132,37,208,4,217,120,256,317,-164,182,357,90,163
8968,427,823,526,285,186,624,187,307,252,216,310,-191,45,37,81,296,320,-262,77,121,18,196,-15,201,105,206,305,-251,147,301,28,130
8969,439,818,524,285,191,610,186,314,255,191,288,-216,28,37,59,290,315,-266,84,102,-25,181,-40,186,82,190,268,-332,123,265,14,120
8970,465,862,547,313,208,632,195,344,262,216,325,-158,67,59,55,295,320,-213,108,118,-11,161,22,243,106,193,256,-223,210,357,57,102
8971,490,860,575,301,202,633,192,361,268,230,322,-144,83,74,74,285,339,-208,106,122,0,76,44,268,110,194,267,-171,251,432,96,148
8972,492,858,604,324,219,609,202,379,298,244,330,-132,107,75,100,284,334,-181,117,128,-11,121,44,279,105,191,269,-175,255,417,116,197
8973,456,847,580,312,201,587,189,383,294,217,313,-163,105,36,58,275,286,-198,104,104,-29,124,7,237,82,155,231,-271,182,346,37,176
8974,436,819,546,317,183,563,167,386,274,196,281,-168,72,12,16,274,284,-214,62,71,-80,106,-60,168,26,82,161,-444,15,167,-86,71
8975,451,790,587,319,176,561,141,393,287,203,271,-126,86,23,11,235,287,-192,65,63,-128,64,-16,180,-3,48,74,-382,68,161,-167,-128
8976,435,791,571,316,174,555,117,385,287,194,269,-132,98,37,11,231,262,-178,83,64,-115,44,6,201,42,65,106,-284,140,260,-77,-26
8977,421,773,545,317,172,541,122,368,282,172,260,-184,77,11,0,251,232,-203,66,44,-113,76,-11,171,20,49,116,-330,99,233,-76,31
8978,416,764,535,321,170,546,123,362,274,200,269,-199,72,6,0,242,227,-222,60,50,-114,55,-13,177,24,65,145,-295,157,290,-1,129
8979,391,744,488,308,170,552,86,324,254,210,252,-210,67,15,0,202,209,-224,59,48,-126,-5,5,204,43,88,143,-211,218,367,66,232
