,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
32499,506,428,299,355,245,690,386,686,83,62,529,145,246,50,309,411,471,263,186,232,226,803,576,227,307,329,737,538,365,394,311,396
32500,519,408,312,361,245,675,345,730,98,59,456,179,257,51,300,358,485,285,191,205,174,769,578,223,268,286,674,474,264,305,250,349
32501,493,402,324,346,230,682,335,690,85,47,472,166,222,53,290,385,410,243,160,211,170,798,553,186,245,264,677,254,128,208,208,376
32502,495,393,331,331,226,682,328,654,94,46,541,160,219,56,221,417,388,254,178,202,189,813,502,180,244,278,758,335,167,245,275,446
32503,478,349,336,313,210,643,275,668,82,31,529,134,230,35,180,337,385,238,163,191,162,742,503,179,241,291,726,448,265,346,341,490
32504,454,325,328,319,218,650,236,672,78,62,500,139,241,31,229,283,367,266,174,185,150,672,591,207,269,276,682,540,381,401,351,417
32505,426,344,315,307,237,671,285,610,54,73,510,85,184,28,236,324,273,188,137,175,145,724,450,127,222,232,637,355,227,256,237,375
32506,407,347,284,301,246,682,288,595,56,86,536,85,173,22,249,347,289,168,111,157,141,724,465,111,186,212,644,307,157,213,140,311
32507,400,326,221,297,242,673,291,592,39,83,518,73,161,18,259,336,318,185,88,147,138,630,470,107,154,172,607,323,156,175,100,181
32508,383,339,170,284,233,684,307,576,47,114,507,30,160,15,254,242,304,160,71,126,118,631,448,76,143,162,601,208,64,125,87,138
32509,373,340,182,294,230,703,339,557,48,117,556,-21,122,0,263,227,255,114,49,90,76,687,404,21,121,145,523,59,-66,33,60,196
32510,354,323,183,286,240,688,332,547,32,101,551,-61,112,-7,232,300,264,80,27,66,55,647,311,12,109,117,522,119,-19,89,70,181
32511,353,330,188,294,248,672,300,562,33,87,505,-111,110,-16,229,273,234,74,5,70,69,671,247,-17,86,116,523,191,5,102,98,214
32512,355,349,173,286,253,667,324,598,48,91,505,-51,124,-24,261,270,231,97,3,79,67,687,319,2,95,110,520,218,22,67,44,180
32513,366,323,143,285,242,686,277,552,62,105,497,34,127,-7,255,219,207,136,9,89,80,667,389,21,123,131,521,206,51,100,75,176
32514,358,325,132,294,238,670,216,551,64,98,495,60,113,-11,231,206,207,94,19,96,93,675,394,34,124,121,524,210,70,126,114,189
32515,364,312,158,277,231,673,226,576,53,87,511,56,149,-9,224,216,213,135,62,94,97,623,419,72,147,138,542,259,95,129,111,105
32516,379,329,201,307,241,679,259,571,68,114,453,59,175,29,282,248,252,169,94,127,83,585,421,99,186,163,533,264,106,147,110,164
32517,363,306,220,303,233,688,236,591,61,90,469,61,188,28,300,220,259,156,119,143,82,547,400,89,192,155,522,262,86,140,107,159
32518,367,286,207,286,214,639,227,589,57,42,449,50,183,13,173,181,232,145,96,101,79,502,400,84,186,146,492,226,63,113,81,106
32519,359,259,219,307,214,624,220,604,93,50,466,42,211,22,194,245,275,157,120,126,95,488,455,119,228,165,473,261,130,157,111,139
32520,369,254,240,321,237,614,181,610,90,59,413,52,217,32,191,271,270,180,122,137,55,532,425,116,247,173,493,289,145,168,128,123
32521,361,257,248,320,239,591,174,612,108,51,384,45,221,39,195,240,240,206,146,149,64,511,454,143,248,166,513,318,174,183,119,130
32522,346,247,241,293,231,574,171,583,98,53,375,63,228,30,199,231,205,206,169,154,50,471,451,122,236,148,469,208,119,123,48,51
32523,329,231,211,280,205,563,145,538,84,42,380,45,229,13,185,168,169,189,147,137,31,476,386,113,223,141,416,302,147,132,67,86
32524,354,250,170,312,215,593,156,598,106,48,402,62,250,25,209,183,176,224,156,138,47,509,410,137,232,150,467,258,155,126,65,101
32525,376,265,186,334,234,592,179,617,94,40,429,49,234,25,170,203,173,188,155,125,39,479,393,111,213,125,434,122,56,40,21,68
32526,346,282,192,327,214,585,184,590,92,42,446,51,227,14,180,193,154,178,157,129,14,500,367,114,218,119,434,142,96,91,49,121
32527,325,261,180,315,215,587,171,607,103,43,442,53,242,21,204,206,184,185,166,128,27,442,380,148,228,122,452,188,155,133,79,112
32528,321,239,152,295,204,569,149,588,98,42,394,-7,231,33,193,179,190,206,186,125,11,439,395,172,252,125,402,335,220,191,90,96
32529,318,258,89,282,215,577,182,540,83,41,361,-17,219,37,187,165,144,202,163,106,3,511,436,172,235,106,378,327,196,149,15,12
32530,322,272,102,267,215,590,196,511,64,43,358,-9,206,24,186,128,124,188,140,77,-16,506,385,126,192,73,363,208,105,58,-52,-46
32531,304,260,84,265,202,574,191,430,58,55,332,-37,192,-9,197,91,113,134,119,37,-92,432,312,83,151,18,283,162,21,12,-69,-24
32532,297,248,58,255,213,569,168,482,61,53,330,-69,170,-9,177,88,91,85,80,23,-73,388,270,36,136,6,281,51,-56,-37,-95,-45
32533,291,252,64,239,194,577,152,580,64,67,391,-46,174,-7,197,121,85,121,87,41,-31,421,301,68,137,43,342,54,-40,-48,-102,-48
32534,310,252,108,241,188,576,134,570,58,42,427,-35,176,-12,137,157,103,130,108,58,-25,468,298,87,134,41,423,118,8,13,-51,-29
32535,314,236,119,234,200,562,136,512,65,26,312,-83,186,-2,134,130,108,130,124,58,-87,448,326,93,131,29,354,171,47,35,-22,-31
32536,285,191,127,242,186,543,65,541,56,25,282,-86,197,-15,130,-50,77,164,117,49,-136,347,378,98,129,-4,230,166,37,28,-49,-33
32537,256,151,122,234,183,525,25,537,50,14,282,-101,166,-23,113,-209,93,123,85,30,-148,292,341,74,123,-5,272,182,78,23,-74,-80
32538,285,158,143,231,201,516,33,519,46,44,271,-79,150,-10,121,-55,76,50,91,50,-101,301,290,53,103,36,294,161,68,12,-80,-49
32539,275,159,108,220,193,527,39,529,56,43,264,-111,167,-5,157,24,80,80,90,52,-77,344,330,51,89,48,256,114,8,-3,-56,9
32540,277,165,87,230,191,545,15,547,42,47,217,-98,158,0,209,11,95,96,80,63,-74,360,289,38,108,53,290,104,-23,-18,-58,8
32541,271,170,69,235,198,565,50,555,65,82,277,-54,150,-7,254,70,76,115,81,112,-34,381,275,46,121,110,351,70,-38,20,-14,-3
32542,246,162,30,240,200,555,70,540,85,46,375,-27,191,16,176,137,61,166,106,108,12,413,358,62,154,130,382,106,11,93,20,36
32543,249,203,61,222,182,529,86,481,55,14,362,-34,153,11,122,90,46,119,88,87,-9,420,315,49,143,98,355,156,32,65,-3,2
32544,302,235,90,237,185,528,90,515,64,43,346,-39,154,33,201,26,90,87,94,112,5,471,276,47,150,108,375,212,71,76,-19,6
32545,289,226,47,254,177,565,143,494,54,52,363,-42,176,34,215,39,65,140,117,135,43,480,328,69,176,148,457,231,119,152,62,82
32546,274,265,67,234,179,574,161,486,47,46,383,-61,163,34,229,149,20,116,106,135,70,456,279,72,164,150,452,222,69,118,48,63
32547,272,289,77,222,191,551,160,487,42,47,397,-48,159,45,228,213,80,125,119,132,46,484,330,70,175,123,401,265,94,87,20,70
