,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
2170,107,-460,580,302,-28,738,-9,685,277,272,479,376,768,147,675,456,364,354,5,171,270,726,505,222,368,307,631,634,753,157,223,163
2171,22,-602,487,239,-24,657,-99,597,194,187,382,319,695,61,588,426,299,274,-65,117,183,527,476,137,296,237,553,590,671,85,179,80
2172,-99,-665,372,154,-31,567,-184,511,118,116,293,271,624,-8,498,371,240,207,-133,54,109,304,418,82,226,162,485,486,588,0,108,0
2173,-121,-681,300,105,-20,529,-210,454,105,111,278,244,559,-25,502,389,144,151,-174,46,120,509,285,11,196,169,498,270,461,-75,45,22
2174,-94,-659,384,139,-25,548,-193,487,138,128,282,279,604,21,529,382,134,173,-134,76,154,590,292,36,221,209,547,306,497,-56,76,53
2175,23,-594,522,217,-47,623,-165,567,213,173,306,395,704,85,569,354,233,258,-47,132,200,678,382,116,290,273,648,372,581,41,150,116
2176,90,-509,557,260,-48,672,-95,659,261,226,366,452,765,127,645,371,287,307,14,197,248,744,407,160,357,330,726,354,622,108,234,199
2177,167,-455,644,338,-30,722,-37,752,333,314,410,453,832,215,715,432,352,389,61,256,332,770,513,251,450,419,785,492,722,181,345,291
2178,206,-428,681,373,-30,765,-9,784,369,341,486,492,876,265,766,529,485,429,111,311,392,872,601,331,503,497,847,595,785,234,378,310
2179,146,-453,640,375,-36,741,14,755,360,345,496,505,862,264,782,580,432,432,134,338,399,914,603,336,521,486,876,652,791,228,324,279
2180,43,-516,562,317,-35,702,-25,681,323,314,462,471,813,223,732,514,360,391,82,299,361,746,587,277,474,445,803,720,783,220,313,281
2181,-37,-608,409,220,-26,619,-121,578,226,223,372,349,693,128,638,354,345,270,-36,180,257,674,456,134,360,335,697,534,650,100,194,176
2182,-151,-740,290,120,-11,566,-220,474,127,139,289,256,581,26,548,265,144,118,-142,87,158,632,271,-6,249,227,606,181,478,-25,96,56
