,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
194483,436,795,650,293,34,450,458,589,99,-9,270,118,343,11,198,176,236,18,30,-116,41,386,308,48,198,127,404,42,209,125,16,183
194484,299,760,670,311,35,450,474,599,104,-7,267,97,351,14,188,145,325,40,43,-131,28,364,350,80,204,125,394,98,257,146,40,160
194485,448,736,715,298,31,487,474,518,100,-3,282,84,315,0,188,85,242,-5,16,-134,19,411,287,30,179,111,381,10,212,88,-17,98
194486,526,783,708,261,23,485,430,419,79,-2,288,70,273,4,197,88,139,-61,-9,-137,36,336,179,-1,143,90,360,-54,178,48,-64,24
194487,532,758,651,215,12,449,398,380,68,3,272,-53,271,18,213,-143,174,-73,-4,-119,97,349,188,-6,180,120,421,-1,189,95,-21,95
194488,519,725,657,216,10,436,378,411,82,-2,231,37,282,11,205,-130,167,-60,17,-127,92,248,237,-5,162,95,361,17,177,47,-60,-23
194489,511,735,676,214,23,462,417,456,88,-5,240,164,285,25,193,168,142,-44,-10,-162,51,236,201,-25,136,64,307,-51,131,-19,-126,-112
194490,565,722,710,199,26,483,443,449,65,-1,301,125,283,21,202,419,165,-51,-17,-159,-23,336,181,-15,140,78,358,-36,133,0,-97,38
194491,658,762,727,236,46,503,471,472,69,31,322,128,293,24,237,340,241,-53,-12,-133,12,367,180,-25,117,84,383,-22,134,-1,-92,67
194492,639,744,687,226,34,535,562,486,73,20,389,103,281,19,236,233,224,-54,-34,-139,33,254,182,-52,90,78,324,4,100,-46,-155,-1
194493,595,754,646,194,26,575,564,446,53,30,461,71,266,3,254,249,135,-64,-36,-131,45,235,204,-49,89,93,352,-47,92,-52,-157,40
194494,572,726,661,193,7,535,494,466,48,6,339,66,270,1,220,247,149,-67,-32,-146,65,314,177,-54,103,98,415,-48,102,-15,-114,118
194495,553,715,671,203,-2,499,358,488,43,0,292,124,284,1,199,172,147,-83,-40,-158,40,315,161,-50,87,69,406,7,116,-15,-121,124
194496,600,774,662,209,21,524,362,432,66,-4,304,147,247,-8,194,171,154,-91,-34,-143,47,354,157,-64,68,63,429,10,125,-25,-127,128
194497,689,856,691,201,45,531,501,395,67,7,305,92,247,-4,182,159,155,-96,-43,-154,49,400,178,-61,94,70,394,38,119,-16,-134,156
194498,717,964,700,224,60,537,533,402,70,15,343,50,275,19,193,226,123,-91,-47,-146,66,433,187,-33,97,69,397,77,131,-11,-112,186
194499,653,904,772,237,50,509,494,448,73,-8,352,132,279,17,204,254,139,-75,-28,-132,69,361,197,-33,118,61,365,90,159,7,-118,141
194500,712,924,816,259,32,503,480,486,80,-8,323,208,288,14,196,220,92,-55,-27,-142,32,309,220,-43,104,63,352,77,158,-12,-123,140
194501,678,930,708,244,12,554,495,461,68,5,405,230,271,11,218,232,78,-79,-40,-152,37,295,173,-53,70,43,352,42,93,-53,-144,116
194502,755,1033,769,255,27,542,404,471,70,11,384,35,286,3,196,186,171,-107,-50,-172,2,204,151,-83,56,21,297,-13,29,-121,-224,23
194503,870,1075,763,286,59,576,420,452,72,12,323,-21,273,-9,198,146,190,-132,-56,-183,-4,150,158,-105,45,13,311,-6,28,-139,-226,-27
194504,954,1176,769,308,79,589,498,454,74,11,277,15,256,-5,188,133,205,-137,-82,-201,-4,185,155,-127,33,-16,331,-68,-10,-180,-283,-91
194505,980,1281,819,320,68,548,528,483,66,-19,218,32,246,-14,153,122,226,-132,-95,-223,-18,258,193,-127,26,-24,345,17,29,-156,-255,49
194506,1023,1335,809,325,90,567,585,485,74,-17,262,121,239,-24,147,141,71,-131,-93,-210,-22,286,156,-141,1,-40,330,15,2,-146,-256,164
194507,1032,1391,811,340,94,562,583,477,75,-29,275,191,225,-47,106,120,-40,-144,-128,-259,-80,203,104,-181,-39,-81,214,-142,-67,-211,-312,5
194508,1102,1518,829,375,119,604,580,495,101,-8,302,181,220,-31,125,93,-24,-149,-132,-272,-116,191,84,-180,-41,-108,169,-247,-137,-286,-399,-155
194509,1142,1564,816,383,137,636,599,485,91,3,313,11,211,-54,131,59,-40,-224,-172,-282,-135,181,-18,-249,-84,-135,140,-305,-190,-337,-456,-223
194510,1224,1607,816,357,135,640,583,446,76,11,281,-87,166,-74,113,-19,-12,-270,-185,-293,-145,144,-68,-307,-117,-122,132,-372,-248,-376,-482,-191
194511,1260,1592,796,363,164,729,597,412,70,32,301,-183,132,-79,116,-12,45,-297,-191,-282,-135,20,-46,-310,-108,-135,129,-248,-212,-340,-450,-208
194512,1287,1619,763,413,179,716,582,487,54,18,302,-189,122,-95,85,24,-55,-324,-230,-311,-171,-13,-117,-339,-151,-177,86,-382,-269,-392,-509,-241
194513,1186,1598,604,405,169,753,539,621,59,13,330,-173,133,-119,61,-44,-66,-343,-257,-344,-183,71,-142,-368,-180,-204,77,-462,-332,-433,-543,-215
194514,1008,1488,537,449,183,839,432,684,72,20,349,-191,147,-123,37,-56,-65,-339,-254,-368,-216,4,-145,-378,-182,-210,63,-412,-303,-446,-530,-206
194515,1129,1449,603,580,186,958,288,749,85,28,332,-170,171,-123,56,-174,-167,-339,-259,-347,-169,12,-155,-380,-188,-210,70,-476,-332,-472,-569,-241
194516,1211,1424,639,569,182,933,368,558,79,30,366,-146,158,-109,101,-458,-155,-317,-251,-340,-125,3,-110,-346,-171,-198,76,-455,-317,-442,-549,-323
194517,1237,1445,791,502,213,911,419,443,81,39,342,-150,157,-91,110,-242,-94,-326,-229,-312,-128,-38,-101,-338,-137,-192,45,-427,-280,-423,-535,-359
194518,1348,1713,792,422,198,772,489,476,72,29,323,-120,145,-74,80,97,-148,-323,-227,-312,-213,-109,-123,-341,-124,-189,33,-454,-269,-422,-515,-304
194519,1308,1827,762,392,201,767,593,539,73,47,398,-108,148,-93,103,212,-211,-331,-216,-304,-234,-119,-164,-351,-135,-197,59,-466,-278,-427,-517,-301
194520,1320,1830,910,432,187,782,534,496,74,40,342,-74,135,-94,117,69,-150,-329,-207,-296,-157,-19,-152,-327,-102,-162,125,-431,-286,-417,-517,-413
194521,1327,1780,1003,391,203,816,559,359,30,48,348,-217,119,-97,127,38,-111,-338,-215,-287,-113,-56,-117,-315,-78,-135,187,-397,-261,-403,-510,-553
194522,1332,1752,932,510,206,761,471,514,63,33,408,-90,162,-116,126,27,-114,-291,-196,-290,-120,-85,-70,-284,-68,-130,183,-356,-223,-377,-488,-499
194523,1321,1735,819,621,214,774,415,676,87,21,374,28,196,-117,106,-37,-101,-268,-198,-316,-162,-79,-63,-286,-104,-164,122,-368,-246,-385,-476,-361
194524,1094,1787,865,540,222,773,539,647,87,39,326,0,188,-92,104,-55,-71,-261,-204,-306,-171,13,-39,-272,-88,-148,91,-336,-213,-344,-423,-185
194525,1232,1881,991,563,231,723,696,550,98,30,229,-80,179,-92,76,-33,-77,-258,-212,-308,-159,-34,-37,-277,-92,-142,54,-307,-179,-311,-398,-171
194526,1543,1985,1041,476,244,681,814,386,83,34,274,-82,158,-96,102,56,-42,-271,-206,-288,-115,-45,-36,-264,-83,-130,74,-252,-140,-273,-385,-177
194527,1713,2038,1092,360,225,645,787,311,54,33,266,4,133,-91,132,210,-128,-258,-189,-279,-57,0,-10,-261,-68,-91,109,-299,-138,-287,-395,-197
194528,1688,1977,1070,338,204,652,750,327,30,29,280,42,129,-89,138,84,-178,-266,-189,-267,-86,73,-61,-244,-58,-103,122,-353,-157,-262,-379,-189
194529,1579,1955,936,379,200,657,713,404,64,30,296,121,183,-86,114,-102,-186,-219,-160,-269,-109,99,-40,-212,-39,-86,133,-327,-109,-231,-339,-148
194530,1541,1941,940,360,170,688,628,410,44,20,310,51,180,-94,107,-70,-155,-215,-165,-279,-137,34,-9,-214,-56,-116,106,-300,-95,-251,-392,-233
194531,1458,1762,890,379,168,743,502,431,60,28,347,-80,184,-72,129,24,-102,-243,-172,-270,-113,46,-26,-217,-63,-92,99,-368,-140,-277,-383,-222
194532,1278,1584,675,387,190,763,445,539,97,43,352,-76,208,-71,146,0,-71,-208,-136,-267,-106,29,41,-188,-38,-81,97,-315,-115,-283,-392,-308
194533,1154,1555,643,367,162,708,409,655,93,8,334,-49,221,-62,141,-12,-83,-224,-145,-271,-115,4,0,-209,-41,-81,125,-276,-95,-247,-367,-335
