,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
172642,266,293,-467,-476,-117,262,89,529,67,-54,-179,287,289,134,269,43,103,403,277,73,69,612,374,-400,329,314,353,-263,-13,-99,-47,205
172643,303,320,-503,-484,-112,271,88,480,42,-74,-229,138,284,136,234,-43,23,417,274,27,56,568,303,-434,309,275,308,-296,-71,-163,-180,84
172644,330,326,-538,-452,-94,302,67,487,57,-56,-216,152,314,141,241,35,-1,436,295,27,76,525,314,-428,300,265,273,-276,-88,-172,-164,107
172645,327,314,-547,-479,-104,361,13,490,67,-51,-152,161,287,135,250,129,158,402,283,20,82,555,279,-405,301,258,303,-301,-94,-159,-107,282
172646,272,252,-582,-530,-134,386,-6,442,40,-81,-158,234,244,106,225,145,173,348,261,37,117,556,261,-418,303,300,419,-287,-78,-116,13,562
172647,251,248,-551,-487,-143,321,19,499,36,-57,-141,384,243,116,265,191,193,408,293,101,149,555,259,-445,328,377,568,-269,-35,-21,165,782
172648,235,270,-577,-450,-153,345,-31,484,33,-36,-190,603,232,101,235,155,152,564,279,46,87,533,263,-433,316,296,397,-233,-51,-94,-42,322
172649,249,239,-602,-438,-161,359,-38,508,45,-67,-195,532,248,80,180,116,227,343,236,0,-14,435,366,-474,256,169,45,-108,-60,-215,-299,-317
172650,231,239,-681,-448,-162,329,-24,596,64,-84,-228,461,308,93,145,131,234,358,259,-4,-10,488,445,-409,271,209,101,37,-36,-207,-286,-280
172651,255,260,-704,-436,-126,340,-4,554,86,-60,-154,448,324,117,215,183,141,408,279,42,88,519,371,-400,304,302,297,-286,-71,-164,-112,135
172652,283,313,-660,-507,-143,321,71,563,71,-51,-104,398,294,100,212,172,175,362,249,43,99,518,367,-453,281,281,300,-243,-50,-108,-26,295
172653,302,345,-599,-510,-131,327,16,544,46,-68,-124,395,292,99,194,177,209,367,245,21,78,575,358,-457,266,239,244,-154,-41,-108,-44,327
172654,341,354,-553,-482,-121,354,33,540,57,-35,-106,401,323,131,212,158,216,402,257,24,52,585,403,-391,288,220,167,37,-18,-116,-145,85
172655,339,365,-534,-495,-144,370,76,580,68,-48,-148,411,329,114,212,105,136,407,257,13,-21,574,391,-384,256,184,40,-8,-37,-210,-367,-203
172656,283,308,-602,-490,-173,359,13,589,49,-73,-183,412,330,114,179,68,123,435,284,49,-11,560,463,-340,284,224,126,122,71,-94,-190,53
172657,265,281,-630,-527,-165,324,20,588,56,-57,-198,520,339,132,207,51,288,490,314,41,3,527,635,-281,330,259,207,469,234,43,-59,166
172658,266,260,-686,-624,-188,328,79,518,58,-58,-164,631,309,120,228,-17,291,465,287,35,28,529,635,-318,312,264,252,143,197,64,-54,276
172659,205,197,-825,-604,-204,372,57,514,39,-58,-194,467,283,106,240,-47,202,401,226,28,49,550,511,-415,277,229,238,-274,10,-50,-85,319
172660,148,251,-840,-502,-195,346,10,613,55,-57,-228,400,306,108,207,-3,230,365,223,4,67,569,480,-443,253,246,286,-291,-77,-112,-55,430
172661,124,286,-833,-508,-190,394,76,578,46,-43,-237,355,282,104,218,59,174,373,234,4,44,601,407,-432,248,263,305,-282,-71,-80,-8,561
172662,155,298,-780,-548,-190,407,114,631,73,-37,-221,317,328,90,224,59,101,419,275,-1,25,643,353,-422,254,236,267,-187,-28,-130,-102,278
172663,169,331,-719,-535,-186,350,-12,678,115,-76,-203,349,381,104,221,150,81,433,296,-14,46,473,318,-359,245,235,268,-67,-47,-166,-218,-52
172664,209,345,-623,-527,-196,376,-88,577,64,-57,-193,394,265,109,266,295,218,378,271,21,127,391,319,-354,273,309,331,-67,5,-77,-106,141
172665,216,326,-522,-536,-181,444,-39,552,37,-40,-189,458,208,123,277,230,82,422,267,52,138,551,398,-352,309,334,360,85,93,26,50,350
172666,165,237,-563,-535,-216,463,-59,480,41,-54,-255,369,235,97,252,96,174,405,268,49,70,616,409,-343,306,324,348,60,70,1,38,400
172667,211,199,-657,-559,-201,474,-33,528,32,-39,-214,405,243,106,219,-9,294,406,249,48,67,680,398,-390,299,320,345,-22,42,-22,-8,416
172668,358,270,-669,-528,-133,466,29,586,67,-21,-184,397,272,103,224,67,202,403,223,26,54,679,333,-409,265,284,279,-175,-42,-139,-134,222
172669,349,343,-660,-532,-156,461,66,533,54,-32,-195,316,272,92,239,49,132,348,218,19,68,675,263,-430,253,264,207,-332,-128,-191,-190,107
172670,320,419,-669,-534,-164,356,32,504,47,-44,-187,353,274,85,227,12,112,364,232,14,33,635,260,-441,258,252,176,-335,-117,-185,-169,53
172671,262,486,-667,-524,-170,252,-4,514,37,-78,-208,445,259,79,220,21,84,352,242,15,25,592,250,-462,263,254,193,-308,-119,-183,-126,115
172672,240,450,-660,-516,-198,280,16,496,19,-79,-201,413,236,75,226,42,65,319,244,46,21,506,276,-475,260,237,186,-281,-134,-216,-195,82
172673,258,424,-673,-544,-173,291,-5,535,41,-69,-183,385,247,87,238,51,91,360,276,50,24,615,274,-477,250,255,214,-229,-126,-197,-190,128
172674,242,411,-682,-522,-175,321,10,611,70,-31,-184,413,282,118,251,31,84,390,297,54,41,639,257,-444,267,259,256,-228,-107,-142,-112,188
172675,240,384,-677,-484,-164,393,5,590,76,-27,-158,592,272,126,243,28,100,457,298,37,36,514,342,-418,258,239,219,-232,-125,-185,-182,43
172676,249,333,-739,-565,-202,344,-40,516,50,-81,-182,522,237,80,191,-49,13,425,267,11,23,490,342,-443,241,232,186,-232,-158,-223,-204,39
172677,218,357,-739,-555,-208,314,-52,547,63,-63,-191,353,239,85,178,-14,-92,335,253,-2,15,386,299,-472,217,211,168,-259,-170,-219,-196,60
172678,188,358,-722,-546,-196,357,-63,473,52,-57,-206,348,229,99,225,68,-124,358,241,18,87,443,290,-490,242,244,312,-290,-146,-201,-126,111
172679,186,312,-740,-547,-200,342,-30,518,61,-59,-228,342,259,110,226,77,-172,366,239,40,97,450,235,-491,235,311,428,-328,-139,-143,-24,297
172680,239,278,-727,-535,-223,284,-25,552,60,-74,-229,410,246,101,203,37,-80,423,225,40,67,306,182,-467,216,278,362,-299,-107,-85,49,401
172681,300,300,-761,-471,-201,300,2,541,82,-40,-220,570,266,103,193,35,170,477,237,9,74,489,209,-442,223,220,256,-186,-88,-123,-32,379
172682,264,203,-753,-482,-197,417,-20,596,67,-27,-250,583,244,79,176,-48,191,265,217,-60,3,566,324,-455,181,134,116,-199,-122,-234,-236,-95
172683,220,193,-719,-489,-211,450,-131,650,82,-57,-255,458,318,82,156,22,172,306,240,-35,11,583,422,-405,204,139,159,-65,-68,-226,-284,-179
172684,143,155,-862,-516,-230,434,-155,620,85,-59,-247,417,323,111,167,-45,111,432,269,2,37,553,526,-343,260,206,248,225,74,-64,-110,82
172685,97,104,-1090,-609,-252,398,-176,526,47,-56,-216,405,282,95,208,-128,76,405,259,-4,33,536,504,-350,261,217,204,100,137,-12,-115,77
172686,119,68,-1046,-643,-284,334,-263,620,69,-82,-238,423,312,91,183,-28,110,406,281,-4,2,546,563,-334,266,206,197,86,94,-34,-179,69
172687,188,214,-850,-613,-241,324,-200,667,73,-75,-195,459,295,76,179,52,71,402,267,-30,-22,505,483,-414,207,183,110,-156,-103,-232,-273,89
172688,282,380,-633,-548,-196,301,-58,655,85,-77,-150,498,307,75,208,59,109,361,212,-24,-21,562,421,-459,172,200,159,-367,-163,-259,-233,147
172689,357,555,-577,-514,-168,313,55,612,65,-61,-126,435,294,61,193,61,118,344,189,-53,-23,670,369,-486,170,166,198,-422,-260,-305,-214,170
172690,370,690,-548,-521,-140,340,151,589,60,-82,-93,422,293,73,240,98,15,378,211,-24,14,675,343,-479,180,189,243,-345,-224,-254,-174,249
172691,385,764,-576,-490,-153,357,154,548,70,-91,-91,431,306,72,238,81,-59,320,194,-36,24,623,229,-504,173,196,229,-281,-176,-199,-105,291
172692,380,733,-650,-507,-174,388,112,460,39,-66,-159,350,262,47,182,26,107,268,179,-89,-21,539,129,-557,148,170,167,-283,-206,-253,-166,184
