,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
43697,-842,267,824,-55,296,125,346,357,104,24,216,94,219,87,229,94,188,91,-177,79,67,-224,251,-266,240,-459,962,-118,-46,-245,-102,-39
43698,-868,276,808,-76,314,-23,365,352,116,10,192,24,235,88,211,-64,220,83,-168,81,46,-11,214,-280,246,-447,990,-129,-81,-222,-103,-6
43699,-890,197,840,-72,334,-6,344,340,121,19,167,9,288,101,220,-241,100,202,-149,92,52,49,214,-281,232,-440,1052,-149,-96,-228,-56,43
43700,-924,179,869,-29,314,-17,306,320,117,16,134,34,296,102,222,-204,83,250,-147,67,54,-51,225,-271,240,-423,1086,-148,-82,-194,-26,63
43701,-940,240,889,-43,306,-8,314,223,93,17,148,129,211,102,208,-102,205,24,-181,58,73,-41,337,-294,235,-433,1075,-85,-41,-173,-3,105
43702,-997,230,879,-87,318,20,327,202,75,18,167,267,157,100,222,-6,233,44,-185,61,99,-71,346,-315,227,-420,1084,-33,-19,-169,-20,31
43703,-946,192,884,-62,289,38,269,244,85,16,109,174,175,115,199,39,205,33,-186,32,57,-89,279,-317,209,-419,1086,-100,-32,-215,-121,-169
43704,-934,108,877,-98,273,64,257,197,37,4,124,42,166,102,174,31,75,2,-215,20,30,-143,290,-335,189,-451,1118,-148,-20,-225,-119,-198
43705,-940,108,905,-120,270,55,271,192,50,13,186,3,168,110,218,-119,6,9,-197,59,47,-100,311,-294,208,-448,1133,-100,23,-152,-81,-101
43706,-932,126,907,-125,307,-6,237,233,67,15,187,-6,186,121,220,-171,30,-7,-184,71,65,7,316,-314,204,-450,1152,-167,-32,-167,-44,2
43707,-874,75,892,-138,324,42,200,219,70,27,182,5,188,123,197,-2,62,55,-165,62,92,-31,363,-281,237,-442,1205,-162,-30,-170,13,106
43708,-812,17,903,-184,296,83,186,224,71,34,176,44,214,135,224,-24,148,116,-121,84,120,-29,445,-182,267,-414,1202,151,98,-61,74,94
43709,-764,21,906,-185,295,63,207,254,92,23,200,68,233,126,251,-43,156,85,-119,104,132,-73,347,-224,261,-388,1224,93,90,-82,1,20
43710,-805,21,846,-170,283,45,205,175,63,8,240,29,199,112,235,-40,32,23,-177,87,140,-156,265,-273,228,-388,1279,-90,3,-205,-125,-60
43711,-831,-20,777,-163,284,39,213,198,67,10,241,-5,224,110,248,62,9,55,-165,89,166,-160,291,-236,229,-407,1288,-207,-72,-218,-120,16
43712,-799,30,689,-151,296,34,213,314,92,29,214,7,259,135,257,0,0,78,-138,72,116,-86,259,-252,238,-441,1219,-293,-119,-220,-59,158
43713,-789,101,710,-87,306,-27,207,345,89,17,172,16,232,140,252,-2,-39,110,-141,75,120,16,312,-240,255,-427,1265,-121,-31,-162,21,280
43714,-841,59,797,-61,295,-15,193,340,70,-1,108,33,167,96,181,133,-176,132,-179,52,113,-24,335,-258,236,-446,1218,-178,-50,-245,-63,99
43715,-888,108,797,-22,323,25,245,355,86,1,81,38,200,105,173,206,-44,129,-175,39,69,-29,362,-272,184,-504,1041,-335,-149,-392,-296,-258
43716,-882,93,829,-55,321,92,255,323,84,24,163,-15,204,102,229,73,131,126,-180,67,65,-60,399,-275,209,-482,1045,-303,-132,-324,-168,-140
43717,-844,53,808,-93,313,114,254,297,90,35,214,-79,200,110,238,9,148,104,-188,85,104,-55,319,-303,238,-431,1213,-280,-104,-232,-84,41
43718,-827,82,800,-61,307,180,262,325,100,36,230,-132,254,121,245,-42,163,115,-177,100,143,-37,346,-292,247,-378,1306,-285,-59,-174,-39,119
43719,-874,123,786,-57,283,179,230,360,95,43,226,-113,261,118,256,-109,65,83,-189,103,175,-110,333,-269,241,-375,1310,-305,-28,-136,3,189
43720,-916,143,783,-84,270,170,222,358,106,31,155,-58,240,113,252,-106,-186,62,-169,95,142,-78,301,-251,241,-397,1224,-228,-4,-163,-87,-28
