,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
41934,-140,61,257,-284,156,204,3,428,43,-293,105,281,276,-215,153,250,72,105,38,491,41,-38,108,156,151,-25,50,90,206,84,-251,108
41935,-196,79,251,-252,168,230,25,469,63,-275,123,251,276,-230,160,123,58,127,14,489,64,-31,205,143,138,-21,72,-8,187,113,-195,86
41936,-227,50,208,-283,173,231,12,479,71,-260,126,318,294,-216,134,59,85,180,36,487,36,-34,309,159,147,-8,96,81,247,139,-136,282
41937,-205,43,182,-289,178,237,-16,476,70,-272,119,321,266,-228,109,107,70,129,23,481,0,-46,219,141,115,-40,65,69,218,89,-184,279
41938,-199,59,211,-305,173,217,-64,492,44,-288,102,336,239,-242,107,196,98,56,8,427,-3,-54,100,136,105,-64,59,100,172,14,-272,205
41939,-192,6,229,-299,168,247,-125,495,41,-295,46,386,243,-225,106,299,111,66,28,409,39,10,149,179,148,1,169,93,258,161,-110,476
41940,-145,43,233,-253,198,208,-79,555,72,-288,77,383,278,-224,125,318,141,153,53,408,57,11,322,239,153,0,154,-150,266,123,-148,467
41941,-91,54,236,-280,185,217,13,617,98,-294,119,348,313,-227,116,251,187,170,55,397,12,-44,309,204,123,-37,27,176,270,55,-277,58
41942,-105,85,270,-252,178,129,29,610,93,-307,94,335,298,-212,113,139,221,147,81,422,-8,-51,233,198,155,-19,19,335,295,129,-209,-77
41943,-167,87,320,-271,164,199,45,611,73,-296,100,312,310,-188,140,27,204,139,100,434,47,-12,191,214,195,35,142,276,363,227,-57,238
41944,-161,94,334,-263,168,226,82,589,69,-276,114,329,323,-177,165,73,159,141,107,472,75,-1,155,202,206,66,209,239,330,201,-81,275
41945,-121,106,369,-297,144,203,4,524,72,-277,91,367,318,-178,141,205,114,150,102,494,80,-22,174,210,240,52,209,135,279,153,-83,271
41946,-154,100,315,-301,125,181,-48,515,77,-291,110,344,326,-154,123,269,128,171,120,476,23,-77,223,209,233,42,131,175,329,180,-87,270
41947,-266,55,310,-326,124,126,0,540,68,-295,114,204,330,-152,131,204,103,226,117,483,-25,-110,217,220,239,42,44,138,324,190,-93,254
41948,-337,-57,290,-424,116,-12,11,445,34,-305,70,157,303,-168,117,25,41,238,89,507,-8,-134,213,206,238,53,13,51,259,172,-81,300
41949,-246,-44,252,-410,111,24,-46,423,36,-301,66,326,295,-172,128,-30,47,202,92,517,-10,-118,147,200,234,53,0,64,263,182,-76,214
41950,-203,-83,256,-320,122,109,-125,512,72,-291,99,432,301,-177,118,4,114,38,94,520,-72,-47,77,169,244,53,-51,52,254,206,-12,243
41951,-394,-50,235,-293,129,215,-158,508,70,-274,111,369,326,-168,152,7,54,72,116,539,-40,-90,128,198,286,107,14,-63,288,265,101,440
41952,-454,52,175,-254,125,161,-147,488,54,-266,73,367,333,-157,154,138,59,160,140,554,-15,-157,239,234,304,123,65,19,326,264,77,515
41953,-283,95,176,-300,139,244,-95,485,77,-264,38,381,340,-157,162,237,98,151,121,597,-22,-216,266,192,277,73,-5,106,231,92,-162,206
41954,-185,100,289,-308,140,253,-115,492,78,-258,-1,256,339,-164,181,211,46,120,128,591,-15,-252,153,154,266,60,-47,32,182,21,-265,19
41955,-183,25,338,-350,122,211,-168,467,35,-276,-24,230,321,-189,169,-28,39,149,116,558,-51,-264,293,158,252,39,-129,-24,160,39,-245,-164
41956,-219,5,311,-334,97,148,-180,482,41,-302,-73,311,326,-182,133,-145,41,129,113,535,-93,-231,265,146,235,13,-158,-68,144,33,-222,-186
41957,-291,-56,221,-376,93,162,-190,471,52,-289,-23,300,282,-169,150,-59,-56,-10,95,551,-84,-217,-145,122,246,50,-116,-47,141,27,-183,-13
41958,-299,-122,99,-390,106,176,-226,449,37,-279,5,206,288,-171,161,-12,-6,16,115,550,-46,-235,16,141,263,71,-72,-34,179,66,-124,76
41959,-246,-145,55,-408,92,197,-280,422,40,-286,55,240,299,-161,182,105,21,70,119,542,-34,-283,220,146,254,77,-78,-96,168,103,-124,70
41960,-214,-83,86,-437,90,209,-182,369,37,-268,80,223,283,-145,205,118,-103,44,123,567,-20,-306,53,132,272,88,-52,31,194,129,-88,80
41961,-256,-27,116,-418,91,80,-21,387,24,-302,0,189,272,-132,186,138,-155,12,107,577,3,-228,-4,129,264,72,-48,32,196,120,-71,116
41962,-268,34,139,-426,98,25,-44,404,50,-300,29,175,271,-110,196,136,-68,38,119,612,11,-150,16,137,255,86,-24,28,172,55,-153,134
41963,-311,-27,85,-492,81,135,-89,355,42,-267,36,126,251,-111,217,109,-77,-1,113,582,41,-121,-77,97,261,95,24,54,182,84,-109,219
41964,-340,-87,10,-492,81,162,-93,322,20,-276,14,92,234,-138,204,108,-133,-16,99,578,53,-110,-50,102,240,108,62,-65,192,126,-47,272
41965,-358,-99,-86,-515,70,122,-114,309,5,-307,19,83,210,-149,208,126,-189,-43,77,577,43,-126,-45,84,223,120,61,-160,177,95,-59,229
41966,-380,-50,-56,-556,54,93,-103,297,-5,-329,11,44,187,-146,199,178,-186,-100,44,552,52,-125,-107,35,199,103,76,-8,102,48,-108,134
41967,-366,-44,37,-467,66,70,-75,291,35,-317,45,47,226,-129,219,233,-137,-5,51,510,45,-112,25,74,187,71,52,1,145,74,-151,211
41968,-353,2,106,-452,85,8,-39,327,37,-291,38,38,257,-135,212,227,-102,63,49,530,34,-63,88,68,161,58,55,12,124,65,-137,346
41969,-425,28,117,-458,70,56,-30,339,7,-315,25,61,239,-158,187,211,-109,20,33,499,47,-71,37,38,145,23,67,-15,79,0,-169,305
41970,-480,-16,147,-457,87,151,-22,350,39,-305,81,139,244,-152,192,257,-121,-4,38,504,58,-83,40,37,154,50,155,-112,98,51,-101,520
41971,-375,-28,181,-450,98,127,-28,352,37,-292,21,148,228,-168,179,156,-85,-46,13,527,19,-89,-5,16,130,32,122,-174,45,17,-131,468
41972,-270,-50,189,-448,99,145,-14,346,30,-299,12,110,200,-184,149,14,-100,-84,-12,475,-17,-115,-83,8,113,-24,-18,-127,43,-17,-267,31
41973,-283,-90,149,-441,101,130,-138,367,36,-283,35,119,228,-173,142,-6,-131,-89,-1,481,-33,-110,-107,3,117,-51,-81,-109,37,-26,-276,-115
41974,-357,-58,148,-435,94,243,-167,418,26,-300,9,126,237,-180,133,43,-107,-71,15,477,-19,-82,-75,32,142,-1,44,-73,107,94,-108,283
41975,-348,-60,141,-408,98,269,-139,456,16,-311,80,163,251,-191,124,18,-66,-46,38,448,-39,-56,-7,39,139,-14,13,-61,120,77,-123,220
41976,-284,-178,188,-346,103,179,-94,424,34,-315,82,292,251,-188,102,3,-24,12,33,419,-82,-87,47,71,123,-66,-35,-80,108,35,-214,45
41977,-289,-82,189,-363,107,56,-21,419,28,-334,46,280,247,-188,77,1,-32,26,22,408,-103,-124,49,63,113,-72,-3,-32,122,15,-242,29
41978,-364,74,81,-335,125,93,-33,471,30,-302,60,244,278,-182,94,52,-62,23,13,440,-83,-149,43,63,126,-65,24,-9,106,-15,-272,3
41979,-422,59,-25,-293,119,96,-70,471,54,-317,55,218,301,-179,110,93,-50,47,42,449,-42,-173,61,84,159,-58,42,-63,138,50,-170,180
41980,-396,75,48,-324,119,43,-114,487,57,-324,51,78,301,-171,126,145,-57,82,76,481,1,-179,34,99,170,-29,29,-79,158,92,-121,328
41981,-340,58,158,-383,103,160,-91,420,40,-308,82,78,290,-154,135,79,-56,91,78,485,-17,-153,11,122,185,-31,-34,-9,162,105,-131,246
41982,-269,28,195,-393,111,208,-110,441,64,-312,34,214,315,-136,96,75,6,138,90,492,-92,-153,67,147,191,-40,-101,41,209,136,-146,86
41983,-245,-8,277,-376,118,210,-140,456,78,-296,32,289,300,-146,103,116,48,45,116,497,-39,-187,222,160,207,-20,-27,40,270,216,-40,282
41984,-261,-86,261,-356,117,204,-161,471,87,-302,4,316,326,-137,106,107,72,135,120,475,-33,-245,344,181,191,-52,-90,-166,174,56,-208,74
41985,-224,-73,209,-384,94,151,-148,453,41,-321,0,296,265,-154,71,66,54,23,65,465,-41,-236,-9,92,153,-73,-140,8,132,-6,-300,-28
41986,-169,12,200,-446,91,61,-112,433,56,-327,-6,259,248,-147,66,60,-84,-21,48,487,-75,-222,-98,72,155,-70,-159,43,165,43,-276,66
41987,-230,5,176,-464,92,-8,-147,440,74,-353,-31,232,269,-156,58,25,-75,50,72,466,-108,-300,67,110,162,-91,-197,-235,90,-14,-299,18
41988,-259,-21,165,-468,90,73,-103,415,54,-338,19,182,240,-165,48,97,-126,-43,41,415,-114,-349,-43,21,118,-96,-228,-305,-40,-136,-390,-134
41989,-333,-43,184,-475,71,92,-85,397,43,-356,43,212,234,-176,49,98,-121,-11,32,435,-104,-363,5,39,113,-89,-218,-217,-1,-74,-338,-70
41990,-394,-30,166,-497,97,170,-97,350,49,-304,50,194,230,-150,84,139,-107,-63,34,503,-56,-366,-193,51,141,-41,-157,-101,45,-3,-240,72
41991,-366,-4,136,-432,115,196,-159,356,79,-286,51,189,260,-137,90,136,-78,-37,61,493,-39,-332,-149,95,168,-30,-114,-216,115,5,-212,122
