,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
90651,-42,182,88,-93,-122,286,228,217,176,-101,98,-108,137,94,-54,-67,-185,-146,-3,-288,-268,13,60,-7,115,72,122,-122,-72,0,-132,-107
90652,-68,168,129,-83,-119,269,159,220,161,-122,-15,-100,131,94,-96,-144,-282,-146,11,-297,-303,-86,52,-5,120,62,72,-117,-66,10,-152,-85
90653,-110,150,123,-98,-100,260,127,287,177,-129,-37,-68,142,95,-114,-128,-283,-125,3,-298,-293,-79,57,-1,120,66,82,-100,-40,37,-121,-93
90654,-77,156,188,-124,-105,295,108,246,137,-105,5,-56,129,98,-83,-70,-299,-130,-7,-300,-252,-91,7,-5,129,65,94,-178,-83,-31,-182,-260
90655,-54,128,206,-190,-117,259,91,172,135,-112,31,-123,107,96,-41,-42,-193,-135,-15,-273,-227,-89,22,-8,130,83,147,-154,-104,-68,-210,-389
90656,-93,97,172,-165,-123,262,81,59,131,-92,3,-171,110,103,-50,-86,-217,-139,-22,-241,-239,-30,25,-9,143,91,180,-153,-85,-24,-170,-229
90657,-94,113,176,-148,-114,313,60,1,124,-92,7,-162,116,113,-64,-113,-297,-135,0,-248,-262,-15,22,23,175,102,111,-97,-33,16,-144,-63
90658,-79,203,159,-157,-135,319,83,-8,129,-87,-8,-120,104,126,-69,-103,-335,-161,6,-251,-261,51,-33,30,182,103,76,-127,-33,34,-108,49
90659,-83,225,180,-150,-139,258,135,18,144,-108,-59,-84,107,114,-78,-109,-384,-176,-11,-257,-249,74,-69,5,151,100,87,-191,-53,40,-138,-33
90660,-116,244,205,-143,-125,238,118,53,155,-113,-41,-65,118,110,-88,-158,-374,-157,11,-266,-277,-4,-11,18,142,82,52,-123,-28,31,-118,-165
90661,-154,178,174,-162,-129,235,110,58,157,-110,-31,-84,103,116,-73,-147,-390,-161,15,-267,-260,-4,-1,30,155,85,82,-118,-32,18,-128,-133
90662,-161,148,126,-163,-135,221,105,48,140,-132,-39,-185,62,123,-71,-148,-390,-188,-11,-277,-260,-23,0,-1,144,85,103,-53,-43,11,-164,-124
90663,-173,138,80,-148,-133,256,123,30,131,-121,-26,-276,50,113,-76,-142,-358,-214,-15,-267,-255,-44,1,-7,134,90,116,-65,-37,24,-141,-103
90664,-148,131,91,-157,-142,260,131,39,136,-105,13,-314,53,99,-70,-90,-341,-221,-22,-286,-250,-21,-4,0,133,106,128,-206,-37,34,-73,-82
90665,-138,177,58,-148,-140,292,100,81,139,-100,17,-311,51,91,-72,-39,-339,-219,-44,-289,-248,-6,-14,-15,102,101,157,-288,-60,33,-117,-57
90666,-208,121,-29,-154,-149,310,17,115,120,-116,-47,-287,57,67,-89,-105,-331,-221,-60,-303,-264,-14,0,-28,80,95,209,-306,-61,34,-126,-192
