,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
278346,-116,-80,267,-274,-38,199,-284,278,-72,-259,-98,-92,1112,-40,-22,-55,-22,-164,-289,-17,170,322,140,-148,271,116,260,103,43,-183,37,9
278347,0,-19,359,-196,-49,290,-203,355,8,-177,6,-47,1198,39,49,47,90,-65,-210,79,249,406,243,-37,357,192,336,179,128,-96,119,28
278348,74,55,468,-97,-63,380,-96,457,117,-63,134,58,1299,161,177,135,214,28,-81,182,358,432,393,72,480,296,397,311,273,41,251,182
278349,109,104,518,-5,-56,462,-63,535,210,12,206,125,1368,245,252,178,219,91,4,264,405,406,459,138,554,371,424,380,374,135,356,290
278350,143,130,519,21,-45,475,5,561,235,35,195,134,1402,277,278,256,238,148,33,308,441,415,504,166,595,392,488,400,400,162,391,322
278351,124,108,475,15,-50,464,11,539,225,29,159,131,1395,271,275,313,193,129,6,299,431,404,498,182,594,371,520,363,363,107,315,180
278352,28,25,396,-59,-50,376,-66,436,142,-65,69,44,1314,180,184,226,108,21,-78,201,347,283,414,99,488,303,439,268,269,31,231,130
278353,-99,-93,306,-203,-54,262,-202,329,9,-173,-43,-56,1172,53,46,120,-5,-66,-207,110,252,226,321,-12,384,208,332,219,167,-59,120,45
278354,-232,-204,176,-324,-58,177,-325,180,-123,-272,-142,-195,1027,-64,-69,-9,-99,-197,-314,30,166,195,238,-138,289,122,217,152,78,-165,14,-34
278355,-229,-191,168,-349,-52,156,-282,189,-140,-313,-126,-195,1043,-50,-54,-23,-69,-178,-309,31,204,247,288,-116,310,141,279,224,115,-153,35,-86
278356,-130,-94,242,-279,-47,244,-156,289,-68,-227,-6,-88,1152,22,60,68,9,-18,-215,153,350,359,474,35,450,304,434,633,369,59,224,48
278357,-40,11,321,-194,-45,342,-5,382,31,-104,117,49,1274,132,170,228,114,121,-70,287,495,458,654,192,601,460,539,955,575,240,422,255
278358,34,100,422,-99,-51,444,119,483,109,-24,249,205,1360,230,263,364,235,204,23,365,567,423,698,241,680,541,592,757,494,233,425,347
278359,92,208,513,-31,-75,544,190,543,186,54,337,260,1405,295,342,427,328,223,78,432,655,585,633,260,731,582,653,423,371,193,388,387
278360,114,223,554,3,-74,553,233,552,209,77,318,234,1433,323,369,470,341,219,111,474,689,768,570,273,749,636,762,287,357,222,488,485
278361,95,175,511,-29,-64,499,164,496,171,48,288,190,1383,277,353,391,301,167,63,427,663,727,534,237,706,601,737,164,327,186,436,457
278362,18,41,409,-114,-74,461,0,414,92,-31,226,79,1296,199,253,316,210,96,-11,337,583,585,443,140,615,473,673,135,263,87,320,288
278363,-115,-107,314,-234,-60,339,-228,284,-31,-138,63,-75,1193,127,158,262,136,-1,-104,254,478,479,370,65,538,399,648,214,270,61,286,215
278364,-249,-187,146,-374,-46,227,-414,168,-130,-237,-10,-198,1081,33,87,164,52,-105,-190,161,365,320,263,-31,443,310,549,150,183,-3,213,175
278365,-231,-264,109,-384,-43,186,-433,152,-137,-264,-27,-230,1041,15,16,107,20,-125,-203,127,306,229,220,-82,393,265,447,68,126,-37,153,72
278366,-178,-215,186,-353,-71,207,-368,165,-89,-220,-27,-186,1083,81,65,49,38,-78,-151,194,329,244,248,-17,458,293,436,135,170,4,246,130
278367,-90,-47,303,-232,-68,291,-145,273,25,-108,103,-59,1191,178,209,131,89,4,-34,306,468,345,364,97,588,426,587,273,309,124,381,278
278368,26,73,384,-114,-68,388,-21,426,117,-6,186,34,1303,281,309,240,149,81,71,403,567,525,479,180,686,542,704,327,419,250,528,479
278369,128,134,498,-32,-74,457,-28,508,194,39,216,106,1371,351,357,304,173,166,157,474,627,629,603,272,748,610,761,410,491,322,593,568
278370,160,166,529,7,-67,496,62,517,218,68,236,129,1389,362,385,270,185,170,137,480,644,653,541,257,754,625,859,443,475,330,571,527
278371,127,137,514,1,-79,477,23,495,197,26,173,102,1372,317,307,206,199,116,69,411,556,560,428,190,684,563,753,364,364,225,433,358
278372,52,54,457,-93,-53,380,-87,425,137,-38,82,5,1291,229,232,115,81,17,-25,313,426,383,358,65,575,439,515,237,229,87,331,310
278373,-95,-28,279,-226,-53,235,-158,297,-5,-156,-50,-140,1148,110,101,32,-45,-128,-156,189,291,259,231,-65,445,295,343,135,110,-31,201,220
278374,-246,-160,152,-323,-53,164,-273,173,-127,-248,-122,-278,1034,11,0,-105,-126,-234,-262,90,190,148,123,-171,321,180,280,35,11,-131,62,81
278375,-243,-217,130,-339,-57,163,-249,149,-130,-245,-131,-305,1013,3,-20,-155,-148,-225,-284,54,178,-21,135,-161,312,139,243,93,44,-137,41,19
278376,-174,-153,183,-257,-62,178,-175,222,-68,-204,-103,-231,1078,64,40,-126,-54,-160,-218,104,226,60,189,-105,376,206,270,139,93,-92,93,85
278377,-106,-32,300,-178,-80,252,-84,343,28,-110,-22,-82,1173,155,157,8,112,-41,-110,199,293,193,329,0,466,299,309,229,187,-10,173,123
278378,-36,24,385,-70,-81,365,-15,418,122,-29,108,36,1277,256,262,204,183,79,-11,319,420,245,470,134,619,432,464,416,326,188,393,336
278379,37,116,481,2,-56,474,34,472,204,65,208,93,1359,352,361,339,221,170,84,429,541,394,541,212,713,552,625,420,388,315,539,573
278380,49,126,536,54,-61,472,47,543,242,105,199,136,1420,397,397,337,282,216,147,456,561,434,583,244,733,564,628,343,364,263,479,531
278381,14,73,527,-1,-79,428,-24,514,231,64,152,117,1397,371,334,197,232,186,114,408,502,491,524,224,693,464,498,329,307,97,195,201
278382,-124,-40,400,-115,-72,335,-113,390,145,-9,60,15,1285,268,223,69,108,79,47,317,424,413,411,143,606,387,448,307,259,49,134,42
278383,-203,-194,292,-217,-61,218,-225,258,26,-127,-56,-104,1190,163,119,-74,-39,-35,-61,219,298,263,280,8,488,273,321,158,125,-65,52,-33
278384,-282,-290,205,-321,-44,90,-393,173,-71,-251,-146,-220,1098,51,16,-168,-97,-143,-150,109,194,137,226,-75,397,163,179,141,89,-125,-3,-64
278385,-336,-300,195,-347,-56,80,-422,154,-119,-260,-170,-249,1080,21,-30,-195,-62,-158,-172,93,153,114,225,-84,383,142,132,124,75,-142,-8,-79
278386,-257,-201,263,-255,-47,187,-338,236,-52,-184,-87,-155,1157,81,39,-155,41,-74,-114,175,252,208,287,-8,463,221,243,166,155,-65,83,16
278387,-137,-96,358,-161,-61,282,-212,314,44,-104,-1,-82,1260,155,112,0,138,23,-16,262,369,349,422,113,577,358,410,330,332,125,303,216
278388,-10,37,456,-77,-64,377,-107,403,122,-24,41,28,1331,222,190,97,170,95,50,337,445,430,502,201,660,445,494,428,429,187,369,308
278389,27,126,484,3,-52,478,-29,455,202,71,180,70,1369,306,310,169,209,150,128,416,522,522,548,245,722,529,598,468,474,258,446,417
278390,28,120,475,26,-69,508,0,478,232,103,173,92,1393,323,326,195,238,169,116,442,548,576,555,269,751,575,672,478,489,291,542,545
278391,5,66,455,10,-74,473,-31,473,218,67,138,63,1386,290,294,200,197,148,113,413,541,566,535,259,718,547,689,435,444,236,486,494
278392,-45,13,407,-40,-55,347,-130,426,134,-22,66,0,1326,198,182,147,186,91,20,305,436,348,500,169,611,385,485,396,309,19,162,29
278393,-147,-96,253,-172,-50,233,-192,280,11,-153,-43,-123,1182,73,35,96,62,-39,-140,149,304,202,403,30,466,247,367,215,170,-127,-59,-183
