,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
31388,-1493,-44,-15,-77,-183,360,730,-123,9,-165,-45,-458,30,151,281,-76,118,307,11,254,169,509,11,447,314,319,429,79,-22,34,275,961
31389,-1550,-93,-82,-50,-196,344,701,-96,-5,-159,35,-141,120,151,297,-149,99,195,13,242,153,454,-41,435,281,276,368,108,-46,0,159,538
31390,-1557,-144,-52,-9,-195,342,744,-55,-21,-174,27,-100,54,125,242,-225,106,7,-14,218,38,380,-26,366,214,140,152,121,-156,-261,-251,-91
31391,-1479,-122,13,26,-172,377,763,56,8,-161,28,-144,80,133,238,-83,95,25,-27,214,23,308,-25,357,211,137,161,141,-156,-301,-341,-285
31392,-1460,-134,-40,29,-149,440,777,-2,6,-147,64,-256,172,133,261,53,92,117,-12,202,17,256,-52,365,194,92,81,137,-177,-393,-504,-707
31393,-1499,-179,-88,97,-159,401,654,-43,21,-170,36,-263,212,126,256,-7,70,197,3,203,50,218,52,409,196,142,131,175,-113,-310,-409,-528
31394,-1549,-182,0,142,-159,370,618,-15,21,-166,-8,-310,209,129,289,-6,-4,177,10,241,125,142,71,422,227,222,302,185,-51,-179,-274,-309
31395,-1613,-202,106,-25,-196,344,627,-86,3,-163,43,-342,192,152,305,-21,-68,256,19,276,235,146,15,394,239,272,481,192,-51,-172,-267,-308
31396,-1650,-250,79,-27,-223,346,677,-48,-8,-161,39,-400,222,154,312,40,-102,244,17,256,238,235,-34,373,230,260,535,70,-106,-215,-248,-288
31397,-1677,-240,-101,76,-218,399,695,111,25,-133,8,-390,228,158,334,126,-166,143,11,262,271,201,6,374,231,274,554,-36,-136,-229,-247,-233
31398,-1791,-224,-178,131,-186,371,701,178,59,-131,-47,-210,271,170,288,79,-218,287,40,278,203,188,84,438,275,268,400,40,-55,-148,-183,-103
31399,-1817,-220,-203,138,-189,326,724,14,44,-145,-4,-202,271,168,283,-107,-219,338,53,285,165,247,186,480,311,253,307,170,0,-42,-82,70
31400,-1691,-267,-94,152,-193,369,771,112,80,-149,32,-673,377,180,290,-111,-432,370,87,264,120,437,181,502,299,242,383,126,20,-35,-75,122
31401,-1572,-275,16,98,-177,336,655,86,84,-173,-55,-880,392,191,284,-76,-345,378,129,273,142,447,342,538,305,253,491,62,18,-10,-21,377
31402,-1430,-288,148,35,-185,320,578,130,61,-174,-71,-701,357,187,300,65,-394,368,124,286,205,320,562,569,297,271,446,-375,-78,-61,-29,452
31403,-1438,-289,101,0,-202,308,605,44,59,-191,-59,-697,414,171,270,12,-463,302,87,265,116,363,387,471,266,218,279,65,-51,-113,-152,116
31404,-1574,-242,-87,-180,-206,314,663,-217,25,-165,-28,-645,396,196,274,-156,-187,187,94,268,105,512,37,409,282,215,217,527,55,-47,-173,-125
31405,-1495,-165,65,-138,-214,381,710,-188,-28,-139,24,-370,215,204,316,-759,-122,187,81,288,148,497,42,441,316,254,252,298,66,46,0,142
31406,-1494,-199,24,-75,-242,387,670,-49,-15,-157,15,-486,132,188,331,-486,183,199,75,290,141,325,106,451,320,274,331,148,6,54,-12,205
31407,-1523,-231,-48,-54,-223,286,685,-144,11,-177,-26,-562,284,190,318,14,169,144,102,296,175,319,63,438,346,316,581,222,63,122,80,186
31408,-1572,-265,-39,11,-216,260,704,-78,54,-178,-77,-419,376,199,253,287,91,157,112,283,135,264,54,463,340,271,523,378,83,33,-82,-25
31409,-1619,-446,-47,1,-224,341,602,-24,3,-202,-121,-444,263,159,193,194,92,163,59,209,4,292,-10,381,247,139,215,275,-80,-212,-283,-171
31410,-1619,-662,81,59,-200,364,576,110,-4,-211,-206,-817,173,149,194,36,-65,225,58,204,-9,322,-124,358,257,156,135,60,-119,-134,-162,8
31411,-1552,-612,43,39,-208,440,625,101,-15,-185,-136,-1096,144,158,241,-112,-164,217,54,229,85,194,-105,374,280,177,180,-46,-145,-138,-84,92
31412,-1537,-393,-67,4,-213,504,654,32,4,-160,57,-1412,232,172,296,-337,-51,172,81,242,158,168,-95,360,281,179,290,-192,-219,-203,-134,92
31413,-1522,-246,-22,-25,-201,385,527,10,17,-186,16,-872,229,168,277,-496,69,201,105,256,158,399,56,427,295,240,385,-24,-79,-58,33,229
31414,-1519,-169,19,12,-200,281,539,84,35,-212,-109,-82,246,159,223,-283,93,220,97,223,86,421,260,468,315,187,207,61,-31,-85,-54,26
31415,-1557,-135,-61,-34,-177,248,586,104,37,-214,-210,93,273,169,167,153,152,238,105,207,23,431,350,488,302,136,148,55,-57,-194,-295,-254
31416,-1586,-148,-35,6,-183,256,598,-102,27,-201,-116,-22,257,190,204,262,99,304,125,234,84,425,281,494,327,227,350,215,18,-112,-143,46
31417,-1563,-166,82,68,-188,260,631,-95,31,-203,-93,124,291,202,228,360,39,531,150,275,109,408,240,529,384,282,349,440,164,54,5,162
31418,-1546,-157,-76,58,-174,268,683,15,57,-196,-146,-64,319,193,183,121,-13,362,141,264,52,394,342,534,379,245,222,488,176,59,-48,18
31419,-1641,-225,-10,81,-200,241,638,158,78,-206,-185,-150,365,195,165,-107,-13,266,130,261,69,369,290,494,353,221,214,372,137,13,-66,33
31420,-1597,-208,93,72,-177,223,636,199,60,-230,-137,-328,377,187,195,-137,25,270,92,273,75,376,153,461,329,212,263,252,33,-56,-84,75
31421,-1538,-176,46,102,-164,256,672,56,48,-220,-68,-506,296,181,226,-82,20,174,86,278,94,290,56,457,300,242,327,173,-44,-127,-130,-52
31422,-1490,-190,8,98,-189,291,676,-98,46,-218,-63,-547,297,178,225,-3,-131,217,83,278,128,217,8,424,291,268,438,-22,-93,-148,-163,-108
31423,-1577,-255,-149,64,-207,295,632,-40,49,-238,-141,-537,351,177,201,-51,-232,303,120,262,77,456,25,435,289,250,405,-37,-102,-165,-179,-172
31424,-1606,-284,-269,-57,-214,268,603,29,50,-227,-143,-389,364,181,212,-212,-267,287,132,236,79,303,65,464,280,193,316,-14,-102,-147,-178,-148
31425,-1526,-291,36,59,-182,232,541,136,77,-221,-154,-249,332,169,212,-188,-497,172,70,207,65,224,5,409,241,136,270,22,-140,-160,-173,51
31426,-1527,-354,152,34,-183,220,643,129,96,-230,-94,-441,452,178,193,-115,-554,303,110,182,76,65,33,426,228,137,247,-114,-168,-193,-199,-42
31427,-1548,-416,163,45,-169,260,662,195,94,-221,-101,-876,472,182,203,-84,-279,370,141,186,77,-1,192,470,245,146,172,-133,-148,-208,-238,-227
31428,-1555,-433,135,-6,-156,316,647,267,51,-203,-101,-966,189,172,200,-30,-42,243,89,194,94,186,197,452,264,190,163,35,-49,-105,-119,-213
31429,-1617,-341,-17,-152,-190,359,747,79,22,-184,-25,-559,203,161,235,71,-10,169,70,188,128,-22,-17,396,252,188,168,33,-94,-97,-45,47
31430,-1497,-272,-12,30,-203,291,586,77,69,-239,-156,-394,351,145,175,-97,-38,182,63,167,126,102,-38,384,222,175,314,65,-164,-181,-144,-17
31431,-1451,-268,-16,15,-178,271,583,31,74,-239,-225,-392,340,155,148,-174,-22,224,69,150,88,293,50,408,246,188,414,355,-103,-171,-175,-40
