,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
243353,-297,-254,-170,-367,62,-495,-78,41,-189,-273,-62,-116,73,-523,52,62,98,-283,-100,-29,-375,189,151,-67,30,-124,195,-168,-134,-390,-140,-290
243354,-285,-255,-182,-377,46,-497,-59,17,-203,-273,-55,-117,48,-537,43,96,77,-300,-129,-6,-384,218,69,-95,25,-132,118,-199,-221,-412,-165,-271
243355,-294,-249,-207,-381,38,-488,-20,2,-196,-261,-72,-91,63,-539,68,99,67,-316,-121,4,-389,229,4,-123,55,-133,62,-156,-227,-424,-175,-253
243356,-324,-240,-263,-372,26,-505,-42,31,-184,-245,-50,-114,87,-521,86,82,86,-291,-111,4,-402,239,-11,-93,70,-128,19,-119,-198,-400,-154,-211
243357,-346,-245,-288,-362,29,-522,-85,33,-182,-252,-45,-147,76,-522,50,23,122,-306,-122,-16,-484,257,-18,-109,38,-159,-11,-158,-207,-401,-153,-182
243358,-384,-268,-336,-344,27,-513,-141,73,-192,-245,-103,-148,90,-530,24,-22,98,-303,-142,-29,-510,226,-6,-143,21,-208,0,-213,-231,-433,-211,-272
243359,-390,-291,-342,-323,24,-514,-136,60,-193,-266,-116,-133,56,-519,21,-14,22,-337,-144,-42,-525,222,0,-172,11,-222,43,-205,-251,-479,-240,-282
243360,-389,-317,-304,-319,34,-548,-132,86,-189,-286,-126,-127,55,-526,21,-13,-2,-345,-152,-46,-514,251,-4,-164,-9,-214,47,-169,-249,-478,-229,-241
243361,-377,-312,-281,-313,26,-579,-99,135,-177,-290,-112,-93,73,-526,30,22,34,-334,-137,-32,-475,221,32,-145,-2,-217,54,-146,-223,-455,-217,-206
243362,-364,-283,-214,-314,22,-574,-105,71,-195,-296,-108,-102,64,-536,12,38,112,-340,-162,-43,-477,184,25,-170,-21,-207,28,-120,-233,-466,-222,-234
243363,-371,-336,-161,-327,12,-567,-108,40,-198,-285,-101,-125,54,-550,20,45,63,-358,-186,-52,-497,104,-20,-198,-27,-220,29,-199,-280,-517,-257,-276
243364,-332,-403,-151,-338,19,-540,-76,50,-191,-283,-85,-83,61,-541,33,51,68,-325,-178,-59,-513,54,3,-200,-15,-239,52,-233,-299,-522,-272,-270
243365,-317,-338,-155,-326,40,-511,-64,72,-192,-262,-71,-62,64,-529,33,74,100,-299,-163,-52,-501,169,44,-190,-20,-242,94,-204,-280,-501,-259,-254
243366,-340,-245,-188,-359,16,-526,-64,36,-206,-281,-71,-70,29,-556,15,76,104,-328,-175,-56,-493,195,31,-192,-27,-249,110,-245,-287,-522,-260,-279
243367,-355,-186,-200,-376,25,-519,-62,59,-201,-272,-53,-92,54,-542,39,69,121,-318,-168,-32,-453,184,16,-180,-13,-225,151,-220,-253,-489,-250,-304
243368,-350,-173,-242,-349,42,-501,-88,105,-180,-257,-41,-97,66,-526,49,55,181,-285,-149,-13,-413,280,39,-173,5,-204,197,-147,-245,-460,-230,-228
243369,-321,-162,-245,-361,40,-472,-91,107,-201,-255,-34,-129,39,-536,56,45,224,-343,-157,-11,-423,285,-8,-194,-4,-193,197,-125,-266,-489,-246,-214
243370,-331,-185,-324,-342,47,-479,-84,116,-177,-260,-61,-102,74,-520,49,104,179,-358,-140,-14,-434,264,-34,-174,0,-180,182,-98,-272,-478,-229,-293
243371,-354,-217,-305,-354,44,-502,-117,-98,-197,-275,-89,-33,49,-530,22,153,112,-345,-159,-44,-468,234,-10,-178,-5,-213,47,-94,-265,-472,-232,-264
243372,-395,-257,-298,-331,25,-489,-120,113,-170,-269,-101,-75,48,-518,4,100,108,-339,-152,-46,-517,225,-11,-178,-19,-249,-54,-88,-250,-472,-245,-244
