,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
95657,-257,454,539,147,-11,620,142,357,215,137,567,873,534,114,235,104,564,-538,100,19,-521,648,11,-358,294,1185,186,-164,-244,-32,-157,221
95658,-284,489,514,137,-43,572,114,347,194,139,507,714,555,109,213,107,665,-524,113,35,-529,664,-46,-343,291,1179,289,-130,-206,-21,-159,208
95659,-243,516,634,144,-13,514,88,389,231,148,497,653,603,140,223,112,754,-485,122,68,-527,748,13,-273,348,1194,281,-68,-131,72,-52,322
95660,-170,564,663,170,14,500,158,380,255,163,528,721,625,153,238,166,721,-431,158,81,-506,790,157,-214,361,1209,253,-19,-27,158,65,445
95661,-110,529,666,140,5,542,172,357,221,148,578,737,608,138,244,157,719,-454,160,56,-519,745,125,-234,351,1193,195,-23,-26,183,67,447
95662,-114,469,690,105,-20,536,127,343,201,131,554,699,584,127,221,56,717,-448,140,34,-558,718,111,-240,320,1139,194,-74,-99,57,-85,317
95663,-89,477,731,68,-1,594,132,375,210,134,537,694,588,128,202,16,746,-423,202,71,-530,733,194,-212,358,1152,271,43,-31,147,9,439
95664,-94,523,719,66,-12,544,96,387,206,121,530,716,600,117,208,-92,706,-410,219,37,-573,670,219,-173,331,1146,169,357,62,206,16,428
95665,-228,516,716,100,-25,587,48,388,209,127,534,765,598,122,217,-158,680,-409,178,23,-611,692,246,-183,333,1105,69,357,86,172,-85,163
95666,-286,508,590,139,-19,665,71,486,212,152,606,709,570,111,214,-85,813,-447,184,29,-590,700,186,-206,329,1132,99,69,37,176,-36,390
95667,-209,477,532,120,-28,704,113,505,218,178,619,666,576,118,270,-25,837,-447,166,14,-572,653,128,-238,312,1142,97,-139,-108,79,-26,509
95668,-214,372,553,195,-27,724,124,492,231,166,609,634,565,118,289,-88,730,-448,176,28,-573,741,140,-241,325,1178,143,-248,-140,97,73,540
95669,-207,228,542,146,-38,612,151,412,204,149,596,646,576,108,255,-31,726,-458,153,3,-585,697,130,-239,293,1157,125,-265,-194,-9,-64,452
95670,-145,226,546,177,-9,575,212,420,208,158,624,674,590,127,255,99,721,-373,166,10,-587,593,180,-216,311,1156,66,-151,-160,-11,-120,313
95671,-114,359,558,148,-23,611,265,336,215,167,619,706,563,135,244,111,713,-377,153,13,-602,689,254,-222,313,1154,70,-84,-127,31,-115,247
95672,-98,410,589,96,-35,649,233,234,165,170,600,885,512,132,211,150,765,-392,146,0,-594,739,310,-216,337,1175,92,-78,-80,89,-33,327
95673,-115,449,617,49,-16,607,197,237,165,158,574,918,519,127,220,119,710,-413,191,25,-565,827,280,-232,357,1191,126,-4,-32,126,12,322
95674,-154,416,590,53,-32,604,210,245,175,159,533,754,560,140,263,172,638,-438,201,52,-480,703,282,-225,360,1200,227,200,17,188,56,383
95675,-219,379,497,116,-67,690,208,327,174,162,566,741,557,123,269,246,390,-430,197,41,-450,601,236,-229,352,1191,310,121,-44,107,-25,381
95676,-187,469,547,127,-38,711,231,363,182,184,603,754,572,143,289,234,347,-437,184,28,-456,633,110,-261,340,1174,249,-85,-171,-10,-154,349
95677,-162,494,553,125,-12,686,214,407,197,211,612,709,590,170,289,193,706,-399,213,49,-501,667,290,-174,372,1176,207,80,-61,95,-31,387
95678,-217,486,514,100,-19,557,180,438,195,182,563,664,593,162,274,137,709,-399,216,33,-483,812,291,-172,369,1162,243,71,-10,152,13,403
