,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
26584,-111,-58,179,-234,0,207,147,394,88,11,177,171,150,6,178,354,69,-96,36,-1,101,209,101,17,159,320,351,112,318,68,186,140
26585,-173,-85,127,-269,-18,189,137,379,68,-2,158,144,146,-17,164,292,60,-105,34,-22,99,194,79,15,180,319,326,91,328,98,185,85
26586,-186,-92,100,-273,-21,189,121,377,72,-1,135,162,149,-10,151,266,107,-78,29,-15,99,201,129,36,200,335,356,125,351,117,216,184
26587,-159,-98,157,-269,-6,191,103,373,90,0,133,184,147,-1,148,246,128,-77,42,-26,73,210,148,23,197,310,363,72,275,26,194,193
26588,-174,-98,166,-275,-21,184,93,373,69,-17,119,154,144,10,141,224,59,-68,48,-17,50,215,117,15,189,296,338,49,303,47,194,188
26589,-155,-90,159,-269,0,211,108,394,97,20,123,155,194,42,179,272,48,-58,92,35,95,222,146,87,243,347,368,158,378,114,267,245
26590,-200,-117,138,-282,-24,194,59,372,82,4,107,145,191,16,165,243,60,-43,82,12,67,179,123,59,243,316,338,154,362,106,259,216
26591,-221,-157,111,-300,-40,160,32,347,51,-7,80,111,151,4,138,213,40,-70,48,-14,30,126,49,-4,198,281,318,-23,252,9,174,191
26592,-213,-148,107,-300,-25,162,52,333,62,13,72,103,134,0,135,198,41,-85,47,-8,53,140,28,6,197,291,339,-103,226,7,181,238
26593,-221,-143,98,-295,-29,191,75,311,57,5,73,84,115,0,141,189,39,-108,29,-13,44,119,33,15,193,294,350,-28,290,49,210,260
26594,-231,-158,83,-295,-20,193,74,312,72,27,87,76,127,17,143,180,32,-102,42,-8,54,75,110,45,224,303,363,108,372,107,235,269
26595,-230,-165,86,-313,-24,166,-16,306,71,11,40,91,118,3,120,154,6,-86,39,-11,17,68,170,38,201,265,281,130,367,98,196,230
26596,-219,-148,91,-309,-10,177,-22,322,61,16,31,105,119,-12,102,106,36,-104,19,-38,-32,12,137,-8,143,213,214,20,273,-12,92,115
26597,-209,-137,83,-316,-20,166,-12,306,50,15,29,85,104,-14,82,69,29,-136,0,-73,-39,17,91,-23,128,195,224,-62,244,-41,80,80
26598,-195,-149,82,-303,-13,158,-16,292,45,7,17,52,90,-19,63,81,26,-164,-20,-87,-74,17,56,-49,100,179,182,-88,176,-84,63,71
26599,-170,-147,115,-269,-4,171,-3,301,56,0,14,73,91,-35,53,79,47,-164,-38,-98,-79,19,54,-61,100,163,178,-51,172,-104,19,23
26600,-161,-141,134,-257,1,161,-16,325,60,7,11,85,108,-47,68,82,101,-132,-29,-91,-63,51,103,-50,122,182,223,59,235,-36,90,108
26601,-163,-132,163,-248,4,159,-8,359,73,7,23,107,117,-22,79,111,115,-104,0,-75,-45,31,141,-16,134,191,220,176,295,-16,114,101
26602,-143,-117,173,-257,11,176,-8,343,69,10,50,98,95,-35,86,155,110,-119,-19,-75,-47,47,130,-9,132,194,240,161,290,-4,95,84
26603,-134,-121,182,-241,-3,170,4,368,89,24,78,96,111,-19,100,161,105,-121,-6,-69,-10,86,92,-15,134,226,281,20,260,-4,125,161
26604,-117,-106,202,-222,8,183,24,392,86,13,66,115,133,-16,93,167,114,-116,-14,-62,-5,103,97,-14,133,231,297,-105,203,-75,98,175
26605,-162,-142,187,-240,-7,155,-5,390,56,-15,33,126,125,-29,75,145,105,-114,-9,-71,3,108,127,-10,143,251,312,-29,244,-21,107,210
26606,-157,-151,196,-227,-6,152,-12,414,86,-5,24,148,133,-12,87,151,133,-65,21,-31,1,129,160,11,177,271,312,68,317,49,154,231
26607,-183,-182,183,-251,-30,125,-32,396,77,-13,15,157,132,-36,73,123,120,-88,1,-61,-2,133,140,-6,160,245,297,25,258,0,105,185
26608,-171,-175,181,-234,-20,130,-16,412,90,-14,23,177,149,-11,91,140,125,-55,28,-48,0,130,130,22,170,269,308,21,261,-11,99,126
26609,-194,-184,197,-238,-25,114,-43,431,100,2,28,195,172,-7,102,143,92,-39,60,-17,26,167,139,48,210,297,348,72,325,79,190,259
26610,-175,-188,215,-228,-28,113,-43,439,93,-3,26,207,178,-3,118,163,72,-22,57,-25,13,162,148,53,205,270,334,82,327,57,194,277
26611,-150,-170,233,-215,-17,131,-22,460,115,-3,35,235,213,0,116,180,170,30,100,-25,19,138,210,114,228,286,322,204,365,74,187,207
26612,-153,-160,240,-217,-23,112,-7,468,126,-12,31,251,225,-9,109,157,235,43,119,-16,6,135,254,132,237,293,284,291,394,65,128,106
26613,-126,-144,268,-191,-11,135,11,489,133,0,52,254,274,18,128,187,226,63,149,5,32,148,283,163,268,335,334,255,417,92,196,185
26614,-135,-165,245,-203,-23,140,0,489,151,9,37,248,295,41,138,225,200,90,163,38,54,122,283,174,308,378,344,125,460,148,251,226
26615,-150,-195,218,-240,-38,123,-24,448,120,-8,33,211,249,24,148,210,193,66,142,44,65,130,276,165,294,374,345,57,438,159,238,257
26616,-166,-211,198,-226,-51,121,-34,430,105,-16,27,208,247,32,150,204,204,78,149,46,63,152,312,189,302,380,360,149,468,180,243,237
26617,-190,-195,156,-235,-45,123,-26,419,101,-4,67,206,233,34,156,205,139,62,130,23,69,145,241,147,294,342,336,86,370,38,146,97
26618,-188,-187,166,-240,-24,119,-34,434,115,17,74,227,210,59,162,213,128,66,152,42,79,146,239,151,295,385,348,73,343,56,187,172
26619,-201,-199,162,-242,-31,124,-12,409,104,20,41,224,222,74,157,213,103,61,149,60,82,136,193,127,294,371,334,-34,341,75,215,231
26620,-210,-193,147,-249,-55,110,-49,398,98,19,34,231,229,61,155,192,120,36,123,50,69,131,195,119,296,354,330,23,355,85,195,209
26621,-215,-207,144,-258,-53,111,-67,404,96,0,47,210,222,34,143,154,115,21,118,53,57,105,185,130,271,343,320,-29,328,54,192,196
26622,-227,-207,142,-241,-39,126,-26,420,116,1,72,201,231,56,176,140,130,13,128,57,69,142,197,127,283,364,343,4,348,77,212,202
26623,-188,-182,153,-241,-34,119,-5,418,119,6,71,207,226,71,173,185,120,43,132,65,85,155,212,158,306,376,351,63,369,81,208,195
26624,-175,-195,152,-240,-39,130,-1,409,120,15,53,181,238,58,164,193,111,70,151,91,85,137,269,191,333,407,350,185,463,169,261,235
26625,-185,-178,124,-241,-40,143,33,420,107,15,72,164,250,53,171,171,91,75,150,98,91,143,270,197,339,406,346,221,487,190,271,226
26626,-203,-180,114,-235,-32,150,15,424,139,31,65,177,240,68,177,159,104,53,149,91,94,155,235,162,310,367,327,105,367,82,207,239
26627,-210,-178,130,-228,-54,95,-77,422,115,0,8,184,235,49,156,130,132,31,131,39,55,124,186,116,278,314,289,-42,249,-35,126,171
26628,-175,-138,160,-214,-28,123,-28,436,116,-1,33,208,255,53,166,153,114,31,151,52,61,114,206,127,279,315,293,-26,286,-11,143,157
26629,-183,-149,170,-234,-40,131,-24,416,101,6,34,201,235,54,164,133,54,15,126,57,70,96,176,118,274,335,321,-81,275,8,159,235
26630,-162,-138,173,-215,-40,134,-22,423,108,13,47,195,243,62,183,157,79,37,151,69,64,111,204,142,292,353,332,-2,338,58,201,307
26631,-151,-148,154,-217,-37,111,-54,431,115,-1,34,216,257,69,187,160,99,56,185,70,83,113,228,161,335,374,348,37,386,117,235,345
26632,-163,-162,151,-223,-37,94,-51,451,114,20,16,203,262,72,164,147,96,54,182,84,80,96,224,166,334,363,314,46,371,81,197,208
26633,-165,-123,157,-206,-37,112,-8,436,122,14,43,189,265,63,161,160,81,11,165,67,65,83,198,129,310,334,272,-2,318,26,142,106
26634,-183,-150,123,-236,-49,106,-9,403,118,-22,34,150,244,57,146,150,39,-5,171,49,37,35,195,127,290,321,269,38,346,60,150,127
26635,-146,-129,157,-237,-50,123,6,416,105,-9,49,152,257,59,147,154,42,1,165,50,51,54,198,145,300,326,271,108,379,66,174,106
26636,-128,-123,184,-223,-40,116,-17,422,118,-21,43,166,254,79,152,185,77,-6,152,62,60,74,206,151,292,334,259,162,379,73,167,63
26637,-95,-101,223,-204,-17,132,33,431,118,2,74,175,238,72,165,212,92,-7,165,56,53,76,199,132,294,333,273,175,372,65,143,91
26638,-85,-83,228,-201,-21,150,55,440,110,9,76,169,225,45,162,218,50,-9,138,54,60,81,145,90,277,315,295,1,294,12,152,147
26639,-76,-79,223,-197,-21,161,66,455,119,-9,78,163,226,46,159,206,65,-19,104,32,37,118,134,67,248,299,282,-57,262,-17,111,130
26640,-49,-53,210,-186,-7,177,84,476,134,11,92,177,238,17,154,205,90,-35,116,21,51,131,121,63,262,303,310,-49,270,0,143,134
26641,-67,-57,179,-189,-5,179,51,479,140,25,87,167,246,42,144,168,128,-40,145,30,39,103,163,73,268,319,319,31,301,28,141,115
26642,-118,-100,148,-207,-21,160,11,454,116,-3,59,162,216,30,123,149,100,-40,112,10,20,93,160,72,254,310,289,63,304,40,150,124
26643,-118,-93,164,-208,-20,156,29,447,109,2,49,145,211,26,129,138,101,-58,108,16,23,104,130,78,245,303,271,47,332,56,204,241
26644,-105,-104,172,-215,-35,143,38,434,103,-12,42,139,211,38,126,131,73,-40,110,22,42,96,155,100,263,333,348,62,414,128,302,370
26645,-140,-122,165,-248,-45,134,14,399,104,-7,34,95,212,26,117,127,44,-48,108,31,63,133,177,104,281,363,423,78,443,196,360,551
26646,-137,-108,142,-253,-42,146,12,391,80,-3,52,91,204,24,121,145,61,-56,96,13,65,155,181,86,268,352,420,78,403,165,330,547
26647,-126,-86,166,-241,-24,174,42,423,96,2,58,124,206,15,127,160,105,-17,94,-19,32,130,191,88,219,297,311,89,348,58,190,110
26648,-112,-54,192,-243,-13,171,63,429,105,1,64,135,197,3,123,166,115,-27,71,-35,14,166,171,71,207,257,274,72,335,38,105,-41
26649,-112,-56,183,-240,-9,174,74,419,94,9,80,128,186,28,152,216,126,-16,95,-5,64,196,200,98,240,290,366,166,418,116,166,89
26650,-140,-79,153,-238,-28,182,80,420,74,13,97,159,197,25,161,230,91,5,106,-13,59,182,238,112,245,295,363,247,466,146,191,169
26651,-158,-95,156,-242,-26,180,72,422,89,5,116,152,175,3,150,248,76,-14,84,-14,56,201,237,86,222,269,349,170,426,107,153,186
26652,-110,-81,214,-215,-12,204,111,448,98,37,137,191,181,11,160,274,150,-24,71,-16,43,269,184,50,201,262,335,12,279,-41,78,139
26653,-99,-67,251,-199,-13,205,130,471,109,16,148,199,213,7,147,297,203,-23,84,-29,40,277,156,44,193,234,290,-4,258,-80,39,4
26654,-86,-56,255,-190,-4,193,122,475,93,15,111,227,211,21,140,276,188,-6,105,-32,40,200,200,88,223,264,312,130,357,26,102,21
26655,-84,-47,252,-176,6,202,154,487,94,20,138,237,211,32,158,256,139,29,117,-18,59,115,267,149,262,312,379,238,469,182,243,182
26656,-79,-37,261,-176,7,204,193,482,124,7,163,229,221,31,139,238,135,64,115,-19,65,175,269,147,266,295,382,200,499,209,250,237
26657,-63,-27,278,-161,2,199,138,490,121,7,122,243,217,-1,109,245,201,35,99,-43,27,199,249,118,221,261,347,29,353,36,120,103
26658,-60,-51,276,-168,-3,170,75,495,118,-12,101,258,220,3,107,277,234,24,88,-38,38,171,233,101,226,252,369,34,334,10,157,185
26659,-73,-90,255,-190,-4,158,53,464,117,-20,91,231,200,11,97,249,185,20,89,-40,26,128,198,84,228,267,365,99,388,68,191,266
26660,-113,-99,197,-223,-10,148,40,444,113,-8,80,211,182,14,97,213,122,-8,83,-40,23,129,194,97,237,255,353,83,351,45,188,328
26661,-101,-135,183,-212,-17,140,59,442,113,-13,68,213,204,14,98,188,119,18,91,-26,25,147,225,126,243,277,338,154,392,92,203,370
26662,-135,-128,169,-214,-28,128,28,429,104,-22,59,205,183,-2,83,147,143,13,105,-21,13,137,230,122,233,274,306,171,412,89,177,294
26663,-149,-137,145,-237,-27,124,16,409,98,-13,57,177,168,4,106,126,130,-4,93,-30,19,146,200,105,251,293,341,65,426,125,234,314
26664,-134,-128,164,-230,-6,141,52,422,83,-18,51,164,157,9,93,139,132,-26,82,-22,22,130,180,76,236,277,319,37,388,94,224,299
26665,-143,-145,163,-253,-7,148,42,384,74,-18,35,163,135,3,86,115,97,-63,54,-26,2,98,161,57,217,235,252,45,344,44,128,127
26666,-136,-146,186,-242,-19,147,16,397,78,-17,51,179,145,13,89,107,94,-46,72,-36,-5,103,146,35,218,220,211,-8,276,-63,18,-25
26667,-127,-126,175,-225,-5,135,20,405,103,-7,42,164,169,18,87,112,103,-56,76,-37,-9,118,126,38,216,215,196,-35,280,-74,-10,-86
26668,-144,-141,139,-243,-4,116,24,398,91,0,37,142,152,10,84,135,70,-49,71,-34,-15,109,147,46,225,232,205,8,352,-7,42,-92
26669,-150,-149,138,-248,-10,119,26,390,83,5,12,152,165,8,98,151,57,-46,74,-16,-10,102,151,47,219,238,218,18,335,0,53,-6
26670,-156,-140,157,-233,-11,125,48,416,89,5,21,164,182,22,94,137,58,-49,78,-17,-7,90,121,47,221,234,240,-30,317,-27,47,54
26671,-155,-149,167,-227,-14,121,21,424,92,2,47,191,187,13,99,153,62,-42,74,-11,25,103,107,29,237,239,272,-41,297,-31,95,139
26672,-169,-173,174,-235,-30,98,3,434,95,-10,14,201,178,3,85,153,74,-33,62,-4,22,105,122,20,224,240,281,15,269,-41,51,131
26673,-143,-157,188,-222,-38,99,5,443,98,-4,17,190,180,12,91,155,109,-44,74,-18,0,54,153,55,219,250,239,120,307,-30,33,0
26674,-151,-154,157,-229,-16,116,20,438,100,8,19,211,193,16,121,146,113,-13,84,2,0,35,187,87,239,263,239,189,350,-14,46,16
26675,-144,-164,157,-231,-17,108,12,461,91,-10,25,192,194,2,98,153,94,-5,92,-3,-11,44,195,81,238,254,240,85,330,0,59,26
26676,-160,-185,133,-240,-33,108,13,439,96,-17,28,155,175,0,97,151,58,-33,69,-21,13,89,149,63,241,260,245,60,332,9,94,49
26677,-165,-175,125,-226,-24,103,5,448,110,-4,20,167,191,-3,99,144,66,-19,70,-20,12,71,139,43,244,267,234,91,311,-5,85,0
26678,-118,-168,141,-207,-16,98,25,456,117,-13,30,161,187,-10,95,138,34,-48,69,-22,-4,65,109,25,217,254,230,-85,192,-119,32,31
26679,-168,-165,123,-220,-30,84,23,448,114,0,29,139,178,10,108,135,25,-56,78,-23,0,54,113,16,217,247,193,-82,215,-117,14,-50
26680,-201,-208,90,-221,-47,80,30,417,113,-16,26,92,173,2,95,118,15,-63,67,-41,-8,29,120,34,220,234,164,-57,265,-88,-8,-158
26681,-173,-204,136,-213,-34,80,41,426,114,-9,34,112,200,23,102,134,27,-36,76,-13,-8,30,125,50,226,228,189,-53,270,-83,0,-96
26682,-169,-204,151,-192,-44,66,-32,433,124,3,30,125,195,27,109,190,60,-37,86,18,24,63,146,84,257,280,245,47,320,-18,91,44
26683,-157,-176,176,-197,-28,83,-20,434,133,6,32,139,210,35,123,223,85,-24,107,34,55,80,168,100,282,296,264,75,353,48,132,93
