,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
12102,31,45,455,213,-25,-195,422,-235,219,54,-25,34,191,101,542,16,84,-64,-163,7,-304,1087,78,137,420,-47,457,352,152,214,148,342
12103,6,-16,311,235,-48,-133,356,-318,191,64,-27,275,85,99,580,-99,364,-147,-135,56,-221,1019,244,173,461,3,594,500,283,396,373,622
12104,0,-19,181,180,-78,-38,366,-534,170,108,63,473,95,117,637,-159,326,-138,-90,102,-175,1010,413,248,501,48,691,624,377,461,447,815
12105,70,11,265,165,-70,-52,334,-543,193,105,64,591,184,125,659,-157,306,-63,-99,83,-204,969,391,257,490,40,548,678,389,385,301,484
12106,70,74,348,146,-67,-65,366,-536,197,98,90,592,213,99,663,-262,356,-99,-129,36,-244,855,340,203,432,-50,299,489,213,131,-52,-160
12107,111,145,432,129,-58,-62,443,-506,151,119,143,628,60,79,706,-155,484,-153,-193,53,-228,823,307,182,398,-50,397,350,143,51,-123,-364
12108,118,147,522,219,-48,-22,474,-353,167,123,174,584,-43,89,752,69,429,-125,-203,89,-158,897,299,190,426,26,567,305,170,181,19,-88
12109,-2,153,368,203,-69,-48,494,-444,168,102,144,478,49,82,729,113,361,-122,-171,82,-146,930,263,180,425,32,491,288,124,159,23,-47
12110,-39,159,300,235,-67,-132,492,-444,167,91,130,444,93,93,691,206,191,-84,-154,72,-176,894,308,195,453,20,423,264,168,181,117,2
12111,-9,126,403,290,-59,-85,466,-345,209,101,25,568,172,119,691,293,-36,50,-121,83,-196,914,430,235,470,-5,423,63,155,182,143,160
12112,-69,21,335,325,-61,-33,398,-276,231,83,-75,609,230,103,677,298,125,66,-108,61,-165,937,356,252,471,-12,458,75,159,229,175,318
12113,-49,0,225,353,-69,-103,346,-212,233,67,-111,185,281,97,646,147,288,27,-100,55,-198,893,337,264,485,-10,487,418,240,278,201,332
12114,31,29,242,248,-73,-142,381,-316,217,62,-80,-124,242,106,620,111,319,20,-118,56,-227,929,413,262,490,1,422,518,274,274,152,104
12115,22,89,301,196,-86,-110,463,-296,177,99,96,231,161,131,692,135,246,172,-105,103,-212,857,455,296,507,28,403,286,239,262,136,19
12116,-9,68,311,208,-91,-65,430,-319,187,100,40,557,144,142,706,181,284,-31,-88,139,-157,968,411,284,542,76,491,406,290,345,234,227
12117,57,0,351,250,-89,-137,458,-294,220,74,-45,385,175,138,663,150,272,-81,-73,121,-162,988,308,289,555,64,498,569,317,340,219,199
12118,96,-48,260,189,-84,-58,440,-380,192,92,-69,210,196,144,663,40,186,9,-80,112,-154,862,310,302,548,49,462,641,349,343,186,160
12119,59,-106,189,33,-97,38,372,-444,186,113,-206,291,167,150,663,132,122,-4,-78,121,-81,1005,287,280,571,122,634,543,398,405,274,193
12120,-33,-223,171,158,-87,-24,369,-302,220,88,-200,273,253,145,665,240,41,7,-56,103,-56,934,349,326,555,140,700,457,320,317,255,238
12121,-89,-177,-47,204,-98,-107,330,-223,228,79,-120,546,303,128,663,131,105,0,-71,69,-116,979,362,349,521,92,561,193,229,294,224,289
12122,-85,-34,90,138,-102,-128,366,-396,203,83,-65,1142,165,117,665,169,277,-49,-103,84,-141,1053,467,374,548,86,536,388,321,358,280,298
12123,-68,33,267,188,-77,-87,397,-326,205,114,-14,965,103,132,685,246,261,-77,-99,104,-126,1001,482,368,547,98,544,462,348,366,308,297
12124,-44,86,332,266,-61,-115,362,-304,204,111,0,675,142,143,690,295,120,49,-67,116,-107,866,572,391,545,120,622,508,375,391,272,273
12125,-23,129,274,251,-70,-144,368,-448,191,102,9,529,137,142,670,266,60,77,-91,109,-119,954,411,348,535,74,621,512,376,384,288,218
12126,35,92,275,259,-86,-209,251,-380,201,107,-47,303,154,129,652,177,164,-57,-105,86,-151,1017,274,312,506,72,557,551,336,364,302,223
12127,-15,68,256,250,-105,-216,240,-435,189,78,-100,274,197,138,662,4,191,-135,-133,58,-201,884,259,307,509,74,461,428,344,376,351,287
12128,40,104,331,141,-93,-206,299,-508,198,87,-116,325,253,158,721,-121,195,-69,-107,103,-167,932,305,312,530,113,549,388,323,389,421,399
12129,59,143,456,64,-69,-154,328,-463,183,86,-113,416,132,145,680,15,196,-78,-128,86,-179,911,353,295,487,93,567,249,213,320,342,294
12130,14,127,502,125,-52,-80,358,-342,163,93,-9,409,-1,108,585,20,-215,-104,-168,23,-215,880,317,226,457,58,514,-40,107,244,282,272
12131,33,85,447,192,-52,-46,334,-343,193,117,109,479,124,116,594,-86,-60,-24,-166,20,-241,831,465,274,450,-1,401,83,129,174,103,33
12132,98,73,341,230,-47,-84,348,-348,203,114,84,654,141,134,649,58,365,-63,-151,18,-214,730,447,262,439,-38,361,459,191,145,-13,-76
12133,128,70,346,242,-65,-124,366,-271,199,116,60,726,151,130,652,74,106,-83,-124,21,-179,767,319,261,443,-15,491,385,215,212,122,95
12134,63,83,269,166,-74,-119,407,-358,203,133,89,510,129,108,691,33,-224,-65,-141,42,-174,788,223,254,454,0,569,214,238,276,193,153
12135,-12,122,243,103,-66,-104,450,-530,162,92,67,346,91,97,639,135,146,-72,-165,12,-239,747,270,253,417,-60,363,259,169,148,25,-85
12136,-24,203,428,211,-59,-119,479,-378,173,86,-18,7,110,109,601,196,294,-118,-171,-24,-220,933,195,208,402,-90,258,196,163,113,17,-4
12137,-13,147,388,244,-93,-102,359,-288,186,106,-82,-3,107,96,586,164,82,-138,-170,-23,-225,1010,204,208,399,-71,353,247,189,173,123,138
12138,10,140,251,221,-55,-61,385,-300,200,111,-55,186,140,123,601,109,67,-116,-156,-19,-201,911,173,227,426,-27,409,327,196,215,155,131
12139,-75,21,231,267,-50,-40,362,-366,210,116,-65,389,135,143,636,107,117,-115,-135,26,-129,856,239,238,460,22,546,353,250,272,253,219
12140,-210,-112,164,224,-95,-48,285,-413,187,110,-97,391,102,97,625,133,72,-103,-147,-22,-175,791,293,229,432,-17,507,329,252,258,229,323
12141,-74,-47,202,252,-62,-72,330,-368,194,111,-111,363,109,119,624,106,75,-119,-142,-17,-256,1013,316,238,439,-54,461,366,230,192,62,159
12142,56,76,230,287,-18,-69,378,-254,196,131,-78,463,49,143,658,105,89,-108,-123,19,-235,1023,446,247,447,-20,462,264,210,178,63,110
12143,112,153,251,254,-26,-78,425,-260,194,132,-132,595,55,119,674,110,-35,-93,-156,8,-225,909,511,238,459,2,456,79,161,171,119,163
12144,110,139,315,245,-41,-138,427,-279,208,101,-141,390,148,112,682,129,25,-64,-168,26,-223,811,389,220,441,12,460,127,166,155,100,86
12145,17,86,281,208,-56,-134,400,-265,213,104,-145,308,222,110,688,203,202,16,-144,57,-180,656,342,210,469,46,557,309,190,205,174,203
12146,-71,74,271,175,-65,-94,377,-340,187,121,-152,625,127,124,688,129,174,-78,-160,57,-172,872,516,245,466,26,609,280,195,224,181,250
12147,-64,26,412,328,-50,-60,365,-238,191,124,-131,394,127,117,678,30,125,-17,-162,17,-205,813,575,290,447,-70,447,276,169,135,41,63
12148,-14,55,413,276,-47,7,408,-213,176,133,-123,-197,121,112,690,6,-41,3,-133,20,-210,857,422,262,438,-48,460,213,156,123,19,-5
12149,74,102,394,167,-25,99,379,-255,213,146,-63,-332,131,143,692,27,13,-58,-126,63,-175,1106,270,238,473,26,525,225,143,187,129,154
12150,70,120,416,97,-89,-66,374,-282,210,105,-48,-30,142,136,664,41,188,-64,-133,57,-194,950,203,226,453,0,411,350,143,162,53,-2
12151,61,121,421,106,-96,-153,404,-257,182,94,-91,303,151,123,675,92,25,-110,-150,57,-233,871,178,225,445,-15,291,311,154,153,56,51
12152,93,140,418,153,-40,-62,463,-212,213,144,-19,591,130,158,734,146,-98,-88,-145,91,-207,848,266,237,481,10,301,280,161,191,115,118
12153,30,134,314,142,-63,-62,369,-273,188,125,-99,801,76,148,771,119,2,-107,-152,111,-178,875,261,225,482,23,362,245,175,201,114,131
12154,-36,142,256,143,-54,-50,356,-453,155,141,-93,748,28,147,785,147,353,-103,-139,109,-129,837,403,240,488,54,402,220,232,217,154,144
12155,-36,160,221,105,-55,-60,423,-477,177,137,-1,552,50,140,668,198,351,-85,-157,77,-142,841,416,257,506,56,432,382,270,279,181,148
12156,-21,161,283,159,-57,-84,408,-376,182,115,-68,298,156,146,634,174,221,-60,-136,81,-173,915,361,238,500,37,451,426,257,250,192,151
12157,-25,99,293,164,-84,-138,384,-450,174,90,-117,291,213,134,650,129,144,-13,-145,54,-211,899,372,224,455,15,458,333,211,190,150,130
12158,64,139,363,144,-71,-106,435,-489,173,117,-91,295,200,134,682,165,144,-52,-146,68,-189,908,249,213,450,32,400,360,186,207,148,143
12159,167,137,394,129,-49,-30,432,-419,153,133,-53,549,-14,129,714,154,193,-104,-172,56,-166,848,326,210,450,37,402,329,166,181,131,108
12160,109,122,310,71,-59,-25,398,-475,155,138,-45,697,-5,132,685,152,172,-127,-180,45,-150,778,372,187,447,26,476,327,178,181,91,116
12161,68,153,323,81,-70,-46,416,-448,144,135,5,620,65,118,700,157,68,-102,-172,53,-145,748,312,193,438,45,634,392,234,247,173,283
12162,62,167,432,71,-41,-36,351,-354,173,141,53,720,110,103,718,130,-20,-34,-135,58,-124,876,360,221,468,69,692,505,330,382,289,414
