,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
92401,473,1045,219,23,-97,96,936,249,695,-91,-81,198,262,27,148,87,128,-267,31,-84,-27,-360,202,209,148,84,295,-118,233,9,-73,13
92402,480,1048,256,20,-101,-5,930,256,698,-112,-93,313,282,4,113,114,229,-162,32,-112,-80,-411,578,223,149,27,209,-154,218,-23,-176,-239
92403,492,1004,274,23,-71,33,1019,282,726,-114,-51,324,315,27,143,98,290,-144,60,-88,-33,-336,513,266,187,64,253,-161,293,36,-105,-213
92404,407,952,248,26,-80,78,1025,272,704,-85,-50,250,291,20,157,108,219,-275,51,-74,-12,-244,75,196,172,101,315,166,277,68,-77,-81
92405,444,1007,245,26,-96,49,1032,250,688,-84,5,263,279,-3,148,164,242,-296,33,-81,-8,-207,26,201,160,85,311,173,327,102,-53,21
92406,488,1059,271,50,-75,102,1067,275,713,-79,18,307,302,8,177,190,337,-282,42,-74,24,-197,105,240,182,109,379,169,369,159,14,110
92407,454,1174,277,68,-65,61,1074,340,715,-92,0,327,321,4,178,257,353,-217,54,-71,51,-201,185,268,191,121,441,85,355,134,13,148
92408,272,1209,209,115,-78,2,1016,355,735,-127,1,293,331,-8,145,335,346,-171,45,-114,52,-176,149,257,175,102,442,50,322,99,1,100
92409,227,1165,186,123,-96,9,984,303,740,-111,-19,294,340,-15,135,355,322,-190,43,-116,48,-162,117,253,172,108,437,89,337,120,13,106
92410,312,1130,236,126,-83,60,1026,315,722,-108,-11,349,330,-22,131,285,327,-237,27,-116,17,-145,82,196,150,83,416,249,344,151,33,157
92411,423,1018,340,85,-76,89,1019,352,717,-97,10,388,321,-23,142,241,361,-227,15,-149,9,-65,144,179,148,72,424,222,350,150,44,211
92412,522,1021,382,118,-58,152,1033,390,712,-72,62,382,321,-15,140,212,425,-227,11,-138,25,-94,216,195,151,77,420,197,342,127,43,233
92413,470,1044,358,121,-50,170,966,412,716,-83,42,338,330,-20,132,258,392,-217,-8,-152,31,-143,235,179,138,71,418,184,320,109,6,272
92414,429,1084,363,144,-40,182,932,417,736,-63,97,369,331,-15,154,262,349,-198,-2,-130,76,-123,253,180,161,93,461,96,303,132,18,306
