,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
119055,70,1184,444,-24,-205,443,536,337,212,35,199,-138,500,94,267,88,-377,-32,170,143,212,300,378,408,374,503,690,345,-132,262,847,655
119056,153,1237,439,-38,-207,462,536,364,196,11,151,-91,491,83,234,25,-495,-48,154,91,144,247,364,396,312,395,496,266,-185,185,746,509
119057,151,1209,465,-41,-212,477,534,369,190,12,170,-144,481,62,230,-4,-436,-80,151,81,132,239,331,346,304,384,439,111,-285,103,725,590
119058,104,1159,462,-60,-216,483,584,360,201,18,135,-195,476,79,233,40,-310,-49,165,80,151,267,352,342,313,433,475,89,-339,81,781,679
119059,51,1061,474,-97,-226,485,600,341,182,13,122,-169,487,89,249,53,-382,-37,158,98,170,101,424,371,325,417,486,199,-282,118,753,608
119060,99,943,495,-139,-216,427,615,309,190,19,217,-159,486,69,237,30,-338,-55,146,125,208,166,472,387,301,461,596,278,-232,146,768,663
119061,147,920,523,-136,-201,500,637,307,196,44,247,-141,463,76,268,21,-291,-29,148,138,257,168,496,411,324,497,671,315,-204,192,788,646
119062,92,1031,571,-93,-212,498,622,300,178,23,244,-43,444,83,280,94,-263,-53,138,131,268,154,467,404,321,465,635,296,-237,149,737,517
119063,103,1234,620,-99,-200,511,654,259,164,51,322,160,400,75,306,185,-276,-39,122,139,302,198,479,420,331,499,597,243,-250,166,772,538
119064,128,1336,675,-100,-196,559,658,288,167,45,329,190,424,77,334,146,-361,35,131,135,272,260,482,422,326,506,556,279,-231,192,776,594
119065,189,1390,626,-101,-219,533,623,311,170,51,304,120,461,72,323,100,-392,57,139,146,278,342,560,465,347,510,552,369,-161,238,875,660
119066,235,1411,636,-73,-189,513,549,345,193,57,326,111,501,103,334,70,-214,53,179,151,259,381,653,475,371,542,603,527,-44,319,914,744
119067,182,1357,565,-126,-223,496,543,329,167,25,279,50,471,92,317,79,-177,20,166,142,227,363,596,433,349,531,596,486,-58,329,930,858
119068,173,1310,542,-138,-209,519,544,362,179,56,287,46,481,85,315,101,-196,-24,162,121,217,387,574,395,338,496,566,401,-134,219,811,841
119069,144,1268,565,-111,-188,586,543,353,182,60,276,82,510,79,302,106,-241,12,136,100,208,328,636,389,314,475,579,526,-139,196,791,810
119070,112,1212,561,-74,-196,538,528,312,168,50,275,69,492,75,327,111,-314,-12,123,137,238,316,551,386,301,479,630,371,-127,283,917,943
119071,143,1176,554,-43,-193,484,518,297,156,38,266,96,477,78,270,83,-216,-22,131,132,203,370,518,382,285,435,568,375,-166,177,724,624
119072,101,1151,603,-19,-188,506,531,344,176,38,239,78,482,78,234,55,-262,-36,129,99,209,306,483,336,267,390,527,319,-242,89,584,366
119073,-10,1149,592,-11,-204,502,594,315,164,26,255,20,456,75,244,72,-372,-97,118,111,248,277,403,296,277,409,566,207,-265,130,672,588
119074,-8,1188,555,24,-200,474,584,354,175,-2,190,-62,452,66,244,45,-486,-67,119,123,247,283,364,298,273,407,555,240,-243,149,717,685
119075,56,1215,560,37,-192,491,565,345,179,7,217,-93,447,62,258,28,-415,-76,110,115,258,234,372,302,274,406,544,186,-256,146,719,690
119076,127,1270,574,26,-216,493,581,297,166,7,243,-6,404,46,258,114,-351,-94,93,111,244,129,403,305,235,384,512,165,-293,70,612,417
119077,178,1230,526,-7,-219,482,585,360,172,4,239,-8,426,49,257,60,-462,-62,83,100,193,175,381,308,219,369,472,191,-322,14,529,184
119078,214,1187,509,0,-201,521,579,397,183,17,230,66,435,75,285,10,-453,-51,103,117,230,224,436,349,268,408,528,216,-272,78,617,356
119079,220,1221,509,3,-190,559,567,397,205,30,177,102,458,74,283,42,-388,-45,122,101,245,142,426,369,292,432,536,251,-239,130,629,410
119080,179,1231,519,-48,-208,556,482,347,171,23,196,69,466,65,285,-73,-297,-11,107,112,275,77,440,393,296,430,584,291,-211,179,686,477
119081,182,1248,596,-27,-194,470,528,394,181,21,255,35,489,70,272,-191,-276,10,127,144,313,137,480,434,317,454,565,306,-155,239,845,750
119082,224,1267,658,-7,-182,437,606,392,186,32,238,30,512,73,277,-79,-289,6,143,128,286,220,476,407,314,420,526,289,-170,232,844,732
119083,250,1279,675,-22,-182,480,606,423,185,22,241,49,505,49,263,13,-257,-3,110,69,223,258,424,330,251,339,402,120,-374,16,586,342
119084,177,1203,616,-30,-189,550,550,410,183,21,258,23,488,51,270,76,-280,-29,115,93,224,262,405,314,259,378,448,3,-387,33,679,584
119085,131,1213,602,-28,-189,613,550,454,199,38,246,-4,514,63,281,134,-357,-5,132,111,246,320,402,351,284,434,521,170,-255,132,770,750
119086,175,1224,593,4,-186,528,515,486,202,28,222,5,517,76,269,148,-342,8,128,107,243,337,434,379,287,436,560,327,-192,163,792,705
119087,218,1254,582,18,-180,486,558,499,211,1,203,29,498,40,241,126,-218,3,126,73,184,308,484,344,262,361,424,301,-245,70,589,363
119088,220,1210,578,-11,-187,517,550,466,207,22,243,125,477,46,259,55,-232,21,115,71,204,307,500,327,257,356,404,237,-274,94,610,376
119089,262,1263,635,-42,-163,510,557,447,212,56,268,211,495,91,292,8,-238,16,153,98,254,283,527,362,271,383,463,178,-292,132,702,530
119090,218,1226,655,-66,-200,525,505,434,199,45,265,169,505,84,288,74,-242,108,163,121,242,208,441,352,245,401,522,118,-324,79,716,579
119091,178,1176,713,-36,-184,599,471,435,198,54,295,187,497,85,323,136,-210,106,176,149,249,228,425,375,287,436,609,190,-288,85,673,557
119092,86,1166,631,-30,-184,636,488,469,189,55,263,187,485,71,307,179,-207,-57,150,150,246,199,464,346,272,466,654,295,-274,96,647,470
119093,39,1093,565,-38,-196,543,507,437,177,33,243,119,517,72,304,176,-241,25,159,133,250,148,426,357,274,439,613,329,-255,113,671,483
119094,97,1125,610,-21,-172,477,535,452,198,19,209,115,515,79,298,197,-305,0,171,134,261,193,427,365,281,414,521,239,-239,154,726,663
119095,127,1231,616,-18,-177,430,561,480,221,28,156,134,505,89,293,156,-271,-14,175,137,257,215,489,368,310,417,522,307,-196,218,821,810
119096,158,1307,591,-37,-175,429,606,437,216,18,167,173,500,100,296,101,-233,14,175,143,268,238,495,376,309,440,541,328,-184,236,877,864
119097,142,1272,558,-71,-217,402,579,395,186,-6,153,167,490,94,272,40,-248,0,144,130,226,229,479,349,318,428,501,394,-171,236,824,761
119098,137,1255,573,-80,-213,409,546,380,199,0,143,160,516,114,280,48,-191,51,184,126,210,191,577,391,332,429,435,570,-90,231,723,448
119099,115,1173,525,-71,-229,352,486,373,222,-6,131,149,534,117,269,44,-154,57,170,133,223,176,604,404,323,457,451,622,-57,245,748,475
119100,101,1143,492,-73,-235,357,432,353,188,0,137,88,527,119,280,27,-200,55,161,165,247,228,561,395,366,489,493,501,-67,292,806,608
119101,164,1193,578,-52,-196,344,457,408,211,8,204,112,505,143,311,33,-204,66,203,197,265,266,543,427,379,494,491,437,-102,235,798,596
119102,187,1210,587,-55,-199,351,418,415,216,9,172,115,511,120,290,41,-207,22,198,164,210,271,478,392,348,446,463,298,-190,146,742,521
119103,163,1203,560,-59,-196,381,442,402,219,30,147,78,522,108,270,58,-229,-8,218,166,223,301,486,360,351,455,497,313,-140,220,825,622
119104,160,1175,551,-66,-214,394,461,374,191,13,139,33,509,101,270,48,-280,-46,187,160,214,310,492,368,342,505,488,289,-111,282,915,670
119105,136,1190,522,-68,-227,433,489,353,189,16,103,44,484,106,298,52,-330,-74,171,140,263,325,423,331,325,488,489,119,-196,213,857,655
119106,125,1185,492,-49,-223,471,466,333,178,26,24,171,452,89,281,102,-293,-72,129,117,260,316,414,302,299,406,414,22,-332,9,575,415
119107,72,1133,468,-46,-211,470,415,331,189,0,56,175,462,83,300,74,-305,-48,139,142,254,262,472,362,336,426,453,148,-258,83,715,498
119108,74,1134,502,-68,-186,507,338,395,208,37,72,182,520,111,299,78,-372,-45,158,171,238,241,488,373,348,422,449,162,-309,48,676,532
119109,84,1112,493,-32,-182,575,346,396,211,55,111,196,514,142,302,47,-269,-15,200,199,250,285,514,420,355,423,446,160,-266,71,662,483
119110,92,1088,471,-30,-177,554,402,388,208,43,135,150,520,138,328,9,-272,4,214,208,261,238,535,456,364,445,480,220,-229,109,732,494
119111,120,1168,529,-59,-185,502,510,409,222,62,194,66,541,137,329,-72,-305,-16,220,206,293,187,502,447,376,440,529,202,-246,146,738,546
119112,130,1178,500,-91,-200,434,527,381,203,50,182,42,498,140,329,0,-284,-48,200,174,288,187,418,412,376,451,561,30,-299,108,773,625
119113,127,1095,429,-83,-209,407,456,397,187,35,101,60,497,127,314,89,-291,-79,180,176,331,227,397,388,361,483,590,35,-319,108,792,711
119114,47,999,360,-114,-230,375,397,375,167,-1,95,-5,481,99,274,63,-344,-111,165,159,327,211,411,373,348,466,594,105,-294,123,818,713
119115,44,983,333,-120,-214,371,347,358,194,0,105,-55,509,101,260,49,-333,-58,168,127,260,183,458,363,347,439,499,212,-260,90,706,434
119116,0,955,324,-108,-203,334,262,338,212,4,52,-50,538,120,261,-7,-277,-23,203,140,251,153,484,406,353,438,476,298,-168,155,703,326
119117,-4,959,356,-136,-218,319,289,312,190,-22,63,-55,459,96,251,-71,-356,-120,149,120,220,156,370,344,328,408,481,3,-238,114,693,432
119118,93,1076,434,-49,-176,413,417,350,197,-11,111,-23,460,96,258,-8,-324,-116,119,76,204,162,383,324,292,367,428,33,-320,-5,530,342
119119,110,1102,504,-3,-137,488,524,386,213,40,175,2,484,93,290,67,-301,-65,119,94,257,210,385,352,281,405,441,61,-332,-3,597,407
119120,56,1014,458,-53,-180,487,490,369,193,6,171,-26,478,58,260,49,-477,-56,131,87,226,210,363,331,248,387,460,91,-330,16,657,513
119121,14,1002,390,-79,-187,441,486,366,206,9,185,-1,547,87,264,59,-405,32,173,113,255,224,423,354,286,384,498,147,-267,52,663,499
119122,14,1012,437,-111,-158,500,496,390,236,61,272,22,580,113,280,128,-174,27,212,177,313,220,514,397,323,418,521,284,-186,135,737,485
119123,21,1035,521,-136,-160,547,550,352,218,55,286,32,528,105,300,195,-205,-110,202,175,320,219,454,376,327,442,554,214,-189,148,751,519
119124,-67,953,485,-214,-195,482,545,311,181,32,199,54,455,111,299,200,-221,-96,210,177,318,213,451,379,336,430,596,202,-180,156,773,575
119125,-77,937,419,-251,-212,499,528,285,185,30,173,80,439,107,283,141,-164,-61,212,172,312,272,498,417,360,424,560,326,-141,204,783,615
119126,-61,1063,441,-211,-203,512,586,316,202,54,193,115,506,115,279,159,-206,54,213,173,322,281,472,425,365,429,568,330,-118,207,779,602
119127,-84,1084,394,-187,-228,476,604,332,191,43,261,146,492,106,299,210,-267,-4,191,171,371,298,490,437,367,454,615,352,-119,223,835,654
119128,-121,949,350,-208,-228,445,607,319,183,51,303,101,481,119,345,163,-146,-113,236,194,388,455,644,474,386,476,611,612,-22,251,790,611
119129,-133,930,394,-178,-222,457,651,322,213,87,289,140,525,165,387,195,-131,1,302,242,435,498,669,535,448,530,669,716,63,337,861,693
119130,-146,910,414,-167,-247,430,620,338,197,78,290,148,520,170,399,99,-201,43,312,273,425,482,678,535,475,564,673,737,100,397,951,811
119131,-189,961,436,-161,-237,396,579,374,208,65,262,164,520,170,373,127,-122,55,303,284,398,435,669,503,461,523,620,631,40,334,840,610
119132,-264,961,414,-142,-241,402,578,383,240,73,213,223,549,171,366,102,-32,48,306,281,411,440,665,489,452,514,636,428,-62,257,752,495
119133,-376,852,352,-168,-260,409,533,357,218,68,178,210,526,186,388,87,-110,10,304,277,435,437,623,494,447,550,727,313,-111,226,840,661
119134,-369,860,334,-181,-245,401,546,322,207,64,196,179,494,170,380,117,-234,-49,249,264,415,405,525,423,419,548,709,25,-260,182,875,874
119135,-380,860,338,-182,-247,449,518,315,204,55,126,176,513,148,365,200,-284,-18,259,234,430,398,557,427,419,538,688,62,-203,234,964,1018
119136,-356,839,314,-198,-255,520,441,338,207,56,143,196,524,153,347,187,-279,23,250,221,400,348,587,458,411,490,645,167,-146,247,887,838
119137,-286,872,306,-166,-284,461,466,339,211,41,170,198,538,158,346,209,-140,21,270,214,392,370,608,462,410,495,633,219,-147,231,848,695
119138,-241,874,317,-126,-265,411,489,309,230,42,225,229,535,181,344,283,-98,66,282,222,410,347,686,496,427,509,656,310,-102,250,833,599
119139,-282,826,318,-141,-265,441,472,240,201,46,217,393,512,170,356,300,-109,99,294,229,446,260,768,534,442,512,705,421,-72,277,842,574
119140,-406,850,212,-136,-282,511,405,298,197,57,204,365,527,188,372,281,-195,65,305,264,483,378,676,496,452,566,827,296,-85,342,941,846
119141,-408,855,227,-129,-270,502,376,351,219,41,180,293,557,198,350,197,-249,52,276,253,432,413,611,504,430,515,708,333,-132,228,798,690
119142,-363,772,219,-163,-265,469,404,337,201,37,173,345,537,179,344,161,-157,38,278,225,358,314,644,482,405,442,549,313,-195,119,699,433
119143,-335,683,148,-199,-285,430,357,302,185,57,133,242,532,153,317,157,-137,31,279,225,362,264,615,466,410,451,602,314,-196,168,731,398
119144,-255,728,169,-227,-280,440,397,239,183,62,159,187,541,159,322,121,-208,5,267,239,366,328,555,445,405,468,681,281,-194,183,783,555
119145,-191,759,229,-226,-268,448,454,239,173,70,183,288,556,176,335,148,-79,9,278,260,379,411,567,495,431,491,641,322,-139,259,874,672
119146,-238,720,243,-252,-299,439,372,264,161,40,201,291,534,169,371,78,-60,41,302,257,356,447,620,513,441,509,625,428,-69,324,946,786
119147,-299,682,239,-271,-312,492,320,284,165,57,227,206,545,170,354,-21,-123,38,312,260,344,428,629,519,471,518,620,423,-39,372,991,925
119148,-295,744,301,-274,-286,494,408,323,172,70,241,188,559,177,357,126,-151,21,334,273,361,422,618,534,473,529,600,432,-40,347,962,884
119149,-248,827,311,-260,-279,480,538,303,180,47,265,192,576,184,356,218,-246,83,351,253,404,446,568,534,469,516,631,431,-27,319,926,745
119150,-237,815,238,-290,-281,471,564,291,181,79,314,156,582,201,394,235,-245,94,350,296,488,389,606,574,508,591,728,467,15,407,1082,896
119151,-214,779,275,-291,-273,416,532,310,184,85,293,133,585,192,381,235,-151,82,345,297,472,385,675,594,479,581,706,497,-5,366,960,621
119152,-200,812,334,-251,-251,392,531,350,218,92,248,163,602,209,364,253,-131,170,346,289,431,402,793,602,466,523,623,553,-10,299,780,411
119153,-252,745,311,-255,-304,367,487,308,198,57,209,122,584,182,328,193,-104,158,338,270,402,397,769,593,464,529,631,546,33,370,896,624
119154,-288,801,324,-233,-303,382,459,315,186,57,191,111,564,166,311,184,-115,91,327,258,378,418,652,558,460,524,616,499,25,359,936,658
119155,-264,943,390,-205,-261,387,454,340,197,45,214,151,581,187,364,205,-93,95,318,264,401,438,615,536,473,538,644,495,45,392,933,693
119156,-276,879,379,-188,-271,443,441,342,220,56,234,184,564,188,384,171,-92,45,310,253,382,439,608,494,458,530,636,451,-4,327,905,713
119157,-308,751,344,-236,-308,387,395,312,184,14,150,196,509,149,327,159,-214,-30,271,214,341,313,632,478,403,474,587,465,-48,268,869,624
119158,-300,788,323,-266,-298,426,443,285,193,40,160,171,518,183,383,153,-179,7,262,235,353,259,582,479,419,486,634,412,-75,278,878,632
119159,-280,845,304,-254,-290,479,464,290,212,77,116,156,554,195,405,162,-150,24,268,247,342,249,557,456,407,512,658,299,-125,223,824,671
119160,-296,805,211,-232,-296,483,394,307,204,52,81,103,549,161,344,87,-247,40,260,211,299,323,539,472,390,473,623,274,-148,209,827,622
119161,-329,838,162,-196,-313,504,284,307,214,52,113,70,557,164,334,55,-275,117,278,222,312,343,508,488,392,475,606,286,-148,254,891,709
119162,-341,841,205,-144,-321,437,289,321,206,51,97,117,584,173,272,29,-315,212,270,200,279,352,490,463,395,425,569,260,-202,176,812,624
119163,-342,849,245,-146,-311,402,360,298,203,38,98,117,538,169,275,50,-341,-4,267,201,297,355,594,446,403,434,587,294,-186,169,784,610
119164,-436,709,150,-210,-308,399,363,292,199,31,98,54,533,168,277,65,-297,-9,255,209,300,335,594,473,416,454,571,310,-118,229,817,516
119165,-461,578,120,-205,-298,305,307,231,210,39,71,90,528,162,291,-33,-209,48,262,216,286,321,573,488,418,462,592,343,-94,260,839,533
119166,-470,604,168,-291,-298,366,308,138,179,45,75,189,493,167,316,-189,-256,14,259,221,277,270,557,454,421,469,567,321,-147,250,881,615
119167,-391,679,207,-290,-300,387,324,199,183,49,129,159,525,155,309,-238,-255,13,267,224,277,258,588,482,426,470,549,343,-142,241,912,642
119168,-354,746,183,-319,-325,382,307,190,163,27,187,102,513,144,296,-178,-292,-1,228,207,241,194,571,464,393,403,439,193,-197,94,615,449
119169,-281,806,233,-335,-292,418,374,256,185,64,217,104,539,168,349,-24,-282,21,255,260,276,249,604,477,443,455,474,188,-157,137,682,547
119170,-287,741,202,-337,-310,380,346,259,178,58,203,87,524,186,350,98,-257,26,279,263,299,229,609,453,456,487,541,219,-130,198,759,541
119171,-323,696,224,-359,-319,346,331,187,151,42,170,63,495,183,346,141,-276,15,281,256,342,269,597,469,462,487,542,313,-95,256,825,581
119172,-371,701,241,-324,-290,363,338,211,170,43,150,159,490,194,357,134,-233,56,299,278,353,288,612,521,502,545,599,454,0,375,926,725
119173,-436,727,171,-320,-274,431,350,195,175,59,165,155,494,192,366,141,-190,30,306,287,396,290,596,525,516,600,656,445,10,394,983,788
119174,-449,754,186,-298,-306,473,375,191,159,45,163,45,521,178,384,165,-220,59,326,314,457,276,589,524,533,643,769,468,-8,403,1047,891
119175,-384,780,204,-261,-291,501,371,218,187,64,187,-1,523,195,401,190,-223,86,311,304,437,237,557,548,517,618,727,353,-4,371,973,733
119176,-372,755,185,-299,-306,521,341,204,162,55,206,-23,516,187,356,171,-197,86,324,272,399,204,625,556,498,576,605,394,17,310,793,461
