,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
93716,946,656,657,382,825,1125,407,703,981,583,283,332,261,1070,503,577,376,137,295,150,187,346,433,480,693,78,926,1688,297,-252,806,1222
93717,932,645,661,388,817,1138,431,717,988,587,310,324,306,1093,542,481,353,172,320,175,218,344,409,480,700,84,859,1735,344,-219,820,1331
93718,915,623,644,348,791,1134,448,733,983,570,281,314,315,1088,539,338,326,202,334,198,247,367,396,491,710,119,946,1781,381,-147,921,1391
93719,916,605,620,344,784,1096,369,727,997,577,241,353,331,1098,520,479,391,256,351,205,190,405,480,536,739,135,971,1805,408,-88,980,1436
93720,932,616,618,360,799,1131,390,739,1013,589,322,364,335,1098,568,461,366,251,342,198,210,405,453,524,732,138,1014,1772,357,-159,888,1319
93721,965,683,683,408,819,1121,481,780,1033,590,283,359,341,1097,574,442,371,259,324,183,245,381,456,520,725,99,974,1774,289,-305,739,1158
93722,988,723,674,401,854,1152,503,771,1025,606,327,389,327,1087,600,569,401,253,314,193,284,426,471,516,722,110,971,1761,271,-304,765,1239
93723,1014,713,679,379,868,1164,490,764,993,584,355,363,300,1080,633,650,402,247,299,215,328,437,454,490,711,133,1088,1785,268,-308,757,1153
93724,1024,709,686,388,867,1163,460,756,996,595,335,356,289,1067,638,648,418,237,287,204,274,388,408,476,706,105,935,1759,278,-288,783,1213
93725,1042,749,697,407,888,1168,498,756,996,569,287,374,282,1082,613,607,445,242,298,198,247,436,425,502,717,100,896,1757,300,-254,803,1273
93726,1038,772,702,418,886,1185,535,780,1002,588,319,392,289,1104,632,603,454,262,323,230,306,509,424,509,717,140,973,1841,348,-229,848,1275
93727,1030,759,701,415,874,1203,560,759,986,604,330,404,290,1118,653,582,422,271,346,227,339,497,498,525,732,143,972,1840,342,-259,847,1348
93728,1022,742,715,408,848,1175,542,760,988,602,261,422,304,1129,665,571,440,287,363,233,323,525,553,566,781,122,1016,1876,391,-251,838,1291
93729,1013,728,719,397,839,1149,513,801,982,576,235,441,325,1092,671,567,480,295,379,249,322,522,532,572,794,139,992,1883,440,-217,826,1300
93730,1013,726,730,403,849,1166,540,782,970,578,306,448,305,1079,675,600,517,309,378,234,371,503,520,564,764,164,1013,1852,427,-218,811,1263
93731,1030,767,695,412,871,1189,560,779,989,591,376,488,337,1093,653,645,554,328,395,272,364,485,551,572,772,194,1038,1846,421,-164,845,1278
93732,1027,741,708,405,837,1188,485,799,1013,592,351,493,361,1119,661,643,564,336,406,256,349,466,587,568,760,167,1025,1884,437,-149,854,1331
93733,1002,750,698,383,823,1175,564,801,1010,564,328,412,327,1101,558,656,586,306,401,238,324,457,517,570,769,164,971,1910,408,-175,841,1401
93734,948,739,694,355,813,1162,564,782,982,567,290,386,326,1119,603,627,471,280,376,229,342,462,500,522,764,151,964,1845,364,-203,819,1330
93735,936,683,703,375,787,1134,466,821,988,558,248,446,319,1093,561,554,427,279,359,187,248,398,553,526,731,90,886,1739,276,-251,741,1225
93736,915,636,609,354,779,1128,460,804,996,572,297,393,310,1126,537,555,379,280,346,192,257,404,508,518,731,94,913,1684,224,-274,740,1159
93737,896,643,617,310,767,1131,473,741,974,579,301,304,268,1121,545,404,390,222,297,180,221,400,392,472,713,47,907,1665,208,-283,698,1210
93738,896,631,627,307,783,1129,444,713,978,580,221,307,270,1125,511,473,403,231,307,164,182,338,484,485,709,40,933,1645,229,-286,712,1240
93739,884,630,614,290,763,1096,398,684,951,564,211,283,234,1132,519,345,353,125,295,146,196,312,369,428,692,49,955,1694,239,-327,666,1139
93740,866,631,615,282,752,1108,436,644,938,561,234,269,221,1129,532,360,315,129,295,160,187,312,339,440,697,35,849,1700,291,-274,678,1077
93741,881,616,596,268,763,1123,425,633,945,582,247,266,234,1143,542,454,299,161,315,173,198,277,421,480,711,46,805,1739,292,-274,668,1148
93742,883,607,598,261,769,1143,367,673,957,597,288,269,253,1171,573,553,324,121,333,204,233,288,365,489,734,69,906,1707,249,-288,695,1144
93743,885,624,602,273,766,1089,348,683,967,579,199,300,291,1179,537,468,308,219,355,195,194,333,368,498,739,69,869,1602,212,-297,725,1192
93744,875,607,585,276,755,1040,517,659,969,531,188,289,273,1152,532,419,367,219,363,207,218,358,379,525,777,105,894,1745,279,-236,759,1225
93745,855,597,568,262,731,1052,445,633,943,536,165,239,235,1124,497,413,358,170,348,205,209,265,334,495,770,56,823,1698,278,-255,753,1122
93746,879,606,559,263,752,1064,448,635,945,550,33,247,247,1151,517,496,335,185,361,206,200,259,356,517,781,73,749,1657,289,-226,772,1175
93747,887,600,584,267,738,1056,396,685,952,562,83,288,277,1163,534,560,352,230,370,235,190,314,419,524,784,95,811,1714,355,-198,823,1206
93748,915,600,603,272,732,1049,454,672,957,556,283,338,293,1166,497,523,404,240,383,223,162,344,427,541,789,107,898,1746,382,-187,838,1253
93749,942,609,637,306,745,1055,509,684,974,545,313,359,313,1178,519,501,467,240,409,245,251,390,449,586,799,178,1056,1744,405,-137,915,1341
93750,921,592,606,272,730,1039,467,701,973,519,261,337,314,1142,535,473,458,241,410,228,247,350,476,582,823,194,1055,1751,374,-115,925,1262
93751,907,584,586,267,725,1009,434,714,980,507,192,337,304,1131,491,415,420,251,385,214,184,367,529,587,817,152,845,1763,378,-127,941,1318
93752,884,593,605,282,730,1018,406,731,973,521,184,358,309,1130,512,414,471,263,402,209,208,380,572,628,838,182,856,1792,409,-129,927,1351
93753,919,585,631,296,738,1017,423,737,951,497,212,385,286,1102,488,451,415,248,382,179,179,324,485,587,812,167,869,1777,387,-166,871,1229
93754,956,581,677,329,771,1029,459,743,988,508,209,416,313,1129,502,528,461,286,404,211,192,360,525,583,816,158,887,1698,311,-212,836,1240
93755,946,578,687,327,775,1046,443,713,994,512,199,395,320,1120,511,533,448,271,410,219,201,346,545,590,818,181,925,1750,325,-205,862,1254
93756,936,597,698,341,775,1037,427,746,983,517,207,407,332,1114,512,521,458,273,421,211,206,393,580,600,821,171,937,1769,392,-159,867,1252
93757,911,583,697,344,775,1058,443,788,977,531,196,372,337,1118,530,506,465,240,394,202,204,405,514,596,835,164,939,1808,399,-173,872,1283
93758,946,604,730,346,801,1113,465,827,988,545,189,419,346,1112,559,488,478,274,378,208,185,372,465,598,828,176,973,1818,419,-168,873,1241
93759,1002,655,750,356,841,1177,440,820,994,583,238,464,366,1110,583,426,509,332,408,209,220,370,508,603,824,195,1041,1760,370,-190,868,1256
93760,1009,702,749,355,840,1133,615,805,993,575,282,477,347,1136,603,603,449,343,421,238,264,431,563,607,826,207,1075,1809,382,-163,901,1357
93761,1012,741,773,387,840,1174,660,815,993,558,396,498,350,1142,579,639,446,333,437,276,340,414,612,631,848,245,1089,1814,406,-126,933,1322
93762,981,734,742,381,836,1170,607,785,988,570,310,494,362,1143,585,583,554,330,432,273,342,448,672,654,889,269,1070,1817,442,-98,965,1339
93763,957,717,720,331,823,1130,541,765,966,557,259,440,317,1123,578,551,521,263,403,243,310,408,583,620,855,240,1078,1766,425,-119,928,1299
93764,984,716,754,320,829,1134,520,775,966,541,302,419,326,1102,586,590,459,311,397,244,319,396,562,626,870,225,1058,1796,438,-117,908,1281
93765,987,713,755,340,817,1122,522,784,977,530,298,468,355,1104,584,597,544,399,405,241,301,456,692,650,850,207,993,1811,471,-113,909,1332
93766,993,725,753,365,828,1130,546,813,1001,531,297,454,344,1098,578,606,530,382,401,227,286,411,566,597,811,191,979,1818,404,-172,838,1274
93767,1007,772,743,404,842,1142,589,835,1006,538,323,461,353,1098,602,669,453,377,389,243,313,355,566,597,809,230,1016,1823,403,-177,831,1226
93768,1002,790,726,390,849,1123,606,773,982,524,320,447,340,1078,604,662,457,343,361,211,256,406,557,579,780,190,955,1811,363,-210,809,1276
93769,983,773,732,377,840,1119,558,782,981,525,292,431,323,1061,589,583,509,313,341,182,247,435,543,563,757,134,1016,1805,311,-243,785,1345
