,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
27541,-779,21,151,-280,-119,371,173,282,157,106,308,-55,332,81,170,-159,126,-48,245,67,-170,20,101,198,334,167,189,-137,396,131,95,-229
27542,-741,29,141,-287,-129,351,179,291,145,94,292,-51,326,85,157,-157,144,-63,218,51,-169,245,75,170,310,141,199,-238,285,61,70,-241
27543,-704,80,194,-271,-93,374,231,324,167,128,319,2,355,91,195,-116,147,-37,230,67,-130,406,71,169,321,164,236,-366,244,92,131,-160
27544,-676,94,235,-253,-90,406,268,336,194,133,348,45,374,89,211,-90,196,5,237,90,-99,389,101,208,346,189,248,-240,312,137,141,-180
27545,-675,74,227,-246,-86,401,252,355,183,135,346,33,387,102,230,-80,225,11,249,104,-92,342,145,223,356,198,287,-139,366,151,160,-177
27546,-684,81,236,-238,-93,394,270,351,176,156,348,44,398,78,239,-112,186,16,250,104,-103,342,124,231,353,194,277,-221,325,92,94,-261
27547,-691,86,236,-234,-110,386,273,346,185,142,345,51,380,67,235,-222,146,37,254,121,-93,406,169,273,371,195,296,-62,391,138,115,-262
27548,-678,104,299,-214,-85,416,270,389,201,152,376,84,415,80,257,-170,142,70,290,130,-58,454,221,284,411,229,336,-11,429,166,162,-179
27549,-674,137,313,-194,-86,423,295,409,198,150,404,121,439,109,250,-47,267,84,295,135,-31,471,251,307,424,261,359,-74,416,176,163,-191
27550,-637,139,328,-181,-97,431,335,412,192,148,400,116,430,105,265,40,293,82,292,150,-18,478,239,321,415,266,331,-229,396,180,140,-163
27551,-642,115,319,-194,-125,412,304,422,185,143,398,102,419,100,271,21,332,74,320,165,-25,454,213,324,453,271,320,-226,423,168,167,-149
27552,-640,97,323,-195,-109,414,287,442,209,148,386,114,451,126,264,7,362,106,327,187,-29,440,244,342,477,300,361,-155,463,202,200,-132
27553,-631,81,333,-184,-123,402,297,421,194,148,369,115,446,126,257,12,347,90,312,191,-23,467,199,327,459,302,357,-176,442,187,176,-159
27554,-630,108,338,-190,-145,396,303,417,179,138,381,107,406,122,258,7,285,77,287,160,-29,503,157,312,454,285,348,-235,384,131,148,-161
27555,-641,114,329,-230,-143,380,331,409,177,137,400,104,417,120,254,-28,272,72,297,184,-21,473,176,323,460,291,355,-169,411,157,175,-147
27556,-629,102,351,-196,-112,403,304,423,207,146,405,127,433,155,287,-56,257,83,328,196,-1,409,189,335,478,312,342,-169,435,193,203,-152
27557,-645,72,340,-203,-126,379,268,417,192,129,370,115,401,132,252,-94,184,66,311,173,-12,367,145,297,454,303,321,-216,422,163,183,-142
27558,-643,89,327,-204,-129,397,290,410,184,133,381,107,418,135,255,-77,208,64,313,185,16,395,171,311,453,318,337,-179,432,165,223,-108
27559,-639,90,323,-212,-117,417,294,407,183,131,381,71,408,144,257,-76,208,63,316,203,28,383,162,291,444,306,324,-176,368,124,165,-158
27560,-630,111,325,-199,-109,409,288,409,179,139,395,99,393,134,257,-47,271,59,294,180,0,390,175,281,424,289,323,-163,346,88,63,-213
27561,-654,130,330,-208,-119,416,295,405,163,133,422,85,399,128,260,-36,251,49,280,175,-35,370,179,272,426,300,328,-132,370,87,93,-206
27562,-667,111,306,-234,-129,411,272,392,150,136,403,78,369,123,252,-54,277,27,266,177,-47,300,148,265,419,287,308,-83,362,97,96,-212
27563,-640,97,316,-221,-115,398,281,377,152,133,409,57,384,139,262,-30,228,17,257,192,-13,378,123,239,416,300,306,-144,348,103,92,-202
27564,-645,122,295,-243,-138,395,283,368,168,126,387,38,377,116,259,-55,223,11,263,177,-29,394,126,235,419,287,295,-194,336,87,95,-207
27565,-620,114,309,-226,-134,420,301,370,154,143,418,42,375,105,283,-5,224,27,260,183,-13,406,121,249,409,272,276,-217,335,101,105,-201
27566,-631,117,338,-210,-111,429,310,382,147,134,410,59,385,114,291,0,243,46,277,175,-16,259,143,265,413,283,279,-188,348,99,93,-201
27567,-636,142,321,-217,-119,427,321,388,152,148,405,67,384,118,270,-118,218,48,275,182,-45,266,152,265,429,272,269,-158,369,109,116,-224
27568,-652,113,303,-238,-122,407,297,381,154,152,410,67,394,120,288,-248,202,64,269,167,-58,404,161,264,448,255,263,-95,411,128,96,-230
27569,-692,98,280,-246,-139,394,301,362,137,144,413,53,374,131,267,-208,174,80,273,158,-65,201,167,276,425,239,306,-106,392,114,91,-211
27570,-707,71,237,-249,-155,396,286,347,151,126,390,23,373,110,261,-62,129,33,275,130,-53,196,135,244,403,240,310,-171,333,91,99,-162
27571,-676,76,255,-263,-143,380,262,362,141,140,379,50,378,109,248,-33,200,21,260,114,-73,448,97,237,410,224,268,-279,296,64,73,-204
27572,-670,93,269,-256,-135,397,275,375,146,143,382,75,391,116,236,-29,273,45,273,109,-90,558,128,243,398,212,255,-220,340,80,70,-243
27573,-674,107,261,-256,-125,405,274,370,152,121,378,65,393,97,241,-29,267,61,274,126,-57,523,133,258,406,235,302,-153,350,127,126,-133
27574,-672,112,268,-261,-125,394,252,385,149,122,345,69,387,100,225,-64,259,64,272,123,-76,473,150,245,387,226,278,-183,328,100,75,-153
27575,-660,95,266,-239,-121,409,253,379,147,133,374,47,387,85,213,-107,222,47,245,94,-108,439,134,218,361,175,204,-236,263,4,-54,-352
27576,-660,79,242,-253,-117,399,227,354,157,131,380,17,375,75,218,-223,180,53,233,87,-105,441,121,227,371,171,207,-196,294,32,16,-286
27577,-652,80,234,-265,-129,392,203,363,146,132,368,36,365,78,203,-213,228,65,219,83,-119,416,158,213,360,151,215,-165,322,62,57,-220
27578,-652,109,251,-272,-137,401,211,373,139,131,367,58,375,85,214,-89,216,45,198,87,-95,372,146,214,337,174,202,-117,355,85,48,-230
27579,-631,124,287,-233,-109,426,253,395,151,141,383,83,384,105,243,-25,129,50,224,93,-79,369,133,211,351,198,219,-100,348,78,60,-259
27580,-638,100,290,-249,-131,391,215,391,135,126,348,76,382,82,215,-69,150,62,247,85,-77,309,162,233,336,190,190,47,384,76,55,-284
27581,-643,115,282,-234,-142,412,223,402,147,145,370,87,383,92,262,-55,242,83,242,115,-53,359,186,240,343,188,211,40,343,19,0,-279
27582,-634,125,291,-210,-129,433,275,423,160,176,411,101,416,105,294,-17,332,91,226,132,-32,362,195,222,350,219,253,-115,284,22,37,-251
27583,-620,109,299,-211,-116,450,301,427,168,165,441,95,402,99,275,-12,332,81,229,127,-37,315,169,211,332,233,261,-272,248,30,36,-251
