,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
169809,-196,-866,337,196,-42,313,-428,724,55,37,306,282,407,84,264,-84,285,144,59,81,9,124,282,220,337,197,282,129,228,82,-51,45
169810,-204,-778,418,167,-36,370,-345,373,37,68,274,242,316,81,315,-412,147,1,28,109,48,-12,371,189,342,200,218,-87,146,15,-102,-23
169811,-250,-729,400,164,-62,360,-260,400,54,66,-17,138,354,81,402,-721,149,139,36,143,295,-210,398,214,364,278,278,-60,172,48,-81,-56
169812,-320,-761,341,201,-78,305,-583,398,49,58,92,160,360,78,483,-1077,163,139,50,182,469,-155,373,196,359,308,382,-37,165,35,-95,-35
169813,-261,-781,569,228,-73,283,-714,532,43,56,197,131,407,86,480,-530,126,167,63,183,365,-106,408,197,379,302,369,55,209,70,-38,36
169814,-236,-804,126,123,-78,396,-501,347,1,107,631,-41,363,77,482,14,39,215,51,167,296,-63,361,177,377,319,409,185,237,136,15,57
169815,-165,-804,-55,88,-67,377,-336,213,29,103,242,-313,463,96,442,596,84,587,116,201,394,36,424,306,429,393,552,331,336,222,43,87
169816,-64,-719,211,176,-64,304,-317,465,73,36,-166,-529,581,94,286,211,139,885,174,176,161,84,504,406,452,347,451,422,413,260,68,59
169817,-47,-720,327,142,-62,378,-342,312,19,83,72,92,331,78,424,-449,260,49,49,186,162,131,457,255,433,343,443,416,373,230,75,108
169818,-38,-771,297,160,-73,328,-462,518,5,48,182,103,362,42,388,23,337,-2,27,120,54,251,432,202,381,258,137,334,335,221,46,33
169819,28,-689,290,208,-40,371,-216,541,64,65,460,18,464,66,259,36,371,57,49,131,81,24,392,222,394,277,192,224,321,293,165,177
169820,-3,-735,454,180,-67,304,-285,205,42,69,-7,-29,451,92,342,43,29,260,87,183,290,151,509,269,424,394,462,-115,234,213,117,133
169821,-49,-844,380,162,-95,282,-388,372,27,64,140,119,463,65,395,-106,118,365,80,175,349,70,703,262,397,388,448,-156,199,61,-37,-170
169822,-52,-780,267,185,-71,326,-271,634,29,64,149,460,383,76,402,461,293,100,41,185,198,352,522,165,393,366,411,134,262,195,45,177
169823,-24,-743,517,172,-56,340,-399,565,20,71,174,371,322,67,466,336,216,78,26,178,156,119,349,148,384,320,194,185,284,194,9,170
169824,-27,-696,269,102,-63,359,-231,170,-19,95,273,-67,248,63,434,-514,252,54,11,173,279,198,265,154,388,361,278,231,288,213,42,77
169825,-5,-708,434,162,-42,326,-216,430,9,95,56,62,347,68,433,-228,221,134,38,216,279,276,280,185,407,376,335,111,265,251,99,148
169826,-73,-803,406,121,-46,348,-469,267,-27,108,277,-186,317,87,542,643,-51,137,48,247,358,101,370,187,438,426,403,78,304,276,182,221
169827,-115,-787,344,92,-69,379,-335,207,-56,84,303,-764,345,69,335,153,-136,269,53,185,239,173,597,225,418,384,456,104,311,248,150,253
169828,-234,-826,126,41,-106,381,-377,37,-46,107,257,-590,352,80,496,60,-60,324,75,265,479,120,580,248,442,460,553,133,331,285,188,332
169829,-312,-893,132,95,-86,363,-567,447,-16,112,350,439,400,90,560,-439,270,216,68,248,547,-10,154,179,447,471,588,146,322,293,184,235
169830,-380,-1010,191,85,-77,431,-611,503,-12,150,773,61,323,69,667,-134,112,102,6,246,679,56,114,112,401,475,682,87,289,207,83,29
169831,-309,-837,296,105,-48,481,-200,212,-19,114,739,-257,331,59,470,1120,138,376,22,198,246,353,444,230,410,398,514,174,385,320,181,282
169832,-89,-621,433,169,-25,374,151,332,16,45,-270,-59,373,59,299,-406,163,407,73,174,173,439,455,261,441,385,448,268,446,417,309,537
169833,-100,-624,295,118,-61,438,-152,367,-30,111,271,101,267,39,572,-249,39,4,-24,231,492,187,262,99,405,465,629,136,277,275,257,606
169834,-26,-605,280,119,-65,438,-249,302,-18,65,285,40,312,31,390,560,139,74,-19,160,222,262,367,158,387,391,458,374,338,265,185,411
169835,-18,-588,320,149,-38,462,-148,250,-1,84,585,-282,324,44,328,473,24,164,8,127,147,203,373,183,363,311,380,306,315,203,58,78
169836,-112,-639,255,177,-32,394,-246,93,35,74,332,-324,477,44,428,4,-24,432,57,172,282,227,483,270,406,374,527,16,326,265,201,431
169837,-44,-596,312,215,-4,366,-181,-88,52,49,154,-399,482,36,412,-237,-57,226,39,160,276,195,324,215,380,365,466,-17,295,248,171,333
169838,-3,-596,284,200,-32,368,-167,497,9,47,149,35,341,21,467,99,94,-98,-29,131,383,121,211,84,334,346,370,-8,218,143,-9,-96
169839,73,-573,304,215,-30,410,-258,753,-3,35,59,365,224,34,316,50,111,82,-1,122,220,254,389,193,373,338,379,7,312,205,61,44
169840,2,-649,188,150,-32,425,-271,336,8,60,372,220,310,29,358,-170,180,124,-1,109,104,181,317,173,318,237,217,-46,230,77,-95,-213
169841,-121,-710,55,134,-61,384,-306,307,26,56,343,-112,455,43,427,-832,-97,474,34,116,246,-12,423,211,312,237,227,-6,199,47,-140,-228
169842,-175,-697,86,171,-58,344,-242,313,41,24,26,-1027,505,57,325,-315,-203,615,83,114,245,120,602,324,358,278,303,91,297,88,-100,-139
169843,-130,-672,225,216,-14,377,-168,450,65,7,-25,-224,433,76,205,200,281,434,74,92,100,326,482,308,372,263,363,268,429,198,-19,-26
169844,-81,-685,508,210,-16,390,-271,467,5,44,204,357,210,34,320,-303,-52,-87,-54,77,212,-162,174,101,284,229,251,127,277,81,-98,-117
169845,-110,-672,121,84,-39,387,-264,133,-36,66,359,-337,94,-1,401,-399,13,-302,-109,108,397,-74,225,40,287,263,295,-52,133,-33,-139,-97
169846,-76,-669,167,96,-36,381,-154,394,3,69,377,86,246,24,411,-959,68,-75,-69,85,380,0,53,41,271,234,265,-452,-93,-178,-199,-9
169847,-108,-737,471,155,-43,328,-316,392,10,24,-49,107,329,34,403,-589,-137,-33,-21,127,658,-14,138,68,281,346,507,-317,-15,-100,-102,25
169848,-144,-775,387,107,-59,356,-302,-147,0,18,41,-521,446,22,364,766,-135,473,34,61,-28,87,358,181,284,206,280,-86,92,-44,-114,12
169849,-139,-738,-99,45,-41,408,-261,-103,10,58,303,-1198,516,62,368,821,-199,811,88,70,-257,111,425,301,329,158,107,-47,183,20,-104,89
169850,-114,-693,230,131,-35,429,-84,343,25,44,257,-37,281,48,233,77,75,82,21,114,133,114,389,234,363,278,354,99,282,118,46,196
169851,-152,-748,259,143,-41,437,-244,387,-19,75,297,81,85,27,399,19,54,-408,-54,100,100,42,229,84,321,261,245,130,237,78,-28,177
169852,-232,-853,156,173,-43,415,-310,438,9,93,385,388,258,45,403,247,146,-192,-27,98,238,108,326,121,309,270,318,60,204,7,-125,-91
169853,-303,-741,101,163,-40,399,-286,399,25,44,375,107,340,54,291,93,91,83,29,100,167,159,413,194,321,292,372,71,243,112,87,186
169854,-253,-701,171,174,-37,321,-387,545,22,14,143,28,382,38,377,-313,31,94,24,96,188,80,424,168,323,281,338,-69,192,86,56,197
169855,-216,-705,197,126,-22,305,-397,264,21,42,110,5,301,19,410,-757,-99,30,-3,95,296,104,325,126,286,279,370,-256,61,-78,-129,17
169856,-168,-671,183,145,-12,360,-281,345,47,55,217,-58,315,32,323,-357,16,65,0,80,351,109,267,153,286,279,457,36,123,-36,-139,-73
169857,-194,-658,168,179,-7,429,-130,486,46,41,179,-42,337,18,197,-276,47,96,-27,-2,79,32,276,104,242,184,259,114,143,-10,-148,-232
169858,-254,-736,132,98,-29,374,-388,148,-16,52,117,-119,254,13,392,-690,15,56,-51,72,419,-27,313,75,255,239,385,17,131,-12,-138,-194
169859,-148,-731,91,92,-17,446,-384,118,-26,93,321,-130,272,15,424,648,42,101,-37,66,214,86,362,94,258,237,426,39,145,11,-132,-99
169860,-60,-661,89,162,13,467,-166,333,0,69,299,1,317,-8,321,582,2,154,-55,-9,-192,120,330,88,199,68,11,6,96,-49,-228,-236
169861,-66,-673,296,144,-4,439,-248,121,-3,60,327,-349,273,13,385,-5,18,119,-53,58,283,-1,217,90,232,218,340,48,124,16,-123,-133
169862,-96,-702,270,150,-18,390,-483,196,3,69,651,-378,353,17,382,-737,43,258,-10,81,338,-32,297,129,261,289,590,71,173,72,-57,-15
169863,-115,-728,154,140,3,399,-489,365,10,65,670,-11,332,10,420,-755,76,193,-48,58,293,13,351,123,259,278,517,73,169,66,-36,-5
169864,-175,-761,71,120,3,440,-445,424,8,100,674,-10,273,13,489,399,14,142,-81,48,102,221,370,101,225,160,44,73,168,43,-85,-60
169865,-185,-773,160,132,5,460,-205,384,4,69,602,-55,340,2,356,46,-71,131,-81,12,202,214,330,58,204,161,179,-10,124,-7,-132,-76
169866,-63,-653,274,131,7,339,-5,154,-3,-38,-421,153,315,-4,94,147,140,160,-47,-27,19,204,475,97,227,161,244,108,202,82,-55,9
169867,-78,-676,320,126,13,353,27,340,1,-2,-292,93,261,-12,177,234,100,143,-54,-15,-80,160,519,111,235,140,234,233,298,172,13,86
169868,-199,-738,278,175,0,383,-167,377,2,22,3,-257,327,14,302,-144,-63,172,-33,33,107,180,641,179,265,229,315,219,308,167,33,112
169869,-272,-741,155,191,-2,403,-125,201,27,35,308,-213,428,15,373,315,102,160,-30,55,221,84,318,94,247,223,317,-22,160,55,-41,54
169870,-185,-769,92,209,-6,335,-227,90,89,28,185,-90,606,17,217,292,142,301,14,25,35,131,180,118,249,210,291,-25,180,108,-34,66
