,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
15750,25,-169,397,-20,73,293,269,343,-68,-84,225,349,347,92,-240,322,273,225,87,32,-38,326,530,225,362,30,140,207,462,77,-232,28
15751,-43,-226,355,-25,54,270,263,348,-69,-67,208,353,356,92,-258,350,313,231,66,31,-64,280,518,208,354,24,98,143,445,64,-238,26
15752,-23,-183,367,2,78,292,317,370,-64,-56,248,374,351,103,-234,529,370,218,62,41,-37,243,459,192,341,5,105,177,440,66,-233,56
15753,-5,-216,353,29,104,308,298,404,-38,-44,249,452,397,117,-232,470,424,237,91,48,-61,306,468,218,347,-3,110,236,476,74,-219,45
15754,-35,-245,342,28,90,288,254,371,-42,-54,194,482,391,112,-283,312,349,227,92,21,-132,277,465,206,347,-24,30,251,455,86,-220,54
15755,-34,-239,404,-2,79,284,257,358,-75,-58,213,421,357,101,-280,432,337,226,78,2,-147,229,450,188,325,-35,67,197,443,59,-243,64
15756,24,-223,526,8,68,287,281,397,-66,-44,199,359,354,92,-271,532,164,214,74,2,-166,232,429,162,311,-48,97,139,404,40,-263,41
15757,10,-285,523,24,83,268,266,416,-50,-56,182,319,366,130,-265,559,96,211,68,31,-114,258,434,159,343,-1,149,153,429,53,-227,64
15758,-51,-298,467,-10,59,257,237,364,-67,-58,192,307,357,112,-287,550,298,182,80,16,-107,298,485,171,345,9,145,174,430,49,-228,12
15759,-91,-320,435,-38,61,241,203,339,-70,-69,176,282,383,96,-285,505,453,217,73,4,-113,310,583,203,346,6,160,159,425,70,-235,-20
15760,-93,-315,462,-26,73,239,215,350,-68,-63,168,285,397,107,-279,468,377,222,110,31,-96,245,483,200,361,41,191,189,431,85,-200,-11
15761,-63,-333,486,-7,45,229,219,378,-67,-82,171,282,415,91,-287,441,219,210,117,48,-72,268,377,196,367,70,230,221,472,124,-136,112
15762,-60,-361,480,30,59,238,241,398,-50,-77,208,339,407,92,-258,425,264,193,110,82,-6,389,424,205,386,110,313,246,491,170,-47,217
15763,-92,-389,438,14,64,259,245,385,-39,-57,221,443,404,112,-224,260,561,217,120,105,16,373,506,221,404,126,313,305,516,181,-44,256
15764,-109,-422,434,13,78,260,211,406,-36,-57,246,483,403,129,-236,204,542,246,99,89,-1,167,552,221,404,88,266,348,531,146,-130,186
15765,-143,-432,446,48,67,271,137,415,-38,-39,264,350,405,124,-220,216,530,260,122,97,10,475,527,213,409,114,343,352,546,203,-52,196
15766,-153,-436,431,36,80,294,171,426,-40,-17,300,190,388,120,-195,28,432,228,120,92,-15,518,507,193,392,133,385,319,520,211,-22,259
15767,-180,-475,324,-8,45,257,158,412,-50,-35,284,326,367,126,-198,22,315,211,98,80,-24,451,483,172,377,96,388,260,470,179,-48,258
15768,-213,-495,249,-21,37,271,160,448,-49,-44,303,555,391,115,-187,106,529,272,125,85,8,447,479,183,394,109,425,238,466,170,-23,246
15769,-223,-503,288,-5,33,283,241,425,-60,-37,291,588,395,107,-169,456,546,300,122,74,51,446,480,187,391,110,410,252,472,164,-24,282
15770,-246,-546,336,9,37,251,251,424,-42,-41,256,492,426,116,-179,675,307,306,132,103,60,459,509,220,405,142,385,308,515,220,-2,316
15771,-221,-517,396,17,37,237,257,423,-38,-55,235,467,424,130,-200,629,124,307,136,101,33,435,512,222,396,133,378,268,512,224,3,321
15772,-159,-425,502,33,50,246,262,424,-75,-56,234,429,424,131,-214,472,491,264,118,100,18,446,550,222,376,90,348,278,443,159,-73,251
15773,-77,-352,574,66,90,296,281,474,-31,-20,264,515,452,154,-175,476,583,291,144,97,49,477,577,247,401,100,266,307,469,164,-83,201
15774,-114,-391,556,24,69,274,259,449,-38,-28,266,539,420,132,-179,508,576,289,136,79,45,479,546,221,382,97,249,282,471,133,-108,183
15775,-192,-447,489,-17,42,238,217,400,-64,-39,231,533,395,115,-185,604,496,291,124,94,49,466,569,223,403,116,285,296,489,179,-85,231
