,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
151715,-7,247,277,111,-141,427,373,338,77,23,351,-14,246,-60,317,353,181,153,93,197,71,643,338,184,213,281,331,86,518,118,-83,257
151716,-34,231,264,100,-140,373,321,395,85,32,330,-69,238,-74,320,406,253,129,71,199,94,618,313,164,207,275,325,8,472,43,-124,292
151717,-98,219,225,114,-143,354,261,353,82,41,338,-128,197,-68,304,361,172,114,62,173,108,562,270,137,170,258,284,-51,388,6,-169,236
151718,-99,281,224,172,-141,346,279,298,73,57,375,-1,215,-54,341,357,159,121,73,185,142,610,305,140,195,302,370,-30,420,36,-109,339
151719,-43,275,315,134,-150,364,369,258,90,50,278,72,233,-61,341,313,178,149,79,194,141,557,308,138,206,294,387,-1,446,26,-128,329
151720,-1,190,319,62,-159,287,358,223,93,34,245,34,240,-66,327,296,262,158,90,186,114,482,292,132,210,273,346,21,424,33,-127,325
151721,-42,178,188,23,-161,284,300,204,86,28,233,69,265,-66,319,316,269,218,105,179,111,464,340,162,218,288,341,69,459,65,-106,381
151722,-27,205,298,72,-153,376,273,247,72,39,320,106,265,-40,329,365,273,210,116,208,138,533,398,193,212,318,416,124,515,125,-27,496
151723,0,289,325,108,-155,286,292,224,76,36,357,84,258,-53,362,383,237,205,142,222,173,577,433,211,245,370,478,149,580,219,85,666
151724,44,259,382,117,-162,260,366,176,82,24,260,133,278,-59,358,421,327,226,148,239,192,538,459,250,266,375,495,212,621,213,69,628
151725,113,264,405,117,-165,297,386,214,68,13,318,145,276,-69,342,375,300,216,127,208,115,525,444,208,223,274,313,157,524,60,-127,151
151726,89,337,390,124,-167,301,391,295,69,23,394,200,306,-47,346,382,295,226,149,206,105,590,428,225,227,273,275,144,515,45,-146,98
151727,62,320,430,127,-164,240,557,317,99,13,210,173,351,-50,352,428,347,283,175,224,159,700,433,263,275,325,400,116,521,99,-70,354
151728,96,311,438,140,-150,286,644,306,104,19,210,26,353,-23,370,447,364,306,184,246,189,728,466,273,303,366,414,183,571,153,-19,370
151729,161,364,406,138,-142,282,578,287,92,42,345,47,329,-42,387,412,339,279,157,226,181,661,451,258,267,348,390,188,542,134,-49,326
151730,130,406,367,100,-132,270,633,296,102,60,346,111,331,-35,396,392,396,287,172,259,190,631,483,282,296,373,443,200,548,151,-7,474
151731,29,437,343,112,-133,180,591,319,115,70,399,125,358,-36,412,404,370,299,194,274,177,634,473,280,292,386,438,150,555,167,0,465
151732,83,474,365,185,-147,82,595,318,112,48,347,159,339,-47,402,459,317,284,165,248,181,628,450,275,292,366,430,140,551,130,-15,376
151733,141,480,343,181,-152,240,585,330,109,61,339,154,340,-25,414,450,325,272,191,254,192,613,463,267,287,355,436,137,565,140,-29,341
151734,117,445,367,153,-149,364,574,288,98,48,348,130,334,-39,395,445,313,268,177,236,174,634,439,265,286,351,422,151,549,153,-38,339
151735,102,366,310,123,-159,349,513,218,84,21,331,111,305,-44,382,421,296,239,154,220,153,713,403,236,261,315,368,113,499,86,-129,277
151736,94,353,314,90,-155,383,502,304,96,52,356,222,313,-31,415,464,280,230,167,252,197,651,432,260,301,353,434,149,552,144,-34,421
151737,87,388,347,79,-155,393,534,395,97,51,429,286,308,-29,407,316,373,224,174,267,201,617,409,260,284,337,419,120,509,122,-59,386
151738,108,352,353,106,-157,380,508,414,91,57,396,69,333,-40,391,126,308,264,160,250,162,558,357,211,252,307,353,48,445,62,-114,258
151739,137,327,355,123,-158,383,488,339,79,48,317,18,318,-50,391,242,145,278,143,223,159,511,352,200,252,310,340,48,440,49,-138,276
151740,115,360,276,174,-141,391,414,372,81,33,406,163,273,-73,367,540,262,202,127,214,146,520,355,188,211,277,342,66,436,54,-130,295
151741,128,451,225,240,-113,387,393,497,111,61,439,92,309,-65,364,510,380,191,135,208,143,535,345,180,233,272,368,57,410,48,-108,314
151742,99,512,199,167,-136,214,421,488,118,60,447,-5,289,-78,379,395,291,170,114,196,166,571,371,167,216,272,366,50,410,31,-94,339
151743,10,387,189,144,-138,378,424,555,93,83,479,-40,276,-64,415,396,250,185,108,201,176,620,360,174,217,271,358,43,397,36,-115,299
151744,-21,343,222,107,-150,411,330,596,85,69,374,-20,290,-58,386,346,268,189,123,222,138,614,343,169,220,263,336,52,383,0,-133,264
151745,73,457,214,136,-133,60,321,392,80,57,300,-9,297,-56,369,345,306,206,123,212,123,587,341,167,230,272,341,30,382,2,-128,293
151746,100,428,280,159,-110,48,262,281,64,59,314,8,284,-48,348,374,257,223,127,204,81,515,324,173,220,277,297,22,396,3,-160,204
151747,32,300,333,123,-159,273,276,291,81,55,291,-34,305,-59,341,420,241,253,142,213,74,477,339,188,229,273,296,25,413,13,-152,238
151748,62,180,318,119,-154,150,366,313,81,33,205,58,311,-62,341,355,228,246,127,200,58,452,318,195,231,266,289,-3,389,-4,-141,260
151749,48,130,358,97,-161,327,316,295,66,34,243,97,291,-64,325,300,193,220,130,201,70,553,294,192,226,269,327,-21,396,0,-149,285
151750,23,201,314,84,-162,471,326,300,78,16,311,4,296,-46,329,289,185,176,162,207,79,425,295,175,239,254,308,-69,372,2,-154,221
151751,-25,255,250,38,-147,431,275,288,87,22,322,12,301,-40,331,320,134,198,162,226,72,358,305,199,248,273,271,-35,397,21,-124,257
151752,-6,342,260,106,-133,446,196,319,87,60,517,37,316,-9,356,378,114,199,177,243,77,408,289,223,272,276,283,-7,408,44,-105,272
151753,37,336,285,65,-151,253,389,206,69,61,404,86,305,-16,370,263,106,177,179,247,97,414,306,210,286,289,262,14,419,42,-123,229
151754,95,385,366,44,-167,202,532,195,62,61,289,26,291,-4,360,229,127,178,175,238,101,477,361,217,297,297,264,52,443,52,-106,275
151755,82,347,291,28,-159,404,381,186,56,66,307,-82,281,-33,378,255,229,202,156,241,99,442,328,213,295,303,258,-46,392,13,-124,211
151756,-5,238,206,62,-158,483,209,203,79,66,266,-91,300,-28,380,276,251,206,153,247,104,458,289,236,298,299,255,-37,410,58,-82,231
151757,4,270,233,131,-177,435,314,242,80,46,341,-37,287,-44,352,301,169,163,139,238,78,415,286,216,266,271,247,-38,387,38,-108,239
151758,52,354,270,164,-159,357,392,288,72,57,321,-8,296,-58,343,317,204,190,139,224,77,455,293,196,275,265,243,-28,396,48,-144,196
