,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
108061,374,244,482,-216,-12,218,323,132,206,178,164,479,226,-22,347,243,506,268,47,108,140,333,331,174,-12,159,282,299,226,-11,-59,-37
108062,178,192,287,-182,-13,180,296,101,213,163,142,335,220,-17,324,164,511,235,32,89,90,315,306,154,-29,120,166,222,200,-42,-67,43
108063,-15,227,187,-78,-3,183,280,134,209,150,151,198,220,-16,303,147,514,205,32,74,79,136,303,123,-67,114,118,146,140,-80,-114,39
108064,-24,308,339,-92,3,-8,211,92,188,113,124,146,182,-37,250,133,446,153,-19,27,-6,17,271,69,-110,45,29,65,57,-160,-197,-119
108065,57,129,410,-184,-43,18,97,48,173,104,12,223,149,-47,217,292,335,131,-48,13,-20,89,240,38,-111,45,13,58,41,-193,-219,-130
108066,166,163,427,-331,-49,105,84,54,158,138,103,264,131,-31,260,83,313,102,-49,37,-29,59,184,19,-112,45,30,62,30,-211,-254,-178
108067,126,145,420,-423,-43,224,133,63,159,156,126,394,139,-8,282,59,315,127,-46,55,10,103,152,31,-113,86,84,73,33,-187,-228,-203
108068,48,79,299,-299,-41,214,119,64,184,143,86,496,135,-2,276,137,335,131,-28,36,41,110,163,42,-114,95,121,52,39,-173,-207,-187
108069,139,281,372,-230,-12,69,129,129,219,163,138,432,158,3,318,197,372,137,1,68,55,132,184,62,-95,146,137,97,80,-150,-163,-30
108070,210,304,442,-259,-19,106,131,104,213,171,98,423,187,-3,331,204,362,143,-1,80,69,169,166,81,-94,162,141,127,102,-138,-121,-2
108071,161,282,319,-336,-42,145,188,47,160,153,122,398,161,-56,301,154,312,138,-31,45,23,149,133,32,-123,123,89,64,47,-176,-157,-87
108072,96,304,230,-180,-9,124,245,50,204,149,153,272,172,-49,282,158,283,149,-22,54,44,168,127,35,-112,111,119,68,29,-154,-168,-105
108073,182,340,319,-118,-7,29,276,64,220,157,143,102,187,-33,301,195,308,134,-7,74,76,227,175,62,-79,138,185,88,78,-110,-106,-97
108074,195,204,360,-110,-11,192,296,112,202,163,170,43,194,-27,305,213,251,153,-11,75,88,250,195,78,-76,153,221,64,121,-81,-110,-161
108075,232,125,385,-89,-18,162,277,21,219,150,170,267,208,-24,322,239,315,221,14,102,114,270,284,140,-44,182,236,106,172,-33,-59,-248
108076,155,9,385,-115,-4,169,172,-65,228,175,224,462,240,-21,351,345,384,341,40,118,174,381,337,178,-35,207,267,63,175,-17,-27,-154
108077,78,90,249,63,0,221,117,49,241,172,224,399,274,-39,351,389,563,246,43,113,174,374,253,165,-31,221,276,114,164,-3,-27,-89
108078,117,294,108,10,8,233,195,48,235,167,194,406,264,-27,353,426,590,210,41,109,189,265,298,169,-22,231,304,116,180,15,-11,-13
108079,109,291,170,-36,-4,197,261,35,230,181,242,449,289,-23,364,381,479,289,57,138,189,331,433,219,-5,242,321,111,232,34,6,46
108080,191,338,403,-30,-14,154,356,157,246,182,225,404,263,-17,369,416,454,261,67,143,192,327,465,214,4,244,307,126,218,42,10,122
108081,284,309,597,-205,0,190,444,79,203,186,167,448,214,-23,351,514,453,247,53,139,199,336,378,193,-3,239,273,215,217,48,19,168
108082,133,222,710,-180,1,201,454,79,201,181,117,464,213,-22,323,374,448,229,36,125,180,515,304,168,-7,224,259,247,232,51,5,171
108083,108,269,656,-225,10,302,384,92,193,200,187,434,185,-1,351,273,458,206,34,127,154,592,226,167,-11,221,237,250,236,47,7,161
108084,136,304,595,-340,-15,252,345,92,162,193,239,370,165,0,382,311,444,172,46,134,186,401,216,157,7,229,279,226,240,61,23,154
108085,182,376,510,-286,-16,116,323,82,180,179,225,344,178,9,365,319,428,184,46,155,182,418,190,157,30,258,343,208,247,67,34,57
108086,268,377,519,-276,24,273,335,100,180,221,257,373,207,36,426,271,440,213,67,195,220,421,193,194,57,302,419,180,270,87,64,-14
108087,314,342,473,-221,18,271,306,111,187,219,254,393,188,32,416,276,386,199,72,196,250,426,205,199,42,306,463,185,256,84,65,9
108088,208,294,303,-163,0,336,317,130,178,218,246,388,174,12,420,310,353,169,65,183,263,437,199,188,49,337,475,150,234,59,44,37
108089,138,290,218,-51,10,166,357,135,210,225,262,408,197,43,438,375,390,178,82,220,283,438,242,220,84,371,486,134,258,103,94,106
108090,61,214,78,-17,-20,83,298,208,228,200,233,274,219,31,414,353,406,140,78,234,243,375,192,209,88,337,417,115,237,82,105,148
108091,-228,138,-52,-27,-38,287,151,87,213,183,152,242,190,16,416,353,385,142,81,205,220,300,164,194,58,327,331,101,255,85,86,176
108092,-136,135,103,-79,-3,248,150,50,218,197,187,85,188,25,418,328,326,127,83,204,207,256,142,178,64,314,280,73,242,95,91,193
108093,-84,135,163,-102,1,159,125,-1,223,194,192,-24,185,30,403,203,274,151,67,197,147,301,127,166,59,305,259,24,214,70,84,167
108094,-155,138,59,-138,-12,138,20,-31,217,168,166,-120,200,35,380,236,217,157,78,201,170,274,134,162,62,290,270,-2,216,73,89,137
108095,22,157,118,-296,2,183,55,-38,202,179,178,-44,209,23,397,260,167,184,94,216,201,325,172,191,87,332,298,4,235,103,92,114
108096,244,264,293,-421,17,167,84,-86,208,191,202,149,219,55,420,307,152,202,135,254,264,266,156,230,120,376,377,-1,228,98,130,103
108097,360,259,299,-322,-36,104,73,-78,205,180,217,239,204,50,410,350,148,179,130,249,259,214,150,212,106,361,389,6,213,84,111,-18
108098,399,241,340,-356,-35,32,185,-67,184,163,177,255,189,31,391,365,206,184,95,229,213,278,177,233,75,332,365,-36,216,61,58,-167
108099,396,321,424,-370,-4,-24,313,-19,223,178,176,353,217,71,405,353,305,240,128,244,244,286,280,279,111,350,386,31,252,112,64,-54
108100,306,300,349,-352,-22,92,395,-242,202,198,189,419,187,69,422,312,400,241,126,228,233,291,295,277,127,341,364,131,292,140,103,100
108101,220,275,198,-309,-17,122,393,-213,194,186,169,311,162,47,409,287,421,190,109,217,227,360,250,257,99,319,351,168,299,125,105,228
108102,134,289,118,-81,-19,131,393,10,243,185,208,191,224,66,418,278,403,193,118,226,230,362,262,255,107,338,346,199,334,125,125,211
108103,74,291,187,-154,-1,220,422,36,237,220,240,301,230,105,447,361,427,237,156,259,268,417,343,314,146,367,395,205,380,176,173,218
108104,91,229,229,-186,1,200,427,8,226,213,308,420,225,95,469,374,408,292,161,279,298,370,419,354,158,389,423,210,452,222,219,173
108105,177,171,225,-220,-37,248,379,51,197,218,221,333,230,83,460,414,319,287,134,271,325,378,427,339,158,411,440,249,463,240,257,245
108106,152,157,266,-240,-5,318,407,25,193,244,242,346,217,78,492,542,306,287,149,295,347,467,487,359,189,433,512,337,478,286,295,344
108107,240,292,373,-260,8,182,438,28,201,223,258,370,226,69,489,591,451,307,156,300,362,566,535,384,208,466,545,426,534,348,345,394
108108,184,308,413,-317,-14,160,448,-111,194,222,297,420,199,56,503,401,542,314,151,302,361,575,541,386,204,462,551,456,559,365,340,332
108109,179,181,445,-324,-3,303,429,-64,194,242,374,444,239,64,513,326,594,326,160,317,362,527,559,401,207,471,552,499,563,393,355,225
108110,197,295,412,-268,17,379,261,72,189,255,418,435,258,55,526,455,610,318,166,321,366,574,543,423,192,476,510,524,558,388,353,307
108111,98,263,333,-211,32,335,180,149,205,230,378,476,245,51,516,559,619,327,180,302,365,479,526,401,188,462,525,478,537,357,289,343
108112,89,218,313,-143,5,285,237,159,226,220,301,482,257,64,502,500,701,343,185,286,351,507,607,402,192,448,539,507,522,364,294,445
108113,118,277,145,-132,0,176,290,106,240,201,274,477,273,55,466,408,740,333,177,245,305,554,620,375,164,414,481,528,523,330,278,470
108114,6,296,46,-125,-21,105,277,78,234,167,221,369,296,41,430,328,696,337,145,216,269,502,476,347,127,382,449,526,514,287,264,392
108115,-22,303,70,-52,-22,123,265,63,217,144,196,348,289,26,404,284,738,313,129,199,259,554,383,312,109,349,416,515,493,268,226,332
108116,18,250,204,-20,-11,194,290,178,253,161,202,274,285,46,425,348,747,351,155,204,294,530,498,342,127,362,481,505,534,284,221,384
108117,6,330,368,-99,-18,43,280,173,243,147,174,255,275,53,395,507,760,338,148,210,320,455,571,371,136,375,558,489,574,302,228,334
108118,215,237,457,-181,-39,167,248,121,219,145,114,342,298,39,360,560,721,370,143,188,303,529,617,381,107,326,559,498,560,260,212,194
108119,373,274,574,-141,-18,141,289,239,252,157,208,427,356,45,393,336,695,429,172,213,302,534,662,402,110,334,547,513,559,263,203,233
108120,318,265,560,-148,-13,57,290,223,245,146,164,519,338,44,404,251,755,408,174,218,287,514,625,399,120,344,480,484,530,257,199,316
108121,299,273,570,-165,-23,147,208,256,238,148,140,527,328,44,413,305,752,395,153,209,285,511,581,355,121,325,426,424,461,210,167,311
108122,255,157,558,-199,-17,215,179,271,241,165,208,491,305,45,436,303,689,367,136,208,265,423,560,315,86,313,388,439,446,177,116,201
108123,186,250,595,-264,7,231,169,231,244,187,224,529,285,63,442,319,653,366,130,219,268,379,537,320,77,309,399,426,424,158,97,20
108124,146,384,573,-203,-1,102,216,201,230,169,215,434,286,62,424,284,648,376,122,208,245,363,546,316,94,295,385,402,420,130,80,105
108125,298,375,533,-241,-22,68,252,55,213,167,212,404,271,43,424,247,669,407,125,207,203,358,511,294,84,297,347,402,405,126,77,215
108126,349,299,508,-217,18,106,285,-51,226,203,228,527,308,50,466,279,704,471,147,242,245,418,534,316,133,331,348,403,415,174,133,255
108127,327,252,463,-148,4,197,324,267,249,193,199,434,351,55,440,260,677,436,154,234,223,398,531,336,117,322,313,398,410,158,121,153
108128,215,290,364,-82,10,314,347,357,266,203,122,629,354,57,420,305,680,468,171,221,204,375,567,340,119,305,294,378,415,133,85,153
