,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
43877,-41,-73,135,-117,0,226,96,313,119,10,86,321,436,-13,402,117,311,141,186,44,430,418,446,441,225,384,573,100,473,145,330,579
43878,-58,-91,118,-124,-18,234,115,284,109,0,95,320,422,-10,412,111,322,114,158,32,431,405,415,411,195,372,555,-59,414,112,304,529
43879,-75,-126,102,-136,-27,212,78,283,114,-6,71,298,429,-21,399,82,335,110,149,18,406,383,428,406,209,364,519,-26,418,111,273,438
43880,-94,-148,98,-142,-44,192,38,247,67,-8,55,280,404,-22,393,66,337,109,138,28,373,372,450,411,215,380,502,42,464,145,288,377
43881,-96,-142,96,-145,-46,199,37,247,76,-2,35,288,405,-20,393,61,311,122,157,23,375,372,443,403,226,384,493,61,484,156,287,319
43882,-84,-119,98,-141,-43,197,70,251,93,0,43,266,391,-50,389,80,273,92,133,37,384,374,403,384,218,384,512,84,436,110,222,337
43883,-48,-104,126,-128,-22,202,84,273,101,-4,59,291,406,-16,411,112,296,94,128,25,408,398,387,379,204,383,531,1,372,62,211,380
43884,-46,-130,163,-117,-33,193,61,291,106,5,68,319,420,-9,409,122,348,123,145,40,428,428,406,381,230,377,545,-9,377,50,252,392
43885,-56,-152,146,-126,-47,174,46,302,96,-11,57,303,426,-1,402,109,339,130,162,50,419,394,411,395,237,405,560,47,401,79,245,416
43886,-59,-153,96,-130,-47,176,90,277,104,1,90,295,409,4,410,115,339,143,178,54,434,394,430,393,238,416,556,77,418,99,277,441
43887,-45,-137,104,-127,-57,170,96,298,105,14,92,325,436,1,402,138,359,160,174,51,416,402,425,393,239,413,581,79,411,87,286,466
43888,-42,-127,144,-113,-65,180,87,333,108,2,91,342,449,12,411,136,352,175,183,64,444,403,430,418,237,419,591,82,416,121,310,493
43889,-58,-147,156,-111,-57,168,62,333,107,3,64,344,456,19,408,127,369,185,203,73,447,412,439,426,254,418,571,85,426,140,301,458
43890,-56,-167,158,-116,-60,194,83,318,124,1,66,357,446,14,408,149,367,177,196,57,453,431,409,406,234,385,600,75,406,129,290,446
43891,-21,-142,179,-99,-59,188,87,329,118,-11,76,376,460,12,397,158,350,155,195,44,463,449,408,409,224,377,604,81,414,121,268,478
43892,-8,-102,177,-96,-55,188,107,345,117,0,73,366,479,0,402,185,329,179,204,52,462,471,439,428,246,382,610,122,469,157,289,515
43893,-15,-122,180,-95,-52,179,92,343,107,-1,75,369,460,-20,383,170,329,189,196,29,458,477,449,428,224,362,597,106,452,135,292,529
43894,-4,-96,207,-68,-47,194,101,347,134,-5,70,393,471,2,388,145,373,226,202,33,451,454,485,464,249,372,597,130,467,163,291,539
43895,-1,-99,203,-79,-59,193,98,344,132,-13,51,389,476,-4,366,124,356,206,209,16,417,445,491,466,240,356,587,130,476,182,299,527
43896,23,-55,230,-68,-49,224,127,367,120,0,88,412,486,-15,367,153,380,227,205,22,414,458,482,454,233,337,612,136,491,162,305,530
43897,13,-67,192,-87,-50,219,150,335,92,-3,98,400,467,-24,373,166,376,214,194,6,423,441,474,466,241,341,597,135,485,173,304,527
43898,-3,-88,205,-60,-39,220,149,370,126,13,86,436,500,8,392,157,417,251,244,5,441,454,525,498,278,381,616,193,506,202,340,548
43899,3,-90,230,-44,-39,231,132,410,140,20,84,473,534,15,401,154,444,284,266,22,441,454,566,518,287,365,610,200,532,216,344,552
43900,1,-93,225,-55,-31,222,100,390,142,-1,55,466,540,-5,389,136,435,297,262,19,417,431,559,525,281,351,609,187,528,217,335,500
43901,-49,-110,205,-82,-53,182,75,365,101,-35,45,460,520,-14,359,137,422,276,256,-5,405,403,531,520,267,345,613,161,502,189,298,383
43902,-56,-108,221,-86,-32,202,79,388,139,-6,66,478,531,5,385,161,439,298,304,46,444,464,566,563,313,383,682,202,542,232,360,471
43903,-61,-122,219,-75,-40,207,82,413,141,-1,65,462,540,14,386,120,444,297,282,32,410,445,560,558,322,363,601,207,558,253,385,538
43904,-59,-132,218,-89,-73,192,67,401,135,-15,53,452,532,2,374,106,425,304,278,8,378,444,549,562,288,328,558,208,548,243,365,594
43905,-71,-118,192,-94,-69,185,90,402,118,7,53,472,551,6,367,108,513,301,293,21,406,419,574,581,289,322,566,236,568,256,366,579
43906,-54,-112,183,-100,-62,188,94,431,127,9,86,483,564,7,374,114,520,313,277,27,394,401,584,559,300,337,549,237,584,262,362,548
43907,-66,-146,185,-121,-77,175,65,393,123,-19,80,449,530,-6,375,119,432,300,264,26,395,407,541,544,293,329,560,180,554,241,358,565
43908,-69,-159,177,-89,-67,185,81,382,141,-5,74,444,518,23,416,128,400,304,280,39,426,423,544,588,305,365,593,222,570,264,402,576
43909,-72,-189,170,-89,-66,185,54,385,160,6,85,440,525,31,425,128,365,293,295,72,437,433,554,592,317,399,616,242,607,294,425,597
43910,-80,-188,163,-112,-76,165,52,379,134,-17,51,419,498,18,391,105,324,270,259,57,430,383,534,544,301,389,585,173,569,254,393,534
43911,-48,-145,200,-76,-55,182,75,401,146,0,57,440,533,27,422,117,395,283,276,83,450,394,553,582,316,414,597,188,583,279,438,545
43912,-57,-148,202,-82,-84,157,42,406,131,-11,64,457,540,19,409,113,411,296,300,68,436,373,580,584,337,420,575,211,647,322,407,519
43913,-49,-163,219,-71,-69,160,44,415,148,-4,57,471,556,37,409,132,421,317,307,85,446,365,621,638,360,438,564,310,736,380,437,514
43914,-50,-175,219,-84,-80,139,24,400,153,-13,37,454,554,22,385,126,418,317,280,94,451,364,622,634,342,423,548,373,764,372,442,519
43915,-55,-167,212,-85,-72,145,11,390,142,-34,9,423,532,9,382,91,434,295,276,54,426,329,605,596,325,411,545,395,722,334,404,486
43916,-72,-176,203,-75,-93,127,-8,381,127,-53,2,391,497,-11,368,56,387,262,236,47,388,300,577,578,323,393,535,406,681,323,403,470
43917,-99,-206,175,-96,-79,126,-12,371,131,-36,17,389,524,0,391,56,352,268,263,73,404,283,615,598,346,431,523,518,781,427,472,464
43918,-96,-191,140,-85,-75,141,-17,371,141,-33,22,388,508,12,388,43,394,270,255,74,410,259,628,585,350,434,498,477,762,379,418,429
43919,-70,-199,172,-87,-76,156,2,361,135,-14,34,400,508,14,412,58,434,276,259,84,424,275,612,586,353,475,517,389,753,389,415,455
