,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
73853,-143,12,187,-315,-319,326,13,304,-145,-141,-244,32,51,-328,95,-128,-35,144,-22,105,-348,88,125,27,-92,130,69,-212,13,-452,-233,-368
73854,-154,12,114,-325,-334,286,10,317,-136,-172,-267,-9,30,-335,63,-123,-5,70,-45,94,-374,111,18,9,-101,146,97,-160,7,-462,-243,-386
73855,-197,16,3,-320,-325,279,4,303,-142,-161,-235,-56,28,-355,65,-12,-32,72,-46,80,-372,125,-21,-11,-114,148,103,-167,-17,-463,-265,-387
73856,-184,-47,26,-284,-305,313,15,348,-125,-157,-238,-76,34,-357,67,-69,-60,77,-55,67,-374,132,-5,-17,-104,138,130,-240,-26,-479,-282,-390
73857,-161,-53,82,-228,-311,300,8,375,-111,-162,-244,-49,42,-363,54,-84,-107,49,-61,63,-372,91,15,-22,-118,137,135,-308,-52,-498,-279,-386
73858,-148,-19,105,-241,-335,287,5,368,-116,-183,-231,-32,62,-351,47,-111,-182,55,-45,69,-361,83,58,-20,-109,130,139,-287,-54,-501,-290,-403
73859,-80,40,170,-269,-325,294,86,338,-116,-172,-207,-38,54,-344,54,-93,-123,48,-21,99,-328,142,40,6,-79,174,119,-177,-1,-466,-263,-357
73860,-44,41,226,-286,-316,316,118,303,-106,-158,-172,-39,59,-341,64,-35,-108,81,-21,100,-316,35,36,27,-66,179,45,-182,32,-442,-261,-337
73861,-55,-66,196,-281,-316,302,92,292,-124,-147,-173,-52,74,-344,75,-43,-91,96,-9,100,-317,112,101,53,-57,183,74,-166,77,-386,-220,-310
73862,-59,-96,191,-287,-314,296,69,328,-127,-150,-170,-28,90,-326,70,-36,-53,125,18,133,-336,244,107,61,-26,209,61,-102,100,-393,-200,-266
73863,-89,-86,205,-317,-316,277,49,320,-135,-158,-148,-41,61,-327,53,-47,-59,104,8,121,-344,120,105,52,-29,195,21,-77,104,-399,-221,-314
73864,-112,-61,169,-316,-336,271,26,283,-150,-168,-136,-60,34,-332,50,-74,-113,91,-10,115,-363,124,72,41,-27,187,28,-93,83,-415,-222,-317
73865,-113,-41,173,-308,-327,269,5,277,-136,-167,-151,-83,31,-342,61,-86,-133,77,-28,106,-390,120,52,14,-37,162,10,-58,97,-406,-243,-387
73866,-139,-85,159,-297,-313,242,-2,279,-145,-191,-247,-147,3,-355,33,-94,-115,57,-47,93,-381,113,25,8,-57,144,20,-43,53,-437,-260,-445
73867,-150,-112,120,-330,-313,250,-7,269,-156,-193,-324,-168,6,-344,22,-105,-90,67,-43,109,-375,118,35,8,-48,163,42,-7,82,-406,-229,-393
73868,-131,-72,97,-351,-344,259,-10,251,-149,-207,-298,-136,3,-328,51,-47,-76,69,-12,115,-370,140,74,30,-34,178,52,13,127,-369,-169,-289
73869,-84,7,114,-305,-323,292,39,304,-113,-165,-277,-39,32,-318,63,0,-75,74,-20,130,-354,149,140,43,-31,186,96,13,145,-350,-155,-232
73870,-79,20,125,-305,-327,298,31,294,-136,-169,-228,-54,36,-332,43,-21,-95,75,-38,116,-353,68,149,34,-56,168,86,-55,121,-383,-199,-346
