,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
47972,338,357,540,76,38,431,415,561,325,216,319,197,423,143,426,387,242,104,271,166,286,461,160,215,436,420,583,188,536,223,470,857
47973,295,417,503,82,62,479,460,531,327,219,349,196,415,133,451,402,239,97,261,149,299,458,154,222,430,421,576,318,559,227,455,802
47974,289,399,492,97,73,478,417,547,344,212,344,186,413,152,454,389,277,142,304,178,294,479,213,254,474,458,587,548,658,298,468,783
47975,345,376,522,102,71,405,307,564,338,213,287,180,405,146,438,355,273,121,279,186,289,436,184,242,451,421,584,432,608,280,506,832
47976,370,414,542,102,43,439,351,560,321,202,323,163,386,140,448,423,281,77,243,171,301,492,79,155,418,422,619,40,440,190,486,890
47977,383,415,601,112,68,479,411,587,325,226,360,187,393,137,462,430,250,82,239,180,312,513,81,127,412,452,625,-23,396,178,493,930
47978,327,468,590,119,55,497,453,571,329,240,393,199,393,151,473,441,248,71,234,181,323,494,87,130,433,440,639,24,436,201,502,941
47979,323,435,571,129,55,520,453,572,328,216,389,197,410,154,461,430,318,88,264,183,318,508,153,157,453,415,602,141,481,200,436,801
47980,364,436,525,114,45,515,451,545,320,210,377,177,375,119,437,423,305,57,209,159,302,507,116,118,408,415,566,90,417,128,394,755
47981,322,416,477,97,50,505,466,523,319,222,397,166,372,124,458,466,255,47,203,167,305,511,101,100,393,415,591,102,397,156,435,818
47982,378,483,566,126,63,490,458,572,318,220,389,195,375,131,465,437,259,61,221,162,319,475,130,123,397,415,591,150,444,215,480,843
47983,483,553,623,160,91,535,460,585,323,222,385,191,375,108,446,406,285,74,201,154,316,478,120,118,400,423,600,146,476,238,502,845
47984,495,535,695,177,115,493,443,616,342,216,373,217,395,111,438,414,321,90,200,155,319,483,159,116,413,430,610,226,500,276,545,891
47985,506,573,708,174,108,512,475,630,351,209,372,225,385,103,430,411,274,72,202,156,310,486,137,99,382,449,600,188,456,228,528,864
47986,543,682,770,209,122,538,530,634,338,211,395,184,368,95,413,430,232,26,160,115,312,477,61,67,342,396,576,42,345,130,454,825
47987,628,775,855,232,124,555,598,648,324,197,390,187,354,69,418,428,241,18,143,86,278,448,42,16,308,355,566,36,327,107,434,805
47988,770,847,952,260,140,596,650,661,334,198,413,172,355,52,430,412,224,16,137,91,276,445,34,24,307,365,546,65,356,112,421,775
47989,797,919,964,261,149,597,715,647,324,201,425,180,335,50,435,415,202,-19,106,63,269,386,31,21,281,347,516,44,321,103,391,741
47990,806,1008,900,247,178,630,746,627,313,215,436,176,331,39,429,424,208,-17,111,76,282,384,23,11,283,354,506,22,286,85,397,733
47991,941,1103,955,271,188,616,728,606,291,193,413,130,312,6,398,366,175,-40,67,38,224,341,-24,-31,233,282,432,-25,235,35,325,663
47992,873,1017,970,263,174,588,704,614,292,173,384,150,321,23,389,361,188,-25,83,45,217,346,8,-12,244,291,413,43,316,68,355,651
47993,970,1088,948,296,164,620,713,607,306,185,392,134,288,17,371,348,168,-41,53,37,207,308,-5,-41,226,274,393,-7,286,35,295,554
47994,1076,1216,1008,311,178,619,709,634,301,172,351,128,289,0,337,308,156,-59,41,3,152,225,-13,-56,195,245,358,-42,252,14,263,535
47995,1136,1266,1097,343,202,591,650,690,327,181,317,162,309,17,316,267,137,-25,61,5,141,208,1,-29,212,268,357,-1,318,67,310,573
47996,1195,1312,1152,378,222,598,665,722,344,187,336,167,329,19,321,272,152,-15,67,4,144,217,10,-20,218,236,345,-46,289,34,296,555
47997,1304,1400,1249,422,234,622,682,715,340,180,325,146,315,-19,298,246,113,-30,38,-31,107,186,-9,-14,206,217,310,-46,290,34,278,524
