,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
6871,283,343,114,-25,186,523,307,261,177,-144,495,-260,121,77,211,327,36,-26,87,119,-88,860,284,-42,-145,114,334,31,101,-165,-78,27
6872,264,332,69,-29,182,534,328,232,185,-143,483,-238,135,70,216,343,85,-2,96,134,-86,879,334,-9,-119,145,373,74,157,-112,-15,98
6873,282,307,99,-23,187,543,318,274,199,-135,484,-211,148,83,240,329,131,16,116,128,-45,877,336,0,-108,165,384,137,201,-61,34,135
6874,272,293,92,-31,162,523,275,252,180,-152,482,-213,142,74,211,298,108,0,94,126,-64,864,331,-1,-132,127,358,158,216,-74,-8,90
6875,267,291,63,-28,173,499,274,282,196,-148,494,-241,148,95,209,281,103,0,103,123,-81,816,325,-17,-149,97,290,163,173,-157,-88,-6
6876,261,306,70,-47,165,496,234,275,207,-129,474,-273,155,88,218,271,100,-7,111,131,-88,794,323,-21,-145,91,274,221,180,-191,-156,-52
6877,240,319,63,-59,164,502,238,254,206,-134,460,-259,143,89,227,258,73,26,113,137,-95,808,308,-27,-145,83,289,182,152,-222,-173,-35
6878,263,331,92,-57,163,516,250,271,206,-148,457,-245,130,92,215,229,120,-3,101,115,-114,812,246,-86,-170,54,300,31,-29,-327,-206,-6
6879,256,309,81,-73,156,502,254,248,184,-154,453,-278,94,61,188,251,112,-54,46,101,-120,757,179,-138,-196,31,246,-106,-148,-387,-254,-33
6880,276,308,72,-53,175,495,271,266,209,-152,445,-282,125,72,198,290,179,-92,50,91,-127,752,192,-125,-192,33,207,-58,-93,-327,-205,62
6881,312,352,109,-36,197,513,298,303,235,-140,444,-235,149,91,193,314,144,-62,78,104,-131,783,182,-137,-188,26,248,-66,-115,-366,-231,22
6882,323,365,162,-26,202,539,282,320,227,-124,436,-211,162,113,194,298,87,18,102,125,-147,810,242,-93,-167,27,257,-20,-84,-359,-261,-90
6883,294,323,162,-27,206,571,271,307,218,-139,451,-209,166,103,188,252,172,17,99,116,-142,788,284,-82,-150,20,228,42,1,-294,-234,-80
6884,272,314,116,-22,167,517,259,268,198,-169,432,-234,137,66,183,111,133,-18,56,80,-176,778,244,-123,-217,-15,165,39,4,-308,-244,-81
6885,302,347,124,-1,191,520,302,299,230,-123,445,-181,139,77,174,210,104,-4,56,88,-181,814,225,-122,-211,-11,196,16,-2,-314,-239,-56
6886,300,329,91,-19,174,549,270,263,232,-134,451,-218,115,78,175,254,76,-74,39,72,-174,806,211,-146,-208,-8,191,-38,-72,-372,-285,-57
6887,289,319,92,-21,180,539,266,276,212,-157,445,-243,132,74,164,201,55,-56,44,73,-196,727,187,-138,-200,-48,161,-19,-69,-377,-295,-117
6888,306,356,145,-13,192,553,298,287,221,-150,450,-216,148,111,161,188,85,-8,82,87,-204,739,205,-108,-192,-41,175,-17,-28,-361,-283,-104
6889,301,344,136,-15,190,538,292,244,219,-146,476,-313,128,95,155,197,49,-62,50,80,-174,781,131,-138,-219,-56,133,-102,-127,-422,-318,-130
6890,263,324,86,-43,171,551,271,218,191,-143,457,-322,111,86,171,234,6,-71,22,65,-173,733,117,-152,-230,-44,143,-133,-167,-426,-340,-101
6891,261,322,51,-51,174,541,269,222,205,-142,455,-322,82,93,175,245,-6,-112,25,71,-172,770,134,-150,-236,-30,164,-79,-91,-361,-294,-90
6892,254,311,29,-48,168,522,218,206,187,-127,419,-354,62,90,173,216,-1,-126,12,66,-208,773,113,-165,-256,-40,155,-81,-78,-351,-307,-120
6893,227,308,1,-77,150,508,213,194,172,-138,357,-361,65,61,167,217,-40,-92,7,51,-247,743,116,-194,-274,-80,119,-132,-113,-367,-313,-179
6894,220,295,8,-77,148,515,215,188,167,-161,368,-352,73,74,167,220,-30,-126,20,43,-253,731,69,-187,-269,-87,115,-156,-142,-385,-328,-185
6895,213,277,43,-81,170,513,197,211,190,-168,428,-314,84,84,131,245,-3,-117,33,54,-234,678,112,-140,-238,-89,110,-157,-145,-382,-334,-155
6896,233,301,51,-60,168,521,252,244,206,-171,449,-311,99,80,119,244,4,-95,68,59,-222,710,125,-124,-223,-84,97,-122,-134,-386,-352,-136
6897,210,256,23,-45,159,499,201,289,206,-152,423,-325,119,106,164,253,59,-52,109,96,-176,762,197,-72,-169,-37,145,-74,-68,-334,-301,-104
6898,191,236,54,-81,135,476,186,256,190,-169,421,-315,117,98,145,232,43,-59,88,87,-201,742,174,-83,-194,-57,134,-77,-74,-382,-321,-150
6899,233,256,70,-79,139,486,197,245,194,-163,414,-264,147,111,137,191,38,-31,101,94,-216,751,162,-77,-181,-52,148,-17,-64,-371,-299,-135
6900,224,244,35,-73,133,486,204,276,194,-174,399,-263,133,116,138,155,98,-15,110,99,-210,760,152,-60,-163,-26,172,-47,-62,-345,-251,-74
6901,192,258,-16,-83,134,490,225,245,187,-170,394,-288,136,108,149,141,86,-30,126,108,-168,789,171,-58,-137,5,190,-19,-12,-290,-206,-48
6902,193,254,20,-77,130,474,212,255,181,-169,394,-262,144,112,145,169,81,-29,134,109,-149,781,203,-41,-134,14,229,38,47,-253,-176,-57
6903,188,242,18,-94,128,481,219,241,170,-202,404,-249,141,89,146,229,107,-1,123,112,-159,766,240,-25,-135,38,269,81,109,-197,-134,-18
6904,250,286,85,-56,167,491,221,263,197,-173,416,-207,145,86,171,292,120,33,141,128,-124,816,297,-19,-114,70,288,112,155,-169,-119,4
6905,258,287,69,-47,153,515,242,275,209,-156,446,-223,142,105,194,304,156,-13,153,144,-92,841,306,-2,-81,102,338,161,201,-142,-107,32
6906,225,276,50,-50,144,514,234,291,205,-168,448,-270,145,117,196,332,173,-17,158,143,-78,849,320,12,-89,114,341,175,249,-77,-42,49
6907,214,267,36,-57,133,489,262,285,190,-181,417,-310,138,101,183,293,86,-8,149,137,-110,819,298,-5,-117,96,322,108,184,-102,-46,35
