,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
128807,-507,-734,0,-266,-58,3,-199,244,-24,-100,-133,-361,-57,-98,-211,-468,-135,-172,-125,-33,-328,-58,-185,274,64,276,113,-235,28,-205,-225,-143
128808,-507,-697,-17,-264,-72,26,-143,244,-25,-97,-114,-359,-47,-106,-194,-553,-6,-148,-114,-21,-319,-119,-151,271,57,310,241,-294,5,-209,-216,-159
128809,-512,-712,-26,-258,-66,49,-114,233,-12,-84,-99,-357,-29,-76,-172,-413,230,-119,-77,17,-251,-16,-65,328,101,360,303,-190,115,-107,-131,-75
128810,-501,-697,6,-268,-69,38,-102,230,-3,-69,-102,-338,-25,-69,-182,-352,279,-105,-65,5,-239,5,-67,333,104,325,161,-159,124,-107,-157,-92
128811,-489,-695,43,-280,-69,62,-110,240,-3,-76,-96,-297,-21,-67,-166,-468,219,-125,-60,-9,-268,-110,-56,341,113,302,30,-105,137,-116,-174,-87
128812,-492,-685,47,-305,-68,65,-94,239,-5,-68,-82,-247,-29,-90,-184,-461,241,-131,-86,-13,-336,-174,-38,343,102,282,2,-114,140,-155,-207,-124
128813,-525,-686,33,-309,-57,64,-95,226,-25,-70,-62,-257,-34,-89,-184,-242,192,-114,-89,-13,-315,-108,-42,369,116,303,26,-130,153,-127,-145,-50
128814,-507,-686,29,-296,-59,64,-120,245,-19,-102,-89,-260,-23,-112,-192,-116,169,-90,-56,-21,-300,-48,-28,378,126,303,32,-155,144,-107,-125,0
128815,-502,-665,14,-274,-62,63,-104,256,1,-81,-81,-256,8,-107,-189,-174,146,-60,-37,-15,-289,65,-22,410,165,325,54,-131,181,-72,-98,71
128816,-503,-661,50,-257,-49,98,-91,296,14,-62,-42,-211,56,-64,-159,-187,186,-11,23,28,-236,51,16,446,203,354,94,-73,228,-26,-60,103
128817,-543,-663,54,-268,-70,80,-87,298,0,-71,-57,-252,55,-65,-148,-236,222,-28,16,20,-224,-41,-22,428,180,356,122,-165,178,-59,-90,67
128818,-501,-627,55,-258,-61,89,-64,295,0,-68,-76,-227,65,-44,-136,-317,273,-29,12,33,-232,-60,-7,423,195,361,138,-110,194,-28,-53,96
128819,-469,-641,65,-267,-69,85,-77,297,7,-74,-62,-224,56,-28,-142,-361,242,-26,11,37,-220,-72,-8,426,190,365,136,-109,192,-44,-74,89
