,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
268907,1268,577,370,429,-47,519,85,331,-125,234,274,296,973,90,394,344,-133,-46,158,724,199,212,191,67,244,318,311,153,276,179,145,112
268908,1238,658,378,404,-51,506,91,292,-114,245,247,252,949,114,393,277,-155,-51,181,745,226,238,216,110,264,360,337,221,362,257,210,217
268909,1160,670,309,386,-27,439,15,270,-134,192,132,265,923,77,338,141,-133,-93,170,719,139,280,208,70,234,339,351,226,343,236,184,171
268910,1121,614,168,305,-30,402,-22,144,-248,134,94,160,793,-20,283,33,-237,-216,44,611,52,179,84,-72,117,211,285,105,200,85,27,6
268911,1056,558,100,254,-30,323,-102,50,-313,48,9,-3,679,-105,202,-90,-347,-320,-62,516,-33,53,-27,-169,31,113,189,3,96,-30,-73,-150
268912,1048,509,96,222,-36,265,-198,0,-351,38,0,-37,630,-131,166,-135,-374,-379,-103,493,-73,18,-74,-186,-18,78,153,-9,81,-69,-121,-133
268913,1041,534,64,227,-36,315,-159,0,-350,75,70,-43,623,-105,172,-52,-349,-396,-92,516,-29,117,-61,-186,12,120,199,50,134,7,-24,-1
268914,1086,485,100,279,-39,332,-179,55,-301,111,67,20,665,-51,194,-20,-288,-356,-47,564,-22,149,30,-166,93,185,271,171,211,93,69,52
268915,1116,481,159,304,-57,334,-247,87,-268,135,64,78,677,1,225,-22,-273,-326,-15,579,-6,164,105,-131,114,213,329,67,238,140,125,78
268916,1136,507,178,315,-51,372,-301,132,-226,174,65,158,710,13,226,-5,-234,-299,10,607,-11,191,177,-79,146,207,308,67,264,132,100,85
268917,1152,553,207,361,-38,397,-276,163,-177,220,109,194,754,38,243,4,-179,-280,52,622,-34,174,98,-41,159,210,263,158,304,131,110,107
268918,1132,510,257,372,-49,406,-269,116,-184,208,40,198,750,45,240,-26,-198,-301,39,595,-81,116,8,-82,131,182,260,190,279,124,92,68
268919,1101,435,182,337,-44,368,-324,94,-216,160,-43,155,737,12,205,-64,-249,-298,14,561,-159,64,21,-95,114,123,227,185,257,97,41,-5
268920,1005,356,110,254,-43,291,-408,53,-264,103,-72,35,700,-27,135,-136,-318,-346,-21,501,-244,-55,-14,-126,40,59,126,114,200,8,-47,-108
268921,842,217,-12,173,-54,190,-518,-14,-320,21,-218,-19,659,-102,51,-307,-403,-450,-55,415,-371,-310,-75,-206,-14,-24,0,32,122,-57,-148,-239
268922,785,157,-121,159,-27,167,-639,-49,-324,5,-256,0,698,-94,9,-449,-407,-386,-25,430,-402,-307,-39,-184,7,-25,-20,102,190,12,-60,-180
268923,765,199,-90,185,-23,191,-641,19,-280,42,-203,-8,772,-26,59,-404,-365,-315,58,494,-339,-231,-21,-102,67,53,76,119,226,86,50,-46
268924,790,209,-50,222,-35,192,-599,62,-210,96,-225,-21,842,24,104,-315,-302,-245,132,555,-282,-236,53,-28,140,116,160,88,236,82,80,-19
268925,843,176,-4,252,-45,278,-513,88,-170,135,-126,71,918,98,173,-210,-185,-155,212,604,-239,-227,138,43,202,142,166,121,248,52,-25,-72
268926,919,242,102,316,-23,336,-419,182,-112,195,-57,173,991,133,210,-156,-110,-54,292,676,-157,-110,187,120,258,210,186,140,291,113,68,-45
268927,970,313,192,346,-32,333,-370,239,-78,238,-72,262,1049,160,223,-171,-60,47,361,734,-113,17,314,216,338,281,196,246,390,229,202,82
268928,1019,316,206,385,-40,330,-341,282,-45,229,-15,345,1126,177,227,-193,44,139,389,750,-79,17,416,298,383,301,156,287,419,267,203,87
268929,986,298,231,406,-35,295,-354,315,-52,184,-47,404,1159,182,211,-184,86,210,407,766,-68,53,487,348,414,342,201,340,485,325,246,144
268930,967,282,212,349,-41,219,-421,305,-119,114,-109,374,1114,122,174,-200,55,180,344,714,-70,39,461,326,371,320,227,368,491,286,207,114
268931,946,273,224,309,-28,136,-484,280,-168,58,-150,313,1049,48,125,-236,4,118,280,664,-105,-18,376,244,315,261,149,290,405,209,120,30
268932,940,188,194,269,-28,95,-507,248,-215,35,-152,302,999,5,98,-277,-40,115,268,651,-111,38,346,241,299,237,137,265,395,203,114,65
268933,987,227,264,312,-29,139,-440,292,-205,44,-129,361,1022,24,139,-234,53,166,305,662,-59,81,404,297,322,275,185,409,452,231,170,83
268934,1046,335,341,341,-48,199,-385,329,-170,89,-80,404,1059,50,180,-104,42,188,318,690,-6,114,392,303,350,333,204,334,462,234,203,70
268935,1115,434,438,394,-37,241,-295,380,-124,148,-37,489,1130,88,236,-45,32,200,358,722,45,127,417,307,361,367,261,288,434,243,195,113
268936,1175,369,507,438,-40,273,-278,433,-75,166,-10,504,1148,117,271,-48,93,230,374,756,76,94,437,323,360,379,307,324,431,259,204,170
268937,1209,393,536,482,-44,318,-313,480,-28,194,24,536,1191,152,281,-25,136,274,409,808,129,122,459,349,379,425,341,380,471,281,238,187
268938,1216,419,525,502,-52,328,-359,440,-20,200,0,532,1207,167,277,-41,125,236,397,802,105,107,478,345,390,416,314,481,506,333,261,126
268939,1160,390,472,485,-64,302,-393,405,-57,164,-55,498,1180,111,240,-43,47,191,346,761,90,146,431,322,364,395,334,490,499,338,300,197
268940,1104,338,420,414,-55,218,-480,358,-116,65,-160,440,1082,8,148,-96,-81,95,221,663,-25,-49,288,205,233,295,170,245,281,111,59,-40
268941,1127,281,349,347,-35,184,-549,275,-199,23,-165,370,997,-70,82,-181,-136,-10,129,576,-96,-222,206,97,122,184,26,129,172,-31,-170,-257
268942,1072,214,302,308,-27,165,-591,245,-242,-19,-143,327,943,-104,88,-96,-133,-69,100,558,-61,-191,168,59,98,176,49,77,186,-15,-108,-211
268943,1042,255,326,340,-28,176,-541,238,-227,-10,-180,337,946,-82,109,-165,-125,-74,100,561,-69,-87,137,14,86,184,83,11,118,-79,-180,-267
268944,1065,322,360,385,-38,196,-557,257,-170,37,-146,332,975,-24,147,-209,-87,-66,145,590,-29,-36,155,38,136,219,148,57,164,-12,-97,-163
