,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
118501,1801,1927,894,480,280,234,274,133,-91,-42,6,-350,125,-250,-91,-320,-682,-454,-249,-276,-240,-438,-282,-352,-159,-181,-340,-531,-193,-451,-516,-503
118502,1781,1894,898,453,253,221,198,116,-103,-30,5,-351,126,-243,-77,-331,-622,-435,-225,-258,-231,-435,-214,-321,-119,-177,-336,-357,-109,-387,-465,-458
118503,1809,1838,904,478,256,168,151,131,-89,-40,-28,-340,147,-218,-105,-314,-571,-404,-191,-246,-268,-430,-184,-298,-111,-166,-351,-217,-55,-356,-457,-468
118504,1842,1807,915,465,254,217,149,129,-90,-40,-43,-336,158,-237,-105,-290,-575,-400,-181,-253,-279,-502,-208,-302,-118,-196,-373,-248,-80,-381,-488,-506
118505,1828,1784,872,448,253,214,185,140,-87,-13,-49,-371,160,-231,-84,-267,-654,-438,-206,-250,-296,-500,-298,-338,-110,-199,-385,-455,-157,-418,-502,-484
118506,1747,1706,799,417,229,182,135,116,-93,-53,-93,-393,106,-242,-120,-333,-712,-487,-220,-271,-327,-483,-311,-348,-144,-235,-400,-431,-165,-388,-472,-467
118507,1730,1668,789,405,227,162,99,109,-114,-74,-108,-423,113,-252,-163,-396,-754,-509,-247,-311,-377,-518,-367,-414,-177,-293,-454,-574,-310,-514,-573,-591
118508,1748,1659,826,416,232,180,159,141,-97,-64,-112,-457,112,-236,-164,-434,-763,-507,-271,-311,-408,-581,-427,-480,-212,-325,-497,-729,-490,-672,-700,-739
118509,1739,1662,839,439,233,188,176,164,-93,-65,-94,-455,96,-242,-162,-498,-797,-524,-279,-309,-408,-580,-460,-498,-224,-334,-512,-794,-520,-701,-703,-731
118510,1643,1662,809,454,232,192,192,161,-97,-53,-15,-400,101,-248,-135,-439,-773,-526,-283,-308,-365,-557,-437,-483,-220,-295,-491,-716,-503,-656,-670,-642
118511,1347,1657,767,442,232,160,190,161,-81,-58,8,-379,97,-246,-128,-332,-705,-531,-275,-283,-339,-546,-401,-479,-192,-262,-461,-666,-532,-683,-651,-624
118512,1538,1648,804,449,238,140,159,172,-77,-75,-53,-349,113,-233,-125,-261,-731,-481,-251,-266,-306,-498,-381,-455,-166,-226,-400,-628,-528,-653,-619,-576
118513,1837,1651,858,405,206,130,155,211,-63,-67,-31,-268,166,-215,-110,-192,-655,-446,-225,-248,-257,-472,-310,-429,-152,-201,-370,-428,-431,-562,-567,-537
