,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
71909,-579,-433,278,-1,-40,6,-28,143,61,-97,160,53,482,35,165,112,21,-88,-182,67,-18,82,247,-170,-32,177,-20,90,189,36,-308,-30
71910,-520,-431,287,-3,-50,37,-66,139,73,-57,185,85,506,56,220,55,61,-47,-163,91,4,47,258,-116,-28,196,-1,32,153,13,-331,-14
71911,-474,-352,325,20,-51,60,-82,158,76,-51,183,53,529,60,236,0,42,-17,-160,102,38,96,249,-101,-9,207,37,37,176,24,-362,-102
71912,-458,-318,339,36,-45,87,-64,194,97,-34,190,101,546,73,255,-5,34,-20,-160,120,55,73,262,-121,-13,200,33,91,201,-11,-413,-234
71913,-482,-350,302,45,-40,70,-53,186,100,-38,171,142,557,63,239,38,16,-13,-156,122,54,69,264,-99,1,211,5,109,201,15,-345,-130
71914,-494,-287,259,36,-40,17,-110,199,83,-78,123,143,547,50,228,48,31,-29,-153,96,26,19,247,-93,-3,193,1,76,188,-25,-385,-102
71915,-533,-286,243,37,-38,10,-170,166,66,-85,92,110,525,53,236,95,22,-27,-162,113,39,-52,234,-93,-3,208,58,38,210,4,-356,-117
71916,-583,-387,227,9,-47,-21,-232,146,59,-92,34,70,520,58,204,75,-25,-22,-152,114,43,35,245,-94,4,236,159,39,206,56,-262,-13
71917,-597,-432,211,5,-46,1,-201,169,71,-76,116,58,519,51,215,-39,-24,-28,-151,102,41,35,270,-88,-8,230,173,63,200,32,-303,-19
71918,-567,-458,241,2,-37,14,-182,154,71,-67,183,89,518,54,237,-19,41,-5,-141,125,54,91,317,-75,3,249,201,96,214,25,-331,-81
71919,-506,-414,295,9,-35,36,-234,168,85,-37,210,84,539,76,248,-30,85,8,-115,144,56,182,346,-70,12,256,175,90,220,48,-267,43
71920,-457,-372,338,19,-40,53,-231,173,108,-18,234,181,547,79,254,-5,104,30,-110,140,44,221,353,-30,0,253,119,53,221,42,-292,29
71921,-477,-381,293,39,-52,24,-217,219,85,-24,200,178,554,61,245,37,65,30,-118,131,27,159,313,-37,-8,241,86,56,196,36,-301,5
71922,-505,-394,296,37,-69,17,-194,197,95,-51,196,148,565,71,238,43,65,40,-112,135,57,162,357,-37,21,261,163,133,214,54,-270,-68
71923,-527,-488,309,17,-50,19,-127,150,98,-42,195,168,549,80,233,24,63,27,-106,139,60,201,406,-33,21,269,184,224,253,94,-228,-4
71924,-508,-483,247,6,-49,2,-67,133,81,-46,157,146,520,67,240,35,67,7,-119,123,22,180,383,-45,11,234,114,189,230,60,-307,-98
71925,-485,-427,225,-18,-47,-5,-51,108,52,-62,122,124,521,52,204,35,72,-19,-133,108,10,152,295,-75,3,217,92,173,228,38,-322,-73
71926,-527,-403,170,-48,-58,-25,-36,68,21,-81,121,105,487,12,195,32,48,-72,-158,97,6,223,203,-119,-19,210,136,109,206,48,-280,13
71927,-551,-381,191,-40,-48,-31,-35,75,5,-98,102,112,463,10,196,30,112,-55,-172,72,-6,168,252,-91,-6,221,120,179,263,82,-216,40
71928,-520,-359,206,-32,-58,0,-14,72,18,-79,141,130,467,40,209,14,79,-52,-172,80,-10,158,277,-106,-1,238,101,241,303,151,-182,78
71929,-480,-312,214,-9,-52,1,-22,104,25,-76,172,93,467,30,199,49,-25,-64,-212,58,-11,286,238,-129,-30,208,92,131,218,56,-279,-1
71930,-471,-299,213,4,-56,4,-36,118,20,-57,173,108,471,31,205,95,9,-79,-214,66,6,310,192,-157,-60,212,97,-135,78,-40,-332,-45
71931,-482,-305,204,12,-54,6,-45,142,45,-46,178,132,475,57,210,92,61,-61,-184,72,20,252,273,-134,-27,221,142,-5,198,59,-252,73
71932,-489,-340,240,20,-43,39,-43,147,63,-36,160,124,480,60,230,78,100,-40,-179,81,8,280,298,-95,-16,225,164,106,257,105,-229,98
71933,-468,-324,228,13,-39,19,-116,126,43,-66,155,73,484,46,210,87,93,-60,-186,59,-6,279,272,-141,-38,218,149,122,236,57,-246,57
71934,-490,-401,183,-16,-54,17,-150,111,15,-86,143,62,472,32,191,154,104,-84,-215,33,-20,164,287,-140,-55,190,120,183,284,82,-217,62
71935,-516,-461,125,-39,-61,6,-163,95,4,-104,146,40,434,-7,175,250,153,-66,-226,23,-33,101,293,-133,-66,192,141,173,241,84,-193,98
71936,-527,-426,131,-41,-68,-10,-199,75,0,-125,158,35,444,-26,154,189,149,-46,-237,14,-21,196,310,-127,-75,189,163,145,228,72,-217,73
71937,-503,-398,175,-8,-46,6,-150,129,32,-97,144,109,483,5,166,82,202,-15,-203,32,-16,304,383,-117,-42,217,245,191,311,150,-140,139
71938,-539,-362,230,10,-53,16,-104,174,33,-100,149,148,469,-15,134,35,142,-34,-228,11,-21,211,333,-142,-73,197,258,243,292,124,-154,108
71939,-503,-294,267,30,-44,32,-58,181,38,-105,176,251,473,-5,137,81,207,-24,-219,36,0,228,380,-110,-62,208,218,346,320,116,-150,99
71940,-497,-247,303,24,-39,50,-1,173,38,-96,209,315,472,11,157,159,272,2,-220,37,4,294,411,-88,-51,208,159,303,333,125,-158,78
71941,-498,-201,298,55,-27,65,74,181,59,-74,246,259,508,34,179,215,357,59,-190,42,23,244,475,-46,-15,221,160,372,398,202,-104,138
71942,-517,-269,266,49,-40,25,14,150,26,-91,207,204,467,9,175,181,331,39,-186,33,9,226,467,-68,-22,207,171,381,418,204,-174,41
71943,-448,-326,329,49,-41,63,-15,138,16,-96,179,142,445,-15,155,126,309,7,-185,38,17,275,434,-70,-25,219,204,274,371,196,-164,121
71944,-377,-274,353,13,-49,41,-38,130,21,-119,156,129,447,-14,140,169,267,-7,-200,45,6,189,397,-86,-29,226,215,270,347,178,-166,132
71945,-416,-321,321,0,-59,23,-92,127,12,-116,136,172,443,-6,142,145,206,-6,-195,61,7,193,395,-81,-14,249,233,314,400,229,-75,171
71946,-437,-310,276,0,-48,1,-98,127,8,-125,106,202,468,-13,128,114,168,4,-187,55,3,182,399,-74,-19,226,171,282,370,197,-93,153
71947,-453,-304,250,-22,-57,-18,-98,110,-14,-145,117,131,449,-7,123,94,164,-30,-201,42,-17,162,350,-97,-58,183,67,236,260,59,-293,37
71948,-459,-313,236,1,-55,-3,-111,118,15,-120,157,65,456,17,149,44,142,-40,-181,67,4,118,333,-121,-32,196,49,228,251,69,-276,70
71949,-434,-343,252,6,-52,9,-52,137,34,-95,132,99,472,23,178,53,102,-10,-179,83,1,34,355,-90,-16,221,43,269,317,138,-192,92
71950,-420,-367,265,29,-54,50,10,144,29,-80,86,94,460,5,175,37,25,-30,-173,61,24,126,294,-71,-32,245,89,191,266,98,-209,33
71951,-404,-310,265,44,-57,51,-32,147,43,-85,164,68,465,8,203,31,-16,-80,-171,58,23,171,194,-114,-24,225,111,42,164,29,-268,-32
71952,-432,-313,235,29,-48,54,-78,132,53,-77,158,69,485,18,213,73,-3,-85,-165,77,9,80,216,-110,-9,217,60,-2,162,52,-251,-50
71953,-454,-280,195,16,-62,31,-72,125,56,-72,153,12,484,25,210,32,1,-58,-154,102,6,80,275,-74,10,244,15,11,227,132,-158,-23
71954,-489,-304,174,17,-61,44,-54,108,41,-91,178,64,484,21,227,26,-41,-15,-160,69,-29,-42,363,-74,-2,183,-129,55,203,48,-314,-90
71955,-465,-293,210,3,-34,19,-3,78,36,-91,182,74,471,7,228,3,-13,-40,-166,55,-53,83,315,-124,-23,157,-110,140,189,-21,-406,-157
71956,-475,-313,227,-9,-35,-4,-34,79,22,-101,135,32,459,-12,171,-29,-3,-68,-174,62,-58,103,261,-165,-25,165,-52,70,203,36,-307,-50
71957,-509,-339,210,-30,-48,-32,-86,89,20,-118,134,32,463,0,174,3,33,-48,-179,67,-31,71,267,-126,-5,204,-7,131,247,107,-211,0
71958,-537,-370,181,-20,-52,-33,-133,78,32,-92,153,16,495,37,224,39,67,-41,-143,120,17,78,238,-83,44,249,85,89,291,196,-96,85
71959,-538,-374,241,-20,-42,-21,-148,87,63,-80,137,78,500,50,226,36,87,-18,-132,137,18,56,290,-63,76,297,114,146,344,260,0,254
71960,-583,-373,249,7,-48,7,-95,94,49,-83,228,117,489,45,221,55,67,-19,-150,106,-39,37,299,-90,20,224,-43,140,261,117,-240,26
71961,-601,-384,221,32,-49,-12,-94,133,40,-88,236,139,484,45,229,126,85,-39,-160,94,-36,-15,278,-94,11,197,-78,136,239,33,-400,-167
71962,-590,-478,229,13,-52,-6,-118,117,49,-74,176,84,487,55,242,112,96,-25,-147,104,14,-32,293,-73,39,240,17,184,298,106,-308,-164
71963,-489,-473,266,-4,-43,7,-161,100,66,-61,180,63,487,56,215,-56,29,-26,-135,99,-26,-28,303,-76,32,252,27,182,306,110,-269,-133
71964,-462,-398,294,-5,-39,-27,-179,96,51,-100,130,78,476,40,175,-137,108,-13,-152,75,-69,-48,345,-79,25,226,-29,267,310,107,-297,-143
71965,-454,-380,288,-11,-34,-35,-199,105,24,-145,61,34,460,1,148,-123,123,-50,-183,44,-123,-27,287,-115,-20,163,-58,129,210,21,-333,-127
71966,-460,-401,295,-6,-34,-56,-253,97,25,-141,54,16,459,-22,155,-184,85,-72,-205,32,-136,-83,205,-157,-61,142,-60,8,148,-20,-362,-103
71967,-480,-417,216,-25,-62,-76,-262,76,16,-146,46,6,445,0,117,-207,-27,-100,-222,18,-156,-169,169,-166,-92,136,-70,85,175,-34,-396,-209
71968,-458,-366,162,15,-50,-71,-211,104,42,-132,25,-6,466,33,135,-103,-51,-85,-178,34,-151,-101,224,-135,-62,164,-110,125,247,46,-331,-68
71969,-467,-337,151,29,-31,-70,-165,131,54,-108,35,17,477,29,145,-136,-73,-89,-180,34,-151,-110,175,-157,-54,138,-186,5,182,-2,-365,-77
71970,-474,-342,154,26,-52,-31,-196,150,66,-92,65,37,495,35,154,-134,-19,-87,-171,43,-152,-113,194,-159,-38,131,-112,13,174,14,-318,-2
71971,-465,-384,208,13,-43,-12,-272,142,82,-78,56,70,509,33,157,-154,-10,-69,-173,47,-152,-119,215,-174,-47,141,-94,-12,162,10,-321,-79
71972,-480,-393,197,31,-53,0,-290,120,62,-96,54,53,490,30,139,-153,9,-88,-174,21,-175,-127,226,-191,-70,116,-117,13,149,-24,-352,-220
71973,-527,-375,172,29,-58,-25,-242,109,46,-93,75,20,492,26,139,-92,19,-83,-184,1,-163,-164,238,-176,-87,119,-111,54,151,-31,-348,-196
71974,-594,-442,157,12,-58,-14,-246,98,45,-98,74,-9,492,20,137,-57,-25,-93,-210,1,-143,-251,210,-185,-80,118,-68,-10,144,-9,-323,-141
71975,-605,-466,153,-8,-56,-23,-248,85,43,-88,72,2,470,6,126,-60,-88,-122,-218,-15,-181,-156,167,-208,-125,74,-82,-63,89,-66,-427,-208
71976,-564,-441,165,-27,-43,-41,-194,63,42,-86,56,31,454,7,118,-110,-53,-94,-213,-26,-198,-35,204,-212,-131,64,-83,23,123,-62,-443,-264
71977,-524,-419,158,-18,-51,-49,-125,45,38,-99,37,61,461,22,116,-67,41,-61,-190,-17,-189,0,277,-174,-115,52,-90,176,202,-10,-448,-236
71978,-546,-420,168,-33,-41,-33,-127,56,58,-99,16,89,470,31,124,-30,112,-45,-188,-16,-173,41,316,-170,-106,41,-111,213,229,40,-370,-82
71979,-504,-433,251,1,-43,-40,-121,135,60,-101,-24,122,501,29,110,-38,137,-24,-190,-21,-184,55,328,-145,-118,43,-104,158,216,17,-374,-121
71980,-437,-403,300,27,-62,-26,-120,132,62,-98,7,157,517,23,130,56,179,12,-172,-6,-140,63,380,-96,-75,75,-16,214,275,71,-291,-4
71981,-452,-369,326,14,-49,-7,-156,102,56,-87,122,182,534,35,159,125,247,44,-140,23,-72,173,405,-86,-53,129,102,224,286,133,-254,132
71982,-444,-300,329,11,-51,10,-178,115,37,-88,99,233,512,26,139,205,237,50,-162,4,-76,241,398,-99,-65,131,120,194,289,112,-262,21
71983,-441,-248,314,-3,-58,1,-122,115,19,-88,127,243,501,19,162,274,227,25,-186,-16,-65,288,379,-118,-83,122,104,259,300,98,-309,40
71984,-453,-290,308,18,-49,-7,-29,142,34,-99,141,265,499,10,170,315,281,36,-198,0,-20,328,404,-128,-101,120,110,312,282,87,-319,102
71985,-468,-359,296,6,-45,-5,-7,151,24,-139,160,238,494,-4,123,216,210,8,-224,-21,-34,345,396,-156,-130,98,93,153,229,56,-346,32
71986,-446,-331,319,7,-49,-42,-8,162,37,-136,127,176,486,-4,90,17,169,0,-207,-13,-45,343,352,-150,-129,123,127,174,256,80,-318,43
71987,-477,-362,318,-2,-58,-48,-18,129,20,-134,92,127,481,-2,84,-10,235,-5,-205,-7,-33,251,326,-149,-132,126,142,262,268,91,-306,62
71988,-461,-306,319,-7,-43,-27,10,128,30,-128,73,164,480,-11,104,59,272,26,-182,4,-8,232,395,-125,-109,171,152,86,232,79,-317,50
71989,-462,-304,286,7,-31,5,24,151,53,-91,138,191,493,0,168,99,168,0,-191,23,17,247,308,-136,-99,177,169,133,223,58,-318,20
71990,-426,-305,316,40,-31,-12,7,170,66,-57,181,196,522,22,230,123,187,-18,-169,86,59,318,277,-133,-47,209,180,315,298,137,-221,107
71991,-458,-284,291,45,-40,-17,5,181,82,-67,163,215,540,55,226,95,233,10,-132,104,76,390,348,-86,-3,259,156,338,352,222,-106,243
71992,-458,-269,303,65,-50,-12,-10,196,93,-45,177,165,535,78,236,69,212,7,-122,119,87,341,346,-74,14,294,176,302,367,261,-59,302
71993,-461,-277,298,66,-56,6,-28,177,90,-57,178,194,546,58,236,122,225,19,-118,126,69,319,322,-110,-14,274,172,219,278,122,-228,154
71994,-470,-301,287,64,-66,-37,-66,187,72,-105,132,228,535,34,228,98,190,9,-145,107,74,348,308,-114,-29,258,187,193,243,104,-246,174
71995,-464,-297,285,45,-44,-34,-53,190,48,-108,129,210,528,30,227,107,194,10,-127,134,94,299,335,-69,6,297,218,213,307,163,-183,137
71996,-461,-286,278,41,-62,-27,-15,187,49,-98,175,168,541,39,237,186,194,29,-97,166,133,344,336,-36,46,355,301,311,353,212,-122,71
71997,-494,-275,300,13,-44,-22,6,152,58,-97,206,140,550,59,264,193,167,50,-75,186,159,328,361,-1,97,397,365,361,416,285,-46,216
71998,-537,-333,310,17,-50,0,-3,172,68,-75,219,169,556,66,270,176,162,47,-59,220,156,321,388,14,114,403,357,358,435,276,-56,207
71999,-517,-379,336,14,-55,11,-41,190,68,-56,234,225,576,64,283,250,168,58,-60,230,150,316,404,12,147,420,302,328,441,308,-13,102
72000,-485,-382,394,40,-31,10,14,174,88,-40,283,223,574,88,316,264,181,67,-59,269,209,355,371,23,166,455,303,214,395,342,97,307
72001,-474,-294,397,44,-42,43,-9,164,81,-29,317,167,564,76,309,213,190,72,-61,236,169,325,371,8,149,408,194,166,368,303,7,284
72002,-519,-291,336,49,-52,41,-48,184,82,-59,222,188,558,57,290,105,162,91,-74,194,103,220,421,7,127,346,87,307,403,234,-158,112
72003,-481,-321,371,51,-47,25,-92,206,76,-58,172,278,572,77,282,68,127,73,-71,187,65,171,405,-3,121,317,55,332,395,156,-261,-18
72004,-449,-328,342,60,-46,0,-99,207,61,-70,225,272,552,44,282,35,116,43,-106,168,77,198,356,-16,121,324,100,206,350,173,-180,-15
72005,-529,-383,269,9,-67,-34,-108,146,31,-109,165,155,486,8,245,62,81,22,-157,128,30,157,282,-63,61,292,89,42,265,150,-157,-10
72006,-539,-379,253,-9,-29,-23,-195,146,31,-109,136,68,495,46,228,114,124,34,-146,143,-4,0,280,-55,55,284,89,51,296,208,-85,167
72007,-517,-349,235,-18,-30,-14,-225,140,29,-81,159,85,501,30,213,70,123,40,-146,114,-44,-73,294,-61,47,261,34,25,255,156,-196,118
72008,-505,-334,253,10,-32,-28,-148,161,53,-80,113,135,547,45,212,79,159,62,-134,90,-79,15,327,-67,10,189,-52,144,282,94,-314,-70
