,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
64333,131,332,-166,104,18,230,369,332,36,-131,296,57,256,78,281,369,445,183,98,118,151,443,428,279,329,440,516,541,675,313,380,447
64334,109,309,-170,91,5,229,328,326,28,-151,251,55,241,63,244,323,437,159,73,75,106,372,394,254,323,392,473,467,631,258,308,398
64335,88,297,-229,80,2,209,308,291,15,-172,245,12,240,64,262,288,407,153,77,82,90,366,359,218,309,366,438,416,575,210,279,349
64336,75,312,-228,77,11,216,315,286,38,-163,264,12,236,75,276,285,378,136,76,86,87,389,331,226,310,388,420,364,534,190,242,302
64337,75,311,-211,90,11,220,331,285,43,-154,260,22,241,70,258,290,381,141,73,89,108,360,327,223,323,389,416,349,526,178,225,307
64338,82,314,-201,80,12,165,310,314,42,-175,246,43,254,78,259,266,376,159,80,92,100,375,331,239,338,392,438,367,537,173,228,300
64339,89,342,-204,94,6,144,308,321,40,-179,256,31,251,89,272,283,385,155,102,111,106,388,368,257,341,419,437,397,566,189,237,322
64340,75,302,-197,100,8,215,334,316,43,-147,272,45,274,101,300,293,424,185,152,154,156,399,404,291,375,458,473,441,606,240,273,351
64341,82,306,-190,91,-4,208,319,318,40,-162,259,67,285,96,283,285,425,178,148,143,148,403,372,306,373,448,479,377,573,234,282,351
64342,89,349,-161,109,11,221,341,345,56,-162,252,55,279,86,286,294,415,192,140,143,159,387,353,300,353,429,471,275,548,227,283,370
64343,119,368,-123,143,36,238,358,382,65,-143,278,104,296,84,305,306,436,222,133,160,186,407,383,294,361,441,479,345,571,239,285,390
64344,138,361,-94,158,49,247,343,414,63,-134,283,153,315,82,316,318,480,247,140,155,176,416,429,317,360,471,500,425,621,264,329,412
64345,112,356,-120,154,31,263,359,401,50,-145,310,132,300,76,304,311,471,258,120,146,180,416,451,324,362,478,506,473,647,297,338,411
64346,119,362,-122,162,28,242,379,386,63,-140,324,115,293,80,310,333,471,249,110,142,184,437,476,318,360,483,520,513,679,297,367,411
64347,143,375,-73,174,39,221,368,424,68,-150,309,129,306,73,298,348,517,246,133,149,183,423,519,345,372,471,517,594,713,313,378,424
64348,177,400,-74,184,40,184,368,417,49,-155,313,123,312,69,291,355,512,255,147,150,186,414,512,362,377,498,545,567,712,343,423,449
64349,175,365,-99,159,34,269,378,405,40,-149,315,122,321,89,279,352,526,277,146,146,189,429,523,375,394,505,567,560,740,364,437,473
64350,166,351,-107,145,26,272,363,396,26,-153,307,123,296,90,270,337,487,248,148,137,189,396,481,358,389,491,536,422,685,293,405,427
64351,152,337,-91,146,19,244,343,409,30,-155,275,123,285,46,257,311,492,241,130,135,154,396,462,342,387,489,505,356,653,300,402,414
64352,131,332,-117,140,25,229,323,392,21,-185,256,99,258,42,245,284,472,227,92,106,124,377,436,342,360,465,490,386,687,340,399,416
64353,112,329,-154,130,4,196,293,364,14,-196,231,71,238,46,226,267,452,186,83,103,110,352,430,318,342,451,469,433,678,343,404,397
64354,110,312,-139,117,22,178,283,360,21,-185,217,88,237,56,229,247,433,197,92,92,120,325,442,314,344,442,482,445,702,338,393,381
64355,63,248,-167,105,8,147,241,367,18,-201,196,65,231,67,215,226,415,196,91,95,104,315,436,323,354,438,472,418,710,333,390,383
64356,72,235,-162,94,-24,135,210,353,29,-198,181,94,256,55,214,220,469,210,102,103,84,277,460,340,364,446,464,497,750,360,397,387
64357,93,244,-158,91,-15,159,244,347,32,-193,196,90,256,59,224,251,486,218,118,102,108,307,467,339,368,444,481,530,765,378,405,389
64358,89,254,-148,90,-24,161,265,345,14,-192,199,95,263,74,213,288,499,248,133,99,126,342,499,363,374,450,485,636,802,403,421,389
64359,72,250,-185,65,-23,173,270,324,7,-165,229,81,265,96,246,290,517,246,144,140,154,355,495,369,386,470,498,628,790,396,421,417
64360,42,209,-230,33,-46,171,233,293,-1,-154,204,56,241,81,260,271,482,180,113,130,142,341,441,297,366,436,482,474,677,314,380,372
64361,44,197,-222,44,-33,187,255,262,4,-147,216,45,245,80,277,271,411,154,82,144,138,303,396,243,343,420,459,382,574,243,318,321
64362,58,252,-198,61,-5,222,297,282,-4,-113,275,27,230,97,298,311,400,151,81,140,150,320,356,229,328,432,452,352,560,196,303,311
64363,58,251,-180,63,-8,213,283,286,-5,-107,262,46,221,90,278,281,401,141,68,131,131,295,360,227,310,429,419,334,541,198,290,267
64364,53,272,-216,67,-8,131,280,288,-21,-137,251,39,197,80,249,245,376,119,60,104,90,251,341,209,300,381,352,332,522,182,251,226
64365,3,242,-252,40,-21,173,253,263,-25,-139,238,15,181,80,252,225,345,110,47,82,65,225,299,171,279,359,341,280,479,177,226,189
64366,5,242,-256,34,-23,213,229,266,-5,-143,213,-14,167,83,240,208,305,97,46,91,40,234,258,152,294,357,319,216,451,170,232,166
64367,18,273,-246,49,-27,184,201,261,-9,-154,198,5,175,71,209,177,338,76,36,104,41,192,283,167,295,354,295,268,466,181,244,161
64368,68,282,-198,67,-23,203,243,280,4,-145,224,23,200,88,260,219,390,120,68,115,78,230,316,200,340,391,357,317,484,217,296,198
64369,97,295,-156,79,-17,188,264,304,11,-165,240,45,211,100,294,262,428,149,83,144,123,290,359,230,375,441,399,395,513,242,340,254
64370,93,281,-138,96,-13,170,266,298,27,-167,247,64,211,88,280,274,381,129,87,159,145,331,310,223,375,449,425,253,475,216,324,290
64371,140,332,-118,115,-10,175,276,307,40,-157,265,68,224,96,290,275,394,141,99,153,153,358,320,235,388,468,451,245,468,211,319,318
64372,174,353,-81,131,-6,200,294,337,29,-173,263,96,256,92,297,328,454,176,110,158,179,394,391,270,411,484,503,378,517,242,367,358
64373,198,337,-59,154,4,181,280,368,28,-188,244,137,252,83,283,336,490,209,130,155,188,406,421,290,409,487,521,437,551,265,379,420
64374,184,332,-79,121,20,173,272,369,41,-185,238,158,277,75,274,346,539,232,151,154,181,449,460,333,402,509,559,518,608,288,403,487
64375,177,360,-83,111,2,188,310,367,34,-178,272,159,284,77,282,365,528,248,136,163,209,456,467,348,411,497,589,517,620,283,433,510
64376,188,373,-78,121,-9,213,336,362,37,-163,309,157,285,95,306,382,541,264,157,175,237,460,492,345,409,524,599,566,655,319,432,517
64377,175,335,-90,81,-21,222,304,351,29,-152,289,160,287,104,302,367,581,276,153,179,236,454,556,351,420,529,620,647,721,352,445,538
64378,131,290,-127,77,-42,205,287,350,18,-143,272,150,319,94,300,344,568,287,154,180,220,415,558,366,419,537,591,688,721,357,437,501
64379,107,282,-159,87,-32,201,305,340,37,-124,291,151,321,101,334,350,576,296,179,186,248,419,596,401,428,544,602,748,800,402,488,524
64380,69,262,-188,58,-59,201,299,335,33,-127,298,118,308,115,322,339,555,268,171,180,227,462,527,363,420,532,597,520,719,359,454,484
64381,70,249,-167,66,-48,200,298,349,24,-131,268,120,281,99,305,313,470,247,140,188,217,429,443,352,408,520,581,345,676,350,440,467
64382,78,265,-161,82,-36,189,293,315,20,-134,271,94,272,81,317,300,454,217,139,167,207,403,434,357,397,500,526,355,701,368,446,459
64383,101,285,-159,97,-3,210,307,318,33,-119,309,98,293,106,328,347,499,247,165,183,220,422,466,384,432,518,555,424,764,421,463,493
64384,93,283,-174,85,-26,209,328,315,43,-134,304,96,278,94,313,349,504,244,169,181,217,446,476,401,429,523,570,485,803,443,462,499
64385,92,308,-138,106,-22,206,357,340,39,-131,321,123,301,106,326,363,530,260,171,186,244,479,500,426,431,541,598,524,826,464,508,517
64386,109,312,-109,131,-26,175,365,384,62,-144,330,142,323,112,336,377,555,283,172,184,233,469,543,448,445,568,626,610,879,523,556,561
64387,111,308,-89,141,-26,169,340,394,72,-164,318,159,320,78,314,361,590,315,179,190,224,454,577,478,438,552,609,709,938,531,558,540
64388,140,342,-90,145,-21,182,355,386,71,-150,315,182,359,98,334,376,596,326,198,213,245,481,597,484,477,574,611,726,968,542,570,554
64389,144,367,-72,145,-12,199,390,396,72,-140,328,199,380,145,357,393,587,345,224,231,267,428,578,503,503,597,610,599,917,523,572,522
64390,123,347,-63,126,-7,199,364,403,54,-143,327,200,356,128,360,391,585,337,232,242,254,465,574,507,513,583,603,550,916,528,568,513
64391,135,349,-53,135,-3,216,363,421,53,-125,343,232,363,135,394,420,616,362,246,264,279,467,597,512,521,606,604,558,921,529,571,503
64392,126,354,-80,114,0,240,383,385,52,-126,327,223,342,109,372,396,624,346,218,260,251,469,586,476,513,595,598,590,914,532,557,515
64393,151,362,-27,150,2,238,412,411,51,-101,377,234,361,119,402,421,616,344,232,277,268,513,581,483,523,608,595,570,872,514,514,480
64394,185,400,-3,152,15,154,401,417,54,-100,392,241,358,110,398,414,617,353,230,273,300,486,582,492,525,614,591,595,848,489,502,459
64395,190,408,-12,140,28,123,404,408,41,-136,362,241,335,97,377,388,600,342,212,252,270,443,564,462,511,585,550,553,817,432,488,415
64396,180,379,-26,153,20,295,430,418,44,-112,370,251,348,101,356,403,614,344,214,237,257,468,590,461,512,569,529,593,838,449,492,405
64397,178,399,-24,138,2,291,404,407,32,-111,379,255,343,101,362,398,630,355,214,222,224,358,615,468,520,553,490,659,844,481,469,366
64398,140,403,-48,105,4,287,418,375,-2,-89,376,218,307,103,376,390,588,336,201,217,222,394,569,468,500,551,496,633,818,467,481,383
