,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
58850,303,449,186,151,176,556,404,325,44,13,427,69,202,95,229,455,619,378,106,127,293,788,619,156,498,356,619,494,468,460,431,502
58851,293,450,186,154,169,561,434,309,55,15,447,59,173,100,261,505,612,346,90,122,279,792,571,142,477,352,590,429,389,396,376,510
58852,272,431,177,129,152,544,429,299,51,23,450,32,184,105,260,522,574,336,90,132,241,773,614,117,487,328,566,395,376,380,368,428
58853,238,408,128,119,136,532,429,265,28,19,433,23,163,97,250,528,578,340,100,135,263,813,626,159,513,343,592,460,487,481,433,427
58854,244,426,132,96,148,529,445,255,17,36,452,12,156,97,249,556,578,326,122,151,279,780,608,183,553,390,630,549,559,561,471,468
58855,248,433,146,80,127,529,431,265,41,19,438,-11,158,121,240,561,574,309,123,147,283,764,624,169,532,377,634,549,548,560,476,480
58856,240,435,150,91,131,558,439,280,25,18,416,-21,163,109,240,571,527,277,98,128,252,798,588,126,497,349,593,451,403,401,381,422
58857,248,471,139,102,144,563,470,270,21,28,449,6,129,108,236,557,564,290,84,107,234,798,578,94,456,328,579,349,333,337,319,386
58858,201,414,85,62,121,538,434,217,0,28,436,-25,99,90,214,505,531,265,54,94,245,815,512,66,466,314,569,404,363,367,343,387
58859,166,384,43,35,96,537,408,189,-10,5,386,-42,84,76,212,410,482,240,44,88,249,813,488,42,459,288,563,469,369,367,326,377
58860,156,386,47,30,98,523,393,186,-3,18,376,-29,106,87,219,403,485,265,60,115,234,764,565,84,463,290,570,549,444,402,343,391
58861,164,367,54,31,90,481,363,159,-32,5,369,-30,96,96,196,453,513,269,68,95,215,686,555,79,452,304,539,561,468,417,350,381
58862,188,372,86,29,83,496,385,196,-27,9,381,-47,106,84,232,486,547,224,57,107,232,706,484,45,437,304,548,375,375,382,353,445
58863,212,378,88,35,108,521,383,202,-9,23,401,-92,90,76,241,500,516,219,44,122,265,766,477,15,434,318,642,216,240,358,360,472
58864,202,419,131,48,127,517,414,189,-26,12,408,-54,93,62,224,516,511,219,41,105,250,789,520,-2,435,322,597,173,149,293,325,415
58865,192,453,115,41,135,547,459,161,-38,28,419,-61,80,61,215,522,548,160,25,111,243,814,450,-21,463,334,546,245,183,330,382,494
58866,193,422,64,3,123,540,434,147,-68,12,413,-111,37,42,194,394,552,137,-4,84,237,817,420,-51,429,314,563,259,194,342,368,464
58867,239,415,69,8,125,541,412,147,-38,6,405,-82,40,55,198,292,515,154,-3,86,223,796,389,-50,407,312,520,273,210,338,397,455
58868,251,438,69,13,123,538,419,140,-35,6,419,-115,78,72,169,479,471,181,7,81,218,787,325,-49,411,296,523,316,228,312,329,441
58869,220,413,57,13,120,538,412,132,-40,6,421,-110,78,68,176,524,481,197,1,59,213,790,411,-63,415,267,538,299,171,246,250,395
58870,231,415,56,-8,129,538,419,149,-35,16,423,-77,64,89,189,546,520,211,23,86,234,755,407,-32,430,321,562,345,222,299,304,355
58871,223,440,36,-1,142,539,474,144,-13,13,441,-53,91,86,228,565,494,231,41,96,261,771,438,-6,449,346,568,301,254,354,359,411
58872,261,475,57,14,139,546,489,151,-18,13,433,-56,79,53,231,523,495,213,12,98,245,783,396,-32,445,358,584,294,260,367,389,424
