,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
45122,-87,462,259,68,277,293,-58,283,-37,-96,-237,301,263,-129,288,-163,-529,-37,647,-60,-154,337,-144,65,-91,92,-32,-384,-295,-471,-492,-510
45123,-30,458,258,8,267,257,-85,236,-25,-76,-238,320,293,-98,298,-125,-599,35,683,-23,-102,362,-140,115,-28,177,91,-338,-172,-300,-194,-122
45124,-13,592,229,-62,295,248,-45,213,-17,-66,-200,478,297,-68,313,-113,-495,13,714,7,-52,399,-24,163,2,185,36,-317,-144,-290,-196,-153
45125,-141,596,146,-69,262,250,-71,213,-30,-78,-245,699,290,-65,321,-108,-567,-36,705,-2,-105,481,-10,132,-10,142,-51,-331,-179,-311,-267,-106
45126,-184,581,190,-77,236,225,-121,216,-47,-90,-289,793,277,-78,289,-148,-518,-70,688,-33,-188,466,-51,89,-54,131,-179,-296,-227,-380,-356,-156
45127,-262,527,198,-31,257,336,-266,214,-34,-57,-259,658,255,-75,322,-285,-446,-57,705,-11,-197,379,-165,99,-36,172,-160,-377,-221,-336,-290,-61
45128,-330,454,112,1,242,270,-344,229,-51,-77,-259,334,241,-93,334,-367,-514,-12,687,-10,-156,287,-258,74,-60,139,-71,-451,-284,-374,-353,-59
45129,-234,380,130,63,220,8,-109,222,-35,-106,-249,106,289,-80,347,-397,-507,-11,733,5,-112,381,-234,104,-21,180,39,-446,-237,-356,-335,-40
45130,-193,381,8,4,211,155,-151,212,-18,-94,-192,45,314,-53,381,-385,-578,3,770,15,-88,291,-154,136,14,234,117,-468,-219,-335,-243,48
45131,-267,384,11,-30,213,265,-89,188,-27,-62,-118,335,337,-67,375,-415,-550,30,738,-17,-156,279,-45,125,-24,151,-33,-491,-247,-391,-367,-213
45132,-255,396,186,17,228,244,-111,201,-14,-67,-139,572,342,-63,391,-394,-479,33,755,9,-148,353,25,155,9,165,-38,-424,-161,-310,-299,-182
45133,-160,413,275,37,263,180,-139,189,-13,-73,-201,451,348,-69,359,-311,-522,7,769,18,-135,390,-27,161,25,191,-18,-397,-114,-267,-211,-85
45134,-105,411,227,-68,240,132,-141,120,-35,-90,-290,285,372,-63,324,-328,-523,-8,769,-4,-167,480,-36,174,21,241,-81,-191,-55,-209,-153,21
45135,-55,485,259,-81,246,86,-92,214,-4,-61,-189,288,418,-43,378,-449,-449,72,806,0,-159,453,90,231,39,242,-73,31,71,-132,-119,64
45136,-107,478,284,1,226,82,-10,192,-29,-58,-167,419,343,-79,374,-518,-593,29,785,-22,-143,360,-24,168,22,237,-91,-73,21,-140,-193,111
45137,-71,483,362,-44,255,82,-20,199,-30,-59,-157,563,269,-54,384,-352,-508,-9,771,8,-113,313,-101,146,5,258,-20,-278,-59,-184,-184,95
45138,-80,314,377,-145,249,119,-107,222,-34,-83,-201,606,247,-61,372,-243,-507,9,741,-22,-113,347,-93,111,-10,226,18,-395,-193,-312,-296,-181
45139,-214,187,259,-83,187,166,-196,270,-58,-109,-215,493,279,-89,339,-292,-599,134,722,-39,-151,307,-117,57,-38,181,-27,-475,-264,-395,-314,-155
45140,-224,236,193,10,211,227,-162,292,-29,-77,-262,483,318,-87,308,-210,-552,113,753,-5,-175,409,64,152,-24,204,-2,-428,-164,-319,-235,47
45141,-100,375,308,70,257,251,-97,299,-6,-73,-279,496,305,-55,312,-173,-786,-65,722,-29,-141,490,10,138,-34,183,12,-455,-164,-318,-266,86
45142,-93,413,301,7,241,147,-126,237,-14,-121,-299,590,309,-52,303,-217,-858,-10,733,-33,-123,426,-29,124,-25,184,63,-425,-178,-287,-187,232
45143,-175,404,186,-49,215,104,-166,198,7,-120,-364,554,330,-44,326,-237,-575,56,794,1,-113,426,49,184,40,242,160,-424,-105,-210,-17,520
45144,-241,531,245,-13,230,8,-153,189,9,-114,-358,312,301,-42,310,-211,-537,46,769,-17,-145,408,-116,125,8,200,104,-471,-216,-332,-165,102
45145,-184,601,296,19,227,62,-156,189,-5,-106,-287,154,318,-34,306,-203,-559,-10,735,-33,-187,317,-79,102,-8,121,-113,-370,-216,-391,-389,-489
