,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
205133,224,572,597,19,374,455,438,165,96,24,139,114,178,-44,80,143,238,-127,-7,-23,67,247,-90,200,-42,301,156,-46,27,-34,-100,-70
205134,237,564,647,19,369,447,432,184,79,24,157,61,179,-59,84,136,280,-134,-17,-13,76,127,-117,178,-66,295,154,-86,-20,-70,-112,-67
205135,247,557,654,39,382,459,494,196,89,23,170,35,195,-43,88,175,309,-136,-11,-6,84,80,-117,164,-61,328,237,-91,-33,-72,-96,-54
205136,231,552,629,19,343,444,512,186,74,11,159,36,197,-52,97,156,369,-123,-24,-8,94,130,-97,155,-70,324,230,-30,-16,-75,-98,-111
205137,259,566,642,34,368,457,508,194,97,23,152,48,223,-35,102,59,317,-138,0,17,86,288,-86,169,-60,331,218,-41,-33,-67,-75,-55
205138,261,579,654,66,366,450,499,253,119,14,127,74,224,-22,76,196,181,-142,10,9,40,270,-90,172,-66,309,203,-157,-87,-92,-110,-41
205139,249,588,617,49,347,454,523,298,109,14,147,68,229,-12,107,298,276,-121,19,8,69,175,-42,175,-46,311,209,-131,-58,-94,-140,-76
205140,225,582,616,37,349,448,499,258,117,24,145,75,226,-7,114,264,339,-86,22,21,88,73,-22,196,-58,324,194,-126,-53,-96,-150,-97
205141,225,576,651,75,360,447,477,230,111,35,100,80,222,-9,127,182,382,-103,15,26,95,31,-77,182,-66,336,219,-131,-42,-109,-147,-105
205142,201,554,602,34,352,442,491,169,91,21,94,70,195,-15,113,78,315,-126,0,0,82,29,-96,174,-69,311,254,-64,-43,-107,-163,-118
205143,187,562,577,23,370,478,503,147,94,2,156,45,183,-40,111,-65,280,-148,-9,-19,60,-60,-86,184,-81,295,237,-41,-60,-127,-167,-161
205144,194,569,562,16,359,478,489,165,85,14,139,27,167,-50,99,-213,230,-166,-13,-24,57,-310,-128,182,-80,290,237,-52,-46,-129,-163,-184
