,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
9258,-1514,377,587,391,-76,441,265,444,73,-209,11,152,472,78,513,-271,557,326,569,360,303,37,514,75,2,775,651,-212,-554,-73,428,159
9259,-1473,423,584,377,-61,432,305,510,121,-187,-76,111,488,110,487,193,590,316,588,374,317,-22,428,98,23,828,851,-250,-577,-94,473,222
9260,-1473,485,497,438,-59,357,371,635,112,-215,-42,207,446,82,457,402,586,280,556,343,347,-227,451,58,-12,770,868,-301,-716,-307,209,-91
9261,-1506,505,568,493,-56,419,370,565,92,-202,-4,187,388,101,476,215,396,278,577,341,376,-10,386,57,17,776,887,-355,-664,-211,272,-92
9262,-1415,477,744,455,-45,504,425,510,94,-175,71,153,434,100,494,0,603,368,615,328,347,29,653,129,7,754,838,-535,-670,-289,161,-307
9263,-1373,474,790,408,-55,483,456,541,108,-175,107,254,516,107,472,-228,626,451,615,308,284,-91,851,169,-16,695,697,-398,-663,-348,99,-455
9264,-1381,516,670,331,-43,451,467,405,87,-172,158,-151,517,103,499,-302,665,346,592,321,330,-52,580,104,-19,699,652,-191,-643,-273,170,-387
9265,-1357,556,553,364,-21,456,443,395,72,-185,159,-378,541,100,489,-455,600,274,593,286,272,-80,463,108,-32,664,535,-186,-619,-285,96,-424
9266,-1334,582,531,456,-15,456,424,502,132,-171,142,-333,562,132,476,-512,727,389,633,323,249,-78,533,151,-1,677,542,49,-478,-132,274,-167
9267,-1365,556,764,427,-39,424,425,561,82,-191,103,76,374,86,469,-345,591,459,598,315,277,-139,552,172,6,685,605,12,-441,-57,387,1
9268,-1404,488,733,306,-53,460,430,519,60,-185,141,249,386,66,487,-288,533,394,586,316,288,-214,522,180,14,716,620,-156,-476,-49,413,-47
9269,-1386,392,680,393,-28,510,382,498,67,-180,114,396,352,87,480,-341,755,108,521,322,264,-236,316,4,-23,677,662,-274,-602,-129,329,-148
9270,-1344,463,579,372,-27,540,415,338,81,-169,90,416,355,94,498,-377,765,158,543,317,288,-185,416,1,0,714,805,-191,-637,-198,267,-161
9271,-1355,497,486,393,-49,492,389,217,76,-199,63,369,427,54,443,-370,693,232,532,270,276,-245,499,35,-35,670,774,-302,-671,-225,211,-210
9272,-1357,473,457,451,-26,447,354,478,136,-201,51,129,626,86,434,-308,654,255,564,280,247,-243,365,79,-21,660,636,-320,-613,-223,169,-285
9273,-1347,444,595,350,-15,494,374,337,103,-160,122,106,449,110,484,-241,725,205,572,343,297,-316,407,122,33,730,617,-104,-485,-65,347,-89
9274,-1279,473,959,292,-9,530,406,343,16,-144,144,393,179,106,494,-265,771,165,553,347,285,-468,526,141,65,740,576,70,-366,48,440,-45
9275,-1502,412,758,271,-44,512,334,457,34,-164,102,463,344,120,484,-438,445,310,589,346,246,-437,518,170,85,707,620,-62,-408,36,409,-27
9276,-1582,477,308,209,-39,592,264,374,46,-126,160,439,355,122,525,-539,496,372,600,398,331,-291,619,179,102,784,881,36,-437,-33,369,9
9277,-1548,412,174,299,-66,587,254,536,67,-155,154,195,375,99,504,-656,550,410,589,338,266,-401,868,206,53,729,735,-102,-448,-88,258,-188
9278,-1547,307,314,433,-75,422,336,661,124,-192,117,411,502,118,486,-675,500,616,617,343,189,-480,1003,246,69,704,482,-466,-488,-83,267,-219
9279,-1607,362,411,384,-59,417,497,617,135,-181,219,265,461,123,523,-883,766,465,625,376,215,-362,771,135,90,739,572,-451,-485,-80,385,-169
