,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
23640,288,454,957,197,107,289,320,-10,302,285,124,254,330,652,711,195,415,60,-58,423,-189,314,385,462,212,403,290,-79,781,-145,396,275
23641,250,443,927,169,97,301,368,-39,279,263,138,260,305,626,702,258,277,14,-108,391,-207,335,269,421,155,378,250,60,720,-203,341,205
23642,263,426,917,167,104,304,307,-88,299,295,108,189,299,659,712,221,283,15,-85,426,-201,405,267,440,173,376,184,289,753,-170,382,336
23643,265,439,955,154,101,272,252,-112,287,270,61,189,301,651,692,76,284,-3,-106,408,-184,448,223,412,165,361,186,297,712,-216,345,489
23644,270,459,959,157,89,258,245,-89,284,269,76,226,310,636,684,179,361,-6,-109,405,-248,372,224,416,151,332,39,306,722,-226,340,485
23645,263,421,930,142,108,290,269,-109,296,323,129,183,286,662,690,410,390,-8,-92,396,-306,302,230,439,148,339,34,311,748,-202,340,385
23646,210,367,882,106,91,334,211,-159,262,309,158,86,249,656,673,400,331,-50,-108,371,-285,356,202,415,160,380,128,322,774,-168,408,403
23647,209,411,902,127,91,313,171,-140,266,306,174,128,253,647,688,321,353,-37,-105,390,-240,277,217,430,176,391,100,465,813,-145,413,178
23648,189,330,918,121,108,317,182,-147,250,325,173,130,237,636,710,348,291,-67,-130,397,-172,295,189,383,151,417,325,140,728,-184,390,70
23649,253,314,941,146,131,378,234,-130,253,329,179,164,245,632,705,285,344,-66,-146,383,-221,167,298,381,131,353,121,-157,665,-249,303,391
23650,266,396,926,163,126,358,260,-104,278,307,176,278,267,627,692,245,527,9,-138,358,-260,184,445,399,110,309,-23,-214,617,-332,208,374
23651,270,479,916,178,112,298,274,-70,286,269,108,317,281,635,678,268,562,64,-121,397,-228,279,524,443,140,359,122,-22,701,-294,280,339
