,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
122645,-250,-19,923,-46,179,-421,-63,579,105,-18,-147,891,625,10,157,-77,793,381,229,315,-147,672,510,381,213,417,35,286,49,-184,272,-21
122646,-276,3,947,-44,171,-457,10,559,97,-5,-112,915,605,6,205,102,764,394,234,343,-60,659,450,410,256,476,152,268,84,-40,484,191
122647,-293,15,917,-86,155,-438,36,565,103,0,-99,908,634,8,213,204,682,393,250,369,-11,590,432,414,259,496,138,257,78,-47,482,234
122648,-311,47,960,-98,168,-414,-9,583,130,-13,-152,842,655,39,157,182,764,518,250,332,-82,605,417,390,218,452,4,203,5,-154,314,-187
122649,-306,2,965,-103,167,-480,-86,590,126,-23,-177,787,639,34,121,80,841,461,260,316,-141,769,511,368,203,374,-125,146,-38,-209,256,-237
122650,-382,-62,858,-57,171,-486,-120,602,132,-15,-144,811,632,21,136,96,784,343,266,332,-166,789,592,399,206,355,-176,172,-3,-136,326,-59
122651,-445,-46,910,18,173,-530,-86,676,141,-29,-134,847,673,21,109,62,732,458,250,328,-197,787,534,401,228,396,-134,270,58,-78,368,10
122652,-467,-69,899,-36,151,-533,-70,688,122,-28,-154,824,660,-2,114,76,651,405,256,330,-165,774,490,402,237,430,-59,293,80,-25,495,236
122653,-521,-116,853,-37,141,-555,-23,702,131,-25,-175,833,675,27,118,57,701,390,301,347,-144,791,455,397,261,465,26,250,107,64,615,412
122654,-472,-125,711,-25,168,-541,34,704,150,-19,-130,795,697,47,146,62,728,456,335,408,-75,915,455,460,338,532,174,252,173,153,764,578
122655,-352,-134,663,-42,157,-502,-13,657,146,-13,-113,812,690,21,111,51,785,453,331,374,-193,830,544,486,317,468,-22,428,195,88,538,140
122656,-296,-143,787,-57,138,-445,-146,650,121,-36,-250,838,691,-11,58,8,684,447,307,332,-265,856,540,469,271,396,-242,487,177,-14,296,-245
122657,-269,-166,916,-106,147,-335,-220,572,103,-23,-235,834,652,10,103,-9,767,441,315,365,-209,875,552,503,306,450,-138,586,270,131,526,45
122658,-214,-158,999,-100,175,-248,-214,537,102,6,-157,833,632,39,159,16,838,397,293,372,-185,799,507,493,288,447,-90,356,169,86,546,111
122659,-162,-127,1104,-124,172,-228,-169,569,98,13,-112,798,631,33,155,52,735,375,297,401,-146,775,391,423,270,455,-78,90,9,-45,481,123
122660,-239,-165,1076,-138,161,-422,-80,563,86,-9,-93,758,619,25,166,74,780,379,278,389,-116,686,410,430,263,454,-90,159,55,-22,522,129
122661,-274,-152,1036,-98,163,-513,9,543,103,-17,-116,750,607,17,154,83,840,366,278,348,-146,887,444,418,234,414,-86,178,-34,-157,321,46
122662,-297,-137,1026,-106,169,-559,-6,545,89,-15,-135,817,604,9,180,59,879,382,293,359,-109,931,423,397,215,446,14,82,-67,-211,308,83
122663,-341,-147,987,-134,182,-568,-48,543,83,-11,-153,960,606,6,203,130,855,386,299,383,-49,829,361,402,237,478,160,-54,-40,-148,431,182
122664,-296,-109,971,-116,176,-491,-52,578,101,2,-114,755,665,29,229,182,770,391,305,399,-13,754,321,387,242,489,235,-104,-82,-171,416,231
122665,-253,-76,1017,-81,179,-493,-56,666,118,3,-105,393,691,36,206,190,748,430,307,382,7,817,369,393,262,505,288,-18,-42,-126,442,171
122666,-294,-60,1006,-96,162,-537,-30,623,118,0,-107,548,675,32,214,265,702,467,321,411,41,749,439,422,289,540,289,96,-3,-85,524,191
122667,-364,-99,1028,-109,169,-522,-62,608,107,0,-128,663,690,32,206,223,612,466,324,414,17,662,464,447,288,523,164,14,0,-112,475,139
122668,-380,-156,988,-112,179,-505,-111,574,104,-8,-153,910,666,6,190,184,553,485,332,375,-37,576,540,449,269,483,-11,204,39,-123,386,-73
