,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
113534,424,603,405,-373,-24,246,133,6,97,-40,202,262,150,-44,188,215,233,-54,-6,-42,120,186,131,-9,287,146,393,503,413,124,29,-95
113535,710,649,310,-352,-25,360,165,-132,93,-33,194,175,145,-44,168,314,265,-58,-13,-38,120,141,162,-12,280,130,399,481,399,103,-15,-133
113536,890,614,318,-440,-29,223,190,-352,85,-49,188,336,136,-12,163,258,292,-3,-13,-17,98,139,197,40,289,134,381,443,405,125,-6,-63
113537,793,525,322,-351,-31,267,187,-139,110,-33,183,411,152,-10,186,204,332,-33,8,-20,70,215,200,37,314,137,363,462,428,162,29,154
113538,836,491,340,-374,-24,283,224,-188,98,-35,208,427,155,-19,172,212,324,-38,21,-19,83,227,149,61,333,162,336,532,473,204,34,204
113539,896,562,414,-425,-13,290,197,-93,126,-15,221,418,170,0,185,253,308,-25,38,-16,102,270,130,73,349,150,294,540,474,200,53,149
113540,833,675,385,-469,-32,345,33,27,113,-11,147,329,187,-12,189,299,248,-43,21,-24,103,302,106,49,338,161,336,614,490,216,79,188
113541,796,602,238,-536,-34,383,33,-4,104,-15,199,249,167,-13,196,323,196,-39,28,-13,126,175,115,45,343,157,398,640,473,216,80,208
113542,449,449,177,-445,-17,308,82,-19,122,-17,223,369,176,-11,162,321,290,9,36,-14,122,209,146,52,360,150,399,515,450,186,60,171
113543,213,482,259,-399,-18,290,29,-39,119,-36,137,324,169,-11,165,425,336,18,53,-4,129,243,144,59,360,147,410,493,461,193,17,79
113544,224,495,153,-470,-29,485,-161,34,115,-23,188,233,155,-34,164,444,266,-4,29,-43,107,245,94,24,327,142,364,473,393,135,-6,-6
113545,204,473,59,-236,-15,377,-174,152,151,-27,190,52,216,-41,150,389,239,-14,21,-44,70,196,48,16,332,114,352,447,388,138,-12,67
113546,227,475,-14,-93,-7,426,-151,138,168,-33,186,-216,225,-29,152,327,144,-26,-1,-62,69,36,61,-5,319,103,354,375,347,99,-29,87
113547,280,524,-97,-26,-7,261,-153,86,174,-67,174,-23,242,-27,137,228,95,-16,5,-84,64,90,74,-30,294,80,319,370,309,72,-54,72
113548,625,526,17,-122,-69,148,-51,-126,145,-70,177,413,229,-28,142,231,128,30,9,-85,70,130,119,-21,290,89,335,412,327,79,-42,37
113549,800,433,242,-325,-42,234,5,-79,152,-17,175,552,264,18,183,274,174,66,51,-36,125,164,151,13,346,140,445,446,339,99,-12,45
113550,841,421,335,-442,-54,136,35,25,131,-39,177,430,240,-7,163,195,172,23,22,-43,107,164,85,-14,305,117,436,424,296,79,-23,64
113551,895,529,376,-549,-67,57,96,-185,111,-42,144,461,184,-4,174,242,197,57,25,-39,121,150,129,8,317,131,415,418,348,109,-15,106
