,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
167807,337,431,665,334,221,487,88,307,386,250,177,-154,642,222,216,92,40,167,112,86,-54,104,307,319,361,166,161,-148,5,-14,90,-18
167808,290,383,609,304,211,460,62,269,366,232,155,-213,623,211,208,81,-42,150,123,99,-66,139,285,335,370,191,195,-129,83,84,167,58
167809,243,340,569,256,191,421,34,246,346,242,142,-239,592,179,212,76,-81,144,103,97,-48,56,279,339,383,207,219,-76,180,205,282,150
167810,240,347,560,261,189,420,38,245,335,236,165,-238,593,200,209,90,-96,135,97,104,-40,-1,297,331,392,205,192,-45,198,223,266,70
167811,232,351,579,279,189,443,26,236,330,259,178,-233,591,208,227,86,-63,132,107,116,-22,4,273,302,384,230,204,-170,82,132,222,125
167812,259,365,595,289,211,465,52,251,331,265,191,-234,569,197,227,92,-57,94,85,115,-25,137,180,241,345,225,211,-390,-151,-99,115,43
167813,204,295,534,246,176,429,8,203,296,235,153,-256,554,201,223,66,-98,77,74,106,-43,169,186,257,347,223,189,-254,-51,-42,129,-134
167814,171,277,536,260,171,427,-15,225,330,247,150,-232,595,240,259,90,-98,150,130,179,24,135,277,342,445,325,339,-67,173,231,360,189
167815,146,237,530,234,157,377,-62,221,317,229,108,-232,596,227,230,43,-70,178,139,163,4,-29,331,376,445,319,296,40,232,254,333,90
167816,160,235,527,229,151,375,-26,208,300,222,98,-235,573,220,206,40,-50,135,124,130,-21,-37,311,335,400,275,216,16,185,125,183,-180
167817,185,257,518,236,154,379,-50,212,315,229,110,-267,568,218,220,68,-55,91,92,118,-15,93,259,294,379,294,303,-142,117,98,230,-6
167818,149,246,478,223,170,382,-65,200,307,210,96,-300,554,202,214,76,-58,82,80,129,9,177,219,269,376,302,356,-207,95,131,292,125
167819,151,210,455,226,179,386,-62,192,310,224,106,-316,563,196,236,77,-70,67,56,123,42,213,238,277,376,312,399,-219,123,144,321,146
167820,178,216,469,239,183,390,-75,188,321,226,88,-326,556,194,221,61,-38,64,43,113,43,205,251,282,362,314,398,-203,159,162,328,110
