,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
63540,485,245,452,437,181,640,693,1000,238,122,218,701,587,54,14,-177,306,550,35,-89,-314,684,655,183,319,53,91,384,90,68,-257,419
63541,681,251,538,361,155,639,666,997,227,133,181,592,609,71,-12,-131,329,582,43,-89,-343,638,649,248,346,47,81,551,181,163,-136,546
63542,740,229,574,385,165,696,669,913,236,160,158,810,633,93,42,126,380,632,89,-29,-258,652,682,277,425,129,204,693,368,384,105,759
63543,669,145,465,344,141,653,622,846,237,143,22,1058,636,88,52,207,468,644,124,11,-220,668,779,335,484,201,295,865,503,493,204,794
63544,564,39,397,386,124,612,584,859,236,131,-43,1085,671,97,11,255,440,639,121,16,-227,634,727,314,472,180,277,775,438,386,57,615
63545,552,54,463,396,110,662,570,854,256,130,23,1069,646,91,5,287,380,585,77,-19,-246,562,560,227,409,98,232,490,235,160,-246,361
63546,561,89,349,325,104,685,556,848,228,120,91,1051,610,97,16,266,305,531,64,-7,-212,457,540,245,396,121,250,432,217,201,-128,518
63547,622,166,482,369,115,576,569,869,192,109,114,1028,495,72,27,159,250,511,19,-33,-205,534,535,190,350,80,224,113,-28,16,-213,517
63548,626,149,561,459,145,554,578,872,224,135,193,1085,546,101,67,101,445,575,44,-29,-185,547,661,197,373,108,300,53,-81,-5,-150,505
63549,526,18,565,544,151,660,551,807,226,148,144,1241,575,91,95,57,355,653,66,10,-206,579,793,256,412,169,364,84,26,139,-45,603
63550,450,69,481,496,130,601,614,864,212,115,155,1139,577,79,74,-42,278,637,60,10,-217,598,691,222,401,177,346,12,6,155,-10,705
63551,430,164,440,436,133,550,688,943,226,114,219,944,588,77,58,-134,320,588,32,-28,-232,593,564,153,375,122,277,178,60,199,53,735
63552,493,204,406,362,145,676,727,942,212,120,168,774,556,54,42,-69,335,533,6,-40,-256,578,494,67,325,75,189,262,28,118,-94,458
63553,580,266,366,365,122,670,756,855,192,121,184,719,555,47,79,47,141,499,0,-71,-223,512,448,67,315,97,224,299,-39,25,-230,380
63554,615,220,389,380,152,626,752,854,194,132,206,750,574,31,90,145,163,515,-2,-82,-195,370,595,126,309,121,325,449,-17,15,-222,390
63555,592,145,381,397,162,641,714,837,191,137,163,751,588,50,73,319,460,544,26,-21,-121,420,627,148,341,203,442,263,17,47,-190,420
63556,578,162,418,424,141,610,736,798,173,136,186,836,531,39,64,306,485,468,10,-18,-110,661,511,82,331,177,514,401,-1,76,-143,528
63557,570,171,468,446,145,598,754,791,171,114,199,844,521,34,102,257,462,430,7,-38,-148,513,434,82,325,107,394,191,-45,95,-66,524
63558,588,172,411,468,163,642,745,837,203,134,250,893,559,58,125,151,525,511,38,-39,-137,465,484,142,350,108,388,277,41,174,39,556
63559,626,107,324,436,161,699,717,888,213,175,264,961,559,64,127,131,504,474,48,-42,-132,450,520,160,361,98,258,541,124,181,-3,585
63560,622,81,333,422,156,703,634,906,224,156,250,1020,573,81,101,182,357,634,34,-54,-195,397,599,180,335,84,171,459,60,61,-202,480
63561,677,102,380,314,165,684,650,911,214,145,248,937,575,78,108,221,285,658,33,-30,-162,393,684,186,373,122,363,289,47,118,-114,558
63562,687,150,431,310,167,695,736,911,216,166,313,874,604,87,130,272,322,492,29,-30,-134,370,792,170,346,131,397,174,-28,-5,-271,348
63563,644,166,407,309,148,715,758,866,188,139,228,957,595,63,86,136,304,525,10,-56,-161,535,808,151,307,80,252,-84,-99,-68,-284,463
63564,700,136,513,366,153,705,695,922,219,146,126,903,598,88,77,128,222,572,27,-29,-130,749,673,184,363,125,327,80,5,90,-57,758
63565,747,16,597,375,130,653,628,989,233,143,81,648,608,79,69,124,170,564,38,-45,-153,727,487,149,373,134,332,346,61,148,-17,820
63566,735,50,607,397,140,595,575,956,227,108,19,358,626,72,36,134,272,568,53,-30,-166,613,475,163,394,112,262,464,162,206,24,767
63567,745,162,600,387,146,586,641,934,223,113,41,410,593,92,55,156,481,592,63,-16,-144,476,590,246,404,110,165,680,218,182,-91,446
63568,754,265,563,426,153,605,705,983,228,131,122,652,596,111,88,81,580,553,75,-29,-163,442,579,244,401,79,107,625,192,91,-300,122
63569,691,328,496,467,157,610,739,987,249,145,106,801,601,110,114,179,597,521,81,-16,-180,695,528,240,402,108,207,458,177,140,-155,420
63570,649,358,468,481,144,532,712,972,222,111,100,946,601,110,109,176,556,548,69,18,-189,730,553,249,419,145,257,455,161,161,-81,528
63571,703,351,430,557,150,528,763,991,250,121,155,1063,625,100,113,115,463,579,56,0,-194,607,554,236,415,118,177,394,151,174,-164,416
63572,672,319,407,534,130,613,800,923,237,138,170,1158,579,80,154,34,470,567,73,-4,-159,546,583,219,418,179,308,417,155,172,-148,462
63573,605,254,437,539,140,602,751,890,220,116,223,1134,583,55,156,-35,402,572,36,7,-126,529,584,216,399,153,447,440,161,163,-95,555
63574,570,132,489,524,150,690,737,873,211,119,176,1143,600,73,107,181,330,590,47,29,-35,611,658,256,414,189,643,449,190,225,-22,531
63575,587,93,497,469,143,684,771,876,229,127,231,1065,625,79,137,290,379,624,90,50,-39,685,748,285,444,220,648,467,222,270,11,507
63576,586,139,421,506,138,605,676,893,222,116,167,1103,627,79,101,233,576,635,76,22,-167,682,796,317,436,178,350,603,249,288,-1,549
63577,478,101,320,538,122,648,541,879,208,113,162,1256,635,85,66,180,601,620,70,0,-275,722,787,310,427,114,176,677,287,331,24,626
63578,452,124,384,564,125,663,584,836,233,112,214,1168,652,92,86,153,554,633,93,6,-253,757,743,304,459,161,179,715,301,367,97,764
63579,544,200,402,530,119,692,660,850,259,128,185,1072,723,123,82,129,381,666,133,36,-205,853,656,329,471,242,326,696,298,392,205,849
