,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
80736,-150,-48,718,-422,-22,474,-434,438,39,-36,215,234,283,-5,171,48,138,46,-3,190,-10,-65,270,122,259,83,33,-234,92,-83,-126,252
80737,-330,4,655,-403,-28,465,-406,494,29,-33,226,185,271,-24,150,174,106,39,-22,179,-42,-3,150,106,252,80,9,-125,99,-18,-121,0
80738,-307,-5,597,-425,-23,334,-322,514,18,-71,182,177,270,-31,113,171,122,14,-8,174,-71,37,98,87,256,94,78,-110,136,59,-14,145
80739,-143,-114,591,-455,-28,218,-340,468,21,-110,145,255,234,-55,54,2,168,25,-32,135,-145,51,156,91,215,34,21,-184,99,-57,-136,72
80740,83,-198,590,-425,-10,260,-320,480,29,-122,114,241,241,-55,37,-177,201,16,-55,108,-167,104,50,69,171,-14,-52,-78,35,-225,-339,-231
80741,89,-81,535,-384,4,339,-183,588,47,-91,109,180,256,-48,68,-158,197,13,-57,120,-64,147,38,75,195,19,22,-62,47,-184,-287,-148
80742,96,110,438,-391,-2,67,-141,551,32,-93,170,355,244,-37,82,-73,177,42,-35,149,-64,254,65,133,228,105,170,-125,119,-69,-135,5
80743,-5,82,499,-401,0,226,-287,492,33,-103,221,363,260,-25,77,113,204,-12,-43,139,-123,218,80,91,219,88,99,49,191,-11,-148,-48
80744,-56,0,617,-452,-30,421,-342,524,18,-92,212,256,242,-39,75,319,202,0,-62,134,-145,-46,143,125,200,10,-106,-102,162,-66,-289,-218
80745,-11,100,694,-437,-12,315,-286,510,12,-90,210,252,244,-16,109,414,212,-1,-33,158,-75,-50,102,125,249,61,4,48,186,-10,-168,-23
80746,20,159,779,-444,-15,286,-212,524,18,-98,201,300,269,-1,116,391,267,44,-14,182,-43,-3,223,169,271,117,88,1,230,38,-79,52
80747,13,192,808,-442,-4,234,-228,596,51,-109,142,300,315,-2,129,423,298,70,10,210,-2,56,281,206,296,164,147,8,272,112,12,216
80748,-132,183,775,-501,-25,192,-214,485,15,-106,131,285,271,-2,132,410,258,23,5,226,42,157,155,190,330,206,236,93,291,170,107,468
80749,-239,146,768,-538,-29,150,-253,447,12,-131,166,295,258,-9,108,357,250,10,-16,209,26,117,137,171,311,191,219,58,265,154,57,338
80750,-177,145,771,-495,-26,113,-230,440,47,-119,126,322,286,-17,105,286,238,71,-33,175,-43,14,290,189,283,129,72,-51,253,64,-92,-99
80751,-140,70,786,-446,-16,92,-185,439,47,-124,120,325,296,-23,95,257,244,113,-19,174,-48,17,398,188,277,116,74,-63,272,85,-50,-87
80752,-271,-10,758,-479,-9,156,-179,444,17,-148,125,261,251,-46,80,213,201,56,-69,182,-40,-4,245,144,253,138,104,51,246,124,-3,112
80753,-307,-11,701,-474,-25,302,-233,464,11,-120,195,199,247,-38,98,198,146,14,-57,198,-15,-31,119,147,270,161,126,23,269,175,71,328
80754,-233,41,705,-451,-25,491,-318,525,38,-87,176,189,263,-41,102,114,119,20,-48,180,-44,-92,135,152,256,112,76,-128,190,31,-73,262
80755,-124,70,700,-492,-10,389,-345,537,49,-96,174,262,300,-38,95,78,154,91,-44,171,-58,-23,360,175,267,107,70,-190,180,0,-96,241
80756,-56,64,684,-464,-4,402,-304,542,53,-94,204,264,278,-32,121,133,179,29,-69,176,-55,17,148,118,255,97,66,59,183,-28,-150,-39
80757,-30,55,638,-490,-9,351,-272,506,42,-83,215,218,232,-42,112,172,153,-43,-65,177,-35,42,23,95,251,76,76,97,198,-38,-222,-345
80758,-55,1,591,-404,17,340,-252,511,60,-104,212,219,280,-44,104,-23,167,101,-28,181,-44,-36,371,158,267,65,49,-217,203,-12,-174,-297
80759,-155,-94,533,-422,24,349,-222,484,46,-100,178,119,275,-39,104,-373,206,143,-55,169,-6,-28,415,124,231,79,26,-110,161,-12,-173,-170
80760,-303,-89,447,-458,20,388,-200,470,37,-114,151,51,265,-49,42,-601,134,92,-85,124,-114,71,231,83,196,32,-79,-92,140,-58,-213,-134
80761,-299,3,322,-435,24,428,-249,458,18,-105,209,105,232,-49,38,-407,-7,-42,-109,102,-228,62,-53,40,170,-3,-157,-44,107,-116,-254,-110
80762,-117,68,392,-404,28,356,-319,393,25,-108,230,176,164,-64,84,286,29,-215,-147,143,-110,-26,-218,-31,167,47,-5,99,68,-83,-174,33
