,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
39214,593,446,470,248,125,465,407,225,48,-153,92,-170,116,132,276,331,218,153,205,67,-128,610,419,103,338,276,183,18,331,98,-189,216
39215,579,428,443,248,127,477,368,211,21,-147,59,-194,89,129,324,213,170,102,182,34,-147,575,398,62,307,242,134,-11,311,44,-225,182
39216,558,430,416,220,96,469,384,167,14,-162,149,-201,47,108,286,259,176,60,154,35,-170,566,342,19,261,204,90,-77,257,9,-272,153
39217,547,425,379,210,101,455,408,171,34,-176,118,-199,69,141,244,309,185,93,169,53,-171,580,358,46,274,205,112,-60,230,26,-265,175
39218,514,419,369,230,118,467,371,177,50,-141,-90,-203,60,144,336,266,156,85,177,48,-169,546,345,29,264,196,91,-56,244,16,-300,142
39219,509,426,348,244,132,497,351,184,44,-127,122,-215,54,138,370,259,106,63,142,44,-202,548,318,9,229,187,44,-89,201,-46,-377,84
39220,515,449,346,239,114,475,420,186,31,-184,301,-238,41,117,277,285,107,45,123,10,-207,546,301,1,203,157,33,-103,191,-100,-412,30
39221,531,468,372,258,127,504,453,186,50,-155,231,-263,29,108,287,258,158,27,110,43,-165,556,325,-1,247,170,60,-82,235,-56,-376,64
39222,534,440,345,233,127,521,423,171,23,-142,188,-273,8,80,299,203,130,-9,108,22,-206,527,299,-36,224,153,22,-115,204,-83,-421,31
39223,550,444,326,213,130,523,443,155,8,-125,206,-287,6,79,318,246,103,-3,105,26,-171,523,291,-33,218,174,34,-121,196,-66,-411,43
39224,549,459,318,203,147,543,462,133,-4,-123,218,-273,9,99,331,284,118,27,114,52,-156,547,308,-6,258,177,33,-81,239,-42,-365,60
39225,506,425,295,174,145,535,404,96,-15,-118,217,-321,-30,100,315,257,52,-20,99,25,-190,532,245,-32,231,155,12,-122,210,-61,-388,52
39226,476,364,295,152,127,515,368,71,-34,-149,190,-358,-43,63,277,182,-2,-61,53,-42,-230,468,211,-91,176,99,-46,-222,120,-162,-483,-21
39227,454,391,238,153,136,517,407,50,-55,-150,128,-390,-65,76,282,167,20,-79,48,-30,-233,481,187,-83,173,91,-16,-236,95,-186,-464,19
