,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
85336,-319,45,184,-111,103,448,-408,356,46,25,96,230,261,-17,253,185,42,-63,-84,1015,166,-91,201,213,387,284,403,343,387,253,35,172
85337,-397,55,131,-174,73,414,-375,328,27,17,70,178,243,-36,236,140,27,-103,-84,995,116,-32,76,206,373,252,281,291,393,274,41,136
85338,-334,89,137,-133,89,419,-321,337,42,0,58,199,263,-32,245,161,62,-71,-76,1007,93,-29,126,218,380,260,248,280,401,276,39,136
85339,-296,56,99,-143,101,383,-320,396,70,13,35,247,303,-30,249,187,75,-32,-70,1016,137,-89,144,231,395,263,302,238,340,226,2,137
85340,-280,-12,37,-62,83,366,-359,480,70,-14,41,313,320,-29,263,196,85,13,-33,1009,148,-86,269,258,395,270,314,60,279,157,-42,106
85341,-257,-91,17,-38,95,371,-414,491,65,-1,47,238,312,-12,243,161,85,26,-47,997,135,-103,323,226,397,256,269,175,259,132,-62,110
85342,-221,-86,56,-129,106,391,-380,451,92,35,85,112,316,16,279,28,60,-29,-25,1015,163,-154,101,209,402,285,273,230,278,175,-24,131
85343,-229,24,102,-87,82,309,-314,308,78,38,59,104,301,25,281,-118,18,-55,-23,1028,174,-130,77,240,421,312,333,138,308,184,-4,152
85344,-280,61,122,-82,79,265,-335,319,57,5,14,121,294,17,247,-154,-40,-39,-40,1026,145,-52,130,219,401,289,343,84,290,161,-12,206
85345,-288,42,110,-107,59,362,-376,333,69,2,26,173,291,4,252,-81,-14,-21,-51,1008,129,-90,229,183,395,282,344,143,260,206,19,259
85346,-350,62,138,-103,78,381,-336,328,84,22,31,187,288,0,279,-2,-55,0,-64,1024,167,-107,204,204,407,313,380,101,269,239,98,383
85347,-389,-48,109,-127,88,378,-358,306,36,17,50,148,242,-27,285,81,-104,-89,-92,996,164,-116,13,164,375,286,356,56,220,185,17,417
85348,-259,-124,118,-127,93,382,-396,282,36,14,72,110,237,-41,274,117,-127,-103,-86,987,130,-148,-3,137,350,261,297,-106,175,110,-85,260
85349,-205,39,115,-70,113,415,-393,318,51,37,120,126,285,-23,288,52,-101,-12,-50,992,147,-203,153,177,355,246,269,-141,173,91,-142,-86
85350,-231,48,58,-87,88,403,-457,328,35,15,68,115,297,-14,257,100,-125,-17,-75,973,151,-234,160,163,339,232,263,-29,136,72,-131,-109
85351,-273,16,5,-105,58,396,-458,305,15,19,105,45,274,-36,249,171,-166,3,-76,956,116,-178,128,167,311,213,210,-206,81,-63,-248,-87
85352,-270,95,81,-73,98,421,-436,315,39,33,125,38,280,-20,268,280,-179,-22,-78,988,136,-96,11,149,311,205,200,-84,75,-105,-285,-197
